GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
81930,Micah Seaborn,Monmouth,2015,Fr,69,44.93%,46.38%,11.59%,42.03%,8.70%,64,6.25%,46.88%,46.88%
44314,Collin Stewart,Monmouth,2015,Jr,21,28.57%,71.43%,0.00%,28.57%,9.52%,30,3.33%,73.33%,23.33%
81932,Austin Tilghman,Monmouth,2015,So,36,44.44%,58.33%,8.33%,33.33%,8.33%,44,9.09%,43.18%,47.73%
58241,Zac Tillman,Monmouth,2015,Jr,9,22.22%,66.67%,0.00%,33.33%,0.00%,9,11.11%,44.44%,44.44%
89127,Shikei Blake,Montana State,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,13,0.00%,46.15%,53.85%
44999,Marcus Colbert,Montana State,2015,Sr,149,26.17%,24.83%,16.11%,59.06%,3.36%,79,8.86%,43.04%,48.10%
85438,Quinton Everett,Montana State,2015,Jr,34,17.65%,32.35%,8.82%,58.82%,5.88%,28,7.14%,21.43%,71.43%
89123,Sarp Gobeloglu,Montana State,2015,Jr,18,16.67%,22.22%,11.11%,66.67%,0.00%,37,0.00%,56.76%,43.24%
80420,Zach Green,Montana State,2015,So,43,9.30%,27.91%,6.98%,65.12%,0.00%,35,11.43%,34.29%,54.29%
84055,Tyler Hall (2),Montana State,2015,Fr,47,40.43%,40.43%,12.77%,46.81%,0.00%,52,7.69%,50.00%,42.31%
58084,Stephan Holm,Montana State,2015,Jr,15,13.33%,6.67%,20.00%,73.33%,0.00%,22,0.00%,63.64%,36.36%
52942,Tyson Kanseyo,Montana State,2015,So,6,16.67%,0.00%,16.67%,83.33%,0.00%,19,21.05%,31.58%,47.37%
89140,Nahjee Matlock,Montana State,2015,Jr,24,12.50%,20.83%,8.33%,70.83%,4.17%,32,0.00%,40.63%,59.38%
84922,Sam Neumann,Montana State,2015,Fr,11,0.00%,27.27%,0.00%,72.73%,0.00%,3,33.33%,33.33%,33.33%
80421,Quinn Price,Montana State,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44995,Danny Robison,Montana State,2015,Sr,14,14.29%,0.00%,7.14%,92.86%,0.00%,28,10.71%,25.00%,64.29%
81664,Bryden Boehning,Montana,2015,Fr,4,0.00%,0.00%,50.00%,50.00%,0.00%,9,44.44%,44.44%,11.11%
42809,Riley Bradshaw,Montana,2015,Jr,5,20.00%,0.00%,20.00%,80.00%,0.00%,6,66.67%,33.33%,0.00%
26803,Martin Breunig,Montana,2015,Sr,45,4.44%,26.67%,11.11%,62.22%,2.22%,66,31.82%,39.39%,28.79%
81665,Gavin DeJong,Montana,2015,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,4,25.00%,0.00%,75.00%
58080,"Mario Dunn, Jr.",Montana,2015,Jr,22,22.73%,31.82%,22.73%,40.91%,0.00%,22,13.64%,31.82%,54.55%
58081,Brandon Gfeller,Montana,2015,Jr,30,6.67%,40.00%,16.67%,43.33%,6.67%,25,8.00%,60.00%,32.00%
41362,Fabijan Krslovic,Montana,2015,So,45,8.89%,42.22%,17.78%,37.78%,11.11%,39,15.38%,48.72%,35.90%
37846,Jack Lopez,Montana,2015,Jr,40,10.00%,30.00%,15.00%,55.00%,10.00%,31,3.23%,64.52%,32.26%
88701,Bobby Moorehead,Montana,2015,Fr,15,6.67%,33.33%,13.33%,53.33%,6.67%,15,20.00%,46.67%,33.33%
84549,Michael Oguine,Montana,2015,Fr,53,16.98%,35.85%,1.89%,62.26%,7.55%,56,10.71%,50.00%,39.29%
89118,Walter Wright,Montana,2015,Jr,146,25.34%,43.84%,8.90%,47.26%,18.49%,84,7.14%,58.33%,34.52%
31492,Brent Arrington,Morehead State,2015,Sr,111,27.03%,37.84%,21.62%,40.54%,6.31%,77,9.09%,50.65%,40.26%
42918,Ronnye Beamon,Morehead State,2015,Jr,11,27.27%,27.27%,27.27%,45.45%,0.00%,20,30.00%,20.00%,50.00%
58158,Ty'Quan Bitting,Morehead State,2015,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,8,12.50%,50.00%,37.50%
42356,Corban Collins,Morehead State,2015,Jr,84,30.95%,34.52%,25.00%,39.29%,7.14%,34,8.82%,41.18%,50.00%
81144,Miguel Dicent,Morehead State,2015,So,39,28.21%,41.03%,20.51%,38.46%,0.00%,29,13.79%,44.83%,41.38%
81147,Anthony Elechi,Morehead State,2015,Sr,13,15.38%,46.15%,15.38%,38.46%,0.00%,36,19.44%,36.11%,44.44%
31533,Lyonell Gaines,Morehead State,2015,Sr,25,8.00%,28.00%,20.00%,52.00%,4.00%,29,17.24%,34.48%,48.28%
88695,LaMontray Harris,Morehead State,2015,Fr,10,10.00%,30.00%,0.00%,70.00%,0.00%,14,21.43%,42.86%,35.71%
84119,Malik Maitland,Morehead State,2015,Fr,72,36.11%,50.00%,25.00%,25.00%,2.78%,53,5.66%,50.94%,43.40%
42385,DeJuan Marrero,Morehead State,2015,Jr,46,19.57%,45.65%,13.04%,41.30%,8.70%,72,15.28%,41.67%,43.06%
89303,Xavier Moon,Morehead State,2015,Jr,64,34.38%,48.44%,26.56%,25.00%,6.25%,36,5.56%,50.00%,44.44%
97633,Wes Noble,Morehead State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
43125,Jared Ravenscraft,Morehead State,2015,Sr,4,0.00%,50.00%,25.00%,25.00%,0.00%,0,NA,NA,NA
89299,Treshaad Williams,Morehead State,2015,Jr,8,25.00%,25.00%,37.50%,37.50%,0.00%,14,35.71%,28.57%,35.71%
44447,Cedric Blossom,Morgan State,2015,Sr,21,19.05%,38.10%,19.05%,42.86%,4.76%,41,12.20%,36.59%,51.22%
97791,Martez Cameron,Morgan State,2015,Fr,60,36.67%,35.00%,15.00%,48.33%,8.33%,41,2.44%,56.10%,41.46%
89991,Phil Carr,Morgan State,2015,So,32,50.00%,31.25%,25.00%,37.50%,3.13%,39,7.69%,41.03%,51.28%
97710,Antonio Gillespie,Morgan State,2015,Fr,15,33.33%,26.67%,40.00%,33.33%,6.67%,8,0.00%,75.00%,25.00%
86373,Andrew Hampton,Morgan State,2015,Jr,2,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
97792,"Andrew Horne, Jr.",Morgan State,2015,Jr,29,51.72%,51.72%,34.48%,13.79%,3.45%,38,7.89%,36.84%,55.26%
44448,Donte Pretlow,Morgan State,2015,Sr,114,43.86%,26.32%,26.32%,47.37%,0.00%,60,3.33%,51.67%,45.00%
81024,Jamar Redmond,Morgan State,2015,So,3,0.00%,0.00%,33.33%,66.67%,0.00%,8,12.50%,50.00%,37.50%
44449,Rasean Simpson,Morgan State,2015,Sr,16,25.00%,31.25%,12.50%,56.25%,12.50%,35,2.86%,31.43%,65.71%
97711,Tyler Streeter,Morgan State,2015,Fr,3,66.67%,0.00%,100.00%,0.00%,0.00%,8,0.00%,62.50%,37.50%
98963,Anthony Tate,Morgan State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58558,Kyle Thomas (2),Morgan State,2015,Jr,12,58.33%,33.33%,16.67%,50.00%,8.33%,37,0.00%,51.35%,48.65%
81025,"C.J. Vaughan, Jr.",Morgan State,2015,So,7,42.86%,28.57%,42.86%,28.57%,0.00%,18,0.00%,72.22%,27.78%
58607,B.K. Ashe,Mount St. Mary's,2015,Jr,53,37.74%,43.40%,3.77%,52.83%,9.43%,54,16.67%,40.74%,42.59%
31791,Taylor Danaher,Mount St. Mary's,2015,Sr,10,20.00%,40.00%,0.00%,60.00%,0.00%,31,12.90%,38.71%,48.39%
58606,Charles Glover,Mount St. Mary's,2015,So,29,31.03%,51.72%,17.24%,31.03%,10.34%,37,8.11%,48.65%,43.24%
44311,Gregory Graves,Mount St. Mary's,2015,Sr,24,25.00%,54.17%,8.33%,37.50%,4.17%,50,10.00%,30.00%,60.00%
81081,Troy Henderson,Mount St. Mary's,2015,Fr,0,NA,NA,NA,NA,NA,3,0.00%,0.00%,100.00%
76941,Elijah Long,Mount St. Mary's,2015,Fr,52,28.85%,36.54%,9.62%,53.85%,3.85%,43,6.98%,60.47%,32.56%
81082,Chris Manning,Mount St. Mary's,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58602,Liam McManimon,Mount St. Mary's,2015,Sr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
58601,Will Miller,Mount St. Mary's,2015,Jr,11,27.27%,36.36%,18.18%,45.45%,9.09%,7,0.00%,57.14%,42.86%
58604,Khalid Nwandu,Mount St. Mary's,2015,Jr,31,19.35%,35.48%,6.45%,58.06%,6.45%,31,6.45%,51.61%,41.94%
81083,Junior Robinson,Mount St. Mary's,2015,So,93,24.73%,47.31%,4.30%,48.39%,12.90%,78,3.85%,65.38%,30.77%
81085,Chris Wray,Mount St. Mary's,2015,So,17,58.82%,23.53%,5.88%,70.59%,5.88%,26,0.00%,53.85%,46.15%
97631,Charles Brown,Murray State,2015,Fr,4,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,0.00%,75.00%
56861,Damarcus Croaker,Murray State,2015,Jr,40,37.50%,37.50%,12.50%,50.00%,5.00%,55,9.09%,41.82%,49.09%
89994,Chad Culbreath,Murray State,2015,Fr,27,40.74%,59.26%,14.81%,25.93%,7.41%,21,4.76%,76.19%,19.05%
43116,Terron Gilmore,Murray State,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
89159,Bryce Jones,Murray State,2015,Jr,123,28.46%,45.53%,14.63%,39.84%,9.76%,83,7.23%,53.01%,39.76%
81156,Wayne Langston,Murray State,2015,Sr,39,12.82%,38.46%,5.13%,53.85%,5.13%,44,18.18%,36.36%,45.45%
44227,Gee McGhee,Murray State,2015,Jr,67,23.88%,34.33%,8.96%,56.72%,2.99%,41,4.88%,48.78%,46.34%
43119,Jeffery Moss,Murray State,2015,Sr,58,25.86%,24.14%,25.86%,50.00%,1.72%,38,2.63%,55.26%,42.11%
89174,A.J. Patty,Murray State,2015,Jr,0,NA,NA,NA,NA,NA,4,50.00%,0.00%,50.00%
89983,Brion Sanchious,Murray State,2015,Fr,5,20.00%,20.00%,40.00%,40.00%,20.00%,11,18.18%,36.36%,45.45%
42487,Justin Seymour,Murray State,2015,Jr,43,34.88%,32.56%,11.63%,55.81%,2.33%,34,2.94%,52.94%,44.12%
46380,Ahman Abdullah,North Carolina A&T,2015,Sr,107,22.43%,23.36%,17.76%,58.88%,6.54%,57,5.26%,56.14%,38.60%
44455,Bruce Beckford,North Carolina A&T,2015,Sr,27,11.11%,51.85%,14.81%,33.33%,7.41%,69,8.70%,30.43%,60.87%
24820,Arturs Bremers,North Carolina A&T,2015,Sr,5,20.00%,40.00%,0.00%,60.00%,0.00%,3,0.00%,66.67%,33.33%
58587,Steven Burrough,North Carolina A&T,2015,Jr,12,8.33%,25.00%,25.00%,50.00%,0.00%,25,24.00%,52.00%,24.00%
58588,Khary Doby,North Carolina A&T,2015,Jr,5,20.00%,40.00%,0.00%,60.00%,0.00%,10,10.00%,30.00%,60.00%
30540,Ede Egharevba,North Carolina A&T,2015,Sr,19,15.79%,36.84%,15.79%,47.37%,0.00%,34,8.82%,38.24%,52.94%
41328,Sam Hunt,North Carolina A&T,2015,So,60,26.67%,43.33%,18.33%,38.33%,3.33%,64,9.38%,43.75%,46.88%
88698,Deion James,North Carolina A&T,2015,Fr,6,16.67%,66.67%,16.67%,16.67%,0.00%,4,0.00%,75.00%,25.00%
61831,Julien Johnson,North Carolina A&T,2015,Sr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
104871,Martin Jones,North Carolina A&T,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58589,Denzel Keyes,North Carolina A&T,2015,Jr,16,18.75%,12.50%,31.25%,56.25%,0.00%,24,12.50%,29.17%,58.33%
81554,Jamin Lackey,North Carolina A&T,2015,So,7,0.00%,71.43%,14.29%,14.29%,14.29%,12,16.67%,25.00%,58.33%
58646,Mike Owona,North Carolina A&T,2015,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,4,25.00%,75.00%,0.00%
58590,Nick Reese,North Carolina A&T,2015,So,11,18.18%,72.73%,0.00%,27.27%,9.09%,14,21.43%,21.43%,57.14%
30936,Joshea Singleton,North Carolina A&T,2015,Sr,14,50.00%,50.00%,28.57%,21.43%,7.14%,28,14.29%,64.29%,21.43%
58593,James Whitaker,North Carolina A&T,2015,So,11,9.09%,18.18%,18.18%,63.64%,0.00%,19,10.53%,47.37%,42.11%
81555,Austin Williams (2),North Carolina A&T,2015,So,16,31.25%,37.50%,12.50%,50.00%,6.25%,20,0.00%,65.00%,35.00%
101216,Nate Allen,North Carolina Central,2015,Fr,2,50.00%,100.00%,0.00%,0.00%,0.00%,5,20.00%,0.00%,80.00%
58075,Kyle Benton,North Carolina Central,2015,Jr,8,12.50%,62.50%,0.00%,25.00%,12.50%,27,14.81%,40.74%,44.44%
44425,Patrick Cole,North Carolina Central,2015,Jr,70,27.14%,45.71%,12.86%,41.43%,10.00%,58,6.90%,43.10%,50.00%
23941,Jay Copeland,North Carolina Central,2015,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,21,23.81%,19.05%,57.14%
61263,Kevin Crawford II,North Carolina Central,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42387,Jamal Ferguson,North Carolina Central,2015,Jr,12,25.00%,33.33%,16.67%,50.00%,8.33%,16,6.25%,37.50%,56.25%
32981,Dajuan Graf,North Carolina Central,2015,Jr,111,31.53%,44.14%,9.91%,45.95%,9.01%,67,0.00%,44.78%,55.22%
31028,Dante Holmes,North Carolina Central,2015,Sr,49,20.41%,73.47%,0.00%,26.53%,12.24%,57,3.51%,45.61%,50.88%
31242,Enoch Hood,North Carolina Central,2015,Sr,2,100.00%,100.00%,0.00%,0.00%,0.00%,10,10.00%,10.00%,80.00%
81747,Jeremiah Ingram,North Carolina Central,2015,Sr,30,16.67%,56.67%,6.67%,36.67%,13.33%,75,12.00%,37.33%,50.67%
43098,A.J. Lynch,North Carolina Central,2015,Jr,9,33.33%,55.56%,11.11%,33.33%,0.00%,7,0.00%,0.00%,100.00%
81748,Rashaun Madison,North Carolina Central,2015,Jr,27,37.04%,48.15%,7.41%,44.44%,7.41%,15,0.00%,53.33%,46.67%
87658,Marius McAllister,North Carolina Central,2015,Fr,2,0.00%,0.00%,50.00%,50.00%,0.00%,1,0.00%,100.00%,0.00%
84856,C.J. Wiggins,North Carolina Central,2015,Fr,46,28.26%,26.09%,6.52%,67.39%,2.17%,21,0.00%,57.14%,42.86%
58619,Jeremiah Worthem,North Carolina Central,2015,Jr,3,66.67%,100.00%,0.00%,0.00%,0.00%,6,16.67%,83.33%,0.00%
85089,Hasan Abdullah,Navy,2015,Fr,5,40.00%,0.00%,60.00%,40.00%,0.00%,2,0.00%,100.00%,0.00%
58705,Tim Abruzzo,Navy,2015,Jr,25,24.00%,40.00%,40.00%,20.00%,12.00%,21,9.52%,38.10%,52.38%
58706,Edward Alade,Navy,2015,Jr,14,7.14%,14.29%,42.86%,42.86%,0.00%,18,22.22%,33.33%,44.44%
81176,Shawn Anderson,Navy,2015,So,83,20.48%,48.19%,24.10%,27.71%,16.87%,72,8.33%,41.67%,50.00%
81178,Bryce Dulin,Navy,2015,So,20,20.00%,60.00%,10.00%,30.00%,10.00%,18,5.56%,50.00%,44.44%
44284,Tilman Dunbar,Navy,2015,Sr,120,35.00%,50.00%,22.50%,27.50%,7.50%,77,1.30%,54.55%,44.16%
58710,Zach Fong,Navy,2015,Jr,12,33.33%,50.00%,25.00%,25.00%,8.33%,6,16.67%,50.00%,33.33%
81175,Nourse Fox,Navy,2015,So,24,16.67%,37.50%,25.00%,37.50%,4.17%,16,0.00%,62.50%,37.50%
58711,James Hemphill,Navy,2015,Jr,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
81184,Jace Hogan,Navy,2015,So,18,0.00%,11.11%,44.44%,44.44%,11.11%,32,9.38%,28.13%,62.50%
44286,Will Kelly,Navy,2015,Sr,41,9.76%,36.59%,29.27%,34.15%,7.32%,67,5.97%,37.31%,56.72%
84875,George Kiernan,Navy,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44287,Kendall Knorr,Navy,2015,Sr,33,30.30%,48.48%,30.30%,21.21%,21.21%,18,11.11%,50.00%,38.89%
81179,Tom Lacey,Navy,2015,So,19,26.32%,52.63%,21.05%,26.32%,0.00%,37,10.81%,43.24%,45.95%
99036,Nathan Messer,Navy,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85206,Ryan Pearson (2),Navy,2015,Fr,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
58713,Grant Vermeer,Navy,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
101375,Tanner Borchardt,Nebraska,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85394,Baker Evelyn,Nebraska,2015,Fr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
56671,Nick Fuller,Nebraska,2015,So,5,20.00%,0.00%,40.00%,60.00%,0.00%,9,33.33%,33.33%,33.33%
79880,Jake Hammond,Nebraska,2015,So,5,20.00%,20.00%,0.00%,80.00%,20.00%,11,36.36%,45.45%,18.18%
86054,Michael Jacobson,Nebraska,2015,Fr,14,14.29%,35.71%,14.29%,50.00%,7.14%,17,17.65%,58.82%,23.53%
81548,Malcolm Laws,Nebraska,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42068,Jack McVeigh,Nebraska,2015,Fr,29,10.34%,24.14%,17.24%,58.62%,0.00%,22,9.09%,54.55%,36.36%
74079,Ed Morrow,Nebraska,2015,Fr,2,50.00%,100.00%,0.00%,0.00%,0.00%,26,38.46%,23.08%,38.46%
42331,Benny Parker,Nebraska,2015,Sr,63,38.10%,28.57%,17.46%,53.97%,7.94%,37,5.41%,56.76%,37.84%
42333,Shavon Shields,Nebraska,2015,Sr,77,28.57%,25.97%,22.08%,51.95%,5.19%,71,14.08%,39.44%,46.48%
97437,Johnny Trueblood,Nebraska,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
72602,Glynn Watson,Nebraska,2015,Fr,73,36.99%,34.25%,24.66%,41.10%,6.85%,30,3.33%,63.33%,33.33%
37821,Tai Webster,Nebraska,2015,Jr,61,24.59%,26.23%,14.75%,59.02%,0.00%,61,18.03%,42.62%,39.34%
24696,Andrew White,Nebraska,2015,Jr,19,31.58%,36.84%,26.32%,36.84%,5.26%,49,12.24%,38.78%,48.98%
84557,Juwan Anderson,Nevada,2015,Fr,10,30.00%,50.00%,20.00%,30.00%,20.00%,3,0.00%,33.33%,66.67%
99001,Justin Botteri,Nevada,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42631,Marqueze Coleman,Nevada,2015,Sr,99,25.25%,25.25%,36.36%,38.38%,9.09%,83,7.23%,46.99%,45.78%
27076,"Eric Cooper, Jr.",Nevada,2015,So,29,34.48%,41.38%,37.93%,20.69%,10.34%,31,3.23%,48.39%,48.39%
80952,Tyron Criswell,Nevada,2015,Sr,74,37.84%,40.54%,20.27%,39.19%,22.97%,76,3.95%,51.32%,44.74%
102403,David Cunningham,Nevada,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
84546,Lindsey Drew,Nevada,2015,Fr,93,29.03%,34.41%,27.96%,37.63%,9.68%,64,1.56%,54.69%,43.75%
57232,D.J. Fenner,Nevada,2015,Jr,68,26.47%,39.71%,23.53%,36.76%,13.24%,62,3.23%,41.94%,54.84%
80953,Elijah Foster,Nevada,2015,So,25,20.00%,32.00%,32.00%,36.00%,20.00%,32,9.38%,34.38%,56.25%
97492,Cameron Oliver,Nevada,2015,Fr,30,30.00%,56.67%,26.67%,16.67%,3.33%,73,6.85%,41.10%,52.05%
28260,Kaileb Rodriguez,Nevada,2015,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,9,0.00%,44.44%,55.56%
57230,Lucas Stivrins,Nevada,2015,Sr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
57229,A.J. West,Nevada,2015,Sr,5,60.00%,60.00%,40.00%,0.00%,0.00%,22,4.55%,45.45%,50.00%
57848,Jacoby Armstrong,New Hampshire,2015,Jr,17,17.65%,23.53%,0.00%,70.59%,0.00%,41,24.39%,29.27%,46.34%
42914,Joe Bramanti,New Hampshire,2015,Jr,70,24.29%,37.14%,17.14%,45.71%,4.29%,44,13.64%,52.27%,34.09%
79968,Keon Burns,New Hampshire,2015,So,16,6.25%,43.75%,25.00%,25.00%,6.25%,6,16.67%,50.00%,33.33%
79969,Iba Camara,New Hampshire,2015,So,23,8.70%,43.48%,13.04%,43.48%,0.00%,54,12.96%,46.30%,40.74%
57849,Daniel Dion,New Hampshire,2015,Jr,45,15.56%,35.56%,20.00%,44.44%,2.22%,26,3.85%,53.85%,42.31%
89347,Andrew Dotson,New Hampshire,2015,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
79970,Ronnel Jordan,New Hampshire,2015,Sr,38,31.58%,28.95%,26.32%,44.74%,7.89%,37,18.92%,37.84%,43.24%
79971,Tanner Leissner,New Hampshire,2015,So,40,20.00%,27.50%,17.50%,55.00%,2.50%,62,17.74%,33.87%,48.39%
91708,Pat McNamara,New Hampshire,2015,Fr,6,0.00%,16.67%,33.33%,33.33%,0.00%,2,0.00%,100.00%,0.00%
57852,Jaleen Smith,New Hampshire,2015,Jr,94,24.47%,30.85%,17.02%,51.06%,2.13%,61,8.20%,54.10%,37.70%
97413,David Watkins,New Hampshire,2015,Fr,0,NA,NA,NA,NA,NA,3,33.33%,0.00%,66.67%
57623,Ian Baker,New Mexico State,2015,Jr,117,31.62%,29.91%,40.17%,29.91%,9.40%,68,10.29%,44.12%,45.59%
27053,Tanveer Bhullar,New Mexico State,2015,So,20,5.00%,70.00%,10.00%,20.00%,20.00%,31,12.90%,54.84%,32.26%
81423,Rashawn Browne,New Mexico State,2015,Fr,31,22.58%,41.94%,29.03%,29.03%,3.23%,22,0.00%,68.18%,31.82%
97616,Jose Campo,New Mexico State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
97615,Eli Chuha,New Mexico State,2015,Fr,6,0.00%,33.33%,16.67%,33.33%,16.67%,13,23.08%,23.08%,53.85%
97614,Rene Esparza,New Mexico State,2015,Jr,6,33.33%,16.67%,33.33%,50.00%,16.67%,4,0.00%,50.00%,50.00%
97613,Harold Givens,New Mexico State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81424,Braxton Huggins,New Mexico State,2015,So,29,31.03%,37.93%,41.38%,20.69%,3.45%,30,20.00%,30.00%,50.00%
42059,Sidy N'dir,New Mexico State,2015,Fr,13,23.08%,61.54%,0.00%,38.46%,0.00%,16,12.50%,37.50%,50.00%
81425,Jayln Pennie,New Mexico State,2015,So,35,28.57%,51.43%,28.57%,20.00%,11.43%,36,8.33%,36.11%,55.56%
81426,Pascal Siakam,New Mexico State,2015,So,54,12.96%,44.44%,9.26%,46.30%,9.26%,64,14.06%,34.38%,51.56%
81428,Matt Taylor,New Mexico State,2015,So,79,15.19%,27.85%,31.65%,40.51%,8.86%,75,10.67%,46.67%,42.67%
81429,Jonathan Wilkins,New Mexico State,2015,So,29,6.90%,44.83%,13.79%,41.38%,13.79%,38,26.32%,28.95%,44.74%
80949,Xavier Adams,New Mexico,2015,So,28,28.57%,53.57%,10.71%,35.71%,17.86%,28,25.00%,25.00%,50.00%
28276,Obij Aget,New Mexico,2015,Jr,11,27.27%,72.73%,9.09%,18.18%,18.18%,40,27.50%,37.50%,35.00%
28235,Elijah Brown,New Mexico,2015,So,88,27.27%,46.59%,22.73%,30.68%,11.36%,99,8.08%,58.59%,33.33%
80951,Adam Cumber,New Mexico,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80950,Joe Furstinger,New Mexico,2015,So,11,36.36%,81.82%,0.00%,18.18%,18.18%,10,30.00%,40.00%,30.00%
84086,Jordan Hunter,New Mexico,2015,Fr,25,36.00%,48.00%,20.00%,32.00%,16.00%,24,0.00%,66.67%,33.33%
30789,Tim Jacobs,New Mexico,2015,Sr,34,29.41%,35.29%,26.47%,38.24%,8.82%,13,0.00%,61.54%,38.46%
99002,Connor Joy,New Mexico,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
84292,Dane Kuiper,New Mexico,2015,Fr,20,20.00%,30.00%,20.00%,50.00%,10.00%,8,12.50%,50.00%,37.50%
82908,Sam Logwood,New Mexico,2015,So,57,17.54%,31.58%,29.82%,38.60%,14.04%,46,6.52%,56.52%,36.96%
84373,Anthony Mathis,New Mexico,2015,Fr,6,16.67%,33.33%,33.33%,33.33%,16.67%,9,0.00%,33.33%,66.67%
57228,Cullen Neal,New Mexico,2015,So,105,32.38%,60.95%,10.48%,28.57%,24.76%,90,7.78%,56.67%,35.56%
56339,Michael Nesbitt,New Mexico,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
92822,Nikola Scekic,New Mexico,2015,Fr,1,100.00%,0.00%,0.00%,0.00%,0.00%,6,50.00%,33.33%,16.67%
42635,Devon Williams,New Mexico,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
44238,Tim Williams (3),New Mexico,2015,Jr,30,23.33%,46.67%,6.67%,46.67%,23.33%,44,6.82%,59.09%,34.09%
44106,Travis Avery,New Orleans,2015,Sr,2,0.00%,50.00%,0.00%,50.00%,0.00%,1,0.00%,0.00%,100.00%
58905,Tevin Broyles,New Orleans,2015,Jr,32,25.00%,34.38%,28.13%,34.38%,3.13%,46,6.52%,56.52%,36.96%
89137,Danny Cohen,New Orleans,2015,Fr,3,33.33%,0.00%,0.00%,100.00%,0.00%,4,0.00%,75.00%,25.00%
85453,Coleman Edwards,New Orleans,2015,Fr,19,26.32%,63.16%,15.79%,21.05%,5.26%,16,0.00%,75.00%,25.00%
58907,Nate Frye,New Orleans,2015,Jr,99,36.36%,58.59%,21.21%,20.20%,7.07%,64,4.69%,68.75%,26.56%
58908,Christavious Gill,New Orleans,2015,Jr,72,30.56%,54.17%,25.00%,20.83%,6.94%,49,4.08%,53.06%,42.86%
44110,Kevin Hill,New Orleans,2015,Sr,17,29.41%,58.82%,5.88%,35.29%,5.88%,51,0.00%,45.10%,54.90%
86540,Matthew Jiles,New Orleans,2015,So,3,0.00%,66.67%,0.00%,33.33%,66.67%,2,0.00%,0.00%,100.00%
89307,Lamine Mbodj,New Orleans,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,100.00%,0.00%,0.00%
85190,Cameron Reed,New Orleans,2015,Fr,23,43.48%,43.48%,30.43%,26.09%,13.04%,25,4.00%,60.00%,36.00%
81343,Travin Thibodeaux,New Orleans,2015,So,31,25.81%,48.39%,6.45%,45.16%,3.23%,53,11.32%,41.51%,47.17%
97813,Erik Thomas,New Orleans,2015,Jr,35,37.14%,51.43%,8.57%,40.00%,5.71%,44,6.82%,54.55%,38.64%
81345,Michael Zeno,New Orleans,2015,So,25,52.00%,56.00%,0.00%,44.00%,8.00%,48,4.17%,43.75%,52.08%
90836,Chris Barton,Niagara,2015,Fr,24,29.17%,37.50%,20.83%,41.67%,12.50%,28,0.00%,60.71%,39.29%
55788,Emile Blackman,Niagara,2015,Jr,44,20.45%,45.45%,18.18%,36.36%,0.00%,79,6.33%,43.04%,50.63%
90412,Romero Collier,Niagara,2015,Fr,3,100.00%,66.67%,0.00%,33.33%,0.00%,3,33.33%,66.67%,0.00%
