GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
49892,Josh James,Monmouth,2016,Sr,41,0,19,22,9,31,3,13,15
81931,Daniel Pillari,Monmouth,2016,Jr,1,0,0,1,0,5,0,2,3
103697,Louie Pillari,Monmouth,2016,Fr,10,0,8,2,1,9,0,5,4
85436,Diago Quinn,Monmouth,2016,So,1,0,0,1,0,32,5,4,23
58239,Justin Robinson (2),Monmouth,2016,Sr,162,8,73,80,19,89,2,53,34
84512,Pierre Sarr,Monmouth,2016,So,6,0,4,2,0,24,2,9,13
81930,Micah Seaborn,Monmouth,2016,So,72,5,40,27,11,56,4,26,26
44314,Collin Stewart,Monmouth,2016,Sr,15,1,10,4,2,28,4,15,9
81932,Austin Tilghman,Monmouth,2016,Jr,46,3,16,27,5,36,3,17,16
87226,Mustapha Traore,Monmouth,2016,Fr,5,1,2,2,1,21,0,6,15
85438,Quinton Everett,Montana State,2016,Sr,37,4,17,16,4,43,4,18,21
49262,Harald Frey,Montana State,2016,Fr,110,13,27,68,4,62,5,29,28
89123,Sarp Gobeloglu,Montana State,2016,Sr,3,0,0,3,0,12,1,3,8
80420,Zach Green,Montana State,2016,Jr,38,3,12,23,0,37,3,15,19
84055,Tyler Hall (2),Montana State,2016,So,90,5,30,55,5,65,5,33,27
85672,Devin Kirby,Montana State,2016,Fr,4,1,1,2,1,19,2,9,8
106928,Devonte Klines,Montana State,2016,So,61,10,15,36,3,48,1,22,25
109378,Dallas Lussier,Montana State,2016,Jr,0,0,0,0,0,0,0,0,0
41599,Joe Mvuezolo,Montana State,2016,Jr,23,0,4,18,0,35,7,9,19
84922,Sam Neumann,Montana State,2016,So,42,1,11,30,2,31,5,13,13
98875,Cooper Olson,Montana State,2016,Fr,0,0,0,0,0,1,0,1,0
107634,Benson Osayande,Montana State,2016,Jr,6,3,0,3,0,21,7,7,7
84334,Mandrell Worthy,Montana State,2016,Fr,9,2,2,5,1,10,0,4,6
81665,Gavin DeJong,Montana,2016,So,0,0,0,0,0,1,0,0,1
58080,"Mario Dunn, Jr.",Montana,2016,Sr,31,3,14,14,3,17,1,13,3
58081,Brandon Gfeller,Montana,2016,Sr,12,1,4,7,1,12,1,5,6
41362,Fabijan Krslovic,Montana,2016,Jr,46,4,19,23,3,49,8,15,26
37846,Jack Lopez,Montana,2016,Sr,22,1,9,12,0,28,8,11,9
97666,Aaron Misipeka-Ward,Montana,2016,Sr,1,0,0,1,0,1,0,0,1
88701,Bobby Moorehead,Montana,2016,So,18,1,6,11,0,19,2,12,5
84549,Michael Oguine,Montana,2016,So,43,3,14,26,3,32,5,18,9
85731,Sayeed Pridgett,Montana,2016,Fr,44,6,19,19,8,45,10,19,16
52050,Ahmaad Rorie,Montana,2016,So,97,11,30,56,3,47,4,30,13
84507,Jared Samuelson,Montana,2016,Fr,11,2,3,6,1,21,7,5,9
97556,Trevor Spoja,Montana,2016,Fr,1,0,0,1,0,1,0,1,0
89118,Walter Wright,Montana,2016,Sr,90,9,40,41,7,65,4,33,28
82097,Keion Alexander,Morehead State,2016,Jr,1,0,1,0,1,5,1,1,3
42918,Ronnye Beamon,Morehead State,2016,Sr,29,9,11,9,0,37,6,8,23
58158,Ty'Quan Bitting,Morehead State,2016,Sr,9,1,4,4,0,23,6,6,11
85947,Alonzo Chatman,Morehead State,2016,Fr,0,0,0,0,0,2,0,1,1
107695,Soufiyane Diakite,Morehead State,2016,RS-Jr,5,2,1,2,1,6,3,1,2
81144,Miguel Dicent,Morehead State,2016,Jr,122,30,58,34,2,60,8,29,23
88695,LaMontray Harris,Morehead State,2016,So,37,5,15,17,2,59,11,14,34
106961,Djimon Henson,Morehead State,2016,Fr,11,2,5,4,0,4,0,2,2
84119,Malik Maitland,Morehead State,2016,So,34,8,15,11,3,19,1,11,7
42385,DeJuan Marrero,Morehead State,2016,Sr,42,8,16,18,4,75,11,32,32
89303,Xavier Moon,Morehead State,2016,Sr,139,30,55,54,9,59,5,31,23
97633,Wes Noble,Morehead State,2016,So,1,0,1,0,0,3,0,2,1
106954,Jordan Walker (2),Morehead State,2016,Fr,37,9,17,11,2,20,3,10,7
89299,Treshaad Williams,Morehead State,2016,Sr,15,1,9,5,0,23,7,7,9
109450,Alex Ennis,Morgan State,2016,RS-Jr,3,0,3,0,0,23,3,8,12
107129,Azariah Sykes,Morgan State,2016,Fr,2,0,2,0,0,4,2,1,1
97791,Martez Cameron,Morgan State,2016,So,130,48,21,60,5,74,3,46,25
89991,Phil Carr,Morgan State,2016,Jr,28,4,11,13,5,50,1,25,24
97710,Antonio Gillespie,Morgan State,2016,So,20,4,3,13,1,11,1,8,2
109452,Isiah Graves,Morgan State,2016,Jr,33,11,9,12,4,29,1,19,9
109451,Tiwian Kendley,Morgan State,2016,Jr,29,6,10,12,5,99,4,35,60
109453,Stanley Davis,Morgan State,2016,Fr,16,6,4,5,0,23,0,10,13
97711,Tyler Streeter,Morgan State,2016,So,3,1,1,1,1,3,0,1,2
109449,David Syfax,Morgan State,2016,Fr,32,10,7,15,2,51,3,25,23
58558,Kyle Thomas (2),Morgan State,2016,Sr,26,7,9,10,3,43,2,30,11
107136,Tyjhai Byers,Morgan State,2016,Fr,1,0,1,0,1,6,0,1,5
57061,Greg Alexander,Mount St. Mary's,2016,Jr,10,2,3,5,0,20,3,8,9
58606,Charles Glover,Mount St. Mary's,2016,Jr,6,2,2,2,0,7,1,2,4
106746,Ryan Gomes,Mount St. Mary's,2016,Fr,1,0,0,1,0,10,3,3,4
109750,Sean Gurdon,Mount St. Mary's,2016,So,1,1,0,0,0,1,0,1,0
76941,Elijah Long,Mount St. Mary's,2016,So,157,10,73,74,10,123,9,64,50
107155,Randy Miller,Mount St. Mary's,2016,Fr,2,0,2,0,0,7,0,4,3
58601,Will Miller,Mount St. Mary's,2016,Sr,8,1,2,5,1,11,0,4,7
58604,Khalid Nwandu,Mount St. Mary's,2016,Sr,25,0,13,12,3,23,3,10,10
81083,Junior Robinson,Mount St. Mary's,2016,Jr,103,5,56,42,19,93,2,55,36
81084,Mawdo Sallah,Mount St. Mary's,2016,So,9,0,3,6,0,40,11,16,13
86976,Bryce Thurston,Mount St. Mary's,2016,Fr,2,0,2,0,0,0,0,0,0
106931,Miles Wilson,Mount St. Mary's,2016,Fr,25,0,14,11,4,71,5,39,27
81085,Chris Wray,Mount St. Mary's,2016,Jr,54,6,17,31,1,50,2,23,25
56861,Damarcus Croaker,Murray State,2016,Sr,40,3,8,29,2,44,5,23,16
107100,Jalen Dupree,Murray State,2016,Fr,8,3,3,2,1,33,3,8,22
109515,Jerami Grace,Murray State,2016,So,9,0,6,3,0,11,0,4,7
107127,Dondre Griffin,Murray State,2016,Fr,6,0,4,2,0,2,0,2,0
89159,Bryce Jones,Murray State,2016,Sr,114,24,46,43,8,54,1,34,19
44227,Gee McGhee,Murray State,2016,Sr,40,7,11,21,5,29,0,13,16
106710,Terrell Miller,Murray State,2016,Jr,46,4,23,17,6,79,14,32,33
89983,Brion Sanchious,Murray State,2016,So,15,2,5,7,1,28,6,9,13
57077,Jonathan Stark,Murray State,2016,Jr,172,18,67,86,12,95,3,56,36
109516,Jachai Taylor,Murray State,2016,Fr,3,2,1,0,0,11,0,6,5
86040,Gilbert Thomas,Murray State,2016,Fr,5,1,2,2,1,8,0,4,4
89611,Charles Carrington,North Carolina A&T,2016,Jr,0,0,0,0,0,3,1,0,2
26742,Eliel Gonzalez,North Carolina A&T,2016,Jr,77,13,28,36,3,71,4,35,32
85702,Amari Hamilton,North Carolina A&T,2016,Jr,42,5,22,15,2,41,3,22,16
41328,Sam Hunt,North Carolina A&T,2016,Jr,56,5,25,26,3,73,9,31,33
104871,Martin Jones,North Carolina A&T,2016,So,5,2,1,2,0,3,0,3,0
112908,Davaris McGowens,North Carolina A&T,2016,Jr,37,2,18,17,0,57,5,23,29
112909,Joshua Mullins,North Carolina A&T,2016,Fr,3,0,2,1,0,1,0,1,0
58646,Mike Owona,North Carolina A&T,2016,Sr,0,0,0,0,0,7,3,1,3
106738,Raymon Pratt,North Carolina A&T,2016,Fr,25,2,10,13,1,30,1,14,15
58590,Nick Reese,North Carolina A&T,2016,Jr,10,0,4,6,0,14,3,2,9
31231,Aaron Scales,North Carolina A&T,2016,Sr,15,0,5,10,0,56,9,14,33
112910,Donte Watson,North Carolina A&T,2016,Jr,27,2,14,11,2,27,0,10,17
58593,James Whitaker,North Carolina A&T,2016,Jr,8,0,2,6,0,27,1,12,14
81555,Austin Williams (2),North Carolina A&T,2016,Jr,47,8,23,16,2,40,5,17,18
58075,Kyle Benton,North Carolina Central,2016,Sr,12,0,6,5,0,23,1,3,19
44425,Patrick Cole,North Carolina Central,2016,Sr,184,8,127,48,38,124,6,58,60
80753,Delvin Dickerson,North Carolina Central,2016,Sr,15,1,10,4,2,33,4,8,21
32981,Dajuan Graf,North Carolina Central,2016,Sr,178,23,47,106,13,93,6,44,43
112903,John Guerra,North Carolina Central,2016,So,1,0,1,0,0,1,0,1,0
41317,Raekwon Harney,North Carolina Central,2016,Jr,3,0,0,3,0,1,0,0,1
81748,Rashaun Madison,North Carolina Central,2016,Sr,26,4,13,9,3,26,1,9,16
87658,Marius McAllister,North Carolina Central,2016,So,2,0,1,1,0,4,0,1,3
80846,Will Ransom,North Carolina Central,2016,Sr,3,1,1,1,0,27,5,10,12
106729,Pablo Rivas,North Carolina Central,2016,Jr,12,0,6,6,0,23,2,8,13
44845,Ron Trapps,North Carolina Central,2016,Sr,22,3,12,7,5,22,1,8,13
84856,C.J. Wiggins,North Carolina Central,2016,So,22,1,7,14,1,13,1,4,8
58284,Michael Wolfe,North Carolina Central,2016,Jr,0,0,0,0,0,2,0,0,2
85089,Hasan Abdullah,Navy,2016,So,105,10,57,38,12,86,0,57,29
58705,Tim Abruzzo,Navy,2016,Sr,14,2,8,4,1,13,0,10,3
58706,Edward Alade,Navy,2016,Sr,20,3,2,15,0,30,5,10,15
81176,Shawn Anderson,Navy,2016,Jr,88,14,35,39,7,65,3,34,28
99031,Dom Antonelli,Navy,2016,So,0,0,0,0,0,0,0,0,0
89007,James Butler,Navy,2016,Fr,1,0,0,1,0,1,0,0,1
81178,Bryce Dulin,Navy,2016,Jr,56,10,31,15,2,60,1,36,23
58710,Zach Fong,Navy,2016,Sr,12,3,4,5,0,8,0,4,4
81175,Nourse Fox,Navy,2016,Jr,34,5,12,17,1,31,1,16,14
58711,James Hemphill,Navy,2016,Sr,3,1,0,2,0,8,0,4,4
84875,George Kiernan,Navy,2016,So,19,2,6,11,0,42,5,17,20
81179,Tom Lacey,Navy,2016,Jr,49,6,17,26,1,49,2,26,21
99035,Mo Lewis,Navy,2016,So,1,0,0,1,0,0,0,0,0
107029,Kyran McClure,Navy,2016,Fr,4,2,1,1,0,1,0,1,0
85206,Ryan Pearson (2),Navy,2016,So,18,4,10,4,3,31,0,19,12
58713,Grant Vermeer,Navy,2016,Sr,3,1,0,2,0,3,0,0,3
112937,Evan Wieck,Navy,2016,Fr,6,0,0,6,0,18,1,6,11
101375,Tanner Borchardt,Nebraska,2016,So,0,0,0,0,0,0,0,0,0
116090,Mohammad Elradi,Nebraska,2016,Fr,1,0,1,0,0,0,0,0,0
56671,Nick Fuller,Nebraska,2016,Jr,4,0,4,0,2,1,0,0,1
50092,Anton Gill,Nebraska,2016,Jr,6,1,2,3,1,11,2,3,6
107037,Jeriah Horne,Nebraska,2016,Fr,11,3,7,1,0,23,3,11,9
86054,Michael Jacobson,Nebraska,2016,So,33,8,11,14,4,28,5,9,14
81548,Malcolm Laws,Nebraska,2016,Jr,0,0,0,0,0,0,0,0,0
42068,Jack McVeigh,Nebraska,2016,So,19,6,9,4,1,21,2,10,9
74079,Ed Morrow,Nebraska,2016,So,8,1,4,3,0,47,6,19,22
86028,Isaiah Roby,Nebraska,2016,Fr,22,3,8,11,4,36,6,18,12
112874,Jason Shultis,Nebraska,2016,So,0,0,0,0,0,0,0,0,0
81292,Evan Taylor,Nebraska,2016,Jr,37,6,11,20,4,37,6,21,10
76944,Jordy Tshimanga,Nebraska,2016,Fr,8,1,4,3,0,46,7,20,19
72602,Glynn Watson,Nebraska,2016,So,81,11,33,37,7,48,6,27,15
37821,Tai Webster,Nebraska,2016,Sr,124,30,48,43,18,100,9,53,38
109474,John Carlson,Nevada,2016,So,0,0,0,0,0,1,0,0,1
80783,Jordan Caroline,Nevada,2016,So,68,10,22,36,8,62,3,28,31
84546,Lindsey Drew,Nevada,2016,So,164,41,46,77,11,64,2,42,20
57232,D.J. Fenner,Nevada,2016,Sr,58,14,22,22,7,63,4,28,31
80953,Elijah Foster,Nevada,2016,Jr,7,3,2,2,1,10,2,3,5
109473,Josh Hall,Nevada,2016,Fr,30,4,17,9,6,17,1,8,8
57314,Leland King II,Nevada,2016,Jr,14,2,6,6,2,17,2,8,7
109471,David Kyle,Nevada,2016,Fr,0,0,0,0,0,0,0,0,0
28295,Marcus Marshall,Nevada,2016,Sr,128,22,42,64,16,60,6,31,23
97492,Cameron Oliver,Nevada,2016,So,64,13,23,28,3,83,4,40,39
52038,Devearl Ramsey,Nevada,2016,Fr,26,4,8,13,4,4,0,3,1
109470,Charlie Tooley,Nevada,2016,Fr,0,0,0,0,0,1,0,1,0
80681,Collin Weaver,Nevada,2016,So,0,0,0,0,0,0,0,0,0
79968,Keon Burns,New Hampshire,2016,Jr,18,8,6,4,1,16,0,12,4
79969,Iba Camara,New Hampshire,2016,Jr,30,0,11,19,0,62,13,25,24
57849,Daniel Dion,New Hampshire,2016,Sr,78,17,26,35,3,53,3,35,15
79971,Tanner Leissner,New Hampshire,2016,Jr,57,2,18,35,1,56,5,21,30
109264,Kijana Love,New Hampshire,2016,Fr,6,0,4,2,0,18,0,8,10
86046,John Ogwuche,New Hampshire,2016,Fr,6,1,2,3,0,9,0,7,2
80624,Jordan Reed (2),New Hampshire,2016,So,50,13,18,19,1,48,2,29,17
106747,Luke Rosinski,New Hampshire,2016,Fr,4,0,1,3,0,17,2,6,9
57852,Jaleen Smith,New Hampshire,2016,Sr,137,10,43,84,3,95,9,39,47
112819,Ken Uhlar,New Hampshire,2016,Fr,2,0,1,1,0,1,0,1,0
97413,David Watkins,New Hampshire,2016,So,10,1,3,6,0,22,3,13,6
57623,Ian Baker,New Mexico State,2016,Sr,137,10,64,63,15,74,8,30,36
27053,Tanveer Bhullar,New Mexico State,2016,Jr,5,2,1,2,0,12,1,1,10
97615,Eli Chuha,New Mexico State,2016,So,38,4,19,14,6,54,8,25,21
109581,Chance Ellis,New Mexico State,2016,So,2,0,1,1,0,8,0,4,4
109582,Joe Garza,New Mexico State,2016,Jr,14,4,6,4,2,11,0,6,5
85628,Jermaine Haley,New Mexico State,2016,Fr,46,3,18,25,5,48,5,18,25
81424,Braxton Huggins,New Mexico State,2016,Jr,45,4,26,15,7,52,4,20,28
109784,Jemerrio Jones,New Mexico State,2016,Jr,102,8,60,34,13,70,4,29,37
109584,Marlon Jones,New Mexico State,2016,Jr,1,0,0,1,0,4,2,1,1
42059,Sidy N'dir,New Mexico State,2016,So,19,1,6,12,0,20,2,9,9
81425,Jayln Pennie,New Mexico State,2016,Jr,6,0,1,5,1,16,3,6,7
81428,Matt Taylor,New Mexico State,2016,Jr,56,11,16,29,4,40,2,17,21
81429,Jonathan Wilkins,New Mexico State,2016,Jr,32,5,11,16,2,48,12,12,24
80949,Xavier Adams,New Mexico,2016,Jr,3,0,2,1,0,11,0,7,4
28276,Obij Aget,New Mexico,2016,Sr,12,1,5,5,1,19,4,9,6
28235,Elijah Brown,New Mexico,2016,Jr,95,24,50,21,23,94,10,65,19
80950,Joe Furstinger,New Mexico,2016,Jr,15,4,10,1,1,19,3,11,5
76745,Jalen Harris (2),New Mexico,2016,Fr,72,25,23,24,11,40,3,23,14
84086,Jordan Hunter,New Mexico,2016,So,75,23,39,13,18,40,5,26,9
107341,Damien Jefferson,New Mexico,2016,Fr,29,7,17,5,5,33,7,13,13
84292,Dane Kuiper,New Mexico,2016,So,35,10,16,9,4,22,2,16,4
82908,Sam Logwood,New Mexico,2016,Jr,33,12,5,16,3,41,3,24,14
80982,Connor MacDougall,New Mexico,2016,So,2,1,1,0,0,20,5,8,7
84373,Anthony Mathis,New Mexico,2016,So,8,3,1,3,0,2,0,1,1
106654,Aher Uguak,New Mexico,2016,Fr,7,1,6,0,4,13,1,9,3
44238,Tim Williams (3),New Mexico,2016,Sr,33,10,14,9,9,38,5,19,14
58905,Tevin Broyles,New Orleans,2016,Sr,81,20,38,23,10,76,4,47,25
107072,A.J. Cheeseman,New Orleans,2016,Fr,6,2,2,2,1,8,0,4,4
89137,Danny Cohen,New Orleans,2016,So,1,0,1,0,0,8,0,6,2
85453,Coleman Edwards,New Orleans,2016,So,4,0,4,0,3,2,0,1,1
58907,Nate Frye,New Orleans,2016,Sr,61,12,33,16,4,44,3,31,10
58908,Christavious Gill,New Orleans,2016,Sr,87,16,58,13,16,60,5,35,20
86540,Matthew Jiles,New Orleans,2016,Jr,8,1,2,4,0,2,0,2,0
108021,Makur Puou,New Orleans,2016,Jr,29,5,17,7,2,48,2,27,19
85190,Cameron Reed,New Orleans,2016,So,3,0,2,1,1,8,1,6,1
107632,Bryson Robinson,New Orleans,2016,Fr,4,0,3,1,0,8,0,5,3
82081,Jorge Rosa,New Orleans,2016,Jr,20,5,9,6,4,17,0,7,10
81343,Travin Thibodeaux,New Orleans,2016,Jr,104,15,66,23,11,93,11,35,47
97813,Erik Thomas,New Orleans,2016,Sr,73,7,49,17,11,88,5,42,41
97815,Venjie Wallis,New Orleans,2016,Fr,2,0,2,0,1,1,0,0,1
81345,Michael Zeno,New Orleans,2016,Jr,18,2,10,6,0,53,2,20,31
90836,Chris Barton,Niagara,2016,So,30,6,9,15,0,40,0,19,21
56849,Kahlil Dukes,Niagara,2016,Jr,136,24,44,68,7,83,1,53,29
107655,Shane Gatling,Niagara,2016,Fr,19,5,6,8,1,22,0,9,13
86136,Kevin Larkin,Niagara,2016,So,12,3,6,3,2,9,0,4,5
109418,Dwayne Pow,Niagara,2016,So,15,5,5,5,0,18,0,10,8
85088,Marvin Prochet,Niagara,2016,So,42,6,15,21,0,37,0,15,22
97799,Dominic Robb,Niagara,2016,So,22,2,5,15,0,39,4,10,25
80915,Matt Scott,Niagara,2016,Jr,99,25,31,43,2,87,6,41,40
58592,Maurice Taylor (2),Niagara,2016,Sr,7,2,2,3,0,34,3,12,19
97800,Alioune Tew,Niagara,2016,Jr,0,0,0,0,0,16,0,8,8
107261,James Towns,Niagara,2016,Fr,34,6,10,18,1,31,5,15,11
97816,Johnathan Bell,Nicholls State,2016,Sr,59,5,19,35,9,59,3,25,31
44131,Ja'Dante' Frye,Nicholls State,2016,Sr,48,3,15,30,4,61,6,29,26
80633,DeAndre Harris,Nicholls State,2016,Sr,31,4,9,18,4,48,7,24,17
32718,Luka Kamber,Nicholls State,2016,Sr,2,0,2,0,0,5,1,3,1
58308,Tre O'Neal,Nicholls State,2016,Sr,23,2,7,14,2,20,2,12,6
107949,Jahvaughn Powell,Nicholls State,2016,Jr,156,17,63,76,18,115,5,60,50
57102,Stevie Repichowski,Nicholls State,2016,Jr,18,3,1,14,0,21,2,6,13
107697,Lafayette Rutledge,Nicholls State,2016,Jr,5,0,2,3,0,12,0,6,6
58916,Liam Thomas,Nicholls State,2016,Sr,65,6,34,25,5,65,12,18,35
81568,Adam Ward,Nicholls State,2016,Sr,15,1,6,8,1,20,3,7,10
97821,Brett Weaver,Nicholls State,2016,So,0,0,0,0,0,3,2,1,0
37818,Zach Young,Nicholls State,2016,Jr,7,0,4,3,0,6,2,4,0
107160,Ronald Alston,N.J.I.T.,2016,Fr,7,1,4,2,1,9,0,4,5
85245,Mohamed Bendary,N.J.I.T.,2016,So,13,0,5,8,1,16,2,6,8
57295,Tim Coleman,N.J.I.T.,2016,Sr,75,2,31,41,6,69,4,28,37
107167,Shyquan Gibbs,N.J.I.T.,2016,Fr,49,4,16,29,5,30,1,13,16
112851,Donovan Greer,N.J.I.T.,2016,So,3,1,0,2,0,3,0,1,2
80887,Osa Izevbuwa,N.J.I.T.,2016,Sr,9,2,3,4,0,18,1,7,10
58208,Chris Jenkins (2),N.J.I.T.,2016,Jr,16,0,5,11,1,17,0,10,7
81460,Abdul Lewis,N.J.I.T.,2016,So,44,0,9,35,1,67,6,23,38
57293,Damon Lynn,N.J.I.T.,2016,Sr,72,9,36,27,5,50,3,32,15
98855,James McMillon,N.J.I.T.,2016,Jr,0,0,0,0,0,0,0,0,0
88766,Taj Price,N.J.I.T.,2016,Fr,3,0,3,0,0,4,0,1,3
107288,Anthony Tarke,N.J.I.T.,2016,Fr,30,0,18,12,1,69,1,31,37
57290,Rob Ukawuba,N.J.I.T.,2016,Sr,54,3,18,33,1,55,0,30,25
85485,Reilly Walsh,N.J.I.T.,2016,So,20,1,9,10,1,21,0,10,11
109454,Stavian Allen,Norfolk State,2016,Jr,7,1,3,3,0,19,1,9,9
107633,Alex Brown (2),Norfolk State,2016,Jr,10,2,3,5,0,21,2,9,10
85701,Jordan Butler,Norfolk State,2016,Jr,26,3,13,10,0,47,9,14,24
106962,Bryan Gellineau,Norfolk State,2016,Jr,1,0,1,0,0,23,6,4,13
107704,Micah Goss,Norfolk State,2016,Jr,9,1,3,5,0,13,1,7,5
87227,Alex Long,Norfolk State,2016,So,22,4,10,8,3,73,6,23,44
42430,Kerwin Okoro,Norfolk State,2016,Sr,27,6,15,6,5,40,4,19,17
58243,Daniel Robinson,Norfolk State,2016,Jr,18,4,8,6,0,34,7,12,15
81875,Zaynah Robinson,Norfolk State,2016,Jr,148,19,36,93,9,55,4,25,26
90003,Jonathan Wade,Norfolk State,2016,Sr,63,15,16,32,3,110,8,48,54
80634,Carrington Ward,Norfolk State,2016,Sr,17,0,6,10,0,19,0,11,8
75015,Kyle Williams,Norfolk State,2016,Jr,27,4,16,7,4,36,0,19,17
52541,Abdul-Malik Abu,NC State,2016,Jr,34,5,18,11,3,64,8,22,34
41334,BeeJay Anya,NC State,2016,Sr,11,1,6,4,2,19,3,8,8
61174,Chris Brickhouse,NC State,2016,Sr,1,0,1,0,0,2,0,2,0
80110,"Chris Corchiani, Jr.",NC State,2016,Jr,2,2,0,0,0,2,0,0,2
80660,Torin Dorn,NC State,2016,So,28,6,11,11,2,43,1,20,22
24705,Terry Henderson,NC State,2016,Sr,51,12,19,19,4,52,0,30,22
85887,Darius Hicks,NC State,2016,Fr,7,2,4,1,3,7,0,4,3
88807,Markell Johnson,NC State,2016,Fr,68,10,32,26,17,32,0,20,12
73168,Ted Kapita,NC State,2016,Fr,9,4,2,3,0,25,0,14,11
83996,Shaun Kirk,NC State,2016,So,2,1,0,1,0,6,3,1,2
72280,Maverick Rowan,NC State,2016,So,22,1,13,8,6,30,1,16,13
72281,Dennis Smith,NC State,2016,Fr,197,39,77,81,41,107,4,56,47
81561,Tucker Thompson,NC State,2016,Jr,0,0,0,0,0,0,0,0,0
53794,Omer Yurtseven,NC State,2016,Fr,26,6,8,12,3,28,0,14,14
41333,Joel Berry,North Carolina,2016,Jr,138,27,54,57,16,72,7,41,24
76384,Tony Bradley,North Carolina,2016,Fr,23,4,7,12,3,25,6,9,10
27075,Nate Britt,North Carolina,2016,Sr,94,19,39,35,13,37,4,21,12
97447,Kanler Coker,North Carolina,2016,Sr,1,0,0,1,0,1,0,1,0
24324,Isaiah Hicks,North Carolina,2016,Sr,55,17,22,16,4,64,4,26,34
24674,Justin Jackson (3),North Carolina,2016,Jr,113,21,69,23,14,68,7,37,24
83928,Luke Maye,North Carolina,2016,So,41,6,17,18,5,30,3,18,9
24679,Kennedy Meeks,North Carolina,2016,Sr,41,4,16,21,7,48,6,23,19
26755,Theo Pinson,North Carolina,2016,Jr,77,17,43,16,14,31,2,22,7
88768,Brandon Robinson,North Carolina,2016,Fr,28,4,14,10,5,14,0,10,4
112847,Aaron Rohlman,North Carolina,2016,Jr,1,0,0,1,0,1,0,0,1
109280,Shea Rush,North Carolina,2016,Fr,0,0,0,0,0,2,0,1,1
28810,Stilman White,North Carolina,2016,Sr,5,1,3,1,0,3,1,1,1
73156,Kenny Williams,North Carolina,2016,So,56,14,22,20,9,30,3,15,12
52035,Seventh Woods,North Carolina,2016,Fr,49,16,19,14,6,42,2,23,17
57494,Carlin Dupree,North Dakota State,2016,Sr,62,9,20,33,1,57,4,34,19
81504,Spencer Eliason,North Dakota State,2016,So,5,1,0,4,0,7,0,2,5
85452,Deng Geu,North Dakota State,2016,Fr,7,1,3,3,1,22,3,12,7
57493,A.J. Jacobson,North Dakota State,2016,Jr,65,5,15,44,2,40,5,10,25
84455,Khy Kabellis,North Dakota State,2016,So,80,8,38,34,9,71,2,40,29
84942,Dylan Miller (2),North Dakota State,2016,So,7,0,4,3,0,8,0,5,3
81506,Paul Miller,North Dakota State,2016,Jr,54,2,18,34,7,62,3,29,30
97574,Zach Rammelt,North Dakota State,2016,Fr,2,0,1,1,1,0,0,0,0
109602,Jared Samuelson (2),North Dakota State,2016,Fr,15,0,6,9,1,5,0,2,3
106646,Tyson Ward,North Dakota State,2016,Fr,29,5,11,13,1,42,1,18,23
43173,Dexter Werner,North Dakota State,2016,Sr,39,2,17,19,4,31,1,16,14
81509,Evan Wesenberg,North Dakota State,2016,So,0,0,0,0,0,2,0,1,1
85316,Conner Avants,North Dakota,2016,So,18,4,6,7,0,43,4,26,13
89328,Corey Baldwin,North Dakota,2016,Sr,41,6,22,13,6,45,4,24,17
57504,Drick Bernstine,North Dakota,2016,Jr,78,7,38,32,6,59,7,24,28
44991,Thomas Blake,North Dakota,2016,Sr,5,0,1,4,0,3,0,2,1
92847,Billy Brown,North Dakota,2016,Fr,10,0,2,8,1,10,0,5,5
85556,Josh Collins,North Dakota,2016,So,11,3,4,4,1,19,5,6,8
81866,Geno Crandall,North Dakota,2016,So,136,14,75,47,16,102,5,55,42
58079,Quinton Hooker,North Dakota,2016,Sr,115,17,42,56,10,56,12,22,22
58130,Devon Pekas,North Dakota,2016,Sr,3,0,2,1,0,2,0,2,0
85483,Cortez Seales,North Dakota,2016,So,50,4,24,22,2,26,2,11,13
57218,Carson Shanks,North Dakota,2016,Jr,18,1,14,3,3,41,11,12,18
90833,Kienan Walter,North Dakota,2016,Fr,2,0,1,1,1,9,0,7,2
107094,Al-Wajid Aminu,North Florida,2016,Fr,25,1,10,14,2,71,14,30,27
57915,Romelo Banks,North Florida,2016,Jr,9,0,7,2,1,45,5,22,18
80339,Osborn Blount,North Florida,2016,Jr,18,2,5,11,3,17,0,9,8
45133,Aaron Bodager,North Florida,2016,Sr,47,6,16,25,5,61,4,27,30
57913,Chris Davenport (2),North Florida,2016,Sr,97,12,39,46,11,114,15,59,40
80340,Chase Driscoll,North Florida,2016,Jr,0,0,0,0,0,2,0,1,1
85092,C.J. Fisher,North Florida,2016,Fr,11,1,6,4,0,9,1,5,3
54184,Benedikt Haid,North Florida,2016,Fr,2,0,0,2,0,1,0,1,0
109311,Aaron Horne,North Florida,2016,Jr,26,2,13,11,8,31,2,17,12
80341,Nick Malonga,North Florida,2016,Jr,16,1,8,7,1,19,2,7,10
57912,Dallas Moore,North Florida,2016,Sr,135,13,46,76,19,82,5,45,32
80343,Karlos Odum,North Florida,2016,So,12,1,5,6,1,16,1,9,6
106912,Garrett Sams,North Florida,2016,Fr,49,6,27,16,7,67,3,31,33
84073,Rickey Brice,North Texas,2016,So,2,0,0,2,0,24,7,11,6
84826,Ja'Michael Brown,North Texas,2016,So,45,4,19,22,7,42,1,25,16
80631,Jeremy Combs,North Texas,2016,Jr,7,0,1,6,0,31,7,12,12
