GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
10542,Ruben Guillandeaux,La Salle,2010,Sr,20.90%,5.32%,1.37%,55.88%,32.26%,29.35%,1.49%,0.00%,0.00%
22535,Sam Mills,La Salle,2010,Fr,8.33%,12.50%,0.00%,54.55%,48.15%,51.35%,4.17%,0.00%,0.00%
8223,Aaric Murray,La Salle,2010,So,9.29%,5.63%,0.00%,39.58%,34.69%,28.57%,22.14%,3.13%,5.56%
6330,Earl Pettis,La Salle,2010,Jr,11.76%,9.88%,0.00%,27.59%,33.93%,42.37%,17.65%,3.70%,0.00%
22537,Matt Sheehan,La Salle,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22536,Cole Stefan,La Salle,2010,Fr,66.67%,16.67%,2.86%,50.00%,40.00%,28.57%,0.00%,0.00%,NA
10543,Steve Weingarten,La Salle,2010,Sr,18.52%,16.67%,4.00%,62.50%,44.44%,31.58%,18.52%,16.67%,0.00%
10537,Devon White,La Salle,2010,So,12.24%,3.77%,NA,41.18%,48.39%,NA,12.24%,3.77%,12.50%
10539,Jerrell Williams,La Salle,2010,Sr,10.34%,15.87%,0.00%,37.33%,41.49%,20.00%,13.30%,4.76%,0.00%
20007,Raymone Andrews,Louisiana,2010,So,12.50%,0.00%,0.00%,40.00%,39.29%,40.91%,0.00%,2.50%,0.00%
20001,Colby Batiste,Louisiana,2010,Sr,0.00%,25.00%,NA,50.00%,33.33%,NA,60.00%,0.00%,0.00%
23046,Josh Brown (2),Louisiana,2010,Jr,11.48%,9.68%,0.00%,60.00%,35.44%,40.00%,13.11%,4.03%,0.00%
20010,Travis Bureau,Louisiana,2010,Sr,1.43%,3.45%,1.69%,50.00%,39.53%,34.29%,21.43%,3.45%,11.76%
20006,Randell Daigle,Louisiana,2010,Sr,3.57%,8.33%,0.00%,50.00%,41.46%,28.33%,3.57%,1.67%,0.00%
23048,Scottie Farrington,Louisiana,2010,Jr,16.67%,31.25%,NA,52.38%,35.71%,NA,14.81%,18.75%,9.09%
20004,La'Ryan Gary,Louisiana,2010,Sr,4.55%,17.02%,0.00%,48.28%,32.35%,29.41%,11.36%,4.26%,0.00%
20005,Phillip Jones,Louisiana,2010,Jr,0.00%,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,NA
23043,Bryant Mbamalu,Louisiana,2010,Fr,15.00%,10.45%,0.00%,38.46%,45.65%,50.00%,22.50%,2.99%,0.00%
20003,Javan Mitchell,Louisiana,2010,So,0.00%,0.00%,NA,40.00%,23.08%,NA,10.53%,5.56%,0.00%
12759,David Perez,Louisiana,2010,Jr,14.29%,6.45%,2.44%,45.45%,21.74%,33.93%,0.00%,0.00%,NA
23045,J.J. Thomas,Louisiana,2010,Fr,8.24%,20.21%,0.00%,66.67%,40.58%,25.00%,15.29%,4.26%,0.00%
20002,Courtney Wallace,Louisiana,2010,Sr,0.00%,5.88%,NA,50.00%,33.33%,NA,21.74%,0.00%,0.00%
23049,Christian Bibi Ndongo,Louisiana-Monroe ,2010,Jr,14.29%,20.00%,NA,0.00%,18.18%,NA,14.29%,13.33%,0.00%
4204,Fred Brown,Louisiana-Monroe ,2010,Jr,8.11%,2.76%,0.00%,45.00%,33.33%,36.46%,2.70%,2.76%,0.00%
23050,Ifeanyi Eke,Louisiana-Monroe ,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
4397,Lawrence Gilbert,Louisiana-Monroe ,2010,Sr,9.38%,6.00%,0.00%,38.10%,36.07%,30.00%,20.31%,0.00%,0.00%
23051,Jamichael Goodin,Louisiana-Monroe ,2010,Fr,0.00%,0.00%,NA,NA,100.00%,NA,0.00%,0.00%,NA
23053,Marcelis Hansberry,Louisiana-Monroe ,2010,Fr,7.41%,14.71%,3.70%,54.55%,41.67%,25.00%,3.70%,2.94%,0.00%
23055,Steven McClellan,Louisiana-Monroe ,2010,Fr,8.70%,6.67%,0.00%,57.69%,42.86%,33.33%,24.64%,23.33%,0.00%
23054,R.J. McCray,Louisiana-Monroe ,2010,Fr,9.09%,0.00%,0.00%,50.00%,37.50%,14.29%,0.00%,0.00%,NA
20049,Hugh Mingo,Louisiana-Monroe ,2010,Jr,6.25%,1.02%,0.00%,60.00%,43.33%,24.75%,6.25%,7.14%,0.00%
23052,Lonell Reeves,Louisiana-Monroe ,2010,Jr,0.00%,0.00%,0.00%,NA,50.00%,50.00%,0.00%,0.00%,NA
20048,Fabio Ribeiro,Louisiana-Monroe ,2010,Jr,8.82%,5.56%,0.00%,30.77%,22.22%,0.00%,23.53%,2.78%,0.00%
20054,Tommie Sykes,Louisiana-Monroe ,2010,Sr,10.26%,19.12%,0.00%,35.94%,58.82%,0.00%,12.82%,7.35%,0.00%
17197,Darion Benbow,Lafayette,2010,Sr,4.17%,8.77%,NA,40.00%,22.97%,NA,12.50%,3.51%,0.00%
17208,Rob Delaney,Lafayette,2010,Jr,13.51%,3.85%,0.00%,47.06%,20.00%,30.00%,0.00%,3.85%,0.00%
22823,Jack Detmer,Lafayette,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
17203,Levi Giese,Lafayette,2010,So,11.11%,8.11%,0.00%,40.00%,29.17%,34.38%,44.44%,8.11%,0.00%
17210,Tony Johnson,Lafayette,2010,So,5.88%,2.86%,0.00%,32.00%,37.50%,20.00%,3.53%,2.86%,0.00%
22825,Jake Kreuser,Lafayette,2010,Fr,0.00%,40.00%,NA,33.33%,20.00%,NA,12.50%,0.00%,0.00%
17200,Jared Mintz,Lafayette,2010,Sr,8.46%,10.23%,0.00%,34.09%,25.00%,0.00%,7.69%,3.98%,0.00%
17195,Andy Moore,Lafayette,2010,Jr,0.00%,0.00%,0.00%,100.00%,0.00%,50.00%,0.00%,0.00%,NA
17202,Jim Mower,Lafayette,2010,Jr,5.56%,5.45%,1.69%,26.67%,27.03%,30.56%,0.00%,1.82%,0.00%
17199,J.D. Pelham,Lafayette,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
17206,Nick Petkovich,Lafayette,2010,Jr,12.50%,0.00%,0.00%,0.00%,11.11%,16.13%,25.00%,0.00%,0.00%
22824,Les Smith,Lafayette,2010,Fr,100.00%,20.00%,0.00%,100.00%,0.00%,50.00%,0.00%,20.00%,0.00%
17196,Ben Wheeler,Lafayette,2010,Sr,11.11%,0.00%,0.00%,25.00%,21.05%,37.21%,0.00%,0.00%,NA
17209,Ryan Willen,Lafayette,2010,Jr,15.71%,6.67%,2.80%,19.35%,34.38%,22.39%,5.71%,2.22%,0.00%
22962,Tremell Adams,Lamar,2010,Jr,18.75%,5.00%,0.00%,62.50%,45.45%,39.53%,18.75%,10.00%,0.00%
22960,Orlando Brazier,Lamar,2010,Jr,13.95%,5.56%,NA,41.18%,26.00%,NA,11.63%,6.94%,0.00%
21552,Stanford Brown,Lamar,2010,So,15.15%,4.08%,NA,60.00%,35.00%,NA,15.15%,4.08%,0.00%
21540,Coy Custer,Lamar,2010,Sr,10.91%,3.51%,0.00%,37.50%,38.24%,33.33%,29.09%,8.77%,0.00%
22956,Brandon Davis (2),Lamar,2010,Jr,6.90%,11.11%,1.59%,64.29%,33.33%,40.00%,20.69%,5.56%,0.00%
21550,Osas Ebomwonyi,Lamar,2010,Fr,11.76%,25.00%,NA,30.00%,0.00%,NA,52.94%,75.00%,0.00%
21539,Charlie Harper,Lamar,2010,Jr,4.65%,5.13%,0.00%,29.41%,31.91%,33.33%,25.58%,1.28%,8.33%
22957,Darius Harris,Lamar,2010,Fr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
21548,Kendrick Harris,Lamar,2010,Sr,9.80%,6.06%,1.43%,50.00%,46.51%,40.00%,1.96%,0.00%,0.00%
22959,Mike James,Lamar,2010,Jr,7.14%,0.00%,0.00%,73.68%,38.78%,37.25%,9.52%,0.00%,0.00%
22958,Devon Lamb,Lamar,2010,Jr,2.70%,15.38%,1.72%,51.28%,29.03%,25.00%,24.32%,15.38%,3.03%
22961,Tre Lynch,Lamar,2010,Fr,NA,100.00%,0.00%,NA,0.00%,75.00%,NA,0.00%,NA
21537,Anthony Miles,Lamar,2010,Jr,16.42%,5.88%,0.00%,48.15%,35.82%,48.39%,7.46%,4.90%,0.00%
21541,Donley Minor,Lamar,2010,So,17.65%,5.56%,3.57%,16.67%,43.75%,34.62%,23.53%,0.00%,0.00%
22963,Vincenzo Nelson,Lamar,2010,Jr,5.26%,12.00%,0.00%,42.86%,41.18%,33.33%,0.00%,0.00%,NA
17256,John Adams,Lehigh,2010,Jr,25.00%,16.67%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,NA
22826,Anthony D'Orazio,Lehigh,2010,Fr,11.11%,5.00%,0.00%,33.33%,22.22%,37.50%,22.22%,0.00%,0.00%
22827,Cory Goodman,Lehigh,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
17255,Holden Greiner,Lehigh,2010,So,3.33%,9.68%,0.00%,18.75%,26.92%,31.43%,15.00%,12.90%,0.00%
17257,Jordan Hamilton (2),Lehigh,2010,Jr,7.32%,7.69%,2.44%,21.43%,11.11%,32.14%,14.63%,0.00%,0.00%
22828,Corey Huerta,Lehigh,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
17263,Rob Keefer,Lehigh,2010,Sr,25.00%,12.82%,0.00%,28.57%,23.81%,11.11%,16.67%,2.56%,0.00%
17254,Gabe Knutson,Lehigh,2010,So,8.92%,11.76%,0.00%,35.48%,18.33%,100.00%,14.65%,2.35%,4.00%
17258,Justin Maneri,Lehigh,2010,Jr,11.11%,30.77%,NA,50.00%,41.67%,NA,0.00%,0.00%,NA
22829,Kevin McCarthy,Lehigh,2010,Fr,7.14%,28.57%,NA,0.00%,20.00%,NA,7.14%,0.00%,0.00%
17251,C.J. McCollum,Lehigh,2010,So,9.49%,7.17%,0.63%,51.52%,36.69%,24.77%,12.41%,1.35%,0.00%
22830,Mackey McKnight,Lehigh,2010,Fr,8.06%,14.29%,0.00%,26.67%,22.00%,40.00%,1.61%,1.59%,0.00%
17261,Michael Ojo,Lehigh,2010,Sr,12.50%,7.04%,0.00%,42.11%,37.78%,38.36%,12.50%,1.41%,0.00%
22831,Bryant Reams,Lehigh,2010,So,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
17253,David Safstrom,Lehigh,2010,Sr,16.67%,14.29%,NA,50.00%,0.00%,NA,20.83%,14.29%,16.67%
17262,Prentice Small,Lehigh,2010,Sr,21.43%,13.64%,0.00%,56.25%,46.67%,25.00%,0.00%,9.09%,0.00%
16139,Jeremy Anderson,Liberty,2010,Jr,0.00%,NA,1.59%,NA,NA,41.86%,0.00%,NA,NA
21150,John Brown,Liberty,2010,So,9.71%,5.71%,0.00%,38.98%,32.88%,0.00%,14.29%,9.52%,2.86%
16133,Antwan Burrus,Liberty,2010,So,8.97%,17.11%,NA,40.00%,49.06%,NA,17.95%,2.63%,0.00%
16137,Evan Gordon,Liberty,2010,So,11.43%,9.09%,0.00%,58.82%,39.13%,44.80%,1.43%,2.73%,0.00%
23976,Tanner Hoyt,Liberty,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
16151,Garen Lafser,Liberty,2010,Sr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
16135,Carter McMasters,Liberty,2010,So,0.00%,0.00%,NA,0.00%,25.00%,NA,0.00%,0.00%,NA
11841,David Minaya,Liberty,2010,Jr,11.76%,2.48%,0.00%,48.28%,39.60%,39.53%,1.47%,1.24%,0.00%
22762,Sommy Ogukwe,Liberty,2010,Fr,0.00%,0.00%,NA,28.57%,33.33%,NA,30.77%,10.00%,20.00%
22763,Chene Phillips,Liberty,2010,Fr,23.08%,19.05%,0.00%,30.00%,23.53%,44.44%,0.00%,0.00%,NA
16140,Jesse Sanders,Liberty,2010,Jr,7.44%,4.41%,1.89%,30.91%,34.09%,25.64%,4.13%,4.41%,0.00%
22764,John Caleb Sanders,Liberty,2010,Fr,0.00%,10.00%,0.00%,20.00%,25.00%,48.28%,8.33%,0.00%,0.00%
16138,James Spencer,Liberty,2010,Sr,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,NA
16141,Joel Vander Pol,Liberty,2010,Fr,8.89%,8.00%,NA,53.33%,53.33%,NA,20.00%,12.00%,0.00%
22765,Asaad Woods,Liberty,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,Jacob Arnett,Lipscomb,2010,So,20.00%,5.00%,0.00%,38.46%,54.55%,27.78%,5.00%,0.00%,0.00%
14417,Brandon Barnes,Lipscomb,2010,Fr,11.29%,30.56%,0.00%,52.00%,26.67%,37.50%,11.29%,8.33%,10.00%
22592,Robert Boyd,Lipscomb,2010,Fr,10.71%,9.43%,0.00%,56.25%,40.00%,19.44%,3.57%,0.00%,0.00%
3609,Brandon Brown,Lipscomb,2010,Sr,10.53%,7.69%,4.17%,50.00%,37.93%,23.81%,23.68%,5.77%,0.00%
14428,Zach Brown,Lipscomb,2010,So,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
14422,Jordan Burgason,Lipscomb,2010,Jr,14.29%,12.90%,0.53%,25.00%,45.00%,26.36%,0.00%,3.23%,0.00%
12777,Justin Glenn,Lipscomb,2010,Jr,5.26%,7.41%,0.00%,50.00%,18.75%,0.00%,21.05%,14.81%,0.00%
9409,Adnan Hodzic,Lipscomb,2010,Sr,14.84%,8.97%,0.00%,42.86%,34.18%,57.14%,11.54%,0.69%,4.55%
14426,Milos Kleut,Lipscomb,2010,So,0.00%,0.00%,NA,0.00%,66.67%,NA,33.33%,0.00%,0.00%
14423,Josh Slater,Lipscomb,2010,Sr,5.45%,7.02%,0.91%,45.45%,40.26%,27.27%,6.36%,4.39%,0.00%
14418,Brett Staal,Lipscomb,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
14425,Michael Teller,Lipscomb,2010,Sr,0.00%,0.00%,0.00%,0.00%,30.00%,34.04%,16.67%,9.09%,0.00%
14419,Brian Wright,Lipscomb,2010,Jr,0.00%,0.00%,4.00%,0.00%,25.00%,18.18%,25.00%,0.00%,0.00%
19774,Derrick Bails,Little Rock,2010,Sr,20.59%,8.00%,NA,35.29%,27.03%,NA,17.65%,0.00%,0.00%
6435,Solomon Bozeman,Little Rock,2010,Sr,12.90%,7.08%,0.00%,36.17%,31.58%,36.49%,2.15%,0.00%,0.00%
19772,Alex Garcia-Mendoza,Little Rock,2010,Sr,12.33%,5.49%,0.00%,20.69%,30.65%,21.21%,10.96%,2.20%,0.00%
23027,Chuck Guy,Little Rock,2010,Fr,19.61%,11.11%,1.96%,51.85%,34.29%,35.94%,3.92%,0.00%,0.00%
19773,Courtney Jackson,Little Rock,2010,Jr,11.27%,6.00%,0.00%,55.56%,33.33%,40.00%,15.49%,2.00%,8.33%
23029,Eric Kibi,Little Rock,2010,Jr,6.58%,19.35%,0.00%,27.50%,40.91%,0.00%,11.84%,6.45%,0.00%
23030,Gus Leeper,Little Rock,2010,Fr,6.25%,3.03%,0.00%,40.00%,18.18%,0.00%,31.25%,0.00%,0.00%
19777,Marlon Louzeiro,Little Rock,2010,Jr,14.63%,0.00%,0.00%,17.65%,13.64%,0.00%,19.51%,2.70%,0.00%
19778,Matt Mouzy,Little Rock,2010,Sr,5.56%,3.85%,2.38%,33.33%,33.33%,30.84%,5.56%,0.00%,0.00%
23032,Reggie Sonnier,Little Rock,2010,Fr,0.00%,0.00%,0.00%,50.00%,0.00%,66.67%,0.00%,50.00%,0.00%
23033,Tramar Sutherland,Little Rock,2010,Jr,8.57%,16.67%,0.00%,41.18%,11.11%,60.00%,17.14%,0.00%,0.00%
19779,Montrell Thornton,Little Rock,2010,Sr,13.56%,4.17%,NA,47.62%,23.53%,NA,22.03%,4.17%,7.14%
23028,D'Andre Williams,Little Rock,2010,Jr,10.00%,6.67%,0.00%,46.67%,27.42%,16.22%,7.50%,1.11%,0.00%
20556,Julian Boyd,Long Island,2010,So,7.06%,10.00%,0.00%,48.28%,40.68%,39.13%,24.12%,3.75%,4.55%
23222,Jason Brickman,Long Island,2010,Fr,5.26%,0.00%,0.92%,33.33%,0.00%,39.71%,0.00%,0.00%,NA
20560,Michael Culpo,Long Island,2010,Jr,10.00%,3.70%,1.69%,40.00%,46.67%,40.58%,20.00%,9.26%,0.00%
20304,C.J. Garner,Long Island,2010,So,10.62%,9.32%,0.00%,56.25%,39.51%,42.86%,2.65%,0.85%,0.00%
23223,Joel Gierbolini,Long Island,2010,Jr,0.00%,0.00%,NA,100.00%,50.00%,NA,0.00%,0.00%,NA
20553,David Hicks,Long Island,2010,Sr,8.79%,1.67%,0.85%,39.53%,33.33%,40.54%,8.79%,5.00%,0.00%
20551,Booker Hucks,Long Island,2010,So,0.00%,25.00%,0.00%,25.00%,0.00%,25.00%,35.29%,0.00%,16.67%
20559,Kyle Johnson,Long Island,2010,Sr,6.45%,7.23%,0.83%,52.17%,42.59%,32.88%,25.81%,3.61%,0.00%
20558,Kurt Joseph,Long Island,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
20550,Arnold Mayorga,Long Island,2010,Jr,25.00%,50.00%,0.00%,100.00%,100.00%,66.67%,12.50%,100.00%,0.00%
20562,Milos Nikolic,Long Island,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23224,Robinson Odoch Opong,Long Island,2010,Fr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
20554,Jamal Olasewere,Long Island,2010,So,6.85%,10.00%,0.00%,39.62%,38.98%,31.43%,14.38%,3.33%,4.17%
20557,Kenny Onyechi,Long Island,2010,So,9.28%,8.00%,NA,32.35%,41.67%,NA,19.59%,12.00%,13.64%
16623,Larry Anderson,Long Beach State,2010,Jr,3.76%,8.33%,0.00%,41.86%,38.46%,36.36%,12.03%,5.95%,0.00%
16624,Lin Chang,Long Beach State,2010,Jr,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,50.00%,0.00%,0.00%
22786,Edis Dervisevic,Long Beach State,2010,Jr,12.50%,15.00%,0.00%,54.55%,75.00%,18.18%,12.50%,15.00%,0.00%
22785,Corey Jackson,Long Beach State,2010,Jr,50.00%,0.00%,0.00%,0.00%,40.00%,25.00%,0.00%,0.00%,NA
16620,Jerramy King,Long Beach State,2010,So,NA,0.00%,NA,NA,100.00%,NA,NA,0.00%,NA
16616,Brandon Nevens,Long Beach State,2010,Sr,18.18%,0.00%,0.00%,0.00%,0.00%,0.00%,36.36%,16.67%,0.00%
16618,Eugene Phelps,Long Beach State,2010,Jr,4.95%,8.85%,0.00%,45.16%,41.10%,18.18%,11.88%,9.73%,4.35%
16619,Greg Plater,Long Beach State,2010,Sr,16.67%,11.32%,0.40%,50.00%,34.38%,30.19%,16.67%,3.77%,0.00%
16622,Kyle Richardson,Long Beach State,2010,So,0.00%,26.67%,0.00%,50.00%,41.67%,0.00%,0.00%,20.00%,0.00%
9566,T.J. Robinson,Long Beach State,2010,Jr,7.63%,7.37%,0.00%,45.65%,30.97%,28.57%,12.98%,8.42%,0.00%
16626,Sean Starkey,Long Beach State,2010,Jr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
16625,Mike Vantrimpont,Long Beach State,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
16617,Casper Ware,Long Beach State,2010,Jr,8.57%,9.85%,0.00%,27.27%,39.08%,39.66%,0.00%,1.52%,0.00%
16627,Tristan Wilson,Long Beach State,2010,Sr,4.76%,3.28%,0.00%,57.14%,30.77%,16.67%,14.29%,18.03%,0.00%
18289,Jeremiah Bowman,Longwood,2010,Jr,6.48%,3.51%,0.00%,25.00%,53.57%,25.00%,6.48%,1.75%,0.00%
17386,Antwan Carter,Longwood,2010,Jr,0.58%,3.90%,0.00%,32.50%,30.23%,20.00%,12.14%,4.55%,0.00%
23791,Jeylani Dublin,Longwood,2010,Fr,25.00%,0.00%,NA,25.00%,30.00%,NA,12.50%,18.18%,0.00%
17391,Earl Gee II,Longwood,2010,Sr,16.67%,0.00%,NA,0.00%,25.00%,NA,0.00%,0.00%,NA
23792,Jeff Havenstein,Longwood,2010,Fr,50.00%,25.00%,NA,60.00%,33.33%,NA,16.67%,0.00%,0.00%
17385,Aaron Mitchell,Longwood,2010,Sr,5.26%,6.45%,0.00%,36.36%,30.95%,13.04%,12.28%,3.23%,4.35%
17389,Durann Neil,Longwood,2010,Jr,17.02%,10.71%,0.00%,23.81%,30.00%,26.92%,0.00%,0.00%,NA
23790,Mark Parker,Longwood,2010,Fr,66.67%,0.00%,7.69%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%
23789,David Robinson,Longwood,2010,Fr,22.22%,0.00%,0.00%,50.00%,25.00%,32.26%,0.00%,0.00%,NA
17397,Stephen Shockley,Longwood,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
17393,Jan van der Kooij,Longwood,2010,Jr,0.00%,2.86%,0.00%,50.00%,22.22%,11.54%,38.46%,5.71%,0.00%
17396,Martiz Washington,Longwood,2010,Jr,5.56%,2.70%,0.53%,33.33%,25.00%,23.89%,11.11%,0.00%,0.00%
8995,Olu Ashaolu,Louisiana Tech,2010,Jr,4.97%,8.51%,0.00%,40.00%,22.95%,15.38%,16.15%,3.19%,13.79%
8990,DeAndre Brown,Louisiana Tech,2010,Sr,13.64%,0.78%,0.00%,34.69%,29.89%,26.09%,1.82%,1.55%,0.00%
8988,Brandon Gibson,Louisiana Tech,2010,So,6.25%,4.00%,0.00%,57.14%,52.94%,25.00%,15.63%,0.00%,0.00%
10980,Tevin Hall,Louisiana Tech,2010,So,5.26%,8.33%,0.00%,36.36%,60.00%,37.50%,0.00%,0.00%,NA
23382,Cordarius Johnson,Louisiana Tech,2010,Fr,12.50%,15.00%,0.00%,46.67%,53.33%,33.33%,3.13%,5.00%,0.00%
23383,James Johnson (3),Louisiana Tech,2010,Fr,20.00%,0.00%,NA,35.71%,0.00%,NA,40.00%,16.67%,0.00%
20173,J.L. Lewis,Louisiana Tech,2010,So,5.56%,11.11%,0.00%,40.00%,41.67%,0.00%,33.33%,16.67%,0.00%
23384,Kenyon McNeaill,Louisiana Tech,2010,Fr,12.50%,1.89%,0.00%,33.33%,22.22%,32.10%,6.25%,0.00%,0.00%
8992,Justin Rake,Louisiana Tech,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
8989,Darius Redding,Louisiana Tech,2010,So,0.00%,14.29%,0.00%,25.00%,66.67%,0.00%,0.00%,0.00%,NA
23380,Antwond Roshell,Louisiana Tech,2010,Jr,8.33%,13.33%,NA,33.33%,45.45%,NA,33.33%,20.00%,6.67%
23381,C.J. Scott,Louisiana Tech,2010,Jr,0.00%,0.00%,0.00%,33.33%,50.00%,0.00%,13.33%,0.00%,0.00%
23385,Lonnie Smith,Louisiana Tech,2010,Fr,0.00%,6.06%,0.00%,37.50%,42.86%,30.00%,13.64%,9.09%,0.00%
23386,Romario Souza,Louisiana Tech,2010,Jr,6.67%,5.71%,0.00%,31.58%,21.05%,50.00%,8.89%,11.43%,0.00%
6124,Rakeem Buckles,Louisville,2010,So,21.74%,0.00%,0.00%,55.56%,33.33%,15.38%,39.13%,0.00%,0.00%
22403,Gorgui Dieng,Louisville,2010,Fr,12.24%,2.63%,0.00%,50.00%,31.82%,0.00%,10.20%,5.26%,0.00%
6120,George Goode,Louisville,2010,Jr,10.53%,3.23%,0.00%,57.14%,26.32%,0.00%,52.63%,0.00%,0.00%
22405,Tim Henderson,Louisville,2010,Fr,0.00%,50.00%,0.00%,NA,50.00%,0.00%,100.00%,0.00%,0.00%
6127,Terrence Jennings,Louisville,2010,Jr,2.34%,11.11%,NA,28.57%,27.69%,NA,19.53%,5.56%,23.33%
9282,Elisha Justice,Louisville,2010,Fr,0.00%,0.00%,0.00%,33.33%,42.86%,61.11%,0.00%,0.00%,NA
6123,Preston Knowles,Louisville,2010,Sr,11.11%,0.74%,0.00%,53.85%,39.58%,35.42%,8.33%,1.47%,0.00%
6122,Kyle Kuric,Louisville,2010,Jr,1.82%,3.33%,0.71%,50.00%,18.75%,41.77%,16.36%,0.00%,11.11%
7688,Mike Marra,Louisville,2010,So,6.67%,12.50%,2.07%,71.43%,46.15%,37.86%,0.00%,6.25%,0.00%
2200,Peyton Siva,Louisville,2010,So,13.79%,8.11%,0.00%,46.00%,25.00%,22.41%,0.86%,0.00%,0.00%
6119,Chris Smith,Louisville,2010,Jr,11.43%,7.46%,0.00%,41.38%,26.53%,30.19%,12.86%,2.99%,0.00%
22406,Russ Smith,Louisville,2010,Fr,33.33%,0.00%,0.00%,57.14%,50.00%,0.00%,0.00%,0.00%,NA
6126,Stephan Van Treese,Louisville,2010,So,1.92%,0.00%,NA,18.75%,50.00%,NA,21.15%,0.00%,27.27%
15654,Shaun Adams,Loyola (IL),2010,So,12.50%,50.00%,0.00%,25.00%,75.00%,16.67%,0.00%,0.00%,NA
15644,Ben Averkamp,Loyola (IL),2010,So,8.43%,5.41%,1.82%,25.81%,29.49%,23.08%,18.07%,4.05%,4.55%
15649,John Benkoske,Loyola (IL),2010,Jr,0.00%,0.00%,NA,100.00%,100.00%,NA,66.67%,0.00%,0.00%
23750,Denzel Brito,Loyola (IL),2010,Fr,0.00%,0.00%,0.00%,0.00%,25.00%,40.00%,0.00%,0.00%,NA
23751,Jonathan Gac,Loyola (IL),2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
15657,Walt Gibler,Loyola (IL),2010,Jr,16.90%,15.38%,0.00%,30.77%,40.82%,27.78%,15.49%,0.00%,0.00%
15650,Jordan Hicks,Loyola (IL),2010,Jr,0.00%,5.26%,0.00%,33.33%,30.00%,30.00%,20.00%,5.26%,0.00%
15655,Terrance Hill (2),Loyola (IL),2010,Sr,11.11%,9.16%,0.00%,36.36%,45.98%,34.29%,8.89%,3.82%,0.00%
23752,Chim Kadima,Loyola (IL),2010,Fr,0.00%,12.50%,0.00%,25.00%,63.64%,17.65%,0.00%,6.25%,0.00%
15647,Gabe Kindred,Loyola (IL),2010,Fr,11.54%,9.09%,0.00%,81.82%,20.00%,28.57%,7.69%,0.00%,0.00%
15648,Geoff McCammon,Loyola (IL),2010,Sr,13.64%,6.67%,0.00%,71.43%,43.59%,36.28%,4.55%,1.67%,0.00%
3540,Andy Polka,Loyola (IL),2010,Sr,11.54%,6.82%,0.00%,62.07%,30.00%,0.00%,33.33%,0.00%,0.00%
15646,Courtney Stanley,Loyola (IL),2010,Jr,10.59%,10.26%,0.00%,50.00%,31.03%,28.00%,3.53%,5.13%,0.00%
15653,Ryan Sterling,Loyola (IL),2010,Sr,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
6293,Jamal Barney,Loyola (MD),2010,Sr,7.14%,2.63%,0.00%,42.31%,32.14%,42.42%,10.71%,0.00%,0.00%
18193,Julius Brooks,Loyola (MD),2010,So,8.33%,0.00%,NA,57.14%,66.67%,NA,50.00%,0.00%,16.67%
23892,Dylon Cormier,Loyola (MD),2010,Fr,17.05%,3.77%,0.00%,45.65%,41.94%,20.00%,15.91%,3.77%,0.00%
23891,Justin Drummond,Loyola (MD),2010,Fr,10.45%,5.56%,2.00%,55.56%,39.13%,42.86%,17.91%,0.00%,0.00%
18188,Erik Etherly,Loyola (MD),2010,So,8.07%,6.90%,0.00%,41.67%,37.84%,100.00%,19.25%,5.17%,14.71%
18191,J'hared Hall,Loyola (MD),2010,Jr,14.58%,0.00%,1.05%,31.58%,46.15%,24.56%,2.08%,0.00%,0.00%
18195,Paolo Ivis,Loyola (MD),2010,So,28.57%,NA,NA,50.00%,NA,NA,28.57%,NA,0.00%
