GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
31292,Aaron Adeoye,Southeast Missouri State,2014,Sr,29,20,11,5,5,5,63,24,16,11,3,3,28,18
57474,Jarekious Bradley,Southeast Missouri State,2014,Sr,61,31,15,4,3,3,85,29,7,114,36,31,46,40
57473,Jamaal Calvin,Southeast Missouri State,2014,So,13,6,1,0,0,0,2,0,0,54,18,15,15,12
57472,Antonius Cleveland,Southeast Missouri State,2014,So,62,39,10,10,8,4,73,33,3,48,12,10,85,50
81193,Ladarius Coleman,Southeast Missouri State,2014,Fr,5,2,1,1,0,0,9,1,1,5,2,1,6,5
57471,Darrian Gray,Southeast Missouri State,2014,Jr,2,2,1,0,0,0,1,0,0,4,0,0,0,0
31377,Nino Johnson,Southeast Missouri State,2014,Sr,79,56,24,21,18,13,95,34,10,1,0,0,94,42
30781,Isiah Jones,Southeast Missouri State,2014,Jr,21,11,0,1,1,0,36,11,0,114,46,41,22,15
81194,J.T. Jones,Southeast Missouri State,2014,Fr,2,0,0,1,0,0,6,1,0,6,2,1,4,2
23336,Josh Langford,Southeast Missouri State,2014,Sr,28,16,4,0,0,0,24,1,1,8,3,3,22,14
81195,T.J. Thomas,Southeast Missouri State,2014,Fr,9,5,4,2,2,2,6,1,1,0,0,0,16,12
30736,J.J. Thompson,Southeast Missouri State,2014,Jr,20,9,1,0,0,0,32,7,0,27,13,6,22,15
81196,Marcus Wallace,Southeast Missouri State,2014,Fr,18,6,0,0,0,0,23,12,3,26,9,8,28,21
61323,Caleb Woods,Southeast Missouri State,2014,Sr,2,1,0,0,0,0,2,1,0,7,4,4,2,0
81757,Bret Barclay,Southeastern Louisiana,2014,Fr,7,4,4,0,0,0,9,1,1,3,1,1,2,1
31501,Jimmie Duplessis,Southeastern Louisiana,2014,Jr,31,18,1,0,0,0,24,4,0,14,3,3,26,14
58947,Joshua Filmore,Southeastern Louisiana,2014,So,21,13,2,0,0,0,28,11,1,96,35,28,26,17
30649,Daniel Grieves,Southeastern Louisiana,2014,Jr,27,17,5,0,0,0,27,11,3,62,21,19,27,20
58948,Andrew Guillory,Southeastern Louisiana,2014,Jr,37,18,1,0,0,0,15,5,1,17,5,5,32,22
31368,Zay Jackson,Southeastern Louisiana,2014,Jr,60,31,6,2,2,1,62,28,2,80,26,20,34,23
22882,Cedric Jenkins,Southeastern Louisiana,2014,Sr,63,29,5,0,0,0,50,21,5,93,24,23,40,31
82941,Justin Lobell,Southeastern Louisiana,2014,Fr,0,0,0,0,0,0,1,1,0,18,7,7,0,0
82942,Dylon Maggio,Southeastern Louisiana,2014,Fr,5,2,1,0,0,0,7,3,0,19,10,8,4,2
22987,Onochie Ochie,Southeastern Louisiana,2014,Sr,65,41,23,9,8,5,60,22,7,5,2,0,85,56
82943,Zach Rumph,Southeastern Louisiana,2014,Fr,1,0,0,0,0,0,1,0,0,1,0,0,0,0
58950,Devonte Upson,Southeastern Louisiana,2014,Sr,109,73,35,23,22,16,89,42,25,0,0,0,66,41
42490,Chass Bryan,USC,2014,Jr,7,1,0,0,0,0,4,0,0,2,0,0,4,2
42823,Darion Clark,USC,2014,So,82,41,20,7,5,4,39,8,2,0,0,0,65,33
56850,Samer Dhillon,USC,2014,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56849,Kahlil Dukes,USC,2014,So,1,0,0,0,0,0,14,5,1,14,4,4,2,1
42491,Strahinja Gavrilovic,USC,2014,Jr,41,22,12,0,0,0,26,8,5,8,2,2,49,34
56848,Julian Jacobs,USC,2014,So,76,38,8,4,4,2,33,10,2,28,7,7,33,21
32673,Nikola Jovanovic,USC,2014,So,126,81,39,7,7,6,108,33,11,9,2,2,105,64
80998,Malik Marquetti,USC,2014,Fr,23,11,4,0,0,0,15,3,1,36,10,10,12,7
24313,Malik Martin,USC,2014,Fr,46,29,14,7,6,5,26,8,3,19,5,4,32,15
52558,Jordan McLaughlin,USC,2014,Fr,47,21,0,0,0,0,39,13,0,64,16,13,27,20
56847,Devon Pflueger,USC,2014,So,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24299,Katin Reinhardt,USC,2014,So,41,11,3,0,0,0,105,37,8,94,35,32,30,25
80999,Elijah Stewart,USC,2014,Fr,21,12,8,5,5,2,43,10,3,71,27,24,8,6
42608,"Anthony Beane, Jr.",Southern Illinois,2014,Jr,50,27,1,3,2,0,186,82,5,117,41,25,94,75
80783,Jordan Caroline,Southern Illinois,2014,Fr,103,58,22,16,14,7,86,25,7,3,2,1,117,74
28739,Ibby Djimde,Southern Illinois,2014,Jr,9,5,5,1,0,0,39,17,10,0,0,0,15,9
80786,Chaz Glotta,Southern Illinois,2014,Fr,2,1,0,0,0,0,4,1,0,25,7,7,7,6
57200,K.C. Goodwin,Southern Illinois,2014,Fr,10,1,0,0,0,0,10,3,1,35,11,11,19,13
80787,Deion Lavender,Southern Illinois,2014,Fr,17,14,3,1,0,0,47,19,5,68,24,22,25,20
80788,Deng Leek,Southern Illinois,2014,Jr,5,4,4,3,2,2,0,0,0,0,0,0,5,1
57196,Sean O'Brien,Southern Illinois,2014,So,60,37,19,0,0,0,86,25,7,33,10,9,49,28
42610,Bola Olaniyan,Southern Illinois,2014,So,47,29,19,1,1,1,58,14,2,0,0,0,38,23
42611,Jalen Pendleton,Southern Illinois,2014,Jr,59,33,7,1,1,0,60,16,2,16,4,3,51,31
57195,Tyler Smithpeters,Southern Illinois,2014,So,10,4,2,0,0,0,23,6,1,57,20,18,28,19
57193,Dawson Verhines,Southern Illinois,2014,Sr,5,1,0,0,0,0,3,0,0,7,4,3,6,3
29138,Dallas Anglin,Southern Mississippi,2014,So,1,1,0,0,0,0,2,1,0,10,4,4,9,9
23206,Chip Armelin,Southern Mississippi,2014,Sr,53,33,10,2,2,1,86,37,8,139,51,43,54,36
57076,Matt Bingaya,Southern Mississippi,2014,So,74,45,17,5,4,3,105,41,22,83,24,21,90,62
81668,Keljin Blevins,Southern Mississippi,2014,Fr,11,6,4,4,2,1,7,1,0,29,4,4,16,10
42548,Norville Carey,Southern Mississippi,2014,Jr,57,37,22,26,23,13,98,43,25,15,4,4,75,48
42549,Jamie Chapman,Southern Mississippi,2014,Jr,6,2,2,0,0,0,9,4,2,6,2,2,8,3
81669,Eddie Davis III,Southern Mississippi,2014,Fr,0,0,0,0,0,0,1,0,0,2,1,1,0,0
61837,Jeremiah Eason,Southern Mississippi,2014,Sr,17,8,4,0,0,0,42,11,5,3,0,0,36,13
57075,Davon Hayes,Southern Mississippi,2014,Fr,5,3,0,0,0,0,24,4,1,29,11,10,15,10
81670,Kevin Holland,Southern Mississippi,2014,Fr,1,1,0,0,0,0,9,5,3,41,7,7,3,1
81671,Shadell Millinghaus,Southern Mississippi,2014,So,17,8,0,1,1,0,19,4,1,32,14,12,30,19
81672,Michael O'Donnell,Southern Mississippi,2014,Jr,4,3,1,0,0,0,12,4,1,23,8,8,3,2
26327,Rasham Suarez,Southern Mississippi,2014,Jr,12,7,0,0,0,0,18,5,0,75,29,28,11,5
82958,Rashad Andrews,Southern,2014,Fr,0,0,0,0,0,0,0,0,0,1,0,0,3,1
59256,Trelun Banks,Southern,2014,So,45,17,0,0,0,0,88,26,6,72,22,16,68,42
59257,Elex Carter,Southern,2014,So,7,2,1,0,0,0,1,0,0,0,0,0,0,0
23317,Keith Davis,Southern,2014,Sr,64,35,15,7,7,7,80,34,9,0,0,0,62,35
22986,Mike Harrel,Southern,2014,Sr,5,1,0,0,0,0,8,0,0,0,0,0,2,1
42296,Joell Hopkins,Southern,2014,Jr,41,25,13,3,3,2,53,21,9,3,0,0,52,33
45532,Christopher Hyder,Southern,2014,Jr,26,14,1,0,0,0,50,16,5,11,2,1,39,29
22961,Tre Lynch,Southern,2014,Sr,37,19,5,0,0,0,63,22,6,88,30,23,53,43
31507,Cameron Monroe,Southern,2014,Sr,19,9,1,0,0,0,14,3,1,22,4,2,21,16
82960,Thomas Pierre-Louis,Southern,2014,Jr,6,4,2,1,1,1,6,2,0,0,0,0,6,2
31055,Adrian Rodgers,Southern,2014,Jr,31,18,7,0,0,0,148,56,31,108,38,24,38,27
82961,Jared Sam,Southern,2014,Fr,33,21,10,1,1,0,44,20,5,2,0,0,50,28
23151,Frank Snow,Southern,2014,Sr,43,25,13,9,7,7,46,11,5,0,0,0,53,36
81376,Chris Thomas (2),Southern,2014,Fr,2,2,1,0,0,0,8,1,0,9,3,1,8,2
23108,Cal Hanks,Southern Utah,2014,Sr,26,17,6,3,3,2,45,19,8,0,0,0,48,25
45227,A.J. Hess,Southern Utah,2014,Jr,34,20,5,1,0,0,48,15,4,103,46,40,48,39
58063,Trey Kennedy,Southern Utah,2014,So,33,14,1,0,0,0,34,13,2,28,12,8,33,25
82883,Travon Langston,Southern Utah,2014,Jr,56,26,2,1,0,0,12,4,0,24,6,6,50,33
58062,Juwan Major,Southern Utah,2014,So,42,26,3,2,2,0,30,15,4,9,3,3,37,22
58061,John Marshall,Southern Utah,2014,So,23,13,1,0,0,0,14,5,4,9,1,1,28,21
82884,James McGee,Southern Utah,2014,Fr,9,5,1,0,0,0,6,1,0,80,42,41,17,13
102959,Kyler Nielson,Southern Utah,2014,Fr,0,0,0,0,0,0,1,1,0,1,0,0,2,2
58060,Casey Oliverson,Southern Utah,2014,Jr,81,59,40,4,4,4,59,26,11,1,0,0,32,15
58059,Race Parsons,Southern Utah,2014,So,18,9,1,0,0,0,16,7,1,64,20,18,20,16
80452,Tyler Rawson,Southern Utah,2014,Fr,65,40,16,8,8,6,49,19,11,27,6,6,50,33
23109,Eric Rippetoe,Southern Utah,2014,Sr,1,1,0,0,0,0,0,0,0,2,0,0,2,1
80454,Christian Thompson,Southern Utah,2014,Jr,16,7,3,0,0,0,18,7,0,24,9,7,5,4
80455,Austin Waddoups,Southern Utah,2014,Fr,5,2,0,0,0,0,3,1,0,9,3,2,3,1
80457,Sherron Wilson,Southern Utah,2014,Fr,15,6,1,3,1,0,10,1,0,16,4,4,14,7
57420,Jalen Adams,St. Bonaventure,2014,Fr,1,1,0,0,0,0,8,4,0,8,2,2,5,4
80385,Jaylen Adams,St. Bonaventure,2014,Fr,14,8,0,0,0,0,29,12,4,79,28,22,50,37
80382,Iakeem Alston,St. Bonaventure,2014,Jr,17,8,0,0,0,0,21,4,0,6,0,0,21,12
57424,Andell Cumberbatch,St. Bonaventure,2014,Sr,37,19,4,1,1,1,54,11,2,77,28,26,33,22
57423,Chris Dees,St. Bonaventure,2014,Sr,7,3,0,0,0,0,32,13,11,0,0,0,6,3
57422,Denzel Gregg,St. Bonaventure,2014,So,49,23,10,4,2,2,20,5,2,6,0,0,21,10
30605,Youssou Ndoye,St. Bonaventure,2014,Sr,90,52,27,27,23,16,115,44,32,1,0,0,133,92
61173,Opeyemi Olomo,St. Bonaventure,2014,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42929,Marcus Posley,St. Bonaventure,2014,Jr,57,27,3,0,0,0,79,22,2,156,51,39,42,35
57421,Xavier Smith,St. Bonaventure,2014,So,3,2,1,0,0,0,3,0,0,1,0,0,1,0
80383,Idris Taqqee,St. Bonaventure,2014,Fr,8,4,0,0,0,0,7,3,1,13,1,1,12,6
42851,Dion Wright,St. Bonaventure,2014,Jr,148,91,52,4,3,2,102,41,27,13,5,5,48,39
31774,Jalen Cannon,St. Francis (NY),2014,Sr,219,132,65,5,4,2,59,21,6,63,22,20,138,97
31777,Kevin Douglas,St. Francis (NY),2014,Sr,35,16,5,1,1,0,11,5,0,41,10,10,17,12
58623,Amdy Fall,St. Francis (NY),2014,Jr,58,28,19,8,6,6,28,10,3,0,0,0,56,40
81093,Chris Hooper,St. Francis (NY),2014,Jr,103,57,24,0,0,0,13,3,2,0,0,0,66,41
58625,Yunus Hopkinson,St. Francis (NY),2014,So,7,1,0,0,0,0,15,6,0,42,5,5,8,8
81094,Antonio Jenifer,St. Francis (NY),2014,Jr,49,16,7,0,0,0,15,3,1,43,15,13,26,14
81095,Tyreek Jewell,St. Francis (NY),2014,Jr,66,28,9,3,3,2,77,28,12,119,23,17,42,24
31773,Brent Jones,St. Francis (NY),2014,Sr,91,38,5,0,0,0,67,24,4,120,37,28,77,59
58627,Edon Molic,St. Francis (NY),2014,Jr,0,0,0,0,0,0,0,0,0,3,1,1,0,0
52062,Gunnar Olafsson,St. Francis (NY),2014,Fr,3,2,0,0,0,0,2,1,1,30,7,7,0,0
81096,Glenn Sanabria,St. Francis (NY),2014,Fr,17,7,0,0,0,0,22,8,2,61,26,22,36,23
31776,Lowell Ulmer,St. Francis (NY),2014,Sr,47,21,10,0,0,0,5,1,0,22,7,6,40,21
48925,Amar Alibegovic,St. John's,2014,Fr,6,4,2,1,1,1,5,1,1,17,2,2,7,1
44081,Felix Balamou,St. John's,2014,Jr,11,5,3,0,0,0,14,3,2,0,0,0,8,6
24194,Jamal Branch,St. John's,2014,Sr,25,13,2,0,0,0,26,13,2,22,6,6,14,11
32182,Joey De La Rosa,St. John's,2014,Sr,6,4,2,0,0,0,3,0,0,0,0,0,7,1
30407,Phil Greene IV,St. John's,2014,Sr,29,16,2,0,0,0,127,50,12,121,50,42,17,11
24201,D'Angelo Harrison,St. John's,2014,Sr,40,21,4,0,0,0,141,57,9,103,40,31,110,89
44083,Christian Jones,St. John's,2014,So,6,2,1,0,0,0,6,2,1,1,0,0,4,3
50093,Rysheed Jordan,St. John's,2014,So,58,32,8,3,2,1,78,28,8,90,36,30,88,52
48077,David Lipscomb,St. John's,2014,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44084,Khadim Ndiaye,St. John's,2014,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24654,Chris Obekpa,St. John's,2014,Jr,63,34,23,14,11,11,58,22,16,1,0,0,50,27
24174,Dom Pointer,St. John's,2014,Sr,99,61,24,18,17,9,111,43,13,19,1,0,72,55
82001,Myles Stewart,St. John's,2014,Fr,2,1,1,0,0,0,3,1,0,16,5,5,0,0
81249,Jack Biebel,Saint Mary's,2014,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23256,Aaron Bright,Saint Mary's,2014,Sr,59,20,2,0,0,0,44,22,1,109,34,27,54,47
57587,Kerry Carter,Saint Mary's,2014,Sr,65,27,11,2,0,0,17,5,1,158,64,63,55,35
24228,Joe Coleman,Saint Mary's,2014,Jr,0,0,0,0,0,0,0,0,0,3,1,1,0,0
42749,Treaven Duffy,Saint Mary's,2014,So,7,2,2,0,0,0,1,0,0,3,0,0,2,1
57588,Calvin Hermanson,Saint Mary's,2014,Fr,2,2,1,1,1,1,2,1,0,28,13,13,9,5
23266,Garrett Jackson,Saint Mary's,2014,Sr,87,47,22,5,2,1,39,18,9,41,20,20,51,39
81251,Jock Landale,Saint Mary's,2014,Fr,16,11,9,1,1,1,12,5,1,0,0,0,13,7
37841,Emmett Naar,Saint Mary's,2014,Fr,30,12,0,0,0,0,22,5,0,67,31,29,34,27
37848,Dane Pineau,Saint Mary's,2014,So,50,33,22,0,0,0,3,2,1,23,6,6,18,12
23269,Desmond Simmons,Saint Mary's,2014,Sr,36,14,5,0,0,0,15,4,3,70,25,25,28,21
23430,Brad Waldow,Saint Mary's,2014,Sr,271,167,96,14,11,10,108,37,13,0,0,0,144,95
56837,Marcus Allen,Stanford,2014,So,62,40,9,0,0,0,25,6,3,31,9,8,30,16
24276,Rosco Allen,Stanford,2014,So,46,21,11,2,2,2,45,13,6,83,33,31,40,28
6998,Anthony Brown,Stanford,2014,Sr,56,30,5,3,3,2,115,35,10,142,64,53,85,67
6850,Elliott Bullock,Stanford,2014,Sr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80996,Robert Cartwright,Stanford,2014,Fr,7,2,1,0,0,0,12,2,1,30,8,8,5,3
80995,Michael Humphrey,Stanford,2014,Fr,31,21,9,8,6,5,30,13,8,2,0,0,22,11
32048,Wade Morgan,Stanford,2014,Sr,2,0,0,0,0,0,0,0,0,2,0,0,0,0
23261,Stefan Nastic,Stanford,2014,Sr,99,52,22,7,5,5,249,112,56,0,0,0,152,115
80994,Dorian Pickens,Stanford,2014,Fr,8,3,2,0,0,0,8,2,0,19,7,6,9,6
24199,Chasson Randle,Stanford,2014,Sr,75,38,10,3,3,2,126,46,7,201,75,46,127,111
56836,Schuyler Rimmer,Stanford,2014,So,0,0,0,0,0,0,0,0,0,0,0,0,2,1
42493,Christian Sanders,Stanford,2014,So,4,1,0,0,0,0,10,3,0,8,2,2,4,1
52566,Reid Travis,Stanford,2014,Fr,66,41,14,2,2,2,59,22,11,0,0,0,69,31
30195,Grant Verhoeven,Stanford,2014,RS-Jr,1,0,0,0,0,0,9,3,3,0,0,0,4,2
57922,B.J. Glasford,Stetson,2014,So,11,5,1,0,0,0,26,7,1,47,13,11,11,6
43146,Cameron Harvey,Stetson,2014,So,3,1,0,0,0,0,49,13,4,82,21,21,12,9
80346,Jonathan Joseph,Stetson,2014,Fr,16,8,2,2,2,1,5,1,1,13,3,3,16,11
80347,Grant Lozoya,Stetson,2014,Fr,31,14,3,0,0,0,26,10,5,100,39,38,34,22
80348,Corey Mendez,Stetson,2014,Fr,1,0,0,0,0,0,1,0,0,11,2,2,0,0
80349,Divine Myles,Stetson,2014,Fr,65,32,3,0,0,0,106,34,2,53,17,11,55,41
45167,Brian Pegg,Stetson,2014,So,65,42,21,3,3,3,85,28,15,0,0,0,67,42
80351,Angel Rivera,Stetson,2014,Fr,23,13,1,0,0,0,17,3,0,69,25,20,47,34
23097,Kyle Sikora,Stetson,2014,Sr,48,29,21,11,11,11,16,3,1,0,0,0,24,11
80352,Wyatt Sikora,Stetson,2014,Fr,39,23,13,11,11,9,8,1,0,10,0,0,25,18
31733,Kentwan Smith,Stetson,2014,Sr,101,67,21,16,13,5,57,22,3,64,19,17,76,56
57824,Chris Braley,Stony Brook,2014,So,12,7,5,0,0,0,5,1,0,14,2,2,5,2
43203,Ryan Burnett,Stony Brook,2014,So,11,7,0,0,0,0,1,1,0,15,3,2,8,5
31009,Scott King,Stony Brook,2014,Jr,4,3,1,1,1,1,7,2,1,36,11,9,16,11
57825,Rayshaun McGrew,Stony Brook,2014,Jr,113,65,29,0,0,0,119,36,22,2,0,0,69,48
57826,Kameron Mitchell,Stony Brook,2014,So,14,8,2,0,0,0,27,7,1,54,22,22,19,11
57827,Roland Nyama,Stony Brook,2014,Fr,33,19,5,0,0,0,49,13,2,86,32,31,42,27
39414,Jakub Petras,Stony Brook,2014,Fr,19,10,5,1,1,1,12,3,2,0,0,0,6,3
43202,Carson Puriefoy,Stony Brook,2014,Jr,67,30,5,0,0,0,101,37,8,146,45,32,71,55
79973,Bryan Sekunda,Stony Brook,2014,Fr,2,0,0,0,0,0,26,4,0,58,19,18,2,2
79972,Tyrell Sturdivant,Stony Brook,2014,Fr,45,21,8,1,1,1,30,6,3,0,0,0,29,12
71491,DeShaun Thrower,Stony Brook,2014,Fr,24,8,0,0,0,0,54,15,2,52,19,18,25,19
28292,Jameel Warney,Stony Brook,2014,Jr,251,166,75,24,24,19,155,48,19,0,0,0,105,65
82875,Doyin Akintobi-Adeyeye,Syracuse,2014,So,0,0,0,0,0,0,1,0,0,0,0,0,2,0
24156,Rakeem Christmas,Syracuse,2014,Sr,143,97,72,35,33,30,152,59,33,0,0,0,151,109
24200,Trevor Cooney,Syracuse,2014,Jr,28,13,4,0,0,0,72,25,8,156,52,46,54,44
24168,Michael Gbinije,Syracuse,2014,Jr,49,25,8,4,4,3,67,27,7,88,37,35,68,42
56795,B.J. Johnson,Syracuse,2014,So,19,9,3,3,2,1,21,3,2,40,11,11,15,12
42080,Kaleb Joseph,Syracuse,2014,Fr,16,8,2,2,2,0,77,26,7,27,5,5,22,18
41445,Chris McCullough,Syracuse,2014,Fr,38,19,8,5,4,3,45,15,12,1,1,1,50,27
49887,Chinonso Obokoh,Syracuse,2014,So,3,3,1,0,0,0,2,0,0,0,0,0,0,0
33250,Ron Patterson,Syracuse,2014,So,14,10,6,3,3,2,13,1,1,40,8,8,2,0
24688,Tyler Roberson,Syracuse,2014,So,58,36,16,9,9,7,92,27,21,1,0,0,46,28
22591,Carter Sanderson,Syracuse,2014,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81663,Mike Sutton,Syracuse,2014,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44313,Christian White,Syracuse,2014,Jr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24356,Devonta Abron,Texas Christian,2014,Jr,23,15,7,0,0,0,19,7,2,0,0,0,48,23
30626,Kyan Anderson,Texas Christian,2014,Sr,46,23,2,0,0,0,51,21,4,134,47,34,70,61
80277,Chauncey Collins,Texas Christian,2014,Fr,7,2,0,0,0,0,7,3,0,53,15,13,13,10
80276,Dalton Dry,Texas Christian,2014,Fr,1,0,0,0,0,0,1,0,0,1,0,0,2,0
22376,Amric Fields,Texas Christian,2014,Sr,55,37,20,6,5,4,53,20,7,39,13,10,59,28
30836,Christian Gore,Texas Christian,2014,Jr,0,0,0,0,0,0,1,0,0,8,4,4,2,2
42407,"Charles Hill, Jr.",Texas Christian,2014,Jr,6,1,0,0,0,0,5,0,0,12,4,4,14,8
53416,Link Kabadyundi,Texas Christian,2014,Fr,10,7,4,2,2,2,3,1,1,0,0,0,8,3
56865,Brandon Parrish,Texas Christian,2014,So,31,14,9,2,2,2,39,11,4,54,21,19,26,15
56866,Hudson Price,Texas Christian,2014,So,17,10,1,0,0,0,12,3,1,25,9,9,16,10
28237,Karviar Shepherd,Texas Christian,2014,So,53,32,22,10,10,8,106,37,30,3,0,0,49,30
42571,Chris Washburn,Texas Christian,2014,So,80,51,20,9,8,5,81,24,12,3,1,1,63,37
80275,Kenrich Williams,Texas Christian,2014,So,80,44,22,10,10,7,66,20,15,23,10,9,68,42
56868,Michael Williams,Texas Christian,2014,So,1,0,0,0,0,0,5,4,1,6,3,3,6,3
9342,Trey Zeigler,Texas Christian,2014,Sr,104,57,20,7,5,3,98,28,12,9,0,0,81,56
28938,Jaylen Bond,Temple,2014,Jr,100,58,25,7,7,5,77,25,13,42,9,9,52,17
57110,Josh Brown (3),Temple,2014,So,26,14,3,0,0,0,69,21,4,49,19,18,37,31
28820,Devin Coleman,Temple,2014,Jr,17,10,1,0,0,0,17,2,1,50,15,13,6,1
30601,Will Cummings,Temple,2014,Sr,88,41,9,0,0,0,101,39,14,88,22,14,98,78
45256,Quenton DeCosey,Temple,2014,Jr,62,30,8,4,4,3,120,33,10,108,39,36,116,79
45257,Daniel Dingle,Temple,2014,So,31,14,2,1,0,0,17,7,2,55,14,13,39,23
43397,Obi Enechionyia,Temple,2014,Fr,39,25,11,9,9,7,50,21,21,37,12,12,32,24
22528,Jimmy McDonnell,Temple,2014,Sr,6,0,0,0,0,0,1,0,0,2,1,1,0,0
22558,Jesse Morgan,Temple,2014,Sr,35,17,5,0,0,0,53,16,6,131,47,36,37,31
69138,Chima Nwakpuda,Temple,2014,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30602,Nick Pendergast,Temple,2014,RS-Sr,2,1,1,1,1,1,1,0,0,2,0,0,2,0
87467,Mike Robbins,Temple,2014,So,0,0,0,0,0,0,0,0,0,2,1,1,0,0
28760,Devontae Watson,Temple,2014,Jr,29,18,12,3,3,3,58,22,17,0,0,0,18,9
56934,Mark Williams,Temple,2014,So,30,14,6,0,0,0,31,7,6,34,9,9,30,18
44312,Christian Crockett,Tennessee State,2014,Jr,14,6,2,0,0,0,15,2,2,3,0,0,30,12
31381,Jay Harris (2),Tennessee State,2014,Sr,26,12,2,0,0,0,60,19,1,123,50,36,39,27
81198,Zachary Lee,Tennessee State,2014,Fr,33,16,10,8,6,5,54,18,13,1,0,0,33,21
81199,Demontez Loman,Tennessee State,2014,Jr,36,19,8,2,2,2,68,21,14,1,0,0,41,21
81200,Christian Mekowulu,Tennessee State,2014,Fr,71,35,24,11,10,8,76,18,6,0,0,0,110,63
81201,Darreon Reddick,Tennessee State,2014,Fr,37,17,4,0,0,0,82,30,5,36,14,10,32,25
81202,Xavier Richards,Tennessee State,2014,Jr,58,27,2,3,2,1,69,32,7,1,0,0,54,30
81203,Marcus Roper,Tennessee State,2014,Jr,28,15,8,5,5,5,33,10,2,150,50,45,26,17
81204,Rodney Simeon,Tennessee State,2014,Fr,0,0,0,0,0,0,8,1,0,45,12,11,4,4
81205,Charles Tucker,Tennessee State,2014,Fr,19,7,1,0,0,0,32,16,1,38,13,7,36,26
81206,Josh Bougher,Tennessee Tech ,2014,Fr,4,1,0,0,0,0,0,0,0,2,0,0,1,1
58518,Dwan Caldwell,Tennessee Tech ,2014,Sr,89,46,23,3,3,2,144,68,46,10,5,5,69,49
43103,DeOndre Haynes,Tennessee Tech ,2014,So,12,5,1,1,1,0,27,9,0,9,1,1,9,5
81208,Charles Jackson,Tennessee Tech ,2014,Jr,143,94,59,26,24,23,84,32,15,0,0,0,94,57
58511,Jordan Johnson (2),Tennessee Tech ,2014,Sr,11,4,0,0,0,0,12,6,2,54,20,15,8,5
32672,Aleksa Jugovic,Tennessee Tech ,2014,Fr,10,4,2,0,0,0,16,9,4,63,21,19,22,19
22484,Javon McKay,Tennessee Tech ,2014,Sr,34,17,6,5,4,2,30,15,11,21,6,5,34,26
28763,Josiah Moore,Tennessee Tech ,2014,Jr,58,33,8,5,4,2,39,12,0,62,20,19,44,27
43104,Anthony Morse,Tennessee Tech ,2014,Jr,22,11,5,3,3,3,22,9,6,0,0,0,25,13
58517,Mason Ramsey,Tennessee Tech ,2014,Fr,24,15,9,0,0,0,11,6,5,27,6,6,12,9
81210,Torrance Rowe,Tennessee Tech ,2014,Jr,26,11,0,0,0,0,49,20,0,121,43,29,38,30
58512,Shirmane Thomas,Tennessee Tech ,2014,So,28,11,2,0,0,0,25,7,0,17,0,0,19,12
81044,Devon Baulkman,Tennessee,2014,Jr,29,13,2,2,2,1,11,2,0,46,14,14,22,19
28782,Galen Campbell,Tennessee,2014,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81046,Willie Carmichael III,Tennessee,2014,Fr,44,26,11,8,7,6,27,10,6,0,0,0,12,6
31534,Ian Chiles (2),Tennessee,2014,Sr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42284,Robert Hubbs III,Tennessee,2014,So,23,13,4,3,3,2,63,19,3,66,21,20,22,17
81047,Jabari McGhee,Tennessee,2014,RS-Fr,14,11,3,1,1,1,4,1,1,0,0,0,13,6
42354,Armani Moore,Tennessee,2014,Jr,125,69,31,1,1,0,82,26,6,27,6,4,76,51
81048,Detrick Mostella,Tennessee,2014,Fr,18,6,1,0,0,0,12,2,0,64,14,14,9,7
52057,Tariq Owens,Tennessee,2014,Fr,20,10,6,2,2,2,10,0,0,0,0,0,15,7
81049,Kevin Punter,Tennessee,2014,Jr,21,10,1,0,0,0,76,31,7,93,33,31,42,25
41477,Derek Reese,Tennessee,2014,Jr,45,18,8,7,5,3,45,19,6,48,15,15,42,32
28787,Josh Richardson,Tennessee,2014,Sr,37,21,2,1,1,0,167,75,15,110,41,37,73,57
41437,Dominic Woodson,Tennessee,2014,So,6,5,0,0,0,0,6,1,0,0,0,0,4,2
81053,Peyton Allen,Texas A&M,2014,Fr,6,5,1,0,0,0,25,11,5,72,23,22,16,12
56693,Juan Aparicio,Texas A&M,2014,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42349,Alex Caruso,Texas A&M,2014,Jr,62,33,18,4,3,2,34,8,2,64,25,20,47,34
82935,Chris Collins (2),Texas A&M,2014,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
