GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
58711,James Hemphill,Navy,2013,Fr,7,2,1,0,0,0,0,0,0,0,0,6,3
44286,Will Kelly,Navy,2013,So,6,3,2,1,1,1,1,0,0,0,0,6,5
44287,Kendall Knorr,Navy,2013,So,10,6,5,0,0,4,2,1,19,3,3,8,7
22849,James Loupos,Navy,2013,Sr,5,3,3,0,0,2,0,0,0,0,0,9,4
30969,Earl McLaurin,Navy,2013,Jr,5,3,0,0,0,0,0,0,1,0,0,14,8
30972,Worth Smith,Navy,2013,Jr,33,25,16,8,7,11,5,5,3,1,1,18,11
30975,Brandon Venturini,Navy,2013,Jr,38,25,9,0,0,16,8,0,36,12,9,21,13
58713,Grant Vermeer,Navy,2013,Fr,6,4,2,0,0,0,0,0,6,1,1,0,0
22850,Thurgood Wynn,Navy,2013,Sr,9,6,2,1,1,2,0,0,2,1,1,18,11
42330,Deverell Biggs,Nebraska,2013,Jr,14,11,2,0,0,11,2,0,3,0,0,20,15
4240,Ray Gallegos,Nebraska,2013,Sr,10,6,4,1,1,1,0,0,29,10,9,5,3
56670,Nathan Hawkins (2),Nebraska,2013,Fr,3,1,1,0,0,1,0,0,3,0,0,0,0
23301,Kye Kurkowski,Nebraska,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23303,Trevor Menke,Nebraska,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
42331,Benny Parker,Nebraska,2013,So,18,12,3,0,0,2,1,0,0,0,0,9,8
46312,Mike Peltz,Nebraska,2013,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0
28852,Terran Petteway,Nebraska,2013,So,45,31,8,6,6,18,6,0,31,9,5,65,55
24331,Walter Pitchford,Nebraska,2013,So,8,7,5,4,4,5,4,2,13,8,8,12,8
28764,David Rivers,Nebraska,2013,Jr,5,4,1,1,1,2,1,0,0,0,0,7,5
42333,Shavon Shields,Nebraska,2013,So,39,27,5,3,3,13,2,0,6,3,3,51,30
22858,Leslee Smith,Nebraska,2013,Jr,4,3,2,0,0,4,0,0,0,0,0,8,5
42334,Sergej Vucetic,Nebraska,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0
37821,Tai Webster,Nebraska,2013,Fr,13,7,0,0,0,0,0,0,4,0,0,32,24
30473,Richard Bell,Nevada,2013,So,0,0,0,0,0,1,1,1,1,0,0,0,0
23388,Deonte Burton,Nevada,2013,Sr,58,44,7,11,9,27,12,1,39,8,2,93,72
42631,Marqueze Coleman,Nevada,2013,So,23,13,6,2,2,8,6,1,1,1,1,39,32
57233,Patrick Conroy,Nevada,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
10978,Jerry Evans,Nevada,2013,Sr,17,12,1,0,0,14,7,5,23,6,6,37,29
42632,Ali Fall,Nevada,2013,Sr,2,1,1,0,0,2,0,0,0,0,0,0,0
57232,D.J. Fenner,Nevada,2013,Fr,6,3,0,2,2,8,2,2,1,0,0,6,4
30651,Cole Huff,Nevada,2013,So,10,7,2,0,0,5,1,1,34,14,13,31,26
22896,Michael Perez,Nevada,2013,Jr,37,25,14,4,4,8,2,0,38,11,11,19,16
57231,"Ronnie Stevens, Jr.",Nevada,2013,Jr,2,1,1,0,0,0,0,0,0,0,0,0,0
57230,Lucas Stivrins,Nevada,2013,So,0,0,0,0,0,0,0,0,0,0,0,2,0
57229,A.J. West,Nevada,2013,RS-Jr,7,6,4,2,2,1,0,0,1,0,0,22,11
57848,Jacoby Armstrong,New Hampshire,2013,Fr,7,5,1,0,0,5,3,0,2,0,0,10,7
22666,Jordon Bronner,New Hampshire,2013,Sr,33,19,3,0,0,12,0,0,28,11,7,36,30
57849,Daniel Dion,New Hampshire,2013,Fr,8,3,0,0,0,7,3,1,21,10,6,4,3
57850,John Edwards,New Hampshire,2013,Fr,10,4,2,1,0,0,0,0,2,0,0,9,4
57851,Williams Gabriel,New Hampshire,2013,Fr,2,2,2,0,0,0,0,0,0,0,0,5,4
16144,Patrick Konan,New Hampshire,2013,Sr,13,7,2,0,0,4,1,0,14,4,4,26,16
31007,Tommy McDonnell,New Hampshire,2013,Jr,5,2,1,0,0,0,0,0,1,1,1,6,5
22667,Scott Morris,New Hampshire,2013,Sr,2,2,0,0,0,2,0,0,23,7,5,4,4
43195,Frank Okeke,New Hampshire,2013,So,4,2,2,0,0,0,0,0,8,2,2,12,10
18137,Chris Pelcher,New Hampshire,2013,Sr,17,11,8,2,2,5,4,4,0,0,0,17,11
57852,Jaleen Smith,New Hampshire,2013,Fr,10,2,1,0,0,6,3,0,10,4,1,18,15
42785,Kevin Aronis,New Mexico State,2013,Sr,5,4,1,1,1,2,0,0,56,25,20,9,8
57623,Ian Baker,New Mexico State,2013,Fr,7,6,3,1,1,2,0,0,2,0,0,6,3
30450,Remi Barry,New Mexico State,2013,Jr,1,1,1,0,0,1,1,1,0,0,0,2,1
24708,Sim Bhullar,New Mexico State,2013,So,15,13,9,7,7,2,2,1,0,0,0,13,5
26460,Matej Buovac,New Mexico State,2013,So,1,1,0,0,0,0,0,0,5,2,2,2,2
23397,Renaldo Dixon,New Mexico State,2013,Sr,18,13,9,5,5,6,3,2,1,0,0,12,11
57624,D.K. Eldridge,New Mexico State,2013,Jr,39,28,10,6,6,13,7,4,14,6,5,42,31
57625,Travon Landry,New Mexico State,2013,Fr,5,1,1,0,0,0,0,0,2,1,1,17,12
30454,Daniel Mullings,New Mexico State,2013,Jr,84,57,19,9,9,33,14,4,7,2,1,82,60
23398,Tshilidzi Nephawe,New Mexico State,2013,Jr,11,5,5,3,3,3,3,2,0,0,0,27,17
24034,K.C. Ross-Miller,New Mexico State,2013,Jr,12,9,2,0,0,11,2,0,13,4,3,65,53
28276,Obij Aget,New Mexico,2013,Fr,4,4,3,2,2,0,0,0,0,0,0,4,3
22372,Cameron Bairstow,New Mexico,2013,Sr,35,23,19,9,8,27,9,7,1,0,0,70,53
42633,Nick Banyard,New Mexico,2013,So,3,1,1,0,0,2,1,1,0,0,0,5,3
57225,Deshawn Delaney,New Mexico,2013,Jr,21,17,11,5,5,6,2,2,4,1,1,10,4
57226,Arthur Edwards,New Mexico,2013,So,1,1,0,1,1,1,1,0,2,0,0,0,0
24711,Hugh Greenwood,New Mexico,2013,Jr,10,7,3,0,0,2,0,0,14,5,5,17,9
9391,Alex Kirk,New Mexico,2013,Jr,28,24,22,15,14,13,7,7,6,1,1,26,14
28833,Merv Lindsay,New Mexico,2013,So,0,0,0,0,0,1,0,0,0,0,0,2,1
57227,Tim Myles,New Mexico,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57228,Cullen Neal,New Mexico,2013,Fr,18,7,3,0,0,9,5,0,15,4,4,20,18
22371,Chris Perez (2),New Mexico,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
42634,Pancake Thomas,New Mexico,2013,So,11,4,3,1,0,5,1,0,5,3,3,21,20
42635,Devon Williams,New Mexico,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22373,Kendall Williams,New Mexico,2013,Sr,54,37,16,9,9,13,4,0,37,17,10,101,76
44106,Travis Avery,New Orleans,2013,So,1,0,0,0,0,0,0,0,0,0,0,2,1
58904,Teris Bourgeois,New Orleans,2013,Jr,0,0,0,0,0,2,1,1,0,0,0,4,3
58905,Tevin Broyles,New Orleans,2013,Fr,22,9,3,0,0,4,3,0,2,1,1,21,12
9381,Matt Derenbecker,New Orleans,2013,Jr,4,3,2,0,0,5,3,1,12,2,2,8,5
21715,Cory Dixon,New Orleans,2013,Sr,19,16,11,5,4,21,6,4,0,0,0,57,42
58907,Nate Frye,New Orleans,2013,Fr,6,3,0,0,0,5,3,0,7,3,3,8,7
44109,Evans Ganapamo,New Orleans,2013,So,1,1,1,0,0,0,0,0,1,0,0,2,1
58908,Christavious Gill,New Orleans,2013,Fr,24,11,4,0,0,7,3,0,18,4,4,36,28
58910,Andre Gonzaque,New Orleans,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
58911,James Harrison,New Orleans,2013,Fr,8,7,5,1,1,2,0,0,10,5,5,2,0
44110,Kevin Hill,New Orleans,2013,So,17,14,8,2,2,10,5,1,0,0,0,18,14
44111,Tommy Hobbs,New Orleans,2013,So,2,2,1,1,1,1,1,0,0,0,0,0,0
33854,Benjamin James,New Orleans,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0
44112,Isaac Mack,New Orleans,2013,Sr,30,15,4,0,0,22,6,1,14,5,4,26,16
44113,Tradarrius McPhearson,New Orleans,2013,Sr,34,19,7,0,0,16,5,2,13,5,5,50,33
44115,John Reese,New Orleans,2013,So,1,1,1,0,0,0,0,0,1,0,0,0,0
58912,Terrance Syon,New Orleans,2013,Jr,6,5,4,2,2,2,0,0,0,0,0,13,5
58913,Micah Walker,New Orleans,2013,Jr,1,0,0,0,0,4,0,0,6,2,2,8,4
58251,Aaron Bodie,Niagara,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42428,Cameron Fowler,Niagara,2013,Fr,26,12,4,3,2,7,0,0,3,0,0,3,1
30588,Rayvon Harris,Niagara,2013,So,36,26,8,3,3,4,1,1,2,0,0,37,25
9337,Marvin Jordan,Niagara,2013,Sr,21,9,2,0,0,5,3,0,62,22,21,21,17
23880,Antoine Mason,Niagara,2013,Jr,98,63,23,13,13,62,29,7,52,14,11,114,83
44558,Tahjere McCall,Niagara,2013,So,34,16,2,1,1,15,4,1,6,1,0,41,30
58254,Wesley Myers,Niagara,2013,Fr,43,20,1,0,0,11,3,1,14,5,4,33,20
58256,Ramone Snowden,Niagara,2013,Fr,13,9,3,0,0,3,0,0,20,9,8,28,20
23881,Joe Thomas,Niagara,2013,Jr,13,8,4,4,4,0,0,0,0,0,0,9,2
20607,Marcus Ware,Niagara,2013,Sr,15,6,3,0,0,5,1,1,1,0,0,46,30
44129,T.J. Carpenter,Nicholls State,2013,So,11,5,3,0,0,4,1,0,22,6,6,20,10
44130,Piers Carroll,Nicholls State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
58914,Luke Doyle,Nicholls State,2013,Fr,8,4,3,0,0,1,0,0,11,6,6,2,2
44131,Ja'Dante' Frye,Nicholls State,2013,Fr,9,8,7,2,2,2,0,0,2,0,0,7,6
46356,JaMarkus Horace,Nicholls State,2013,So,10,7,4,5,4,0,0,0,0,0,0,2,0
44132,Travis Julien,Nicholls State,2013,So,3,1,0,0,0,0,0,0,2,0,0,0,0
12766,Pedro Maciel,Nicholls State,2013,Sr,1,1,0,0,0,0,0,0,2,0,0,0,0
31817,Sam McBeath,Nicholls State,2013,So,6,2,1,0,0,0,0,0,17,6,6,6,3
31818,Shane Rillieux,Nicholls State,2013,Jr,17,9,3,0,0,4,0,0,1,0,0,30,14
21657,Jeremy Smith,Nicholls State,2013,Sr,34,27,13,2,2,9,4,1,8,2,1,24,14
22969,Dantrell Thomas,Nicholls State,2013,Sr,36,28,12,9,9,13,5,1,1,0,0,50,38
58916,Liam Thomas,Nicholls State,2013,Fr,4,2,2,1,1,1,0,0,0,0,0,6,3
48140,Amin Torres,Nicholls State,2013,So,17,8,3,0,0,4,1,0,10,5,5,7,5
28243,Cade Towers,Nicholls State,2013,Fr,5,2,0,1,1,1,1,1,0,0,0,0,0
57295,Tim Coleman,N.J.I.T.,2013,Fr,15,11,5,2,2,7,3,3,3,1,1,19,14
57294,Jake Duncan,N.J.I.T.,2013,Fr,6,4,3,0,0,1,0,0,18,7,7,8,7
30821,Daquan Holiday,N.J.I.T.,2013,Jr,12,6,4,1,0,1,0,0,0,0,0,5,3
44616,Ky Howard,N.J.I.T.,2013,So,43,23,7,0,0,13,7,0,2,2,2,58,39
57293,Damon Lynn,N.J.I.T.,2013,Fr,24,15,8,1,1,14,3,0,86,42,32,43,36
57292,Montana Mayfield,N.J.I.T.,2013,Fr,3,2,1,0,0,2,0,0,5,2,2,10,7
30822,Odera Nweke,N.J.I.T.,2013,Jr,7,5,3,3,3,0,0,0,0,0,0,5,4
44617,Terrence Smith,N.J.I.T.,2013,So,36,29,23,9,9,6,1,1,0,0,0,23,20
44618,Nigel Sydnor,N.J.I.T.,2013,So,15,8,2,0,0,0,0,0,11,4,4,15,11
26512,Emmanuel Tselentakis,N.J.I.T.,2013,So,3,2,2,1,1,4,1,1,6,4,4,7,4
57290,Rob Ukawuba,N.J.I.T.,2013,Fr,3,2,2,0,0,0,0,0,0,0,0,1,1
44619,Winfield Willis,N.J.I.T.,2013,So,23,15,5,0,0,5,1,0,23,11,11,29,23
23908,Anell Alexis,Norfolk State,2013,Sr,25,14,10,0,0,8,4,2,5,5,5,30,23
44450,Zieyik Estime,Norfolk State,2013,Sr,1,1,1,0,0,0,0,0,1,0,0,0,0
31596,Jamel Fuentes,Norfolk State,2013,Jr,31,17,3,0,0,7,3,0,1,1,0,41,26
44451,Rashid Gaston,Norfolk State,2013,So,22,14,13,5,5,5,2,0,0,0,0,16,8
23604,Brandon Goode,Norfolk State,2013,Sr,35,28,17,11,10,6,4,3,0,0,0,20,10
18504,Malcolm Hawkins,Norfolk State,2013,Sr,42,25,12,0,0,17,4,0,31,15,10,60,48
31595,Kievyn Lila-St. Rose,Norfolk State,2013,Jr,6,1,1,0,0,3,1,0,7,4,4,5,3
23613,Riley Maye,Norfolk State,2013,Sr,7,6,5,3,3,12,8,5,1,1,1,4,2
44453,Marese Phelps,Norfolk State,2013,Sr,24,12,7,0,0,4,1,0,5,2,2,14,7
58583,LaTre'e Russell,Norfolk State,2013,Jr,1,0,0,0,0,1,0,0,0,0,0,3,1
58584,Hefeng Sun,Norfolk State,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0
44454,Paulius Vinogradovas,Norfolk State,2013,Jr,1,1,1,1,1,1,0,0,0,0,0,0,0
23610,Jordan Weathers,Norfolk State,2013,RS-Sr,11,6,4,1,1,1,0,0,1,0,0,8,6
23612,Pendarvis Williams,Norfolk State,2013,Sr,37,26,12,3,3,17,9,4,33,15,10,47,38
41334,BeeJay Anya,NC State,2013,Fr,2,0,0,0,0,0,0,0,0,0,0,3,0
24670,Cat Barber,NC State,2013,Fr,23,15,3,0,0,26,10,1,12,4,2,58,37
28817,Staats Battle,NC State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
61174,Chris Brickhouse,NC State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
46418,Chase Cannon,NC State,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0
56790,Lennard Freeman,NC State,2013,Fr,9,7,5,2,2,3,1,1,0,0,0,5,2
56791,Desmond Lee,NC State,2013,Jr,44,26,13,3,3,6,4,1,10,3,3,58,41
24701,Tyler Lewis,NC State,2013,So,17,11,2,0,0,9,4,0,6,2,2,12,9
46419,Jevoni Robinson,NC State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
9367,Ralston Turner,NC State,2013,Jr,10,8,2,4,4,3,1,0,33,15,13,17,9
3788,Jordan Vandenberg,NC State,2013,Sr,13,11,10,12,11,1,1,0,0,0,0,11,7
56792,Patrick Wallace,NC State,2013,Fr,0,0,0,0,0,0,0,0,1,1,1,0,0
24292,T.J. Warren,NC State,2013,So,93,71,36,21,21,36,17,8,26,2,2,79,59
41435,Kyle Washington,NC State,2013,Fr,7,5,4,3,3,12,7,4,0,0,0,13,8
27075,Nate Britt,North Carolina,2013,Fr,11,6,1,0,0,32,10,2,0,0,0,38,30
22737,Luke Davis,North Carolina,2013,Jr,0,0,0,0,0,0,0,0,2,0,0,4,0
24324,Isaiah Hicks,North Carolina,2013,Fr,3,3,3,3,3,3,1,0,0,0,0,7,3
28811,Desmond Hubert,North Carolina,2013,Jr,0,0,0,0,0,3,0,0,0,0,0,7,3
24273,Joel James,North Carolina,2013,So,2,0,0,0,0,4,2,1,0,0,0,5,4
24658,Brice Johnson,North Carolina,2013,So,36,28,20,19,18,39,20,18,0,0,0,28,16
46420,James Manor,North Carolina,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
9304,James McAdoo,North Carolina,2013,Jr,43,26,16,22,21,61,28,17,4,0,0,105,62
2362,Leslie McDonald,North Carolina,2013,Sr,11,7,5,1,1,26,12,11,45,11,11,38,19
24679,Kennedy Meeks,North Carolina,2013,Fr,6,5,5,0,0,23,13,9,0,0,0,20,14
46284,Wade Moody,North Carolina,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
24262,Marcus Paige,North Carolina,2013,So,23,19,8,0,0,50,24,7,69,21,11,73,65
46283,Denzel Robinson,North Carolina,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
28212,Jackson Simmons,North Carolina,2013,Jr,0,0,0,0,0,4,2,2,0,0,0,14,6
24272,J.P. Tokoto,North Carolina,2013,So,31,25,9,19,19,42,19,8,7,1,1,58,32
12946,Jordan Aaberg,North Dakota State,2013,Sr,3,2,1,0,0,2,1,0,0,0,0,0,0
31550,Lawrence Alexander,North Dakota State,2013,Jr,46,22,2,2,1,9,5,0,20,7,7,48,43
23091,Marshall Bjorklund,North Dakota State,2013,Sr,23,20,9,1,1,11,7,1,0,0,0,14,5
12952,Taylor Braun,North Dakota State,2013,Sr,50,30,7,9,9,17,6,0,22,7,4,95,75
43171,Kory Brown,North Dakota State,2013,So,19,15,6,6,6,5,3,0,0,0,0,19,14
61284,Zach Checkal,North Dakota State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57494,Carlin Dupree,North Dakota State,2013,Fr,8,5,1,0,0,0,0,0,1,0,0,7,5
12949,Mike Felt,North Dakota State,2013,Sr,1,1,0,0,0,1,1,1,16,6,5,14,12
31551,Chris Kading,North Dakota State,2013,So,7,5,5,5,4,0,0,0,4,0,0,4,4
23090,Fred Newell,North Dakota State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
43173,Dexter Werner,North Dakota State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23093,TrayVonn Wright,North Dakota State,2013,Sr,22,17,13,13,12,13,8,1,16,5,5,17,14
23706,Aaron Anderson,North Dakota,2013,Sr,37,22,6,0,0,14,5,1,18,5,5,36,29
30823,Lenny Antwi,North Dakota,2013,Jr,1,0,0,0,0,1,0,0,15,3,1,9,9
30824,Shane Benton,North Dakota,2013,So,1,1,0,0,0,1,0,0,3,1,1,5,2
44991,Thomas Blake,North Dakota,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22366,Chad Calcaterra,North Dakota,2013,Jr,5,4,4,1,1,3,1,1,0,0,0,10,8
30819,Dustin Hobaugh,North Dakota,2013,So,0,0,0,0,0,0,0,0,1,1,1,0,0
58079,Quinton Hooker,North Dakota,2013,Fr,11,7,3,0,0,8,3,1,5,2,2,18,14
23707,Troy Huff,North Dakota,2013,Sr,89,64,26,24,23,19,8,3,21,5,4,95,68
28851,Jaron Nash,North Dakota,2013,Jr,46,34,22,16,16,10,3,2,15,6,6,24,10
44992,Ryan Salmonson,North Dakota,2013,Jr,4,3,3,1,1,3,1,0,0,0,0,4,4
14006,Josh Schuler,North Dakota,2013,Sr,0,0,0,0,0,5,2,0,14,8,8,10,8
22536,Cole Stefan,North Dakota,2013,Jr,4,3,2,0,0,3,0,0,18,6,6,6,3
44993,Alonzo Traylor,North Dakota,2013,Sr,22,16,9,4,4,4,0,0,0,0,0,11,6
23708,Jamal Webb,North Dakota,2013,Sr,39,25,5,1,1,10,1,0,6,1,1,24,15
57915,Romelo Banks,North Florida,2013,Fr,4,2,0,0,0,2,0,0,0,0,0,3,1
45134,Beau Beech,North Florida,2013,So,12,10,5,2,2,8,1,0,41,15,10,24,19
45133,Aaron Bodager,North Florida,2013,Fr,0,0,0,0,0,0,0,0,4,2,2,2,1
57914,Sean Brennan,North Florida,2013,Fr,2,1,1,0,0,0,0,0,5,3,3,5,2
45132,BaeBae Daniels,North Florida,2013,So,5,3,1,1,1,2,0,0,17,8,8,8,6
57913,Chris Davenport (2),North Florida,2013,Fr,12,8,7,3,3,4,1,0,3,2,2,19,12
22590,Charles McRoy,North Florida,2013,Sr,18,11,8,6,6,8,2,1,9,2,2,34,22
57912,Dallas Moore,North Florida,2013,Fr,43,23,6,0,0,14,7,1,36,12,7,41,37
57911,Jalen Nesbitt,North Florida,2013,Jr,26,19,8,4,4,5,0,0,10,4,4,44,32
19230,Travis Wallace,North Florida,2013,Sr,42,28,20,5,5,7,1,0,0,0,0,28,18
57910,Devin Wilson (2),North Florida,2013,Jr,4,2,1,0,0,0,0,0,7,1,0,8,5
28802,Maurice Aniefiok,North Texas,2013,So,2,2,1,0,0,4,0,0,21,9,8,16,12
43441,Keith Coleman,North Texas,2013,Jr,11,7,6,4,4,11,4,3,0,0,0,8,4
57046,Armani Flannigan,North Texas,2013,Jr,4,2,1,0,0,4,0,0,1,0,0,7,2
22391,Kelvin Gaines,North Texas,2013,Jr,2,2,2,2,2,1,0,0,0,0,0,4,0
31706,Chris Jones (3),North Texas,2013,Jr,39,27,3,0,0,38,13,1,3,1,1,59,36
9374,T.J. Taylor,North Texas,2013,Jr,18,14,5,0,0,15,3,1,12,2,1,18,9
23668,Vertrail Vaughns,North Texas,2013,Sr,25,14,2,0,0,13,2,0,23,7,6,30,26
23923,Colin Voss,North Texas,2013,Jr,17,10,8,0,0,23,8,7,0,0,0,20,13
31707,Brandan Walton,North Texas,2013,Sr,14,8,5,0,0,5,0,0,28,9,6,22,13
57045,Greg Wesley,North Texas,2013,RS-Fr,1,0,0,0,0,0,0,0,1,1,1,0,0
20231,Alzee Williams,North Texas,2013,Sr,76,49,22,2,2,33,12,0,1,0,0,77,57
31703,Jordan Williams (2),North Texas,2013,Jr,41,32,9,7,7,27,8,3,34,13,13,54,40
44728,Kwesi Abakah,Northeastern,2013,Fr,0,0,0,0,0,1,0,0,0,0,0,1,0
18808,Chris Avenant,Northeastern,2013,Sr,1,0,0,0,0,1,0,0,3,2,2,0,0
31255,Marco Banegas-Flores,Northeastern,2013,Jr,12,6,0,0,0,4,0,0,1,1,1,24,17
22195,Scott Eatherton,Northeastern,2013,Jr,30,21,13,5,5,2,0,0,11,6,5,34,26
31256,Quincy Ford,Northeastern,2013,RS-Jr,0,0,0,0,0,0,0,0,4,1,0,2,1
58218,Jimmy Marshall,Northeastern,2013,Fr,1,1,0,0,0,0,0,0,5,0,0,0,0
44729,Derrico Peck,Northeastern,2013,So,15,9,6,6,6,0,0,0,0,0,0,7,1
31254,Demetrius Pollard,Northeastern,2013,Jr,19,7,2,0,0,2,1,1,39,9,9,35,24
31253,Reggie Spencer,Northeastern,2013,Jr,20,14,9,4,4,5,1,0,1,0,0,14,7
44730,Zach Stahl,Northeastern,2013,So,17,9,6,0,0,2,0,0,4,2,2,28,16
44731,David Walker,Northeastern,2013,So,39,22,12,6,6,15,8,2,29,10,4,34,26
58219,T.J. Williams (2),Northeastern,2013,Fr,27,12,2,0,0,5,2,0,6,1,1,47,33
58086,Jordan Banks,Northern Arizona,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
22706,Gaellen Bewernick,Northern Arizona,2013,Jr,22,11,7,4,4,3,2,0,4,1,1,17,12
58087,Aaseem Dixon,Northern Arizona,2013,Jr,29,15,4,0,0,11,8,1,14,3,3,24,19
32047,Chris Heine,Northern Arizona,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
31081,Max Jacobsen,Northern Arizona,2013,Sr,18,13,11,0,0,7,4,2,3,0,0,14,10
58089,Ako Kaluna,Northern Arizona,2013,Fr,3,3,3,1,1,0,0,0,7,1,1,3,2
45032,Jordyn Martin,Northern Arizona,2013,So,7,6,4,0,0,2,0,0,0,0,0,2,0
58090,Travis Meeker,Northern Arizona,2013,Fr,1,0,0,1,0,0,0,0,0,0,0,0,0
58091,Christopher Miller,Northern Arizona,2013,Fr,1,1,0,0,0,2,1,0,4,1,1,0,0
58092,Zachary Reynolds,Northern Arizona,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
45030,Len Springs,Northern Arizona,2013,Jr,6,3,2,2,2,4,0,0,0,0,0,4,2
58093,Alex Stecca,Northern Arizona,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31209,Quinton Upshur,Northern Arizona,2013,Jr,43,35,20,5,4,8,1,1,37,15,14,60,44
58094,Kris Yanku,Northern Arizona,2013,Fr,51,25,2,0,0,10,2,0,1,0,0,43,37
45028,Derrick Barden,Northern Colorado,2013,Sr,39,29,14,13,13,7,4,2,4,0,0,32,18
58072,Jon'te Dotson,Northern Colorado,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,Tim Huskisson,Northern Colorado,2013,Jr,37,29,9,7,7,4,1,0,7,2,2,22,19
22709,Xzaivier James,Northern Colorado,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
58071,Anthony Johnson (6),Northern Colorado,2013,Fr,2,2,1,1,1,0,0,0,2,1,1,4,3
31086,Brendan Keane,Northern Colorado,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
22386,Dominique Lee,Northern Colorado,2013,Jr,26,18,4,5,5,3,2,0,1,1,1,19,10
45027,Cody McDavis,Northern Colorado,2013,So,1,0,0,0,0,4,1,0,0,0,0,4,2
13643,Connor Osborne,Northern Colorado,2013,Sr,7,7,4,1,1,0,0,0,0,0,0,3,2
58067,Corey Spence,Northern Colorado,2013,Jr,24,11,3,0,0,3,1,0,2,0,0,12,6
22711,Tevin Svihovec,Northern Colorado,2013,Jr,30,16,4,1,1,15,4,0,6,2,2,45,36
13654,Tate Unruh,Northern Colorado,2013,Sr,15,8,3,0,0,13,5,1,41,18,16,34,32
58068,Jordan Wilson,Northern Colorado,2013,Fr,14,9,4,0,0,27,14,1,15,4,1,18,15
58509,Aaric Armstead,Northern Illinois,2013,Fr,29,20,10,2,2,14,5,2,6,1,1,18,15
30897,Aaron Armstead,Northern Illinois,2013,Jr,16,12,2,0,0,7,3,2,12,2,2,35,31
45270,Travon Baker,Northern Illinois,2013,So,38,21,1,0,0,11,4,1,18,5,0,64,47
45269,Daveon Balls,Northern Illinois,2013,So,26,11,4,0,0,7,4,1,5,1,0,28,23
23960,Aksel Bolin,Northern Illinois,2013,Sr,16,11,7,0,0,3,1,1,15,6,6,27,16
45268,Darrell Bowie,Northern Illinois,2013,So,46,24,8,6,6,8,3,1,1,0,0,72,37
11329,Antone Christian,Northern Illinois,2013,Sr,0,0,0,0,0,0,0,0,1,0,0,2,1
45267,J.J. Cravatta,Northern Illinois,2013,So,5,1,1,0,0,1,1,0,12,4,4,1,1
31316,Kevin Gray (2),Northern Illinois,2013,Jr,4,3,0,1,1,0,0,0,0,0,0,2,1
58510,Dontel Highsmith,Northern Illinois,2013,Fr,13,9,3,0,0,2,1,0,3,2,2,18,13
37918,Marin Maric,Northern Illinois,2013,RS-Fr,2,0,0,0,0,0,0,0,0,0,0,1,0
22723,Pete Rakocevic,Northern Illinois,2013,Jr,10,5,0,0,0,2,1,0,0,0,0,8,5
9321,Jordan Threloff,Northern Illinois,2013,Jr,22,13,11,2,2,2,1,1,0,0,0,32,24
45181,Jalen Billups,Northern Kentucky,2013,So,10,6,4,3,2,3,0,0,0,0,0,17,13
57909,Daniel Camps,Northern Kentucky,2013,Fr,14,9,6,4,4,0,0,0,1,0,0,14,6
57908,Deontae Cole,Northern Kentucky,2013,Fr,1,1,0,0,0,0,0,0,12,3,3,4,4
57907,Dean Danos,Northern Kentucky,2013,Fr,7,5,0,0,0,2,2,1,5,4,2,4,4
45179,Jack Flournoy,Northern Kentucky,2013,So,6,4,3,0,0,0,0,0,6,4,3,1,1
