GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
76944,Jordy Tshimanga,Nebraska,2017,So,15,2,8,5,4,37,9,17,11
72602,Glynn Watson,Nebraska,2017,Jr,100,23,35,42,14,46,7,22,17
131774,Justin Brent,Nevada,2017,Sr,0,0,0,0,0,0,0,0,0
80783,Jordan Caroline,Nevada,2017,Jr,81,12,36,33,8,67,3,32,32
56833,Hallice Cooke,Nevada,2017,Sr,49,11,12,26,4,18,0,9,9
102403,David Cunningham,Nevada,2017,Jr,0,0,0,0,0,0,0,0,0
84546,Lindsey Drew,Nevada,2017,Jr,104,17,24,63,1,32,2,15,15
80953,Elijah Foster,Nevada,2017,Sr,10,1,6,3,1,6,1,2,3
109473,Josh Hall,Nevada,2017,So,42,4,18,20,4,38,3,21,14
121682,John Jones (2),Nevada,2017,Fr,0,0,0,0,0,0,0,0,0
80111,Caleb Martin,Nevada,2017,Jr,79,12,24,43,4,57,3,30,24
80112,Cody Martin,Nevada,2017,Jr,153,20,60,73,7,68,5,32,31
56677,Kendall Stephens,Nevada,2017,Sr,21,6,5,10,1,28,1,9,18
109470,Charlie Tooley,Nevada,2017,So,0,0,0,0,0,0,0,0,0
97683,Darien Williams,Nevada,2017,Sr,0,0,0,0,0,7,0,1,6
57848,Jacoby Armstrong,New Hampshire,2017,Sr,35,6,7,22,0,32,5,8,19
79968,Keon Burns,New Hampshire,2017,Sr,8,1,6,1,0,11,0,6,5
79969,Iba Camara,New Hampshire,2017,Sr,25,4,8,12,0,57,6,25,26
122175,Josh Hopkins,New Hampshire,2017,Fr,19,5,4,10,0,19,3,6,10
129188,Evan Horn,New Hampshire,2017,Fr,8,2,1,5,0,13,1,4,8
122176,Elijah Jordan,New Hampshire,2017,Fr,71,6,14,50,4,54,0,39,15
79971,Tanner Leissner,New Hampshire,2017,Sr,57,4,17,36,1,47,8,24,15
107701,Chris Lester,New Hampshire,2017,So,0,0,0,0,0,0,0,0,0
86046,John Ogwuche,New Hampshire,2017,So,29,6,9,13,1,23,2,8,13
80624,Jordan Reed (2),New Hampshire,2017,Jr,48,17,7,24,1,45,2,31,12
106747,Luke Rosinski,New Hampshire,2017,So,3,0,0,3,0,2,0,1,1
107623,"Darryl Stewart, Jr.",New Hampshire,2017,Jr,25,5,2,18,0,25,4,12,9
97413,David Watkins,New Hampshire,2017,Jr,0,0,0,0,0,3,1,1,1
118449,Shunn Buchanan,New Mexico State,2017,So,42,3,21,18,3,25,1,12,12
97615,Eli Chuha,New Mexico State,2017,Jr,29,1,11,17,1,40,6,12,22
109582,Joe Garza,New Mexico State,2017,Sr,2,1,1,0,0,3,0,3,0
102497,Leston Gordon,New Mexico State,2017,Jr,0,0,0,0,0,1,0,0,1
122406,Gabe Hadley,New Mexico State,2017,Fr,3,0,1,2,0,1,0,1,0
73148,A.J. Harris,New Mexico State,2017,So,81,11,48,22,13,46,3,22,21
109784,Jemerrio Jones,New Mexico State,2017,Sr,90,7,55,28,10,73,5,32,36
117862,Keyon Jones,New Mexico State,2017,Jr,13,0,7,6,0,14,2,4,8
57172,Zach Lofton,New Mexico State,2017,Sr,49,2,29,18,6,66,9,25,32
109585,Johnny McCants,New Mexico State,2017,Fr,13,2,5,6,0,20,0,8,12
122407,Kortrijk Miles,New Mexico State,2017,Fr,0,0,0,0,0,1,0,0,1
42059,Sidy N'dir,New Mexico State,2017,Jr,43,5,24,14,5,41,6,16,19
81429,Jonathan Wilkins,New Mexico State,2017,Sr,42,2,24,16,3,31,8,10,13
80950,Joe Furstinger,New Mexico,2017,Sr,63,1,23,39,6,44,7,16,21
80765,Antino Jackson,New Mexico,2017,Sr,125,9,54,61,11,71,3,36,32
84292,Dane Kuiper,New Mexico,2017,Jr,43,6,16,21,4,25,2,17,6
82908,Sam Logwood,New Mexico,2017,Sr,38,2,10,26,1,58,10,24,24
121683,Makuach Maluach,New Mexico,2017,Fr,27,2,9,16,3,42,6,17,19
84373,Anthony Mathis,New Mexico,2017,Jr,25,1,9,15,3,24,2,8,14
85109,Chris McNeal,New Mexico,2017,Jr,82,6,26,50,7,60,8,31,21
125485,Mike Mondragon,New Mexico,2017,Sr,0,0,0,0,0,2,0,0,2
121684,Vladimir Pinchuk,New Mexico,2017,Fr,5,0,0,5,0,12,0,8,4
121685,Jachai Simmons,New Mexico,2017,Jr,15,5,4,6,1,12,0,8,4
121686,Troy Simons,New Mexico,2017,Jr,39,7,9,23,6,29,2,16,11
106517,Lamont Berzat,New Orleans,2017,Fr,52,12,32,8,8,28,0,13,15
122431,Charles Bohannon,New Orleans,2017,Fr,0,0,0,0,0,2,0,1,1
122432,Diontae Champion,New Orleans,2017,Jr,20,9,9,2,1,26,0,13,13
118201,Ezekiel Charles,New Orleans,2017,Jr,29,6,12,11,4,31,1,14,16
122433,Troy Green,New Orleans,2017,Fr,57,12,19,26,3,54,3,31,20
118765,Tyren Harrison,New Orleans,2017,Jr,17,7,9,1,1,18,2,7,9
86540,Matthew Jiles,New Orleans,2017,Sr,3,0,3,0,1,11,0,6,5
81427,Scott Plaisance,New Orleans,2017,Jr,10,2,7,1,0,28,2,12,14
108021,Makur Puou,New Orleans,2017,Sr,33,8,19,6,2,57,3,28,26
105387,Bol Riek,New Orleans,2017,Fr,0,0,0,0,0,2,0,1,1
107632,Bryson Robinson,New Orleans,2017,So,71,21,32,18,10,41,3,23,15
82081,Jorge Rosa,New Orleans,2017,Sr,4,3,1,0,0,0,0,0,0
122434,Damion Rosser,New Orleans,2017,Fr,33,11,9,13,4,36,2,19,15
81343,Travin Thibodeaux,New Orleans,2017,Sr,72,13,34,25,3,55,4,29,22
81345,Michael Zeno,New Orleans,2017,Sr,43,7,18,18,6,51,2,23,26
90836,Chris Barton,Niagara,2017,Jr,21,5,8,8,1,31,2,12,17
56849,Kahlil Dukes,Niagara,2017,Sr,100,17,36,47,9,80,4,43,33
109419,Kierell Green,Niagara,2017,Fr,4,2,1,1,0,6,0,0,6
90841,Greg King,Niagara,2017,Jr,10,1,5,4,0,28,2,12,14
121932,Greg Kuakumensah,Niagara,2017,Fr,6,1,4,1,3,12,1,7,4
86136,Kevin Larkin,Niagara,2017,Jr,11,0,6,5,3,15,0,8,7
85088,Marvin Prochet,Niagara,2017,Jr,58,13,21,24,4,19,0,7,12
97799,Dominic Robb,Niagara,2017,Jr,14,3,3,8,0,28,1,10,17
80915,Matt Scott,Niagara,2017,Sr,72,12,23,36,2,63,3,25,35
121933,Keleaf Tate,Niagara,2017,Fr,11,2,3,6,1,16,0,6,10
107261,James Towns,Niagara,2017,So,63,6,23,34,11,47,5,22,20
104193,Samuel Volmy,Niagara,2017,Sr,0,0,0,0,0,0,0,0,0
122280,Rafe Blades,Nicholls State,2017,Fr,0,0,0,0,0,0,0,0,0
89143,Kimani Jackson,Nicholls State,2017,Sr,11,1,8,2,1,47,2,16,29
122281,Kevin Johnson (3),Nicholls State,2017,Fr,63,6,25,32,9,30,0,17,13
122282,Ryghe Lyons,Nicholls State,2017,Fr,29,3,18,8,4,35,1,14,20
88704,Maurice O'Field,Nicholls State,2017,Sr,0,0,0,0,0,1,0,1,0
42281,Roddy Peters,Nicholls State,2017,Sr,120,11,41,68,18,112,8,57,47
107949,Jahvaughn Powell,Nicholls State,2017,Sr,71,10,30,31,15,53,0,29,24
117802,Daniel Regis,Nicholls State,2017,Jr,4,1,2,1,0,12,1,4,7
57102,Stevie Repichowski,Nicholls State,2017,Sr,1,0,1,0,0,3,0,0,3
85114,Legend Robertin,Nicholls State,2017,Sr,1,0,0,1,0,22,3,4,15
107697,Lafayette Rutledge,Nicholls State,2017,Sr,10,3,6,1,1,9,0,6,3
58792,Tevon Saddler,Nicholls State,2017,Sr,74,7,27,40,12,82,6,33,43
118374,Zaquavian Smith,Nicholls State,2017,So,3,1,1,1,0,5,0,3,2
37818,Zach Young,Nicholls State,2017,Sr,1,0,0,1,0,1,0,1,0
85245,Mohamed Bendary,N.J.I.T.,2017,Jr,23,1,7,15,0,25,4,8,13
122102,San Antonio Brinson,N.J.I.T.,2017,Fr,9,2,1,6,1,4,0,1,3
122103,Zach Cooks,N.J.I.T.,2017,Fr,55,3,27,25,5,42,1,23,18
107167,Shyquan Gibbs,N.J.I.T.,2017,So,50,3,15,32,4,26,3,16,7
112851,Donovan Greer,N.J.I.T.,2017,Jr,21,7,4,10,0,12,1,7,4
58208,Chris Jenkins (2),N.J.I.T.,2017,Sr,2,0,0,2,0,4,0,3,1
122104,Shawndale Jones,N.J.I.T.,2017,Fr,25,3,13,9,1,22,1,13,8
122105,David Kachelries,N.J.I.T.,2017,Fr,2,1,1,0,0,6,0,4,2
81460,Abdul Lewis,N.J.I.T.,2017,Jr,55,2,27,26,8,79,13,31,35
88766,Taj Price,N.J.I.T.,2017,So,4,0,0,4,0,3,0,2,1
107288,Anthony Tarke,N.J.I.T.,2017,So,51,7,16,28,0,55,2,25,28
85485,Reilly Walsh,N.J.I.T.,2017,Jr,32,3,16,13,3,25,4,10,11
122106,Diandre Wilson,N.J.I.T.,2017,Jr,39,8,13,18,3,50,3,22,25
109454,Stavian Allen,Norfolk State,2017,Sr,7,4,1,2,1,17,2,4,11
90001,Preston Bungei,Norfolk State,2017,Sr,63,7,23,33,6,71,5,28,38
124695,Vilontae Eanes,Norfolk State,2017,Fr,0,0,0,0,0,0,0,0,0
106962,Bryan Gellineau,Norfolk State,2017,Sr,7,1,2,4,0,24,7,4,13
122449,"Derrik Jamerson, Jr.",Norfolk State,2017,Jr,12,3,5,3,1,27,2,12,13
87227,Alex Long,Norfolk State,2017,Jr,27,1,17,9,6,58,5,25,28
122451,Mastadi Pitt,Norfolk State,2017,Fr,59,14,11,34,2,39,5,14,20
58243,Daniel Robinson,Norfolk State,2017,Sr,7,0,4,3,2,31,7,4,20
97808,Nic Thomas,Norfolk State,2017,So,43,9,13,21,3,50,2,21,27
89997,Steven Whitley,Norfolk State,2017,So,135,24,54,57,13,91,7,34,50
75015,Kyle Williams,Norfolk State,2017,Sr,39,7,18,14,4,46,3,16,27
41333,Joel Berry,North Carolina,2017,Sr,111,12,53,46,5,65,5,38,22
104920,Garrison Brooks,North Carolina,2017,Fr,15,0,10,5,1,30,5,12,13
76234,Jalek Felton,North Carolina,2017,Fr,24,2,14,8,4,15,0,7,8
108150,Brandon Huffman,North Carolina,2017,Fr,0,0,0,0,0,7,0,5,2
80114,Cameron Johnson (3),North Carolina,2017,Jr,59,10,29,20,8,27,3,17,7
128940,Kane Ma,North Carolina,2017,Sr,0,0,0,0,0,0,0,0,0
121427,Sterling Manley,North Carolina,2017,Fr,9,1,3,5,0,28,7,8,13
83928,Luke Maye,North Carolina,2017,Jr,78,10,33,35,12,63,3,34,26
121429,Walker Miller,North Carolina,2017,Fr,0,0,0,0,0,0,0,0,0
26755,Theo Pinson,North Carolina,2017,Sr,164,26,69,69,12,81,5,46,30
105373,Andrew Platek,North Carolina,2017,Fr,14,3,3,8,0,10,2,3,5
88768,Brandon Robinson,North Carolina,2017,So,20,4,2,14,1,11,3,4,4
112847,Aaron Rohlman,North Carolina,2017,Sr,0,0,0,0,0,1,0,0,1
109280,Shea Rush,North Carolina,2017,So,0,0,0,0,0,0,0,0,0
73156,Kenny Williams,North Carolina,2017,Jr,79,24,21,34,5,37,2,13,22
52035,Seventh Woods,North Carolina,2017,So,19,6,4,9,1,9,2,3,4
81504,Spencer Eliason,North Dakota State,2017,Jr,16,0,9,7,1,28,7,8,13
85452,Deng Geu,North Dakota State,2017,So,15,1,2,12,1,28,1,14,13
106648,Cameron Hunter,North Dakota State,2017,Fr,62,6,18,38,4,59,6,28,25
57493,A.J. Jacobson,North Dakota State,2017,Sr,47,1,18,28,2,25,1,11,13
122364,Rocky Kreuser,North Dakota State,2017,Fr,10,1,1,8,0,11,2,2,7
84942,Dylan Miller (2),North Dakota State,2017,Jr,8,0,3,5,1,8,2,4,2
81506,Paul Miller,North Dakota State,2017,Sr,96,7,38,51,10,89,2,61,26
122367,Chris Quayle,North Dakota State,2017,So,16,2,4,10,2,20,2,12,6
109602,Jared Samuelson (2),North Dakota State,2017,So,20,4,5,11,1,10,1,4,5
122368,Nnamdi Van Dulm,North Dakota State,2017,So,2,0,0,2,0,0,0,0,0
106646,Tyson Ward,North Dakota State,2017,So,77,6,35,36,11,70,5,31,34
85316,Conner Avants,North Dakota,2017,Jr,29,8,7,14,0,52,8,29,15
92847,Billy Brown,North Dakota,2017,So,21,4,4,13,1,15,1,5,9
122056,Tray Buchanan,North Dakota,2017,Fr,18,4,5,9,2,22,1,10,11
81866,Geno Crandall,North Dakota,2017,Jr,108,18,44,44,3,100,8,55,37
122057,Garrett Franken,North Dakota,2017,Fr,0,0,0,0,0,1,0,1,0
97431,Dale Jones,North Dakota,2017,Sr,30,2,15,13,1,44,4,21,19
81087,Jafar Kinsey,North Dakota,2017,Jr,9,0,0,9,0,9,1,5,3
117839,Jaqwan McCauley,North Dakota,2017,Jr,0,0,0,0,0,2,0,2,0
85483,Cortez Seales,North Dakota,2017,Jr,61,5,17,36,0,36,1,21,14
84158,Marlon Stewart,North Dakota,2017,So,92,15,41,36,6,67,4,41,22
90833,Kienan Walter,North Dakota,2017,So,17,3,4,10,0,29,9,9,11
107094,Al-Wajid Aminu,North Florida,2017,So,46,4,19,23,5,44,3,22,19
80339,Osborn Blount,North Florida,2017,Sr,37,7,12,18,1,44,0,26,18
106522,Ryan Burkhardt,North Florida,2017,Fr,16,2,4,10,0,13,1,9,3
106509,"Brian Coffey, Jr.",North Florida,2017,Fr,2,0,0,2,0,8,0,5,3
122107,Trip Day,North Florida,2017,Fr,25,2,9,13,2,36,3,19,14
80340,Chase Driscoll,North Florida,2017,Sr,0,0,0,0,0,0,0,0,0
71424,J.T. Escobar,North Florida,2017,So,34,2,12,20,2,50,5,31,14
122108,Ivan Gandia-Rosa,North Florida,2017,So,190,16,78,96,15,99,2,62,35
54184,Benedikt Haid,North Florida,2017,So,0,0,0,0,0,0,0,0,0
117785,Noah Horchler,North Florida,2017,So,42,7,7,28,0,42,5,23,14
122109,Emmanuel Lambright,North Florida,2017,Fr,5,1,1,3,1,9,1,6,2
106912,Garrett Sams,North Florida,2017,So,37,2,14,21,1,66,2,33,31
85390,Tope Arikawe,North Texas,2017,Jr,2,1,1,0,0,20,7,2,11
97518,D.J. Draper,North Texas,2017,So,18,2,5,11,2,18,1,9,8
117668,Jorden Duffy,North Texas,2017,Jr,28,2,12,14,3,18,1,9,8
84727,Khalil Fuller,North Texas,2017,So,0,0,0,0,0,3,1,0,2
121632,Umoja Gibson,North Texas,2017,Fr,3,1,0,2,0,1,0,0,1
89294,Allante Holston,North Texas,2017,Jr,36,3,11,22,0,34,5,18,11
81341,Bryce Jackson,North Texas,2017,Jr,0,0,0,0,0,2,0,0,2
107117,A.J. Lawson,North Texas,2017,So,74,7,29,38,6,71,9,31,31
121633,Michael Miller,North Texas,2017,Jr,13,0,7,6,4,24,3,12,9
121634,Zachary Simmons,North Texas,2017,Fr,14,0,8,6,0,34,11,10,13
83979,Roosevelt Smart,North Texas,2017,So,34,2,13,18,5,65,3,33,29
109391,Shane Temara,North Texas,2017,Sr,15,1,7,7,2,20,3,7,10
90846,Ryan Woolridge,North Texas,2017,So,206,16,75,114,17,125,12,69,44
80566,Devon Begley,Northeastern,2017,Sr,44,6,12,26,6,37,1,19,17
107300,Maxime Boursiquot,Northeastern,2017,So,39,0,20,19,8,47,8,10,29
85816,Bolden Brace,Northeastern,2017,So,64,4,29,31,9,36,6,18,12
121990,Derrick Cook,Northeastern,2017,Fr,2,1,0,1,0,5,0,2,3
88134,Myles Franklin (2),Northeastern,2017,Fr,0,0,0,0,0,0,0,0,0
84622,Anthony Green,Northeastern,2017,Jr,25,0,12,13,0,44,7,15,22
85042,Donnell Gresham,Northeastern,2017,So,59,4,18,37,4,26,2,12,12
73164,Jeremy Miller,Northeastern,2017,Jr,8,0,1,7,0,9,3,1,5
88830,Tomas Murphy,Northeastern,2017,Fr,25,0,13,12,0,28,3,12,13
107128,Shawn Occeus,Northeastern,2017,So,54,2,24,28,7,56,3,34,19
81245,Vasa Pusica,Northeastern,2017,Jr,161,10,81,70,33,108,4,61,43
121991,Jason Strong,Northeastern,2017,Fr,0,0,0,0,0,0,0,0,0
56835,Malcolm Allen,Northern Arizona,2017,Sr,5,2,3,0,0,3,1,0,2
84249,JoJo Anderson,Northern Arizona,2017,So,55,9,24,21,10,53,2,27,24
85718,Chris Bowling,Northern Arizona,2017,So,30,3,20,7,4,49,2,27,20
85474,Corey Brown,Northern Arizona,2017,Jr,8,0,4,4,1,29,8,14,7
80423,Kye de Laveaga,Northern Arizona,2017,Sr,2,0,2,0,2,1,0,0,1
109317,Brooks DeBisschop,Northern Arizona,2017,So,30,1,12,17,5,44,6,22,16
122064,Ruben Fuamba,Northern Arizona,2017,Jr,2,0,1,0,0,12,5,3,4
85401,Karl Harris,Northern Arizona,2017,Jr,16,1,7,8,1,39,5,18,16
122065,Lenell Henry,Northern Arizona,2017,Fr,2,1,1,0,1,19,4,5,10
122066,Carlos Hines,Northern Arizona,2017,Fr,8,0,6,2,2,19,2,10,7
80425,Torry Johnson,Northern Arizona,2017,Jr,47,4,20,23,3,72,3,34,35
80618,Gino Littles,Northern Arizona,2017,Sr,68,5,22,41,4,50,2,29,19
98878,Omar Ndiaye,Northern Arizona,2017,Jr,0,0,0,0,0,0,0,0,0
88557,Isaiah Thomas (2),Northern Arizona,2017,Jr,5,0,5,0,1,29,8,10,11
84452,Jordan Davis (2),Northern Colorado,2017,Jr,116,10,58,48,14,114,9,49,56
93767,Matej Drgon,Northern Colorado,2017,Fr,1,0,0,1,0,8,1,3,4
109320,Kai Edwards,Northern Colorado,2017,So,7,1,0,6,0,6,1,4,1
80786,Chaz Glotta,Northern Colorado,2017,Jr,17,3,8,6,0,13,2,5,6
58071,Anthony Johnson (6),Northern Colorado,2017,Sr,19,0,5,14,1,38,4,13,21
97549,Tyler Loose,Northern Colorado,2017,Sr,0,0,0,0,0,1,0,1,0
89162,Tanner Morgan,Northern Colorado,2017,Sr,20,3,8,8,1,50,2,25,23
97552,Jonah Radebaugh,Northern Colorado,2017,So,45,4,13,27,2,33,2,14,17
122069,Johnatan Reyes,Northern Colorado,2017,Fr,3,0,0,3,0,6,0,5,1
88871,Jalen Sanders (2),Northern Colorado,2017,Fr,43,1,22,20,5,43,2,16,25
85563,Andre Spight,Northern Colorado,2017,Sr,124,11,66,46,22,105,7,44,54
97551,Ibrahim Sylla,Northern Colorado,2017,Jr,0,0,0,0,0,3,0,0,3
54322,Roberto Vercellino,Northern Colorado,2017,So,10,0,6,4,1,13,1,7,5
85379,Levi Bradley,Northern Illinois,2017,Jr,22,1,11,10,0,38,4,15,19
121844,Brandon Danowski,Northern Illinois,2017,Fr,1,0,1,0,0,0,0,0,0
121839,Gairges Daow,Northern Illinois,2017,Fr,22,3,11,8,2,30,3,9,18
121845,Anastasios Demogerontas,Northern Illinois,2017,Jr,16,2,7,7,1,24,1,8,15
92849,Eugene German,Northern Illinois,2017,So,51,9,22,20,1,63,6,29,28
105359,Owen Hamilton,Northern Illinois,2017,Fr,2,1,1,0,0,8,0,1,7
121841,Rod Henry-Hayes,Northern Illinois,2017,Fr,10,3,2,5,1,4,0,0,4
84964,Lacey James,Northern Illinois,2017,So,16,2,8,6,1,55,4,20,31
107086,Noah McCarty,Northern Illinois,2017,So,15,2,5,7,1,27,6,13,8
131978,Caleb Oehlberg,Northern Illinois,2017,So,0,0,0,0,0,0,0,0,0
97593,Jon Siu,Northern Illinois,2017,Jr,1,1,0,0,0,0,0,0,0
109439,Justin Thomas,Northern Illinois,2017,So,56,7,20,29,2,30,2,13,15
121846,Dante Thorpe,Northern Illinois,2017,Jr,42,9,13,20,1,44,3,17,24
121843,Brennen Woods,Northern Illinois,2017,Fr,0,0,0,0,0,0,0,0,0
57921,Andrew Zelis,Northern Illinois,2017,Sr,3,0,1,2,0,3,0,2,1
115945,Nick Ayers,Northern Kentucky,2017,Sr,0,0,0,0,0,0,0,0,0
124670,Darian Childress,Northern Kentucky,2017,Fr,0,0,0,0,0,0,0,0,0
109404,Tre Cobbs,Northern Kentucky,2017,So,4,0,2,2,0,6,0,1,5
106907,Mason Faulkner,Northern Kentucky,2017,So,55,5,26,24,4,34,6,19,9
80344,Jordan Garnett,Northern Kentucky,2017,Sr,58,6,29,21,2,31,3,18,10
81029,Jeff Garrett,Northern Kentucky,2017,Jr,3,1,2,0,0,15,2,2,11
97533,Lavone Holland II,Northern Kentucky,2017,Sr,120,15,48,57,4,76,7,33,36
84920,Drew McDonald,Northern Kentucky,2017,Jr,61,2,28,31,0,66,8,31,27
107256,Tyler Sharpe,Northern Kentucky,2017,So,16,2,9,5,1,13,2,6,5
106706,Jalen Tate,Northern Kentucky,2017,Fr,57,12,24,21,2,33,6,16,11
105390,Chris Vogt,Northern Kentucky,2017,Fr,0,0,0,0,0,1,0,1,0
106939,Dantez Walton,Northern Kentucky,2017,So,27,1,13,13,2,25,10,10,5
88778,Carson Williams,Northern Kentucky,2017,So,30,0,13,17,3,36,4,16,16
122287,Darian Dixon,Northwestern State,2017,Fr,6,1,2,3,2,22,1,12,9
109633,Jacob Guest,Northwestern State,2017,So,1,0,0,1,0,6,0,2,4
81348,Devonte Hall,Northwestern State,2017,Sr,14,0,7,7,3,4,0,1,3
84061,Brandon Hutton,Northwestern State,2017,So,17,0,11,6,3,43,3,17,23
122288,C.J. Jones (3),Northwestern State,2017,Fr,35,2,24,9,4,40,0,20,20
87443,Ishmael Lane,Northwestern State,2017,Jr,21,2,10,9,2,65,2,34,29
127903,Cameron Lazare,Northwestern State,2017,Sr,4,0,2,2,0,3,0,1,2
122289,DeAndre Love,Northwestern State,2017,Jr,1,0,1,0,0,4,0,4,0
98002,Malik Metoyer,Northwestern State,2017,Jr,23,3,12,8,3,28,1,16,11
122290,Vontay Ott,Northwestern State,2017,Fr,6,1,2,3,0,22,1,12,9
105393,Larry Owens,Northwestern State,2017,Fr,10,1,7,2,3,36,4,16,16
122291,Czar Perry,Northwestern State,2017,Fr,22,4,16,2,4,47,1,23,23
122292,Caleb Starks,Northwestern State,2017,Fr,8,1,4,3,0,19,2,8,9
80432,Iziahiah Sweeney,Northwestern State,2017,Sr,34,7,18,9,4,48,3,28,17
98004,Bailey Walker,Northwestern State,2017,Jr,1,0,0,1,0,2,0,2,0
31823,Jalan West,Northwestern State,2017,Sr,31,8,15,8,3,7,0,4,3
84173,Jordan Ash,Northwestern,2017,Jr,14,3,2,9,1,11,0,8,3
85625,Barret Benson,Northwestern,2017,So,11,1,3,7,0,13,4,7,2
85654,Isiah Brown (2),Northwestern,2017,So,25,4,12,9,3,16,2,9,5
73145,Aaron Falzon,Northwestern,2017,So,13,2,6,5,1,13,4,6,3
105392,Anthony Gaines,Northwestern,2017,Fr,33,5,9,19,4,25,3,11,11
98893,Charlie Hall,Northwestern,2017,Jr,0,0,0,0,0,0,0,0,0
75733,Rapolas Ivanauskas,Northwestern,2017,Fr,0,0,0,0,0,0,0,0,0
52054,Victor Law,Northwestern,2017,Jr,56,10,23,23,11,44,6,24,14
72682,Scottie Lindsey,Northwestern,2017,Sr,52,9,16,27,6,49,5,28,16
109276,Tino Malnati,Northwestern,2017,Fr,0,0,0,0,0,0,0,0,0
79892,Bryant McIntosh,Northwestern,2017,Sr,137,26,52,59,21,73,5,49,19
84037,Dererk Pardon,Northwestern,2017,Jr,36,7,5,24,2,44,10,12,22
79894,Gavin Skelly,Northwestern,2017,Sr,30,4,11,15,8,40,6,21,13
72036,Elijah Burns,Notre Dame,2017,Jr,6,1,2,3,1,12,4,3,5
52345,"Bonzie Colson, Jr.",Notre Dame,2017,Sr,19,0,5,14,0,30,2,14,14
107104,Nikola Djogo,Notre Dame,2017,So,17,3,5,9,2,12,1,6,5
80113,Matt Farrell,Notre Dame,2017,Sr,150,22,70,58,34,69,2,44,23
52289,Martin Geben,Notre Dame,2017,Sr,34,4,13,17,3,53,7,29,17
85595,Temple Gibbs,Notre Dame,2017,So,95,10,41,44,17,49,4,24,21
82874,Matt Gregory,Notre Dame,2017,Sr,0,0,0,0,0,0,0,0,0
81689,D.J. Harvey,Notre Dame,2017,Fr,10,1,3,6,0,9,1,4,4
85597,John Mooney,Notre Dame,2017,So,14,4,3,7,0,11,3,4,4
124628,Liam Nelligan,Notre Dame,2017,Sr,0,0,0,0,0,0,0,0,0
73133,Rex Pflueger,Notre Dame,2017,Jr,104,19,36,49,17,51,3,27,21
56793,Austin Torres,Notre Dame,2017,Sr,6,0,6,0,3,12,2,6,4
121675,James Beck,Oakland,2017,Fr,8,5,2,1,0,15,7,2,6
112895,Isaiah Brock,Oakland,2017,So,18,2,6,10,1,22,5,10,7
80678,Tom Cotter,Oakland,2017,Jr,1,0,1,0,0,2,0,2,0
85035,Jaevin Cumberland,Oakland,2017,Jr,5,2,2,1,2,5,1,3,1
57280,Nick Daniels (2),Oakland,2017,Sr,125,23,59,43,12,68,3,45,20
112897,Chris Gilbert,Oakland,2017,Fr,4,2,1,1,0,0,0,0,0
57282,Jalen Hayes,Oakland,2017,Sr,51,4,18,29,7,66,10,40,16
89390,Brailen Neely,Oakland,2017,So,127,14,50,63,10,45,3,26,16
24684,Kendrick Nunn,Oakland,2017,Sr,109,21,54,34,19,85,6,60,19
117724,Julius Palmer,Oakland,2017,Jr,2,0,2,0,0,7,2,2,3
106717,Chris Palombizio,Oakland,2017,So,10,1,5,4,1,7,3,3,1
121676,Stan Scott,Oakland,2017,Fr,19,7,7,5,0,23,2,14,7
56863,Martez Walker,Oakland,2017,Sr,39,8,14,17,1,41,9,13,19
71803,Keita Bates-Diop,Ohio State,2017,Jr,51,4,20,27,2,52,3,28,21
56667,Andrew Dakich,Ohio State,2017,Sr,58,7,27,24,7,32,1,19,12
107958,Connor Fulton,Ohio State,2017,Fr,0,0,0,0,0,0,0,0,0
88547,C.J. Jackson,Ohio State,2017,Jr,116,18,60,38,14,68,1,24,43
116581,Musa Jallow,Ohio State,2017,Fr,25,11,6,8,0,21,0,12,9
98895,Joey Lane,Ohio State,2017,Jr,0,0,0,0,0,0,0,0,0
121321,Matt Lehmann,Ohio State,2017,Jr,0,0,0,0,0,0,0,0,0
88765,Micah Potter,Ohio State,2017,So,7,0,1,6,0,10,1,5,4
52353,Jae'sean Tate,Ohio State,2017,Sr,86,14,24,48,7,60,5,16,39
107463,Andre Wesson,Ohio State,2017,So,26,8,6,12,1,29,0,13,16
88920,Kaleb Wesson,Ohio State,2017,Fr,31,1,22,8,6,30,3,13,14
56673,Kam Williams,Ohio State,2017,Sr,19,1,7,11,1,16,1,8,7
88933,Kyle Young,Ohio State,2017,Fr,2,0,2,0,0,7,0,4,3
93068,Antonio Bisutti,Ohio,2017,Sr,0,0,0,0,0,0,0,0,0
84838,Gavin Block,Ohio,2017,Jr,101,13,38,50,8,46,0,27,19
121849,Zach Butler,Ohio,2017,Fr,25,2,9,14,3,28,1,17,10
93374,Jason Carter (2),Ohio,2017,So,4,0,0,4,0,3,0,1,2
84094,Jordan Dartis,Ohio,2017,Jr,55,7,22,26,3,38,2,18,18
84597,Ellis Dozier,Ohio,2017,So,0,0,0,0,0,0,0,0,0
85669,Sam Frayer,Ohio,2017,Sr,0,0,0,0,0,0,0,0,0
88800,A.J. Gareri,Ohio,2017,Fr,1,0,1,0,0,3,0,2,1
88549,James Gollon,Ohio,2017,So,33,6,17,10,3,32,0,15,17
121848,Teyvion Kirk,Ohio,2017,Fr,91,13,34,44,11,93,4,43,46
80728,Mike Laster,Ohio,2017,Sr,57,5,22,30,5,43,1,10,32
