GMID,Name,School,Year,Grade,A1PerRimAtt,A1Per2PT,PercFTsShootF
84174,Jon Davis,Charlotte,2016,So,0.138,0.066,80.49%
106936,Najee Garvin,Charlotte,2016,Fr,0.043,0.018,66.67%
41474,Benas Griciunas,Charlotte,2016,Jr,0.000,0.000,87.50%
85885,Quentin Jackson,Charlotte,2016,Fr,0.093,0.045,55.00%
24283,Braxton Ogbueze,Charlotte,2016,Sr,0.143,0.024,63.64%
56866,Hudson Price,Charlotte,2016,Jr,0.188,0.097,72.73%
90839,Anthony Vanhook,Charlotte,2016,Sr,0.030,0.017,83.75%
79995,J.C. Washington,Charlotte,2016,Jr,0.053,0.029,40.00%
90002,Andrien White,Charlotte,2016,So,0.120,0.067,78.48%
112940,Dylan Brewster,Chattanooga,2016,So,NA,NA,NA
58197,Johnathan Cook,Chattanooga,2016,Sr,0.097,0.066,80.23%
106698,Rodney Chatman,Chattanooga,2016,Fr,0.036,0.024,66.67%
109610,Nat Dixon,Chattanooga,2016,So,0.043,0.034,51.61%
106673,Makale Foreman,Chattanooga,2016,Fr,0.000,0.000,NA
29003,Casey Jones,Chattanooga,2016,Sr,0.153,0.070,58.33%
80303,Makinde London,Chattanooga,2016,So,0.085,0.056,66.67%
109611,Trayvond Massenburg,Chattanooga,2016,Jr,0.000,0.000,100.00%
55326,Tre McLean,Chattanooga,2016,Sr,0.072,0.047,65.12%
58755,Greg Pryor,Chattanooga,2016,Sr,0.125,0.048,72.15%
44100,Justin Tuoyo,Chattanooga,2016,Sr,0.114,0.098,68.18%
89311,Peyton Woods,Chattanooga,2016,So,NA,0.000,100.00%
57639,Joshua Batson,Chicago State,2016,Sr,0.000,0.000,42.86%
109576,Glen Burns,Chicago State,2016,Jr,0.040,0.032,58.06%
81462,Montana Byrd,Chicago State,2016,Jr,0.000,0.000,0.00%
97607,Delundre Dixon,Chicago State,2016,So,0.038,0.023,50.00%
58253,Alex Dubovitsky,Chicago State,2016,Jr,0.000,0.000,100.00%
97606,Anthony Eaves,Chicago State,2016,So,0.031,0.020,80.00%
42344,"Brian Greene, Jr.",Chicago State,2016,Sr,0.038,0.023,66.67%
97739,Gentry Hunt,Chicago State,2016,Jr,0.000,0.000,NA
58579,Clemmye Owens,Chicago State,2016,Jr,0.018,0.011,68.97%
81457,Trayvon Palmer,Chicago State,2016,Sr,0.086,0.049,68.18%
109577,Deionte Simmons,Chicago State,2016,Jr,0.099,0.067,56.14%
97740,Fred Sims,Chicago State,2016,So,0.056,0.020,68.04%
109578,Patrick Szpir,Chicago State,2016,Fr,0.000,0.000,54.55%
81510,Jackson Bart,Cincinnati,2016,Fr,NA,NA,NA
88726,Nysier Brooks,Cincinnati,2016,Fr,0.176,0.081,51.85%
58524,Troy Caupain,Cincinnati,2016,Sr,0.206,0.087,63.74%
79987,Gary Clark (2),Cincinnati,2016,Jr,0.100,0.043,76.19%
85927,Jarron Cumberland,Cincinnati,2016,Fr,0.250,0.136,64.79%
83990,Jacob Evans,Cincinnati,2016,So,0.102,0.051,76.19%
41324,Justin Jenifer,Cincinnati,2016,So,0.111,0.034,50.00%
58525,Kevin Johnson (2),Cincinnati,2016,Sr,0.098,0.043,84.21%
113885,John Koz,Cincinnati,2016,Fr,NA,NA,NA
79986,Quadri Moore,Cincinnati,2016,Jr,0.000,0.000,66.67%
84083,Tre Scott,Cincinnati,2016,Fr,0.077,0.034,47.06%
61169,Zack Tobler,Cincinnati,2016,Sr,0.000,0.000,NA
41435,Kyle Washington,Cincinnati,2016,Jr,0.104,0.027,73.33%
42292,Jaron Blossomgame,Clemson,2016,Sr,0.090,0.049,66.67%
97420,Lyles Davis,Clemson,2016,So,NA,NA,NA
71423,Gabe DeVoe,Clemson,2016,Jr,0.042,0.024,50.00%
56775,Sidy Djitte,Clemson,2016,Sr,0.065,0.041,56.00%
109282,Isaac Fields,Clemson,2016,Fr,NA,NA,NA
80054,Donte Grantham,Clemson,2016,Jr,0.077,0.046,68.97%
42755,Avry Holmes,Clemson,2016,Sr,0.152,0.063,63.08%
83953,Ty Hudson,Clemson,2016,So,0.000,0.000,NA
80055,Riley McGillan,Clemson,2016,Sr,NA,NA,NA
24706,Shelton Mitchell,Clemson,2016,So,0.074,0.046,67.90%
81090,Marcquise Reed,Clemson,2016,So,0.145,0.061,66.30%
85114,Legend Robertin,Clemson,2016,Jr,0.000,0.000,0.00%
107349,Scott Spencer,Clemson,2016,Fr,0.000,0.000,NA
53412,Elijah Thomas,Clemson,2016,So,0.048,0.031,75.00%
85265,Jibri Blount,Cleveland State,2016,So,0.034,0.017,70.00%
80697,Kenny Carpenter,Cleveland State,2016,Jr,0.026,0.008,92.86%
93373,Evan Clayborne,Cleveland State,2016,Fr,0.000,0.000,100.00%
85686,Rob Edwards,Cleveland State,2016,So,0.065,0.034,72.18%
57260,Demonte Flannigan,Cleveland State,2016,Sr,0.037,0.017,77.19%
109399,Jamarcus Hairston,Cleveland State,2016,Jr,0.125,0.087,66.67%
80699,Terrell Hales,Cleveland State,2016,Jr,0.000,0.000,50.00%
52936,Tim Hasbargen,Cleveland State,2016,Jr,NA,NA,0.00%
97528,Daniel Levitt,Cleveland State,2016,So,0.000,0.000,60.00%
97527,Nelson Maxwell,Cleveland State,2016,So,0.000,0.000,50.00%
57262,Derek Sloan,Cleveland State,2016,Jr,0.100,0.069,76.92%
95704,Kasheem Thomas,Cleveland State,2016,Fr,0.074,0.042,73.33%
58933,Bobby Word,Cleveland State,2016,Jr,0.038,0.019,64.62%
109398,Anthony Wright (2),Cleveland State,2016,Jr,0.033,0.019,57.14%
84941,Christian Adams,Coastal Carolina,2016,So,0.000,0.000,100.00%
107339,Amidou Bamba,Coastal Carolina,2016,Fr,0.100,0.053,58.54%
106679,Demario Beck,Coastal Carolina,2016,Jr,0.085,0.059,76.60%
84918,Josh Coleman,Coastal Carolina,2016,So,0.111,0.067,66.67%
28280,Michel Enanga,Coastal Carolina,2016,Sr,0.091,0.069,42.11%
85125,"Kevin Holmes, Jr.",Coastal Carolina,2016,So,0.000,0.000,100.00%
106718,Art Labinowicz,Coastal Carolina,2016,Fr,0.077,0.048,71.83%
112964,Josh Peterson,Coastal Carolina,2016,Fr,NA,NA,NA
58154,Colton Ray-St. Cyr,Coastal Carolina,2016,Sr,0.082,0.047,79.37%
107626,Jaylan Robertson,Coastal Carolina,2016,Jr,0.000,0.000,44.44%
56688,Jaylen Shaw,Coastal Carolina,2016,Jr,0.131,0.049,66.67%
44309,Shivaughn Wiggins,Coastal Carolina,2016,Sr,0.161,0.099,67.95%
107071,Joseph Williams-Powell,Coastal Carolina,2016,Jr,0.059,0.025,82.05%
58153,Elijah Wilson,Coastal Carolina,2016,Sr,0.045,0.024,77.94%
80591,Evan Bailey,Charleston,2016,Jr,0.000,0.000,82.35%
89301,Jarrell Brantley,Charleston,2016,So,0.132,0.075,77.62%
58196,Joe Chealey,Charleston,2016,Jr,0.096,0.044,82.74%
112880,Erik Goldbach,Charleston,2016,Sr,NA,NA,NA
107069,Chevez Goodwin,Charleston,2016,Fr,0.209,0.150,48.28%
80595,Nick Harris,Charleston,2016,So,0.101,0.066,75.41%
58994,Payton Hulsey,Charleston,2016,RS-Sr,0.182,0.118,70.59%
80596,Cameron Johnson (4),Charleston,2016,Jr,0.056,0.025,80.77%
109349,Jaylen McManus,Charleston,2016,Fr,0.000,0.000,40.00%
58198,Terrance O'Donohue,Charleston,2016,Sr,0.167,0.100,61.54%
84039,Marquise Pointer,Charleston,2016,So,0.056,0.025,69.44%
85385,Grant Riller,Charleston,2016,Fr,0.119,0.072,66.67%
53124,Francisco Amiel,Colgate,2016,So,0.086,0.051,80.00%
58681,Andrew Bargmann,Colgate,2016,Sr,0.143,0.100,66.67%
84970,Dana Batt,Colgate,2016,So,0.045,0.029,80.00%
99027,Ryan Diew,Colgate,2016,Sr,NA,NA,NA
97647,David Favorite,Colgate,2016,So,NA,NA,100.00%
58686,Nathan Harries,Colgate,2016,Sr,0.044,0.030,76.19%
85257,David Krmpotich,Colgate,2016,So,0.000,0.000,40.00%
84787,Sam Lindgren,Colgate,2016,So,0.000,0.000,NA
81158,Sean O'Brien (2),Colgate,2016,Jr,0.043,0.026,78.69%
93376,Will Rayman,Colgate,2016,Fr,0.085,0.052,80.65%
89310,Malcolm Regisford,Colgate,2016,So,0.060,0.039,70.71%
58213,Tom Rivard,Colgate,2016,Jr,0.080,0.064,75.56%
81159,Jordan Robertson (2),Colgate,2016,Jr,0.100,0.042,85.71%
57158,Jordan Swopshire,Colgate,2016,Jr,0.091,0.038,86.30%
109541,Milan Williams,Colgate,2016,Fr,NA,NA,NA
109465,Che Bob,Colorado State,2016,Jr,0.043,0.029,75.00%
84961,Anthony Bonner,Colorado State,2016,Fr,0.125,0.065,32.00%
106883,Devocio Butler,Colorado State,2016,Jr,0.030,0.023,51.85%
52202,Nico Carvacho,Colorado State,2016,Fr,0.068,0.048,76.92%
80958,Gian Clavell,Colorado State,2016,Sr,0.158,0.052,75.70%
89143,Kimani Jackson,Colorado State,2016,Jr,0.105,0.043,47.62%
109466,Braiden Koelliker,Colorado State,2016,So,0.130,0.085,64.91%
83977,Prentiss Nixon,Colorado State,2016,So,0.041,0.014,70.27%
84965,Emmanuel Omogbo,Colorado State,2016,Sr,0.078,0.048,82.43%
80960,J.D. Paige,Colorado State,2016,So,0.071,0.031,81.48%
116533,Juan Sabino,Colorado State,2016,Fr,NA,NA,NA
54201,Thomas Akyazili,Colorado,2016,So,0.045,0.029,26.67%
85995,Deleon Brown,Colorado,2016,Fr,0.278,0.172,40.00%
26754,Dominique Collier,Colorado,2016,Jr,0.071,0.047,82.61%
44080,Josh Fortune,Colorado,2016,Sr,0.073,0.042,68.29%
42502,Wesley Gordon,Colorado,2016,Sr,0.128,0.073,65.85%
24280,Xavier Johnson,Colorado,2016,Sr,0.138,0.085,68.97%
56831,George King,Colorado,2016,Jr,0.078,0.048,63.77%
84782,Mitchell Lombard,Colorado,2016,So,NA,NA,NA
80987,Tory Miller-Stewart,Colorado,2016,Jr,0.149,0.091,61.22%
85706,Bryce Peters,Colorado,2016,Fr,0.118,0.073,73.33%
80988,Josh Repine,Colorado,2016,Jr,NA,NA,NA
54879,Lucas Siewert,Colorado,2016,Fr,0.000,0.000,66.67%
61344,Derrick White,Colorado,2016,Sr,0.173,0.092,67.42%
84646,Quinton Adlesh,Columbia,2016,So,0.040,0.024,75.00%
85462,Peter Barba,Columbia,2016,So,NA,NA,NA
57319,Jeff Coby,Columbia,2016,Sr,0.074,0.044,69.57%
97662,C.J. Davis (2),Columbia,2016,So,0.136,0.081,42.86%
81586,Nate Hickman,Columbia,2016,Jr,0.133,0.081,79.59%
88072,Rodney Hunter,Columbia,2016,So,0.031,0.020,90.91%
57320,Kendall Jackson,Columbia,2016,Sr,NA,0.000,0.00%
109381,Jake Killingsworth,Columbia,2016,Fr,0.074,0.047,44.44%
57321,Chris McComber,Columbia,2016,Sr,0.077,0.077,40.00%
53029,Lukas Meisner,Columbia,2016,So,0.033,0.026,81.82%
109380,Andrew Panayiotou,Columbia,2016,Fr,0.000,0.000,NA
57322,Luke Petrasek,Columbia,2016,Sr,0.069,0.038,80.49%
84793,John Sica,Columbia,2016,So,NA,NA,NA
85904,Mike Smith (3),Columbia,2016,Fr,0.084,0.037,70.00%
93379,Patrick Tape,Columbia,2016,Fr,0.167,0.108,57.14%
57323,Conor Voss,Columbia,2016,Sr,0.038,0.033,76.92%
89329,Chas Brown,Coppin State,2016,Jr,0.119,0.090,67.33%
97708,Lucian Brownlee,Coppin State,2016,So,0.111,0.059,76.47%
106678,DeJuan Clayton,Coppin State,2016,Fr,0.086,0.065,70.95%
109785,Juwan Davenport,Coppin State,2016,Fr,0.333,0.235,68.42%
109786,Joey Gripper,Coppin State,2016,Sr,0.021,0.017,68.89%
97706,"Terry Harris, Jr.",Coppin State,2016,Sr,0.145,0.064,59.60%
85480,Izais Hicks,Coppin State,2016,Sr,0.045,0.030,53.33%
97704,Rasol Hinson,Coppin State,2016,Fr,0.500,0.333,50.00%
97709,Mufaro Murinda,Coppin State,2016,Sr,NA,NA,0.00%
88077,Keith Shivers,Coppin State,2016,Sr,0.116,0.066,57.38%
81736,Blake Simpson,Coppin State,2016,Jr,0.000,0.000,56.41%
107033,Tre' Thomas,Coppin State,2016,Jr,0.038,0.011,77.78%
81824,Josh Treadwell,Coppin State,2016,Sr,0.164,0.076,73.13%
80714,Wil Bathurst,Cornell,2016,Jr,0.109,0.062,83.02%
97660,Joseph Bayless,Cornell,2016,So,NA,NA,NA
80715,Kyle Brown,Cornell,2016,Jr,NA,NA,NA
85499,Joel Davis,Cornell,2016,So,0.000,0.000,NA
57324,JoJo Fallas,Cornell,2016,Sr,0.000,0.000,66.67%
57325,Desmond Fleming,Cornell,2016,Sr,0.000,0.000,NA
84454,Stone Gettings,Cornell,2016,So,0.105,0.055,80.60%
97661,Jack Gordon,Cornell,2016,So,0.000,0.000,66.67%
57326,Robert Hatter,Cornell,2016,Sr,0.087,0.066,71.43%
84796,Matt Morgan (2),Cornell,2016,So,0.128,0.091,75.29%
57327,David Onuorah,Cornell,2016,RS-Sr,0.000,0.000,NA
57328,Darryl Smith,Cornell,2016,Sr,0.100,0.071,33.33%
107144,Josh Warren (2),Cornell,2016,Fr,0.055,0.042,72.73%
84825,Troy Whiteside,Cornell,2016,So,0.073,0.039,84.62%
85554,Donovan Wright,Cornell,2016,So,0.042,0.036,90.00%
57015,Tyler Clement,Creighton,2016,Jr,0.000,0.000,66.67%
59224,Marcus Foster,Creighton,2016,Jr,0.076,0.040,76.92%
57013,Zach Hanson,Creighton,2016,Sr,0.104,0.074,52.17%
81577,Ronnie Harrell,Creighton,2016,So,0.214,0.158,52.63%
57012,Toby Hegner,Creighton,2016,Jr,0.000,0.000,60.61%
30651,Cole Huff,Creighton,2016,Sr,0.118,0.045,65.38%
42158,Martin Krampelj,Creighton,2016,Fr,0.091,0.081,33.33%
106732,Davion Mintz,Creighton,2016,Fr,0.000,0.000,64.00%
85682,Kobe Paras,Creighton,2016,Fr,NA,NA,NA
83954,Justin Patton (2),Creighton,2016,Fr,0.091,0.067,57.83%
109294,Jordan Scurry,Creighton,2016,Fr,NA,NA,NA
84388,Khyri Thomas,Creighton,2016,So,0.084,0.059,56.25%
41309,Mo Watson,Creighton,2016,Sr,0.090,0.056,76.92%
42585,Isaiah Zierden,Creighton,2016,Sr,0.167,0.091,61.76%
57647,Jaylin Airington,Cal State Bakersfield,2016,Sr,0.097,0.045,71.90%
107598,Moataz Aly,Cal State Bakersfield,2016,Jr,0.139,0.116,54.55%
81878,Bray Barnes,Cal State Bakersfield,2016,So,NA,NA,NA
84960,Dedrick Basile,Cal State Bakersfield,2016,Sr,0.052,0.027,67.27%
109575,Shon Briggs,Cal State Bakersfield,2016,Jr,0.067,0.029,70.59%
52052,Damiyne Durham,Cal State Bakersfield,2016,So,0.065,0.031,62.07%
106684,Taze Moore,Cal State Bakersfield,2016,Fr,0.000,0.000,57.14%
58506,Fallou Ndoye,Cal State Bakersfield,2016,Jr,0.037,0.016,84.21%
85084,Justin Pride,Cal State Bakersfield,2016,Sr,0.116,0.081,60.71%
45847,Matt Smith (2),Cal State Bakersfield,2016,Sr,0.079,0.053,68.75%
80917,James Suber,Cal State Bakersfield,2016,Jr,0.000,0.000,57.14%
57646,Brent Wrapp,Cal State Bakersfield,2016,Jr,0.053,0.029,88.14%
112878,Antonio Bruno,Cal State Northridge,2016,Fr,NA,NA,NA
80536,Tavrion Dawson,Cal State Northridge,2016,Jr,0.113,0.057,68.47%
39757,Dylan Johns,Cal State Northridge,2016,Jr,0.000,0.000,18.18%
56852,Darin Johnson,Cal State Northridge,2016,Jr,0.141,0.088,64.23%
112879,Mahamadou Kaba-Camara,Cal State Northridge,2016,Fr,0.100,0.071,80.00%
80307,Rakim Lubin,Cal State Northridge,2016,So,0.057,0.040,64.71%
97655,Mehran Nazarian,Cal State Northridge,2016,So,NA,NA,NA
97656,Blair Orr,Cal State Northridge,2016,So,NA,NA,NA
58195,Aaron Parks,Cal State Northridge,2016,Sr,0.151,0.063,54.78%
84640,Jason Richardson,Cal State Northridge,2016,So,0.000,0.000,0.00%
80914,Julian Richardson,Cal State Northridge,2016,Jr,NA,NA,NA
57215,Kendall Smith (2),Cal State Northridge,2016,Jr,0.017,0.008,73.85%
109348,Siyao Sun,Cal State Northridge,2016,Fr,0.000,0.000,NA
56689,"Reggie Theus, Jr.",Cal State Northridge,2016,Jr,0.000,0.000,59.26%
80537,Micheal Warren,Cal State Northridge,2016,Jr,0.082,0.057,47.83%
80533,Jerron Wilbut,Cal State Northridge,2016,Jr,0.000,0.000,83.33%
107652,Brendan Barry,Dartmouth,2016,Fr,0.150,0.100,61.54%
84009,Evan Boudreaux,Dartmouth,2016,So,0.117,0.050,70.21%
85673,Ian Carter,Dartmouth,2016,Fr,0.000,0.000,80.00%
57333,Wesley Dickinson,Dartmouth,2016,Sr,0.063,0.054,45.71%
109382,Will Emery,Dartmouth,2016,Fr,0.000,0.000,0.00%
57332,Mike Fleming,Dartmouth,2016,Sr,0.111,0.026,18.18%
107134,James Foye,Dartmouth,2016,Fr,0.000,0.000,NA
80709,Taylor Johnson (2),Dartmouth,2016,Jr,0.034,0.020,63.16%
57329,Ike Ngwudo,Dartmouth,2016,Sr,0.000,0.000,71.43%
85955,Ian Sistare,Dartmouth,2016,Fr,0.054,0.039,75.86%
80710,Cameron Smith,Dartmouth,2016,Jr,NA,NA,100.00%
84778,Guilien Smith,Dartmouth,2016,So,0.064,0.035,79.27%
54362,Jonas Stakeliunas,Dartmouth,2016,Fr,NA,NA,NA
80712,Miles Wright,Dartmouth,2016,Jr,0.057,0.040,86.11%
80311,Peyton Aldridge,Davidson,2016,Jr,0.148,0.070,71.97%
112834,Michael Brown (3),Davidson,2016,Fr,NA,NA,NA
80313,Nathan Ekwu,Davidson,2016,Jr,0.029,0.022,60.00%
86229,Kamau Faines,Davidson,2016,Jr,NA,NA,NA
58764,Manu Giamoukis,Davidson,2016,Sr,NA,NA,NA
58765,Jack Gibbs,Davidson,2016,Sr,0.090,0.052,73.77%
52080,Jon Axel Gudmundsson,Davidson,2016,Fr,0.049,0.041,68.97%
41690,Dusan Kovacevic,Davidson,2016,Fr,0.000,0.000,80.00%
26857,William Magarity,Davidson,2016,Jr,0.053,0.042,52.63%
58766,Andrew McAuliffe,Davidson,2016,Sr,0.000,0.000,72.73%
52994,Oskar Michelsen,Davidson,2016,Jr,0.111,0.091,33.33%
85389,KiShawn Pritchett,Davidson,2016,Fr,0.063,0.041,80.00%
80315,Rusty Reigel,Davidson,2016,Jr,0.107,0.071,48.00%
80316,Jordan Watkins,Davidson,2016,Jr,0.000,0.000,64.29%
112836,Malcolm Wynter,Davidson,2016,Fr,NA,NA,NA
44721,Charles Cooke,Dayton,2016,Sr,0.078,0.041,61.54%
84822,John Crosby,Dayton,2016,So,0.160,0.061,72.00%
52347,Josh Cunningham,Dayton,2016,So,0.050,0.030,84.21%
80317,Darrell Davis,Dayton,2016,Jr,0.000,0.000,70.27%
56969,Kyle Davis,Dayton,2016,Sr,0.138,0.105,75.36%
85579,Joey Gruden,Dayton,2016,Jr,NA,NA,NA
88755,Trey Landers,Dayton,2016,Fr,NA,0.000,100.00%
85388,Ryan Mikesell,Dayton,2016,So,0.063,0.038,66.67%
84010,Sam Miller,Dayton,2016,So,0.125,0.053,57.58%
56970,Kendall Pollard,Dayton,2016,Sr,0.200,0.098,69.62%
49893,Scoochie Smith,Dayton,2016,Sr,0.049,0.031,76.11%
98554,Jack Westerfield,Dayton,2016,So,NA,NA,NA
84058,Xeyrius Williams,Dayton,2016,So,0.020,0.011,75.00%
112906,Jordan Bushrod,Delaware State,2016,Fr,NA,NA,NA
88579,Jamelle Christian,Delaware State,2016,So,0.000,0.000,100.00%
107702,Kobe Gantz,Delaware State,2016,Fr,0.167,0.102,69.23%
58552,DeAndre Haywood,Delaware State,2016,Sr,0.060,0.039,80.77%
98951,Mahir Johnson,Delaware State,2016,So,0.143,0.056,66.67%
98952,Joseph Lewis,Delaware State,2016,Jr,0.132,0.056,60.00%
89208,DeVaughn Mallory,Delaware State,2016,So,0.095,0.034,66.67%
89171,Devin Morgan,Delaware State,2016,So,0.093,0.035,78.57%
58554,Mrdjan Gasevic,Delaware State,2016,Sr,0.000,0.000,64.71%
98953,Demola Onifade,Delaware State,2016,So,0.053,0.022,88.89%
85414,Dana Raysor,Delaware State,2016,Jr,0.188,0.120,73.68%
81606,Artem Tavakalyan,Delaware State,2016,Jr,0.143,0.077,59.57%
81607,Quincy Tillinghast,Delaware State,2016,So,NA,NA,NA
116490,Jonathan Walker (2),Delaware State,2016,Fr,0.333,0.333,0.00%
81608,Kavon Waller,Delaware State,2016,Jr,0.105,0.026,60.00%
80361,Darian Bryant,Delaware,2016,So,0.075,0.043,63.83%
80586,Eric Carter,Delaware,2016,So,0.042,0.028,84.71%
80587,Chivarsky Corbett,Delaware,2016,So,0.147,0.096,61.29%
89385,Jacob Cushing,Delaware,2016,Fr,0.000,0.000,100.00%
107276,Ryan Daly,Delaware,2016,Fr,0.110,0.062,71.58%
58200,Barnett Harris,Delaware,2016,Sr,0.000,0.000,80.00%
58201,Cazmon Hayes,Delaware,2016,Sr,0.052,0.040,81.71%
80589,Skye Johnson,Delaware,2016,Jr,0.088,0.055,63.16%
97582,Curtis Lochner,Delaware,2016,So,NA,NA,NA
85603,Curtis McRoy,Delaware,2016,Sr,NA,NA,NA
80590,Anthony Mosley,Delaware,2016,Jr,0.085,0.065,68.52%
58203,Devonne Pinkard,Delaware,2016,Sr,0.043,0.015,64.71%
54853,Abiola Akintola,Denver,2016,So,0.077,0.048,62.50%
81489,Daniel Amigo,Denver,2016,Jr,0.089,0.035,77.42%
89160,C.J. Bobbitt,Denver,2016,So,0.117,0.060,64.29%
57502,Duke Douglas,Denver,2016,Jr,0.083,0.039,87.50%
61283,Josiah Dunn,Denver,2016,RS-Sr,NA,NA,NA
97578,Bradley George,Denver,2016,So,0.176,0.115,44.44%
99099,Emil Knighton,Denver,2016,So,NA,NA,NA
107081,Jake Krafka,Denver,2016,Fr,0.000,0.000,61.54%
81491,Christian Mackey,Denver,2016,Jr,0.035,0.029,48.48%
107672,Ade Murkey,Denver,2016,Fr,0.138,0.067,64.29%
93372,Luke Neff,Denver,2016,Fr,NA,NA,0.00%
88085,Thomas Neff,Denver,2016,So,0.057,0.034,72.34%
81492,Jake Pemberton,Denver,2016,Jr,0.048,0.022,69.77%
89011,Joe Rosga,Denver,2016,So,0.135,0.064,83.33%
84064,Elijah Cain,DePaul,2016,So,0.132,0.059,64.18%
83988,Levi Cook,DePaul,2016,Fr,0.034,0.026,80.00%
57009,R.J. Curington,DePaul,2016,Sr,0.091,0.083,61.54%
51971,Brandon Cyrus,DePaul,2016,Fr,0.069,0.030,62.07%
85929,Algevon Eichelberger,DePaul,2016,Fr,0.125,0.118,52.63%
85902,Devin Gage,DePaul,2016,Fr,0.048,0.032,62.50%
41395,Billy Garrett,DePaul,2016,Sr,0.144,0.061,70.13%
54506,Erten Gazi,DePaul,2016,So,0.000,0.000,NA
82879,Joe Hanel,DePaul,2016,Jr,0.074,0.060,68.29%
42820,Chris Harrison-Docks,DePaul,2016,Sr,0.333,0.091,78.57%
63760,David Leitao III,DePaul,2016,Sr,NA,NA,NA
107659,Tre'Darius McCallum,DePaul,2016,Jr,0.051,0.027,72.34%
28599,Darrick Wood,DePaul,2016,Sr,0.000,0.000,80.00%
106879,Corey Allen,Detroit-Mercy,2016,Fr,0.115,0.049,65.43%
107654,DeShawndre Black,Detroit-Mercy,2016,Jr,0.045,0.016,63.64%
85099,Gerald Blackshear,Detroit-Mercy,2016,So,0.029,0.017,72.73%
109401,Ed Carter III,Detroit-Mercy,2016,Fr,0.000,0.000,0.00%
63950,Malik Eichler,Detroit-Mercy,2016,Fr,0.091,0.050,81.82%
80695,Aaron Foster-Smith,Detroit-Mercy,2016,So,0.000,0.000,0.00%
57258,Matthew Grant,Detroit-Mercy,2016,Sr,0.200,0.100,0.00%
80696,Jaleel Hogan,Detroit-Mercy,2016,Jr,0.131,0.079,69.77%
29137,Chris Jenkins,Detroit-Mercy,2016,Jr,0.035,0.013,73.49%
106957,Cole Long,Detroit-Mercy,2016,Fr,0.087,0.045,57.14%
85222,Josh McFolley,Detroit-Mercy,2016,So,0.090,0.060,73.63%
98932,"Patrick Robinson, Jr.",Detroit-Mercy,2016,Sr,0.000,0.000,100.00%
57259,Jarod Williams,Detroit-Mercy,2016,Sr,0.087,0.061,56.60%
80851,Ore Arogundade,Drake,2016,Jr,0.082,0.043,66.67%
53093,Johannes Dolven,Drake,2016,Fr,0.000,0.000,NA
27810,Jacob Enevold-Jensen,Drake,2016,Sr,0.000,0.000,50.00%
72685,Kory Kuenstling,Drake,2016,So,0.000,0.000,55.56%
85060,Nick McGlynn,Drake,2016,So,0.000,0.000,82.93%
106753,De'Antae McMurray,Drake,2016,Jr,0.036,0.019,82.35%
80852,C.J. Rivers,Drake,2016,Jr,0.044,0.028,90.00%
61255,A.J. Rutter,Drake,2016,Jr,NA,NA,NA
80853,Casey Schlatter,Drake,2016,So,0.069,0.030,77.14%
81195,T.J. Thomas,Drake,2016,Jr,0.081,0.039,55.88%
80854,Reed Timmer,Drake,2016,Jr,0.102,0.058,76.30%
85434,Billy Wampler,Drake,2016,So,0.121,0.047,63.83%
56674,Graham Woodward,Drake,2016,Jr,0.067,0.023,76.32%
112882,Kris Alford,Drexel,2016,Fr,NA,NA,NA
58204,Mohamed Bah,Drexel,2016,Sr,0.214,0.132,62.50%
58205,Major Canady,Drexel,2016,So,0.250,0.083,75.00%
112883,"Elgin Ford, Jr.",Drexel,2016,Sr,NA,NA,NA
85938,Sam Green,Drexel,2016,Fr,0.000,0.000,NA
57765,Kari Jonsson,Drexel,2016,Fr,0.000,0.000,20.69%
107596,Kurk Lee,Drexel,2016,Fr,0.054,0.021,69.23%
80582,Sammy Mojica,Drexel,2016,Jr,0.051,0.030,52.17%
46952,John Moran,Drexel,2016,Sr,0.000,0.000,52.63%
80585,Tyshawn Myles,Drexel,2016,Jr,0.057,0.043,40.00%
56798,Miles Overton,Drexel,2016,Jr,0.041,0.020,75.00%
107059,Jeremy Peck,Drexel,2016,Fr,0.000,0.000,50.00%
80583,Austin Williams,Drexel,2016,Jr,0.098,0.058,46.15%
58207,Rodney Williams (2),Drexel,2016,Sr,0.109,0.070,65.52%
52340,Grayson Allen,Duke,2016,Jr,0.141,0.070,52.03%
97419,Brennan Besser,Duke,2016,So,NA,NA,NA
74080,Marques Bolden,Duke,2016,Fr,0.000,0.000,28.57%
89383,Javin DeLaurier,Duke,2016,Fr,0.000,0.000,0.00%
50939,Harry Giles,Duke,2016,Fr,0.073,0.043,83.33%
76759,Frank Jackson,Duke,2016,Fr,0.070,0.044,76.74%
24249,Amile Jefferson,Duke,2016,Sr,0.083,0.065,62.50%
54844,Chase Jeter,Duke,2016,So,0.000,0.000,60.00%
24318,Matt Jones,Duke,2016,Sr,0.085,0.051,76.47%
42084,Luke Kennard,Duke,2016,So,0.183,0.056,68.42%
56776,Nick Pagliuca,Duke,2016,Sr,NA,NA,NA
97418,Justin Robinson (4),Duke,2016,Fr,NA,NA,NA
52034,Jayson Tatum,Duke,2016,Fr,0.089,0.043,65.67%
41578,Antonio Vrankovic,Duke,2016,So,0.000,0.000,66.67%
76276,Jack White,Duke,2016,Fr,0.000,0.000,NA
42324,Kale Abrahamson,Duquesne,2016,Sr,0.222,0.154,48.28%
55788,Emile Blackman,Duquesne,2016,Sr,0.062,0.039,67.74%
