GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
31787,Lucky Jones,Robert Morris,2012,So,2,1,1,0,0,5,4,0,5,0,0,10,10
20756,Velton Jones,Robert Morris,2012,Sr,7,3,0,0,0,13,4,0,9,5,4,11,9
20755,Treadwell Lewis,Robert Morris,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
18142,Mike McFadden,Robert Morris,2012,Jr,13,10,7,3,3,4,2,2,0,0,0,2,2
44308,Vaughn Morgan,Robert Morris,2012,Jr,3,1,1,0,0,3,0,0,0,0,0,1,0
23189,Anthony Myers-Pate,Robert Morris,2012,Jr,3,1,1,0,0,6,3,2,2,0,0,3,1
31788,Shane Sweigart,Robert Morris,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
20745,Coron Williams,Robert Morris,2012,Jr,0,0,0,0,0,2,1,0,15,6,4,0,0
28964,Eli Carter,Rutgers,2012,So,23,7,1,0,0,41,13,3,57,17,10,36,31
42393,Vincent Garrett,Rutgers,2012,Jr,1,0,0,0,0,1,0,0,1,0,0,0,0
46318,Jalen Hyde,Rutgers,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
24639,Kadeem Jack,Rutgers,2012,So,40,18,6,8,6,48,20,17,0,0,0,20,12
6315,Austin Johnson,Rutgers,2012,Sr,51,32,16,0,0,41,16,6,0,0,0,21,7
2210,Wally Judge,Rutgers,2012,Jr,37,24,14,6,6,52,16,10,1,0,0,30,15
42394,Logan Kelley,Rutgers,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
28965,Malick Kone,Rutgers,2012,So,8,3,2,1,1,11,2,2,6,2,2,4,3
24212,Myles Mack,Rutgers,2012,So,16,6,1,0,0,45,13,2,60,23,20,34,30
6318,Dane Miller,Rutgers,2012,Sr,32,17,2,2,1,12,3,0,19,5,5,22,13
22441,Mike Poole,Rutgers,2012,Jr,9,5,1,0,0,50,19,10,25,5,3,3,2
28967,Derrick Randall,Rutgers,2012,So,18,8,7,2,1,2,0,0,0,0,0,9,5
28207,Jerome Seagears,Rutgers,2012,So,24,11,2,0,0,37,11,4,53,22,18,11,9
45017,Dreon Barlett,Sacramento State,2012,Fr,0,0,0,0,0,0,0,0,1,1,1,2,2
22717,Jackson Carbajal,Sacramento State,2012,Jr,3,1,0,0,0,2,1,1,3,0,0,2,0
31100,Julian Demalleville,Sacramento State,2012,Sr,0,0,0,0,0,0,0,0,2,0,0,0,0
45021,Cody Demps,Sacramento State,2012,Fr,2,0,0,0,0,0,0,0,1,0,0,2,1
13751,John Dickson,Sacramento State,2012,Sr,11,7,4,0,0,15,7,4,7,1,0,14,11
16777,Joe Eberhard,Sacramento State,2012,Sr,3,2,2,0,0,1,0,0,6,3,3,2,0
31098,Dylan Garrity,Sacramento State,2012,So,3,0,0,0,0,6,3,0,8,2,1,2,2
22718,Kendell Groom,Sacramento State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
45019,Mikh McKinney,Sacramento State,2012,So,1,1,0,0,0,17,7,2,5,3,2,4,3
45018,Ryan Okwudibonye,Sacramento State,2012,RS-Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
45020,Joey Quigley,Sacramento State,2012,Jr,0,0,0,0,0,1,0,0,3,0,0,2,2
45016,Jordan Salley,Sacramento State,2012,Jr,6,4,3,2,2,0,0,0,0,0,0,5,2
16823,Konner Veteto,Sacramento State,2012,Sr,9,4,2,0,0,8,2,2,0,0,0,10,6
24764,Mostafa Abdel Latif,Sacred Heart,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
13177,Femi Akinpetide,Sacred Heart,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44304,Lewis Cramer,Sacred Heart,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44302,Tevin Falzon,Sacred Heart,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31771,Phil Gaetano,Sacred Heart,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
20805,Shane Gibson,Sacred Heart,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
23188,Steve Glowiak,Sacred Heart,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
20802,Nick Greenbacker,Sacred Heart,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
23185,Evan Kelley,Sacred Heart,2012,RS-Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23187,Louis Montes,Sacred Heart,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23186,Justin Swidowski,Sacred Heart,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44303,De'Aires Tate,Sacred Heart,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,Earl Brown,St. Francis (PA),2012,So,13,8,6,1,1,4,0,0,0,0,0,14,10
44295,Greg Brown (2),St. Francis (PA),2012,Fr,2,0,0,0,0,8,4,1,6,2,2,0,0
44294,Ronnie Drinnon,St. Francis (PA),2012,Fr,5,4,1,0,0,2,1,1,0,0,0,3,1
20885,Anthony Ervin,St. Francis (PA),2012,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
44293,Aric Gresko,St. Francis (PA),2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31782,Ollie Jackson,St. Francis (PA),2012,So,1,1,0,0,0,6,1,0,15,6,6,0,0
31780,Dominique Major,St. Francis (PA),2012,So,0,0,0,0,0,1,0,0,5,1,1,1,1
44292,Ben Millaud-Meunier,St. Francis (PA),2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44291,Stephon Mosley,St. Francis (PA),2012,Fr,10,4,4,0,0,5,2,1,0,0,0,0,0
20894,Tony Peters,St. Francis (PA),2012,Sr,1,0,0,0,0,1,0,0,0,0,0,0,0
22192,Kameron Ritter,St. Francis (PA),2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
20895,Umar Shannon,St. Francis (PA),2012,Jr,3,1,0,0,0,8,3,1,14,5,5,7,6
22196,Storm Stanley,St. Francis (PA),2012,Jr,1,0,0,0,0,1,0,0,0,0,0,2,1
44290,Zachary Vigneault,St. Francis (PA),2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31778,Stephon Whyatt,St. Francis (PA),2012,So,2,1,0,0,0,6,0,0,10,3,3,2,2
22567,C.J. Aiken,Saint Joseph's,2012,Jr,39,30,21,26,22,25,10,7,41,10,9,16,12
30609,Christopher Coyne,Saint Joseph's,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
22568,Langston Galloway,Saint Joseph's,2012,Jr,12,7,5,2,1,49,10,2,68,29,25,17,15
10727,Carl Jones,Saint Joseph's,2012,Sr,20,8,0,0,0,40,15,3,54,14,13,35,27
18675,Halil Kanacevic,Saint Joseph's,2012,Jr,38,17,6,0,0,23,6,1,22,6,6,38,29
30611,Colin Kelly,Saint Joseph's,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23899,Eric Kindler,Saint Joseph's,2012,So,1,1,0,0,0,0,0,0,0,0,0,0,0
30612,Evan Maschmeyer,Saint Joseph's,2012,So,2,0,0,0,0,0,0,0,1,0,0,2,2
42846,Isaiah Miles,Saint Joseph's,2012,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
30613,Papa Ndao,Saint Joseph's,2012,So,2,2,0,0,0,3,0,0,5,1,0,3,1
22569,Daryus Quarles,Saint Joseph's,2012,Jr,1,1,0,0,0,8,1,0,8,3,3,2,1
22570,Ronald Roberts,Saint Joseph's,2012,Jr,69,44,27,17,16,23,5,4,0,0,0,67,41
22572,Taylor Trevisan,Saint Joseph's,2012,Jr,0,0,0,0,0,1,1,0,1,1,1,3,1
24642,Chris Wilson,Saint Joseph's,2012,So,13,7,1,0,0,13,2,0,28,7,7,16,13
9458,Jake Barnett,Saint Louis,2012,Jr,9,3,0,0,0,2,0,0,18,9,8,8,2
42848,Keith Carter,Saint Louis,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
7179,Sean Duff,Saint Louis,2012,Jr,0,0,0,0,0,0,0,0,1,0,0,0,0
10766,Cody Ellis,Saint Louis,2012,Sr,30,15,9,1,1,22,2,2,87,25,22,28,23
22525,Dwayne Evans,Saint Louis,2012,Jr,63,44,18,0,0,45,18,9,4,1,1,64,47
30608,Grandy Glaze,Saint Louis,2012,So,21,13,11,0,0,6,0,0,0,0,0,0,0
22521,Jordair Jett,Saint Louis,2012,Jr,32,18,1,0,0,18,4,0,17,6,6,29,19
47459,Joey Lepak,Saint Louis,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
9275,Robert Loe,Saint Louis,2012,Jr,32,20,13,3,3,18,6,4,41,11,11,22,12
30607,John Manning,Saint Louis,2012,So,0,0,0,0,0,5,2,1,0,0,0,0,0
22522,Mike McCall,Saint Louis,2012,Jr,28,9,0,0,0,15,7,0,54,20,14,28,24
10773,Kwamain Mitchell,Saint Louis,2012,Sr,17,5,0,0,0,9,2,0,40,19,12,7,6
10767,Cory Remekun,Saint Louis,2012,Sr,30,18,14,6,3,12,6,4,0,0,0,29,13
23910,Chris Burke,Saint Peter's,2012,Jr,5,3,1,0,0,2,1,1,3,0,0,2,1
18443,Darius Conley,Saint Peter's,2012,Sr,9,5,3,0,0,14,6,3,0,0,0,0,0
26855,Elias Desport,Saint Peter's,2012,Fr,2,1,1,0,0,2,0,0,1,1,1,3,1
31442,Karee Ferguson,Saint Peter's,2012,Sr,2,1,1,0,0,1,0,0,0,0,0,2,0
8277,Blaise Ffrench,Saint Peter's,2012,Sr,7,4,1,0,0,11,6,0,5,2,2,6,2
46393,Jose Irizarry,Saint Peter's,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
6326,Patrick Jackson,Saint Peter's,2012,Sr,5,1,1,1,0,5,1,0,0,0,0,4,4
44564,Chazz Patterson,Saint Peter's,2012,Fr,0,0,0,0,0,0,0,0,4,3,3,0,0
10729,Chris Prescott,Saint Peter's,2012,Sr,0,0,0,0,0,3,0,0,11,5,5,2,2
18453,Yvon Raymond,Saint Peter's,2012,Sr,14,7,2,0,0,9,2,0,5,2,2,4,2
31443,Markese Tucker,Saint Peter's,2012,So,5,4,3,0,0,9,2,1,0,0,0,4,4
23573,Desi Washington,Saint Peter's,2012,So,3,1,0,0,0,8,2,1,19,7,5,2,1
44145,Paul Baxter,Sam Houston State,2012,Fr,1,0,0,0,0,5,2,0,4,1,1,0,0
23704,Will Bond,Sam Houston State,2012,Jr,1,0,0,0,0,1,0,0,7,1,1,0,0
31834,DeMarcus Gatlin,Sam Houston State,2012,Jr,2,0,0,0,0,2,0,0,0,0,0,0,0
31831,Darius Gatson,Sam Houston State,2012,Sr,1,0,0,0,0,0,0,0,7,0,0,4,4
23070,Aaron Harwell,Sam Houston State,2012,Jr,0,0,0,0,0,0,0,0,1,0,0,2,2
31837,Michael Holyfield,Sam Houston State,2012,So,1,0,0,0,0,2,0,0,0,0,0,0,0
44147,Nathaniel Mason,Sam Houston State,2012,Jr,0,0,0,0,0,6,2,2,1,0,0,5,5
46954,Mitch McCormick,Sam Houston State,2012,Fr,0,0,0,0,0,0,0,0,1,1,1,0,0
44148,Jeremy McKay,Sam Houston State,2012,Jr,0,0,0,0,0,2,0,0,8,3,3,0,0
31832,Marquel McKinney,Sam Houston State,2012,So,0,0,0,0,0,2,1,1,3,1,1,2,0
44149,Terrance Motley,Sam Houston State,2012,Jr,2,1,1,0,0,4,0,0,0,0,0,8,5
44150,James Thomas,Sam Houston State,2012,Jr,2,1,1,0,0,1,0,0,0,0,0,2,1
6159,Erik Williams,Sam Houston State,2012,Jr,0,0,0,0,0,3,1,0,9,1,1,0,0
22491,Hamilton Bailey,Samford,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
12168,Levi Barnes,Samford,2012,Jr,0,0,0,0,0,1,0,0,3,1,1,0,0
44242,Jaylen Beckham,Samford,2012,Fr,5,0,0,0,0,1,0,0,1,1,1,2,1
22490,Will Cook,Samford,2012,Jr,3,2,1,0,0,3,1,0,4,0,0,2,0
44240,Mike Fitzpatrick,Samford,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44241,"Clide Geffrard, Jr.",Samford,2012,Fr,7,4,1,0,0,14,5,1,21,9,9,18,11
31641,Brandon Hayman,Samford,2012,So,4,2,2,0,0,1,0,0,2,0,0,4,1
22489,Tyler Hood,Samford,2012,So,4,3,2,0,0,6,1,1,9,3,3,2,2
31642,Raijon Kelly,Samford,2012,So,3,2,0,0,0,41,18,4,22,9,4,14,9
31644,Connor Miller,Samford,2012,So,5,0,0,0,0,11,3,0,15,8,7,2,2
44239,Tony Thompson,Samford,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
44238,Tim Williams (3),Samford,2012,Fr,26,15,10,3,3,37,15,12,0,0,0,26,20
44237,Russell Wilson,Samford,2012,Fr,10,3,0,0,0,5,1,0,2,0,0,4,2
12162,Gregg Wooten,Samford,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
31934,Jeremy Castleberry,San Diego State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
32196,Aaron Douglas,San Diego State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
32169,Narbeh Ebrahimian,San Diego State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
23977,Jamaal Franklin,San Diego State,2012,Jr,22,8,4,3,3,43,20,3,46,7,6,33,27
23978,LaBradford Franklin,San Diego State,2012,RS-Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,James Johnson,San Diego State,2012,So,1,1,0,0,0,1,0,0,0,0,0,0,0
22388,J.J. O'Brien,San Diego State,2012,So,38,24,9,2,2,42,20,4,3,1,1,20,7
22412,Dwayne Polee II,San Diego State,2012,So,2,2,0,0,0,7,1,0,6,0,0,2,1
8710,James Rahon,San Diego State,2012,Sr,1,1,0,0,0,22,9,3,20,4,4,4,3
24279,Winston Shepard,San Diego State,2012,Fr,12,3,0,0,0,29,16,2,12,3,3,18,13
28621,Skylar Spencer,San Diego State,2012,Fr,10,7,1,1,1,3,1,0,0,0,0,6,1
32197,Ryan Staten,San Diego State,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
30628,DeShawn Stephens,San Diego State,2012,Sr,15,12,8,2,2,15,5,3,0,0,0,6,3
9902,Chase Tapley,San Diego State,2012,Sr,10,7,2,1,0,33,12,4,39,13,11,10,7
7010,Xavier Thames,San Diego State,2012,Jr,10,4,1,0,0,47,10,1,28,7,4,29,24
30427,Christopher Anderson,San Diego,2012,So,25,11,0,0,0,25,10,0,16,6,5,24,15
4307,Mike Davis (2),San Diego,2012,Jr,7,4,3,0,0,11,2,1,4,1,0,6,6
30428,Johnny Dee,San Diego,2012,So,9,4,1,0,0,35,15,3,53,23,22,14,11
23435,Simi Fajemisin,San Diego,2012,So,14,8,5,1,0,4,1,0,0,0,0,17,13
42750,Trey Guidry,San Diego,2012,Fr,0,0,0,0,0,2,0,0,1,0,0,6,3
32788,Jito Kok,San Diego,2012,Fr,15,7,5,6,5,8,4,2,1,0,0,12,7
23434,Dennis Kramer,San Diego,2012,Jr,10,6,4,1,1,17,4,3,10,4,4,1,1
8574,Chris Manresa,San Diego,2012,Sr,36,23,12,2,2,14,4,1,0,0,0,18,13
8573,Cameron Miles,San Diego,2012,Sr,6,3,0,0,0,15,3,0,6,1,1,4,2
8581,Ken Rancifer,San Diego,2012,Sr,23,16,8,3,3,23,3,2,32,14,12,15,10
30431,John Sinis,San Diego,2012,So,4,2,1,0,0,3,0,0,18,3,3,1,0
30430,Keith Stackhouse,San Diego,2012,Fr,0,0,0,0,0,4,1,0,3,1,0,3,1
30432,Chris Adams,San Francisco,2012,So,0,0,0,0,0,6,1,0,26,14,11,2,0
42751,Matt Christiansen,San Francisco,2012,Fr,3,2,1,0,0,12,6,2,0,0,0,3,1
42752,Tim Derksen,San Francisco,2012,Fr,14,8,5,0,0,13,3,1,22,8,8,20,9
23441,Cole Dickerson,San Francisco,2012,Jr,24,16,9,4,3,50,16,6,37,18,15,30,16
23440,Cody Doolin,San Francisco,2012,Jr,23,19,2,0,0,24,12,0,35,10,9,27,19
30434,Gavin Hoffmann,San Francisco,2012,So,0,0,0,0,0,0,0,0,3,0,0,0,0
42755,Avry Holmes,San Francisco,2012,Fr,1,0,0,0,0,14,6,0,22,12,12,4,4
30370,De'End Parker,San Francisco,2012,Jr,17,11,2,0,0,52,18,2,16,8,8,40,27
42756,Frank Rogers,San Francisco,2012,So,4,3,3,0,0,8,1,1,5,1,1,10,7
30433,Mark Tollefsen,San Francisco,2012,Fr,6,6,6,4,4,10,5,0,25,10,10,3,3
24841,Tao Xu,San Francisco,2012,Fr,9,5,4,0,0,22,10,4,0,0,0,11,6
42787,David Andoh,San Jose State,2012,Fr,0,0,0,0,0,2,1,1,0,0,0,4,2
42788,Alex Brown,San Jose State,2012,Jr,8,4,0,3,2,4,0,0,0,0,0,2,1
30458,D.J. Brown,San Jose State,2012,So,8,2,0,0,0,3,1,0,20,7,7,3,3
8696,Chris Cunningham,San Jose State,2012,Jr,20,11,6,1,1,20,5,5,0,0,0,11,8
42789,Louis Garrett,San Jose State,2012,Jr,2,0,0,0,0,1,0,0,4,0,0,0,0
30459,Nick Grieves,San Jose State,2012,So,0,0,0,0,0,0,0,0,5,0,0,0,0
9133,Chris Jones,San Jose State,2012,Sr,5,1,0,0,0,4,1,1,1,0,0,0,0
42790,Xavier Jones,San Jose State,2012,Jr,7,4,1,0,0,14,4,2,3,0,0,8,5
11592,James Kinney,San Jose State,2012,Sr,4,3,0,0,0,8,2,0,14,5,5,6,4
9130,Aalim Moor,San Jose State,2012,Sr,0,0,0,0,0,1,0,0,3,0,0,0,0
8014,LaVanne Pennington,San Jose State,2012,Sr,4,0,0,0,0,3,0,0,5,1,1,3,2
30461,Stephon Smith,San Jose State,2012,So,5,2,1,0,0,6,2,1,0,0,0,2,1
42791,Mike Van Kirk,San Jose State,2012,Fr,1,0,0,0,0,1,1,0,0,0,0,0,0
30462,Jaleel Williams,San Jose State,2012,So,0,0,0,0,0,0,0,0,1,0,0,0,0
23451,Yannick Atanga,Santa Clara,2012,So,18,11,6,2,1,6,1,0,0,0,0,13,6
30436,Brandon Clark,Santa Clara,2012,So,6,3,0,0,0,15,7,1,20,8,5,17,13
23450,Julian Clarke,Santa Clara,2012,So,1,1,1,0,0,2,0,0,7,4,3,0,0
8704,Ray Cowels,Santa Clara,2012,Sr,12,4,1,0,0,17,4,0,43,15,15,2,2
8697,Kevin Foster,Santa Clara,2012,Sr,20,14,4,0,0,63,26,6,81,29,20,33,28
30437,Robert Garrett,Santa Clara,2012,So,7,2,2,1,0,5,2,2,0,0,0,2,1
8702,Niyi Harrison,Santa Clara,2012,Sr,4,3,0,1,1,3,1,0,0,0,0,13,7
30438,Denzel Johnson,Santa Clara,2012,So,3,2,0,0,0,5,2,1,2,0,0,4,3
23449,John McArthur,Santa Clara,2012,Jr,3,1,1,0,0,15,8,8,0,0,0,2,2
8698,Kyle Perricone,Santa Clara,2012,Sr,0,0,0,0,0,1,1,0,1,0,0,0,0
23472,Evan Roquemore,Santa Clara,2012,Jr,15,7,0,0,0,26,11,0,37,9,5,41,28
8699,Marc Trasolini,Santa Clara,2012,Sr,47,31,20,9,9,58,22,14,11,3,3,18,10
17458,Preston Blackman,Savannah State,2012,Sr,5,2,0,0,0,19,4,1,13,3,3,2,1
45409,Robert Burger,Savannah State,2012,Jr,0,0,0,0,0,3,0,0,0,0,0,0,0
23819,Angelo Davis,Savannah State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
17459,Rashad Hassan,Savannah State,2012,Sr,10,8,7,0,0,36,12,5,3,0,0,10,7
31598,Patrick Hendley,Savannah State,2012,Jr,1,0,0,0,0,5,2,1,2,1,1,5,3
45410,Marcus Hutchins,Savannah State,2012,Jr,0,0,0,0,0,2,0,0,0,0,0,5,3
17448,Arnold Louis,Savannah State,2012,Sr,15,10,4,1,1,11,2,0,1,0,0,16,9
17449,Cedric Smith,Savannah State,2012,Sr,10,6,1,0,0,11,6,1,0,0,0,8,2
23822,Jyles Smith,Savannah State,2012,Jr,4,2,2,1,1,5,4,3,0,0,0,1,1
23815,Christopher Spears,Savannah State,2012,Jr,0,0,0,0,0,6,1,1,0,0,0,0,0
14657,Khiry White,Savannah State,2012,Jr,2,2,0,0,0,8,3,0,1,0,0,6,5
45411,Deven Williams,Savannah State,2012,Jr,0,0,0,0,0,4,0,0,0,0,0,0,0
23817,Stephen Wilson,Savannah State,2012,Jr,1,0,0,0,0,2,0,0,4,0,0,1,0
42792,Luiz Bidart,Seattle,2012,Fr,0,0,0,0,0,1,0,0,1,0,0,1,0
16685,Sterling Carter,Seattle,2012,Jr,1,1,0,0,0,2,0,0,8,3,2,0,0
42793,Jack Crook,Seattle,2012,Fr,5,0,0,0,0,0,0,0,1,0,0,4,1
30804,T.J. Diop,Seattle,2012,Sr,3,1,1,0,0,2,1,1,0,0,0,0,0
23783,Jarell Flora,Seattle,2012,So,2,1,0,0,0,2,0,0,7,2,2,0,0
15590,Louis Green,Seattle,2012,Sr,7,4,3,0,0,2,0,0,0,0,0,3,2
30801,Prince Obasi,Seattle,2012,Sr,11,4,1,0,0,4,1,0,6,2,2,5,0
42795,D'Vonne Pickett,Seattle,2012,Jr,8,4,1,0,0,4,0,0,5,1,1,7,1
23784,Chad Rasmussen,Seattle,2012,Sr,3,1,0,0,0,4,2,1,16,6,3,2,2
30803,Deshaun Sunderhaus,Seattle,2012,Fr,6,6,5,1,1,10,6,4,5,1,1,2,2
30802,Allen Tate,Seattle,2012,Sr,4,0,0,0,0,3,0,0,2,0,0,4,4
6965,Clarence Trent,Seattle,2012,Jr,8,4,2,0,0,6,0,0,6,2,2,5,4
42796,David Trimble,Seattle,2012,Fr,1,0,0,0,0,1,0,0,0,0,0,0,0
22430,Patrik Auda,Seton Hall,2012,RS-Jr,14,9,3,0,0,6,3,0,4,1,1,5,3
28960,Aaron Cosby,Seton Hall,2012,So,27,13,3,0,0,28,12,3,77,28,22,33,27
9413,Fuquan Edwin,Seton Hall,2012,Jr,71,31,14,0,0,70,17,7,85,29,26,58,34
22431,Aaron Geramipoor,Seton Hall,2012,Jr,10,4,2,0,0,1,0,0,0,0,0,2,1
28963,Kevin Johnson,Seton Hall,2012,Fr,17,6,3,1,1,1,0,0,0,0,0,20,7
27433,Haralds Karlis,Seton Hall,2012,So,9,5,4,1,0,8,2,0,31,7,7,14,12
48859,Connor Laverty,Seton Hall,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
42395,Tom Maayan,Seton Hall,2012,Fr,15,7,1,0,0,2,0,0,15,4,3,5,2
28959,Brandon Mobley,Seton Hall,2012,So,22,17,11,6,6,20,9,5,28,10,10,15,10
3743,Brian Oliver,Seton Hall,2012,Jr,5,4,1,0,0,30,4,2,55,26,26,10,10
18141,Kyle Smyth,Seton Hall,2012,Sr,3,2,1,0,0,4,0,0,60,24,24,0,0
7509,Gene Teague,Seton Hall,2012,Jr,107,64,34,5,3,34,13,5,0,0,0,67,37
28962,Freddie Wilson,Seton Hall,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
44155,Ice Asortse,Stephen F. Austin,2012,Jr,1,0,0,0,0,2,0,0,0,0,0,0,0
31841,Hal Bateman,Stephen F. Austin,2012,Sr,11,6,3,1,1,12,4,1,2,0,0,14,9
44156,"Rex Baxter, Jr.",Stephen F. Austin,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22989,Antonio Bostic,Stephen F. Austin,2012,Sr,5,1,1,0,0,21,7,5,16,4,3,0,0
31842,Joe Bright,Stephen F. Austin,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44158,Nikola Gajic,Stephen F. Austin,2012,Jr,3,2,1,0,0,3,1,0,4,3,1,2,1
44159,Jared Harrison,Stephen F. Austin,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
22992,Desmond Haymon,Stephen F. Austin,2012,Jr,12,6,2,0,0,9,2,0,8,2,2,17,14
31847,Jacob Parker,Stephen F. Austin,2012,So,15,11,8,3,3,18,7,4,13,9,9,4,3
44160,Adam Perez,Stephen F. Austin,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44161,Trey Pinkney,Stephen F. Austin,2012,Fr,4,2,0,0,0,1,0,0,0,0,0,3,1
31848,Taylor Smith,Stephen F. Austin,2012,Sr,27,17,12,6,6,6,3,2,0,0,0,10,5
44162,Danilo Toskovic,Stephen F. Austin,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
44163,Deshaunt Walker,Stephen F. Austin,2012,Jr,1,1,0,0,0,5,2,1,6,0,0,0,0
31849,Thomas Walkup,Stephen F. Austin,2012,Fr,12,4,4,0,0,10,3,1,1,0,0,3,2
18407,O.D. Anosike,Siena,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44563,Rich Audu,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44560,Brett Bisping,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23913,Rakeem Brookins,Siena,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23911,Trenity Burdine,Siena,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
23912,Steven Cruz,Siena,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
31446,Lionel Gomis,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31447,Marcus Hopper,Siena,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
31445,Evan Hymes,Siena,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
44561,Chris Leppanen,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,Davis Martens,Siena,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44562,Ryan Oliver,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31449,Rob Poole,Siena,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
31450,Imoh Silas,Siena,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31373,Michael Birts,SIU-Edwardsville,2012,So,0,0,0,0,0,1,0,0,0,0,0,0,0
31371,Kris Davis,SIU-Edwardsville,2012,So,14,7,0,1,1,6,2,0,13,5,4,2,2
31375,Kyle Heck,SIU-Edwardsville,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
10500,Tim Johnson,SIU-Edwardsville,2012,Jr,4,2,1,1,0,7,2,1,8,1,1,4,4
7407,Jerome Jones,SIU-Edwardsville,2012,Sr,5,1,0,1,0,11,4,3,18,9,8,5,1
31374,Charles Joy,SIU-Edwardsville,2012,So,2,1,0,0,0,1,0,0,2,2,2,2,1
23618,Ray Lester,SIU-Edwardsville,2012,Jr,4,3,2,0,0,1,0,0,0,0,0,7,3
22457,Michael Messer,SIU-Edwardsville,2012,So,6,3,2,0,0,9,2,1,4,1,1,12,10
22454,Reggie Reed,SIU-Edwardsville,2012,Sr,1,1,0,0,0,2,0,0,1,0,0,0,0
11880,Zeke Schneider,SIU-Edwardsville,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
31372,Derian Shaffer,SIU-Edwardsville,2012,Sr,5,4,3,0,0,15,3,1,0,0,0,2,1
22368,Maurice Wiltz,SIU-Edwardsville,2012,So,3,0,0,0,0,1,0,0,7,3,2,0,0
11878,Mark Yelovich,SIU-Edwardsville,2012,Sr,4,2,0,0,0,21,9,4,7,1,1,4,3
