GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
30515,Nate Wells,Bradley,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57160,Stefan Zecevic,Bradley,2013,Fr,1,1,1,1,1,1,2,0,0,0,0,0,3,0
23865,Josh Biber,Brown,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57317,Tavon Blackmon,Brown,2013,Fr,62,29,4,0,0,0,23,3,0,7,4,4,37,24
57316,J.R. Hobbie,Brown,2013,Fr,1,1,1,0,0,0,5,1,1,45,24,22,7,5
57314,Leland King II,Brown,2013,Fr,18,18,10,5,5,4,13,6,3,20,6,6,12,5
43215,Cedric Kuakumensah,Brown,2013,So,27,17,14,6,4,4,23,9,8,0,0,0,22,18
57315,Matty Madigan,Brown,2013,Fr,10,3,1,0,0,0,0,0,0,5,1,1,6,4
30838,Rafael Maia,Brown,2013,So,20,14,6,1,1,0,3,2,2,0,0,0,16,8
57313,Aram Martin,Brown,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23863,Sean McGonagill,Brown,2013,Sr,53,28,3,0,0,0,26,2,0,75,24,16,44,31
57318,Steven Spieth,Brown,2013,Fr,18,14,9,0,0,0,8,5,2,11,5,5,50,44
23862,Dockery Walker,Brown,2013,Jr,18,11,4,1,1,1,4,1,1,0,0,0,26,14
30842,Longji Yiljep,Brown,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58633,Justin Brickman,Bryant,2013,Fr,2,1,1,0,0,0,0,0,0,0,0,0,4,2
23236,Alex Francis,Bryant,2013,Sr,108,75,46,10,9,6,1,0,0,0,0,0,75,48
58634,Dan Garvin,Bryant,2013,Fr,17,10,7,4,4,3,3,1,0,4,1,1,12,5
37845,Bosko Kostur,Bryant,2013,RS-Fr,3,2,0,0,0,0,1,0,0,2,1,1,4,3
23237,Corey Maynard,Bryant,2013,Sr,55,37,6,0,0,0,10,5,2,32,7,5,57,47
23239,Tim McKinney,Bryant,2013,Sr,1,0,0,0,0,0,0,0,0,0,0,0,4,3
44334,Shane McLaughlin,Bryant,2013,So,7,5,0,0,0,0,1,1,0,6,2,2,26,18
20436,Claybrin McMath,Bryant,2013,Sr,3,3,1,0,0,0,0,0,0,0,0,0,3,1
44333,Curtis Oakley,Bryant,2013,So,6,4,4,0,0,0,3,0,0,9,1,1,6,3
22833,Joe O'Shea,Bryant,2013,Jr,26,15,5,1,1,1,3,1,1,20,6,6,24,18
44332,Andrew Scocca,Bryant,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44331,Declan Soukup,Bryant,2013,Fr,2,1,0,0,0,0,1,0,0,2,1,1,3,3
23861,Dyami Starks,Bryant,2013,Jr,50,26,6,1,1,0,17,7,1,65,26,23,39,34
58635,Terrill Toe,Bryant,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58636,Ellis Williams,Bryant,2013,Fr,1,1,1,0,0,0,0,0,0,0,0,0,2,0
22845,Cameron Ayers,Bucknell,2013,Sr,18,9,4,0,0,0,13,4,1,40,16,14,47,41
58674,John Azzinaro,Bucknell,2013,Fr,4,3,0,0,0,0,4,0,0,9,5,3,10,5
44265,Matt Banas,Bucknell,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22846,Ben Brackney,Bucknell,2013,Sr,1,1,0,0,0,0,2,1,1,20,9,7,12,11
12594,Brian Fitzpatrick,Bucknell,2013,Sr,13,10,7,1,1,1,2,1,1,1,0,0,10,9
44266,Ryan Frazier,Bucknell,2013,So,3,1,0,0,0,0,1,0,0,7,4,4,13,8
44267,Chris Hass,Bucknell,2013,So,11,4,0,0,0,0,7,2,0,22,12,11,15,13
22847,Ryan Hill,Bucknell,2013,Sr,8,2,0,0,0,0,0,0,0,0,0,0,13,10
44268,Dom Hoffman,Bucknell,2013,So,8,6,5,0,0,0,9,3,3,0,0,0,14,12
30935,Steven Kaspar,Bucknell,2013,Jr,27,15,3,0,0,0,4,3,0,1,1,1,33,22
58675,D.J. MacLeay,Bucknell,2013,Fr,1,0,0,0,0,0,0,0,0,1,1,1,0,0
58676,Ben Oberfeld,Bucknell,2013,Fr,2,1,1,0,0,0,0,0,0,0,0,0,0,0
30936,Joshea Singleton,Bucknell,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,4,3
30937,Cory Starkey,Bucknell,2013,Jr,4,2,1,0,0,0,1,1,1,0,0,0,6,2
57374,Shannon Evans,Buffalo,2013,Fr,31,18,5,5,4,3,3,0,0,28,6,5,39,29
24358,Xavier Ford,Buffalo,2013,Jr,15,7,2,4,3,2,4,0,0,0,0,0,15,9
11233,Josh Freelove,Buffalo,2013,Sr,50,33,23,11,11,9,8,3,1,41,16,15,23,18
23955,Javon McCrea,Buffalo,2013,Sr,45,35,17,13,13,6,10,7,5,1,0,0,30,18
57377,Justin Moss,Buffalo,2013,So,13,7,5,0,0,0,0,0,0,0,0,0,7,3
57376,Deyshonee Much,Buffalo,2013,Fr,1,1,1,1,1,1,0,0,0,5,1,1,6,3
23956,Auraum Nuiriankh,Buffalo,2013,Sr,0,0,0,0,0,0,0,0,0,4,1,1,6,4
23952,Jarod Oldham,Buffalo,2013,Sr,48,29,7,10,8,4,3,0,0,5,2,2,60,47
23954,Corey Raley-Ross,Buffalo,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23551,Will Regan,Buffalo,2013,Jr,5,3,3,0,0,0,2,1,1,15,5,5,43,31
42935,Jarryn Skeete,Buffalo,2013,So,4,3,1,1,1,0,3,0,0,24,5,5,9,8
24713,Jackson Aldridge,Butler,2013,Jr,3,2,0,0,0,0,2,2,0,4,1,1,9,4
30885,Alex Barlow,Butler,2013,Jr,19,10,1,0,0,0,5,2,0,16,8,6,20,15
57431,Steven Bennett,Butler,2013,Fr,0,0,0,0,0,0,0,0,0,1,1,1,0,0
28987,Nolan Berry,Butler,2013,Fr,3,2,2,1,1,1,1,1,0,0,0,0,2,2
28235,Elijah Brown,Butler,2013,Fr,14,5,4,2,2,2,13,3,0,18,5,2,12,12
57432,Rene Castro-Caneddy,Butler,2013,Fr,8,5,0,0,0,0,1,0,0,1,1,1,8,3
42087,Andrew Chrabascz,Butler,2013,Fr,17,12,8,0,0,0,2,0,0,1,1,1,7,5
42819,Kellen Dunham,Butler,2013,So,18,12,4,1,1,1,22,9,0,60,19,11,29,21
23728,Erik Fromm,Butler,2013,Sr,5,4,3,1,1,0,4,1,1,14,5,5,9,6
30887,Elliot Kampen,Butler,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9408,Khyle Marshall,Butler,2013,Sr,35,26,18,17,17,12,20,12,4,1,0,0,32,11
42821,Devontae Morgan,Butler,2013,So,5,3,1,0,0,0,2,1,0,0,0,0,6,4
57433,Michael Volovic,Butler,2013,Fr,0,0,0,0,0,0,2,2,0,2,0,0,3,2
30888,Kameron Woods,Butler,2013,Jr,21,14,3,9,8,2,5,1,0,0,0,0,46,30
30409,Nate Austin,Brigham Young,2013,Jr,6,5,1,2,2,0,17,10,7,0,0,0,28,17
57583,"Frank Bartley, IV",Brigham Young,2013,Fr,20,9,4,3,2,2,17,5,2,15,6,6,33,19
23263,Matt Carlino,Brigham Young,2013,Jr,53,32,6,1,1,1,66,20,4,51,22,18,77,55
22358,Kyle Collinsworth,Brigham Young,2013,So,55,40,17,13,13,8,54,20,6,11,2,2,99,69
9218,Skyler Halford,Brigham Young,2013,Jr,18,14,9,0,0,0,20,14,6,37,10,8,26,22
3587,Tyler Haws,Brigham Young,2013,Jr,57,48,34,4,4,2,86,32,22,45,15,13,138,124
61286,Andrew Johnston,Brigham Young,2013,So,0,0,0,0,0,0,0,0,0,2,1,1,2,0
57582,Eric Mika,Brigham Young,2013,Fr,51,37,31,14,14,14,22,11,9,0,0,0,64,39
61287,Graham Pingree,Brigham Young,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,Josh Sharp,Brigham Young,2013,Jr,4,4,4,0,0,0,1,0,0,1,0,0,5,3
22357,Anson Winder,Brigham Young,2013,Jr,36,26,17,0,0,0,10,3,3,20,8,7,34,25
42380,Luke Worthington,Brigham Young,2013,Fr,6,5,5,0,0,0,5,1,1,0,0,0,10,5
31107,Joel Awich,Cal Poly,2013,So,11,10,6,3,3,2,2,0,0,5,0,0,5,4
44742,Brian Bennett,Cal Poly,2013,So,11,7,7,1,1,1,7,5,2,0,0,0,12,8
46308,Max Betkowski,Cal Poly,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,2,0
58190,Michael Bolden,Cal Poly,2013,Jr,7,4,3,1,1,1,0,0,0,8,2,2,3,1
7905,Chris Eversley,Cal Poly,2013,Sr,28,19,14,8,7,6,14,6,4,32,7,7,35,24
44744,Zach Gordon (2),Cal Poly,2013,So,2,1,1,0,0,0,2,1,1,0,0,0,4,2
22774,Jamal Johnson,Cal Poly,2013,Sr,14,9,3,0,0,0,9,4,0,5,1,1,31,23
58186,Markel Leonard,Cal Poly,2013,Fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22776,Maliik Love,Cal Poly,2013,Jr,12,4,1,0,0,0,5,0,0,0,0,0,13,7
24361,Reese Morgan,Cal Poly,2013,So,1,1,0,0,0,0,0,0,0,9,2,2,2,2
58185,David Nwaba,Cal Poly,2013,So,54,33,16,16,14,10,14,4,1,0,0,0,47,26
16453,Kyle Odister,Cal Poly,2013,Sr,4,3,2,0,0,0,5,1,1,46,16,13,12,9
58188,Ridge Shipley,Cal Poly,2013,Fr,8,4,1,0,0,0,3,1,0,16,5,3,12,10
44743,Anthony Silvestri,Cal Poly,2013,Jr,0,0,0,0,0,0,1,1,0,11,4,3,1,0
58189,Taylor Sutlive,Cal Poly,2013,Fr,1,1,0,0,0,0,1,0,0,10,4,4,0,0
58191,Sheldon Blackwell,Cal State Fullerton,2013,Fr,28,17,4,2,2,0,3,0,0,8,2,2,30,15
58192,Joe Boyd,Cal State Fullerton,2013,Fr,6,2,1,0,0,0,6,2,1,1,0,0,5,2
44746,Jared Brandon,Cal State Fullerton,2013,So,22,10,2,2,1,0,2,1,0,3,0,0,7,4
22783,Chris Collins,Cal State Fullerton,2013,Jr,8,7,3,0,0,0,2,0,0,0,0,0,17,9
30825,Josh Gentry,Cal State Fullerton,2013,Jr,23,15,9,1,1,1,5,1,0,6,2,2,29,17
23656,Alex Harris,Cal State Fullerton,2013,Jr,35,23,9,4,4,1,16,6,1,38,15,12,77,50
11594,Marquis Horne,Cal State Fullerton,2013,Sr,11,9,8,2,2,2,6,2,1,14,4,3,17,14
23383,James Johnson (3),Cal State Fullerton,2013,Sr,4,3,3,1,1,1,4,2,2,0,0,0,1,0
23055,Steven McClellan,Cal State Fullerton,2013,Jr,3,3,2,2,2,2,4,0,0,1,1,0,15,10
58193,Ian Spruce,Cal State Fullerton,2013,Fr,0,0,0,0,0,0,0,0,0,2,1,0,0,0
32787,Floris Veersteg,Cal State Fullerton,2013,Fr,0,0,0,0,0,0,0,0,0,3,1,1,2,1
8642,Mike Williams,Cal State Fullerton,2013,Sr,61,39,14,1,1,1,27,12,3,46,13,7,71,53
30345,Christian Behrens,California,2013,So,1,1,1,0,0,0,0,0,0,0,0,0,2,2
27074,Jabari Bird,California,2013,Fr,23,16,11,5,4,3,23,8,5,18,8,7,22,16
3925,Justin Cobbs,California,2013,Sr,60,36,4,4,4,0,45,18,5,23,8,4,93,71
44087,Garrett Galvin,California,2013,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30348,David Kravish,California,2013,Jr,17,11,10,3,3,2,36,16,14,0,0,0,21,16
10171,Ricky Kreklow,California,2013,Jr,7,5,4,0,0,0,0,0,0,18,4,3,19,14
41444,Jordan Mathews,California,2013,Fr,28,19,13,1,1,1,8,1,0,25,5,5,49,37
56823,Roger Moute a Bidias,California,2013,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9602,Jeff Powers,California,2013,Sr,1,0,0,0,0,0,3,1,1,16,8,8,3,3
56824,Kameron Rooks,California,2013,Fr,4,4,3,0,0,0,1,0,0,0,0,0,9,6
56825,Sam Singer,California,2013,Fr,11,6,1,0,0,0,0,0,0,3,0,0,7,1
23248,Richard Solomon,California,2013,Sr,29,20,15,16,13,10,13,3,2,0,0,0,32,13
44085,Tyrone Wallace,California,2013,So,61,44,20,7,7,5,12,1,0,32,6,6,68,42
61235,Lance Brown (2),Campbell,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,2,1
44833,Jordan Faciane,Campbell,2013,So,1,1,0,0,0,0,0,0,0,2,1,1,2,1
58156,Kyre' Hamer,Campbell,2013,Fr,34,23,9,0,0,0,1,0,0,11,2,2,24,16
22619,Marvelle Harris,Campbell,2013,Sr,3,3,2,3,3,2,0,0,0,0,0,0,2,0
31162,Antonio Kalpic,Campbell,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44835,Leek Leek,Campbell,2013,Sr,5,3,1,0,0,0,3,1,1,31,12,11,17,13
23931,Darius Leonard,Campbell,2013,Jr,11,8,6,1,1,0,9,2,2,7,2,2,11,7
44836,D.J. Mason,Campbell,2013,So,11,5,3,3,3,1,3,1,0,4,2,2,13,11
23688,Reco McCarter,Campbell,2013,Jr,39,32,14,13,11,8,5,2,0,30,9,6,41,28
42844,Luke Moyer,Campbell,2013,So,1,0,0,0,0,0,3,0,0,9,3,1,8,6
4183,Antwon Oliver,Campbell,2013,Sr,20,14,8,11,10,7,1,1,1,15,1,1,12,6
44837,Casey Perrin,Campbell,2013,So,1,1,0,0,0,0,0,0,0,4,0,0,2,2
58157,Quinton Ray,Campbell,2013,Fr,18,10,7,1,1,1,3,0,0,2,0,0,14,12
22622,Andrew Ryan,Campbell,2013,Jr,18,11,3,0,0,0,6,3,0,23,6,6,20,14
61236,Jacob Talbert,Campbell,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23548,Billy Baron,Canisius,2013,Sr,71,50,16,0,0,0,17,8,1,55,21,9,115,103
31409,Kevin Bleeker,Canisius,2013,So,0,0,0,0,0,0,0,0,0,1,1,1,3,1
31407,Jordan Heath,Canisius,2013,Sr,35,23,14,14,11,9,2,1,0,19,5,4,31,20
31408,Josiah Heath,Canisius,2013,Jr,3,3,3,1,1,1,2,1,1,0,0,0,2,1
58260,Zach Lewis,Canisius,2013,Fr,23,13,5,0,0,0,6,1,0,52,21,21,23,15
23901,Chris Manhertz,Canisius,2013,Sr,14,9,7,4,3,3,3,1,1,0,0,0,12,9
16136,Chris Perez,Canisius,2013,Sr,66,43,23,0,0,0,13,5,3,22,10,8,57,42
44571,Dominique Raney,Canisius,2013,So,16,10,3,5,5,2,11,7,0,10,3,3,23,16
44572,Phil Valenti,Canisius,2013,Fr,24,18,11,1,1,0,3,0,0,1,0,0,19,10
58263,Jeremiah Williams,Canisius,2013,Jr,4,1,0,1,0,0,5,2,0,1,0,0,5,4
22952,Aubrey Ball,Central Arkansas,2013,Jr,7,4,2,0,0,0,9,2,0,38,17,15,15,9
44118,David Berete,Central Arkansas,2013,So,18,7,2,3,3,1,9,1,0,10,4,4,30,24
31806,Lenell Brown,Central Arkansas,2013,Jr,9,8,6,2,2,1,8,5,1,31,12,5,17,9
44119,Tirrell Brown,Central Arkansas,2013,So,10,9,6,1,1,1,5,1,0,0,0,0,7,3
31366,Jeff Drew,Central Arkansas,2013,Jr,1,1,1,0,0,0,2,0,0,0,0,0,0,0
58863,Phabian Glasco,Central Arkansas,2013,Fr,24,18,13,11,9,8,7,3,1,0,0,0,13,6
58864,Jalen Jackson,Central Arkansas,2013,Fr,29,22,8,13,12,4,15,6,2,26,13,5,22,13
58865,Taylor Johnson,Central Arkansas,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58866,Ethan Lee,Central Arkansas,2013,Fr,11,9,5,3,3,2,4,2,2,0,0,0,21,12
44120,DeShone McClure,Central Arkansas,2013,Sr,54,43,27,22,19,14,29,12,4,50,22,20,44,18
12103,LaQuentin Miles,Central Arkansas,2013,Sr,77,59,23,20,19,9,78,24,2,8,2,1,104,58
58867,DuShaun Rice,Central Arkansas,2013,Fr,15,7,2,0,0,0,5,1,0,17,2,2,18,11
14860,Terry Tidwell,Central Arkansas,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32168,Oliver Wells,Central Arkansas,2013,Jr,6,5,0,0,0,0,3,0,0,6,3,3,2,2
23473,Ryan Williams,Central Arkansas,2013,Sr,4,2,1,0,0,0,1,0,0,5,0,0,6,4
58868,Chasen Williamson,Central Arkansas,2013,Fr,5,3,2,1,1,1,0,0,0,3,1,1,9,5
44123,Sean Young,Central Arkansas,2013,So,1,1,1,0,0,0,0,0,0,0,0,0,0,0
23235,Terrell Allen,Central Connecticut State,2013,Sr,9,4,2,0,0,0,8,2,1,16,2,2,13,9
44330,Greg Andrade,Central Connecticut State,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44329,Khalen Cumberlander,Central Connecticut State,2013,Fr,53,33,12,4,4,2,10,4,3,21,7,5,14,9
58640,Faronte Drakeford,Central Connecticut State,2013,Jr,37,26,17,5,5,5,23,13,9,6,2,2,29,24
44328,Matt Hunter,Central Connecticut State,2013,Sr,22,13,2,4,3,0,6,2,1,4,0,0,11,7
44327,Andrew Hurd,Central Connecticut State,2013,So,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31752,Malcolm McMillan,Central Connecticut State,2013,Jr,48,29,2,1,1,0,4,2,0,20,7,6,46,35
58639,Matt Mobley,Central Connecticut State,2013,Fr,32,15,2,1,1,0,3,1,0,35,12,12,28,25
58637,Juwan Newmen,Central Connecticut State,2013,So,9,4,2,0,0,0,3,2,2,1,0,0,9,7
44326,Brandon Peel,Central Connecticut State,2013,So,16,14,9,1,1,1,16,5,5,1,0,0,23,18
23233,De'Angelo Speech,Central Connecticut State,2013,Jr,17,9,4,1,1,1,6,2,1,8,6,5,10,6
31751,Kyle Vinales,Central Connecticut State,2013,Jr,47,23,7,0,0,0,19,2,0,40,17,12,35,29
64140,Tanner Beachnau,Central Michigan,2013,Fr,0,0,0,0,0,0,0,0,0,1,1,1,0,0
22665,DeAndray Buckley,Central Michigan,2013,Sr,5,3,3,0,0,0,1,0,0,2,0,0,6,4
57381,Nick Carlos,Central Michigan,2013,Fr,5,4,4,0,0,0,1,0,0,10,3,3,0,0
42937,Chris Fowler,Central Michigan,2013,So,67,44,4,0,0,0,17,5,0,15,6,3,78,46
42938,Blake Hibbitts,Central Michigan,2013,So,9,6,2,1,1,1,3,2,1,69,25,25,29,21
31299,Austin Keel,Central Michigan,2013,Jr,31,26,16,0,0,0,6,1,1,24,3,3,33,26
57382,Josh Kozinski,Central Michigan,2013,RS-Fr,0,0,0,0,0,0,0,0,0,16,3,3,0,0
42939,Spencer Krannitz,Central Michigan,2013,So,5,5,2,0,0,0,1,0,0,6,2,2,1,1
46389,Sheldon Lowman,Central Michigan,2013,So,4,3,2,0,0,0,0,0,0,0,0,0,1,1
57384,Braylon Rayson,Central Michigan,2013,Fr,28,22,5,0,0,0,13,3,0,49,16,15,33,24
42940,"D.J. Richardson, Jr.",Central Michigan,2013,So,3,1,1,0,0,0,0,0,0,0,0,0,6,5
11030,Zach Saylor,Central Michigan,2013,Sr,1,0,0,0,0,0,1,1,0,0,0,0,2,0
57385,Rayshawn Simmons,Central Michigan,2013,So,19,10,5,0,0,0,3,2,0,5,1,1,22,16
42942,John Simons,Central Michigan,2013,So,30,20,11,1,1,0,1,0,0,47,20,20,28,20
42943,Austin Stewart,Central Michigan,2013,So,46,30,14,8,8,2,2,2,0,2,0,0,14,10
44838,Malcolm Bernard,Charleston Southern,2013,So,18,8,5,4,2,2,0,0,0,4,1,1,24,14
58158,Ty'Quan Bitting,Charleston Southern,2013,Fr,2,2,2,1,1,1,5,3,2,0,0,0,7,3
31169,Cedrick Bowen,Charleston Southern,2013,Jr,31,27,23,11,10,10,2,0,0,1,0,0,9,4
98959,Bakari Copeland,Charleston Southern,2013,Fr,3,3,3,3,3,3,1,1,1,6,1,1,9,8
22746,Mitchell Deter,Charleston Southern,2013,Sr,1,1,1,0,0,0,0,0,0,8,4,4,4,3
22751,Greg Dorleus,Charleston Southern,2013,Jr,3,1,0,2,1,0,0,0,0,0,0,0,0,0
44839,Allie Fullah,Charleston Southern,2013,Sr,4,4,1,1,1,1,1,1,1,1,0,0,9,6
31168,Paul Gombwer,Charleston Southern,2013,Jr,13,10,3,2,2,0,8,2,2,10,5,5,14,11
31164,Arlon Harper,Charleston Southern,2013,Jr,38,29,3,3,3,0,10,6,0,33,12,9,52,44
22745,Matt Kennedy,Charleston Southern,2013,Sr,24,17,6,3,3,1,22,12,3,31,13,13,19,18
31165,Saah Nimley,Charleston Southern,2013,Jr,25,13,2,0,0,0,10,1,0,37,13,4,47,37
22750,Thomas Odom,Charleston Southern,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22577,Will Saunders,Charleston Southern,2013,Jr,8,4,1,0,0,0,10,4,2,54,23,22,26,18
22744,Sheldon Strickland,Charleston Southern,2013,Sr,29,15,2,2,2,0,11,4,0,39,17,12,21,16
61275,Reid Aube,Charlotte,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57063,Cameron Blakely,Charlotte,2013,Fr,1,0,0,0,0,0,1,0,0,2,0,0,0,0
24697,Marcus Bryan,Charlotte,2013,Fr,9,9,8,1,1,1,11,6,5,0,0,0,0,0
21126,Ben Cherry,Charlotte,2013,Sr,2,1,1,0,0,0,6,1,0,34,13,12,16,13
42824,Willie Clayton,Charlotte,2013,So,24,22,19,1,1,1,6,2,0,0,0,0,43,16
30564,Pierria Henry,Charlotte,2013,Jr,47,30,4,3,2,0,21,9,0,29,11,5,73,53
32977,Denzel Ingram,Charlotte,2013,So,11,5,2,0,0,0,16,8,2,25,10,9,24,17
24699,Shawn Lester,Charlotte,2013,So,46,33,19,6,5,4,17,8,1,38,13,8,44,32
28208,Mike Thorne,Charlotte,2013,So,29,23,21,14,13,13,7,2,1,1,0,0,28,14
28205,Terrence Williams,Charlotte,2013,Jr,45,24,10,2,1,1,26,7,3,19,6,4,60,44
57062,Gavin Wilson,Charlotte,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22946,Martynas Bareika,Chattanooga,2013,Jr,15,9,2,0,0,0,3,1,1,42,17,15,21,12
44216,Alex Bran,Chattanooga,2013,So,8,5,1,1,1,1,4,3,1,10,2,2,3,2
58754,Anthanee Doyle,Chattanooga,2013,Fr,4,1,1,0,0,0,1,1,0,3,2,1,0,0
61305,Andrew Houts,Chattanooga,2013,Jr,2,2,0,0,0,0,2,1,1,3,0,0,4,4
29003,Casey Jones,Chattanooga,2013,So,50,32,13,11,10,6,37,22,9,0,0,0,51,38
31678,Zaccheus Mason,Chattanooga,2013,Sr,38,27,21,14,11,9,15,6,4,24,7,7,44,28
44227,Gee McGhee,Chattanooga,2013,So,68,43,13,4,3,1,15,6,2,26,10,9,89,52
58755,Greg Pryor,Chattanooga,2013,Fr,24,8,1,0,0,0,26,8,0,18,2,1,33,28
44226,Eric Robertson (2),Chattanooga,2013,So,13,7,4,0,0,0,14,3,2,31,16,13,18,9
31676,Lance Stokes,Chattanooga,2013,Jr,20,13,11,2,2,2,5,4,3,0,0,0,31,18
31677,Ronrico White,Chattanooga,2013,Jr,23,12,2,0,0,0,10,2,0,26,10,9,64,53
58756,T.J. Williams (3),Chattanooga,2013,Fr,5,3,2,1,1,1,3,1,0,0,0,0,7,4
58757,Jay Wimbley,Chattanooga,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57639,Joshua Batson,Chicago State,2013,Fr,0,0,0,0,0,0,2,0,0,0,0,0,2,0
57645,Quron Davis,Chicago State,2013,Fr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23746,Eddie Denard,Chicago State,2013,Sr,22,11,5,0,0,0,10,5,0,1,0,0,26,15
30898,Jared Dimakos,Chicago State,2013,So,15,11,8,3,3,3,0,0,0,1,0,0,9,1
44600,Jamere Dismukes,Chicago State,2013,Sr,1,0,0,0,0,0,1,0,0,3,2,1,6,4
44601,Nate Duhon,Chicago State,2013,Sr,59,39,18,2,2,0,30,14,4,9,1,1,61,43
44602,Arthur Gage,Chicago State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15583,Corey Gray,Chicago State,2013,Sr,18,6,1,0,0,0,4,0,0,16,6,4,18,11
57644,Johnny Griffin,Chicago State,2013,Fr,10,6,5,3,2,2,2,0,0,1,0,0,9,6
57643,Kurt Karis,Chicago State,2013,Fr,13,7,2,0,0,0,1,1,0,1,0,0,11,7
57642,Rahjan Muhammad,Chicago State,2013,Jr,12,8,4,0,0,0,1,0,0,8,4,4,9,6
44603,Quinton Pippen,Chicago State,2013,Sr,33,14,2,1,1,0,23,7,2,82,31,16,30,26
30811,Clarke Rosenberg,Chicago State,2013,Jr,89,51,20,4,4,1,14,5,0,13,6,4,83,62
44604,Willie Rosenthal,Chicago State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44605,Matt Ross,Chicago State,2013,Sr,27,17,13,3,3,3,9,4,4,41,14,13,15,13
44606,Markus Starks,Chicago State,2013,Sr,7,3,3,0,0,0,1,0,0,0,0,0,2,1
58524,Troy Caupain,Cincinnati,2013,Fr,23,17,7,1,0,0,4,2,1,7,3,3,32,25
63936,Derek Cox,Cincinnati,2013,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30340,Jeremiah Davis III,Cincinnati,2013,RS-So,1,1,1,0,0,0,0,0,0,0,0,0,0,0
30342,Ge'Lawn Guyn,Cincinnati,2013,Jr,11,8,1,1,1,1,3,1,0,11,1,1,13,8
9380,Justin Jackson,Cincinnati,2013,Sr,37,23,15,9,7,6,4,0,0,0,0,0,28,17
58525,Kevin Johnson (2),Cincinnati,2013,Fr,9,6,2,2,2,1,3,1,1,10,4,3,15,12
4347,Sean Kilpatrick,Cincinnati,2013,Sr,55,36,20,5,5,1,18,7,1,47,15,12,102,84
41496,Jermaine Lawrence,Cincinnati,2013,Fr,2,1,1,0,0,0,6,1,1,0,0,0,10,5
28721,David Nyarsuk,Cincinnati,2013,Sr,3,2,2,2,2,2,1,0,0,0,0,0,2,2
42381,Titus Rubles,Cincinnati,2013,Sr,32,21,8,6,6,2,10,5,0,1,0,0,39,33
30344,Jermaine Sanders,Cincinnati,2013,Jr,11,8,6,0,0,0,6,2,1,10,2,2,11,8
24231,Shaquille Thomas,Cincinnati,2013,So,30,20,12,10,9,6,18,8,2,1,0,0,30,19
61169,Zack Tobler,Cincinnati,2013,Fr,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56773,Austin Ajukwa,Clemson,2013,Fr,4,3,1,2,2,0,5,2,0,3,1,0,10,5
42292,Jaron Blossomgame,Clemson,2013,Fr,13,10,8,1,1,1,4,1,0,4,0,0,16,11
28820,Devin Coleman,Clemson,2013,So,5,4,2,0,0,0,1,0,0,5,1,1,2,2
56774,Ibrahim Djambo,Clemson,2013,Jr,2,2,0,0,0,0,0,0,0,9,2,2,5,4
56775,Sidy Djitte,Clemson,2013,Fr,3,1,0,0,0,0,0,0,0,0,0,0,2,0
28821,Carson Fields,Clemson,2013,Jr,1,0,0,0,0,0,1,1,0,1,0,0,0,0
31747,Adonis Filer,Clemson,2013,So,13,6,1,0,0,0,2,0,0,17,5,3,12,9
28822,Rod Hall,Clemson,2013,Jr,40,26,6,2,1,1,18,7,1,9,4,4,54,44
28214,Demarcus Harrison,Clemson,2013,Jr,31,19,7,5,5,3,12,6,4,20,5,5,51,43
