GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
59041,Marquis Todd,Jackson State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61299,Chester Victor,Jackson State,2013,Fr,1,0,0,0,0,0,0,0,0,3,1,1,0,0
59042,Kenneth Wachira,Jackson State,2013,Fr,1,1,0,0,0,0,2,0,0,2,0,0,2,2
59043,Brandon West,Jackson State,2013,Sr,152,98,46,17,16,12,81,33,12,3,0,0,108,82
43132,Teraes Clemmons,Jacksonville State,2013,Jr,18,8,2,2,1,1,45,22,9,19,6,5,26,22
22502,Nick Cook,Jacksonville State,2013,Sr,105,58,33,22,16,12,28,3,1,0,0,0,91,45
57468,D.J. Felder,Jacksonville State,2013,Jr,69,40,21,3,3,1,120,60,34,1,0,0,68,50
57467,Jamal Hunter,Jacksonville State,2013,Jr,73,49,26,14,12,11,17,7,4,0,0,0,46,28
43134,Joe Kuligoski,Jacksonville State,2013,Fr,4,2,2,0,0,0,4,2,1,7,2,2,7,2
43135,Mike Louder,Jacksonville State,2013,So,16,10,8,2,2,2,9,2,2,5,3,3,4,4
12205,Roderick McReynolds,Jacksonville State,2013,Sr,2,0,0,0,0,0,2,2,1,3,1,0,0,0
57465,Undra Mitchem,Jacksonville State,2013,Fr,24,11,4,0,0,0,50,10,3,99,40,38,40,28
23575,Avery Moore,Jacksonville State,2013,Jr,15,7,2,0,0,0,29,11,4,111,39,34,33,28
31355,Darion Rackley,Jacksonville State,2013,Jr,108,62,26,5,4,3,54,16,4,110,30,28,198,148
23060,Rico Sanders,Jacksonville State,2013,Sr,7,3,1,0,0,0,18,7,2,32,10,9,3,2
43137,Giovanni Smith,Jacksonville State,2013,Sr,6,1,0,0,0,0,0,0,0,28,12,11,8,6
31349,Grant White,Jacksonville State,2013,Jr,42,20,4,0,0,0,21,7,1,31,9,9,46,30
22507,Brian Williams (2),Jacksonville State,2013,Sr,101,52,11,4,4,2,105,38,1,95,23,20,125,76
45151,Tyler Alderman,Jacksonville,2013,So,26,17,13,1,0,0,28,9,6,1,0,0,22,14
45154,Marcellous Bell,Jacksonville,2013,So,6,3,0,0,0,0,6,3,1,32,12,11,14,11
31035,Jeremy Bogus,Jacksonville,2013,Jr,5,3,2,0,0,0,0,0,0,12,7,7,7,5
30374,Javon Dawson,Jacksonville,2013,Sr,112,63,49,17,11,10,85,27,15,25,8,8,65,42
57902,Omar El Manasterly,Jacksonville,2013,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45152,Kordario Fleming,Jacksonville,2013,So,20,11,5,0,0,0,19,4,3,1,0,0,20,9
32982,Jarvis Haywood,Jacksonville,2013,So,91,56,18,0,0,0,122,60,13,80,33,28,135,100
57901,J.R. Holder,Jacksonville,2013,Fr,66,45,16,10,9,5,29,9,3,54,15,15,78,45
41328,Sam Hunt,Jacksonville,2013,Fr,15,8,1,0,0,0,19,7,0,48,17,13,48,41
46029,Vince Martin,Jacksonville,2013,Sr,64,27,4,1,1,0,57,21,6,108,40,33,107,81
22602,Keith McDougald,Jacksonville,2013,Sr,97,52,11,2,2,0,64,26,4,114,30,25,106,86
57900,Josh Murray,Jacksonville,2013,Fr,9,4,2,3,3,2,4,0,0,0,0,0,8,7
9377,R.J. Slawson,Jacksonville,2013,Sr,103,55,24,23,20,9,52,22,14,30,9,9,96,67
57903,Marcel White,Jacksonville,2013,Fr,41,20,11,5,5,5,35,16,6,48,17,17,43,23
44719,Taylor Bessick,James Madison,2013,So,75,46,27,11,9,6,85,34,16,0,0,0,60,34
44720,Dimitrije Cabarkapa,James Madison,2013,Fr,0,0,0,0,0,0,1,1,0,5,1,1,3,1
44721,Charles Cooke,James Madison,2013,So,109,64,18,8,8,4,110,38,3,94,28,18,195,140
44722,Ron Curry,James Madison,2013,So,84,50,6,1,1,0,90,40,4,123,29,24,141,96
58210,Yohanny Dalembert,James Madison,2013,Fr,28,15,6,4,4,3,13,4,1,0,0,0,37,26
58211,Jackson Kent,James Madison,2013,Fr,31,15,3,0,0,0,49,19,2,78,24,22,60,44
58212,Ivan Lukic,James Madison,2013,Fr,15,7,4,1,0,0,10,2,0,17,2,2,21,16
44723,Andre Nation,James Madison,2013,So,76,52,22,20,18,9,42,17,5,40,8,5,88,54
31243,Christian Pierce,James Madison,2013,Jr,0,0,0,0,0,0,1,0,0,2,0,0,0,0
58213,Tom Rivard,James Madison,2013,Fr,4,2,1,0,0,0,4,1,0,3,0,0,7,4
32723,Paulius Satkus,James Madison,2013,Fr,8,5,5,0,0,0,5,2,2,0,0,0,12,9
18716,Andrey Semenov,James Madison,2013,Sr,49,28,3,1,1,1,70,20,4,141,47,44,88,67
37827,Tom Vodanovich,James Madison,2013,Fr,50,30,11,2,2,0,20,4,1,50,12,12,38,23
59224,Marcus Foster,Kansas State,2013,Fr,125,63,32,16,13,10,93,35,14,200,79,60,109,80
28940,Thomas Gipson,Kansas State,2013,Jr,147,98,71,20,19,15,102,42,23,0,0,0,120,84
59227,Wesley Iwundu,Kansas State,2013,Fr,79,50,30,13,12,10,58,14,5,17,7,6,112,71
42419,D.J. Johnson,Kansas State,2013,So,51,35,28,6,5,5,37,10,6,0,0,0,47,24
59226,Nigel Johnson,Kansas State,2013,Fr,31,18,6,0,0,0,18,6,1,62,17,12,37,25
59225,Jack Karapetyan,Kansas State,2013,RS-Fr,1,1,1,0,0,0,3,0,0,0,0,0,0,0
6474,Omari Lawrence,Kansas State,2013,Sr,44,28,13,0,0,0,22,6,2,24,4,4,38,23
28942,Shawn Meyer,Kansas State,2013,Jr,2,1,0,0,0,0,1,1,0,1,0,0,3,2
28944,Brian Rohleder,Kansas State,2013,So,0,0,0,0,0,0,2,1,1,1,0,0,0,0
42421,Ryan Schultz,Kansas State,2013,Sr,2,0,0,0,0,0,1,1,1,11,2,2,8,5
9406,Shane Southwell,Kansas State,2013,Sr,60,35,14,7,6,3,97,35,19,124,38,36,76,52
23294,Will Spradling,Kansas State,2013,Sr,24,12,1,0,0,0,32,16,6,146,49,47,70,51
24704,Jevon Thomas,Kansas State,2013,Fr,29,9,2,0,0,0,28,6,0,12,2,2,49,17
23293,Nino Williams,Kansas State,2013,Jr,69,48,31,3,2,2,84,29,27,0,0,0,72,52
9359,Tarik Black,Kansas,2013,Sr,95,70,48,23,22,19,11,4,2,1,0,0,55,33
24256,Perry Ellis,Kansas,2013,So,172,112,68,27,24,18,128,54,29,17,8,8,152,116
49880,Joel Embiid,Kansas,2013,Fr,114,87,59,33,32,28,52,19,13,5,1,1,143,98
26751,Conner Frankamp,Kansas,2013,Fr,4,3,1,0,0,0,12,4,1,48,15,12,10,8
28832,Christian Garrett,Kansas,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,2,0
33247,Brannen Greene,Kansas,2013,Fr,9,7,2,2,2,1,13,3,2,30,10,10,19,16
24657,Landen Lucas,Kansas,2013,Fr,15,10,8,2,2,2,6,2,1,0,0,0,20,10
42423,Evan Manning,Kansas,2013,So,1,0,0,0,0,0,0,0,0,3,1,1,2,1
56870,Frank Mason,Kansas,2013,Fr,70,35,12,1,1,1,26,10,2,55,18,10,71,47
23289,Niko Roberts,Kansas,2013,Sr,1,0,0,0,0,0,0,0,0,2,0,0,4,2
24687,Wayne Selden,Kansas,2013,Fr,68,47,21,11,10,6,81,32,9,128,42,37,89,56
24213,Naadir Tharpe,Kansas,2013,Jr,41,22,3,0,0,0,63,30,3,114,43,28,67,55
27091,Jamari Traylor,Kansas,2013,So,65,51,29,11,11,8,27,11,5,0,0,0,60,40
21546,Justin Wesley,Kansas,2013,Sr,0,0,0,0,0,0,1,0,0,2,0,0,2,1
24696,Andrew White,Kansas,2013,So,8,6,2,1,1,0,1,1,0,25,8,8,12,6
24682,Andrew Wiggins,Kansas,2013,Fr,154,98,45,40,37,28,142,48,10,126,43,33,227,176
45150,Yonel Brown,Kennesaw State,2013,So,40,17,3,0,0,0,50,20,4,58,18,9,57,47
57899,Charlie Byers,Kennesaw State,2013,Jr,14,6,5,0,0,0,17,7,3,3,1,1,2,1
31365,Orlando Coleman,Kennesaw State,2013,So,112,79,41,35,28,20,66,23,4,53,18,17,57,33
46276,Kris Drees,Kennesaw State,2013,Sr,15,8,5,0,0,0,3,1,1,0,0,0,6,2
45149,Myles Hamilton,Kennesaw State,2013,So,50,26,2,2,2,1,39,15,1,44,11,9,44,33
28795,Willy Kouassi,Kennesaw State,2013,So,75,44,24,17,15,10,31,13,4,0,0,0,63,29
31037,Delbert Love,Kennesaw State,2013,Jr,86,42,8,0,0,0,79,24,2,154,65,58,92,64
45147,Jordan Montgomery,Kennesaw State,2013,So,4,1,1,0,0,0,2,1,0,10,4,4,11,5
28794,Bernard Morena,Kennesaw State,2013,So,79,42,16,2,1,0,38,8,2,46,16,14,68,39
22598,Andrew Osemhen,Kennesaw State,2013,Sr,64,26,8,7,4,2,19,6,1,0,0,0,53,32
45146,Nigel Pruitt,Kennesaw State,2013,So,51,24,6,4,4,1,23,5,2,115,35,31,73,58
23963,Nate Rucker,Kennesaw State,2013,Jr,87,56,28,11,8,5,43,12,2,2,0,0,79,46
24360,Tanner Wozniak,Kennesaw State,2013,Jr,6,2,1,0,0,0,24,8,4,74,24,23,23,19
31305,Kris Brewer,Kent State,2013,Jr,79,34,3,0,0,0,120,50,2,124,39,23,122,93
57391,Devin Carter,Kent State,2013,So,9,4,0,0,0,0,9,3,1,11,1,1,10,8
57392,Jon Fleming,Kent State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42947,Darren Goodson,Kent State,2013,Sr,85,43,15,0,0,0,98,37,2,94,26,25,81,52
23928,Mark Henniger,Kent State,2013,Sr,107,73,53,11,11,10,28,10,3,0,0,0,85,67
23925,Derek Jackson,Kent State,2013,Jr,92,52,14,8,8,0,54,19,1,123,46,36,85,63
57393,Marquiez Lawrence,Kent State,2013,Fr,8,4,2,2,2,1,2,1,1,0,0,0,5,2
31306,Devareaux Manley,Kent State,2013,Jr,30,13,2,1,0,0,26,8,0,187,73,64,59,48
26330,Christopher Ortiz,Kent State,2013,So,55,28,13,1,1,1,27,11,4,29,7,7,28,16
57394,Tyler Scott,Kent State,2013,Fr,2,0,0,0,0,0,0,0,0,0,0,0,2,1
31251,K.K. Simmons,Kent State,2013,So,28,15,3,0,0,0,15,5,1,51,21,16,28,24
42949,Khaliq Spicer,Kent State,2013,So,78,48,39,28,24,22,21,8,0,0,0,0,48,17
9370,Melvin Tabb,Kent State,2013,Sr,19,10,3,0,0,0,21,9,6,0,0,0,38,19
42950,Kellon Thomas,Kent State,2013,So,57,32,2,1,0,0,48,17,1,49,19,18,69,54
24287,Willie Cauley-Stein,Kentucky,2013,So,101,77,46,50,47,34,77,29,10,0,0,0,83,40
56698,E.J. Floreal,Kentucky,2013,Fr,1,1,1,1,1,1,0,0,0,0,0,0,0,0
24309,Aaron Harrison,Kentucky,2013,Fr,97,65,17,7,6,1,140,47,6,174,62,56,176,139
24306,Andrew Harrison,Kentucky,2013,Fr,110,54,1,1,0,0,126,34,2,94,33,28,208,159
50098,Dominique Hawkins,Kentucky,2013,Fr,3,3,2,0,0,0,12,4,3,16,2,2,13,5
3551,Jon Hood,Kentucky,2013,Sr,0,0,0,0,0,0,3,1,1,10,3,3,4,4
24676,Dakari Johnson,Kentucky,2013,Fr,83,51,14,8,7,6,61,31,9,0,0,0,85,38
41431,Marcus Lee (2),Kentucky,2013,Fr,29,23,12,14,14,9,13,3,1,0,0,0,16,7
23343,Jarrod Polson,Kentucky,2013,Sr,7,2,2,0,0,0,4,0,0,25,9,9,3,1
24266,Alex Poythress,Kentucky,2013,So,89,62,34,37,36,27,55,18,6,33,8,8,80,50
24301,Julius Randle,Kentucky,2013,Fr,180,126,44,39,37,21,194,67,14,18,3,3,289,204
28227,Derek Willis,Kentucky,2013,Fr,2,2,1,1,1,1,1,0,0,6,1,1,12,9
24681,James Young,Kentucky,2013,Fr,98,61,20,21,20,15,116,40,9,235,82,80,177,125
30584,Rohan Brown,La Salle,2013,So,28,16,11,1,1,0,10,3,3,12,1,1,24,16
61164,Hank Davis,La Salle,2013,Fr,2,1,0,0,0,0,0,0,0,0,0,0,1,0
42838,Jermaine Davis II,La Salle,2013,Fr,7,4,2,1,1,1,0,0,0,0,0,0,7,4
16393,Taylor Dunn,La Salle,2013,Sr,0,0,0,0,0,0,2,1,1,26,8,5,4,3
22533,Tyreek Duren,La Salle,2013,Sr,120,62,17,0,0,0,91,27,7,142,58,49,147,118
23554,Tyrone Garland,La Salle,2013,Sr,122,59,20,2,2,1,127,37,9,131,30,23,145,107
31222,Khalid Lewis,La Salle,2013,So,23,7,0,0,0,0,51,14,1,29,6,5,29,23
48108,O.J. Lewis,La Salle,2013,So,1,0,0,0,0,0,0,0,0,1,1,1,2,0
22535,Sam Mills,La Salle,2013,Sr,46,21,8,0,0,0,37,8,3,123,51,44,31,25
30581,D.J. Peterson,La Salle,2013,Jr,29,19,10,0,0,0,16,4,2,78,22,22,34,23
30583,Jerrell Wright,La Salle,2013,Jr,201,131,69,36,35,26,77,29,13,0,0,0,154,92
30582,Steve Zack,La Salle,2013,Jr,100,52,31,11,10,10,109,48,26,2,0,0,104,72
22887,Kevin Brown,Louisiana,2013,Jr,37,21,8,0,0,0,34,7,1,110,35,33,48,32
59022,J.J. Davenport,Louisiana,2013,Jr,55,34,18,0,0,0,63,22,16,0,0,0,69,51
32718,Luka Kamber,Louisiana,2013,Fr,2,2,2,1,1,1,2,1,1,6,0,0,2,2
59021,Vieux Kande,Louisiana,2013,Fr,11,10,6,1,1,1,4,0,0,0,0,0,17,7
46328,Braylon Lazare,Louisiana,2013,Sr,12,10,5,1,1,0,8,1,0,0,0,0,5,3
43429,Aaron Leblanc,Louisiana,2013,Jr,2,2,1,0,0,0,4,1,1,0,0,0,0,0
28798,Shawn Long,Louisiana,2013,So,239,168,80,44,41,33,142,38,16,78,33,28,178,120
23043,Bryant Mbamalu,Louisiana,2013,Sr,83,55,20,2,2,0,62,13,5,90,33,32,76,48
22970,Elridge Moore,Louisiana,2013,Sr,64,38,16,2,2,1,38,9,2,6,0,0,50,28
31736,Elfrid Payton,Louisiana,2013,Jr,267,188,46,25,24,8,144,35,1,54,14,5,302,184
59020,Hayward Register,Louisiana,2013,Fr,4,2,0,0,0,0,10,3,0,56,19,17,2,2
31467,Xavian Rimmer,Louisiana,2013,Jr,44,27,5,0,0,0,29,5,1,132,57,41,89,73
43431,Kasey Shepherd,Louisiana,2013,So,33,23,6,0,0,0,18,4,0,48,26,23,33,31
23044,Donovan Williams,Louisiana,2013,Jr,6,4,1,0,0,0,1,0,0,9,3,3,4,4
43433,Steven Wronkoski,Louisiana,2013,So,18,11,4,0,0,0,19,8,1,81,26,24,38,28
59012,Chinedu Amajoyi,Louisiana-Monroe ,2013,Jr,16,7,2,0,0,0,13,3,1,40,15,15,36,26
43435,Millaun Brown,Louisiana-Monroe ,2013,Sr,18,9,4,1,1,1,2,1,0,0,0,0,17,6
59013,Leon Carswell II,Louisiana-Monroe ,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,2,2
59014,Nick Coppola,Louisiana-Monroe ,2013,Fr,47,25,3,0,0,0,53,14,1,74,26,21,45,30
30649,Daniel Grieves,Louisiana-Monroe ,2013,So,6,5,1,0,0,0,11,2,1,85,29,26,8,5
59015,DeMondre Harvey,Louisiana-Monroe ,2013,So,52,33,19,4,3,2,12,1,0,0,0,0,30,16
23886,Jayon James,Louisiana-Monroe ,2013,Sr,149,89,41,8,8,6,43,7,1,12,1,1,117,64
43436,Kyle Koszuta,Louisiana-Monroe ,2013,So,5,1,1,0,0,0,6,3,3,36,10,10,6,2
23054,R.J. McCray,Louisiana-Monroe ,2013,Sr,28,16,5,0,0,0,22,4,0,35,14,12,23,17
22988,Amos Olatayo,Louisiana-Monroe ,2013,Sr,80,45,28,13,9,8,7,3,1,63,20,17,51,29
59016,Tylor Ongwae,Louisiana-Monroe ,2013,Jr,144,89,35,17,16,7,116,36,9,99,27,24,140,107
59018,Evan Sims,Louisiana-Monroe ,2013,Jr,2,1,1,0,0,0,10,3,3,1,0,0,4,1
59019,Marvin Williams (2),Louisiana-Monroe ,2013,Jr,110,67,45,10,8,8,68,21,8,5,1,1,57,34
58693,Monty Boykins,Lafayette,2013,Fr,17,11,4,0,0,0,19,3,0,34,9,8,27,15
22823,Jack Detmer,Lafayette,2013,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30949,Alan Flannigan,Lafayette,2013,Jr,20,11,8,0,0,0,44,15,9,3,3,3,27,21
44275,Ben Freeland,Lafayette,2013,So,12,7,4,1,1,0,18,9,5,0,0,0,4,1
30948,Seth Hinrichs,Lafayette,2013,Jr,49,33,9,2,2,1,96,45,15,96,40,29,78,68
58694,Mike Hoffman,Lafayette,2013,Fr,22,14,6,1,0,0,40,19,14,16,10,10,25,16
58695,Nick Lindner,Lafayette,2013,Fr,108,51,2,0,0,0,64,30,1,52,19,10,147,117
44276,Billy Murphy,Lafayette,2013,So,2,2,1,0,0,0,1,0,0,6,1,1,1,0
44277,Nathaniel Musters,Lafayette,2013,So,9,8,5,0,0,0,18,8,3,0,0,0,11,2
58696,Jake Newman,Lafayette,2013,Fr,3,2,0,0,0,0,4,1,0,5,2,2,2,1
30947,Joey Ptasinski,Lafayette,2013,Jr,37,27,13,0,0,0,41,16,1,178,80,65,37,28
44279,Zach Rufer,Lafayette,2013,So,17,8,2,0,0,0,13,3,0,62,22,18,19,8
44278,Bryce Scott,Lafayette,2013,So,67,34,14,0,0,0,74,37,8,124,45,40,80,69
22824,Les Smith,Lafayette,2013,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24710,Daniel Trist,Lafayette,2013,Jr,117,82,44,3,2,1,169,74,43,0,0,0,105,73
45304,Keilan Blanks,Lamar,2013,So,10,0,0,0,0,0,20,7,3,17,5,4,25,19
58888,Octavius Green,Lamar,2013,Jr,19,14,8,1,1,0,9,2,1,54,19,19,20,9
45301,Matt Hancock,Lamar,2013,So,1,1,0,0,0,0,1,0,0,14,3,2,3,2
31560,Nimrod Hilliard IV,Lamar,2013,Jr,109,65,13,0,0,0,107,38,1,123,43,20,119,89
58889,Anthony Holliday,Lamar,2013,Jr,69,40,16,8,7,3,35,14,4,10,2,2,85,63
58890,Preston Mattingly,Lamar,2013,Fr,13,8,4,0,0,0,11,3,0,20,5,4,13,6
45300,Donnell Minton,Lamar,2013,So,33,11,6,0,0,0,45,11,7,4,1,1,47,33
31812,Rhon Mitchell,Lamar,2013,So,70,40,13,5,4,3,194,72,41,8,0,0,83,68
25984,Sebastian Norman,Lamar,2013,Jr,18,10,5,0,0,0,18,7,5,0,0,0,21,14
58891,Marcus Owens,Lamar,2013,Fr,23,10,6,0,0,0,19,7,2,63,19,18,27,18
31839,Donovan Ross,Lamar,2013,Jr,133,85,62,14,13,12,89,38,17,0,0,0,104,81
45297,Amos Wilson,Lamar,2013,Sr,112,65,33,7,7,6,155,66,42,2,0,0,101,80
30950,Conroy Baltimore,Lehigh,2013,Jr,16,10,6,1,1,1,7,2,1,0,0,0,8,5
44280,Devon Carter,Lehigh,2013,Fr,3,2,0,0,0,0,5,1,0,3,0,0,2,2
44281,Jesse Chuku,Lehigh,2013,So,75,31,15,8,8,6,63,24,14,116,41,40,64,46
30951,Stefan Cvrkalj,Lehigh,2013,Jr,5,2,1,0,0,0,14,2,2,72,30,29,6,5
44282,Justin Goldsborough,Lehigh,2013,So,76,49,35,10,10,10,27,15,10,0,0,0,46,32
58697,Tim Kempton,Lehigh,2013,Fr,178,99,56,0,0,0,131,60,30,0,0,0,146,99
22830,Mackey McKnight,Lehigh,2013,Sr,138,75,6,0,0,0,92,27,2,125,40,24,144,107
58698,Georgios Pilitsis,Lehigh,2013,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58699,Austin Price,Lehigh,2013,Fr,53,27,11,3,3,1,45,9,3,137,52,49,54,40
58700,Cole Renninger,Lehigh,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,Corey Schaefer,Lehigh,2013,Jr,44,22,8,0,0,0,99,47,15,81,31,29,42,35
58701,Miles Simelton,Lehigh,2013,Fr,16,5,0,0,0,0,36,16,5,17,4,2,8,5
58702,Shane Whitfield,Lehigh,2013,Fr,57,27,19,0,0,0,20,7,3,4,1,1,54,30
44857,Wes Alcegaire,Liberty,2013,Fr,13,9,2,1,1,0,2,1,0,3,1,1,9,5
16133,Antwan Burrus,Liberty,2013,Sr,199,114,55,21,17,11,130,51,30,5,2,2,92,68
26371,J.R. Coronado,Liberty,2013,Sr,89,60,29,2,2,2,18,4,0,0,0,0,48,22
44858,Chad Donley,Liberty,2013,Jr,2,2,0,0,0,0,4,0,0,13,4,4,9,7
24813,Tomasz Gielo,Liberty,2013,Jr,100,61,19,1,1,0,75,26,9,99,40,40,71,55
31189,Ethan Layer,Liberty,2013,So,3,1,0,0,0,0,1,1,0,25,7,7,13,9
44860,Davon Marshall,Liberty,2013,Sr,51,19,2,0,0,0,55,14,4,194,66,60,62,49
22762,Sommy Ogukwe,Liberty,2013,Jr,3,2,2,0,0,0,1,0,0,1,0,0,4,3
58130,Devon Pekas,Liberty,2013,Fr,2,1,0,0,0,0,1,1,0,1,0,0,1,0
58131,Joe Retic,Liberty,2013,So,49,22,2,0,0,0,42,17,2,17,6,6,71,52
44861,Casey Roberts,Liberty,2013,Sr,6,3,1,0,0,0,6,2,0,31,13,13,8,4
22764,John Caleb Sanders,Liberty,2013,Sr,137,64,9,0,0,0,43,14,1,112,40,36,120,95
31190,Andrew Smith (2),Liberty,2013,Jr,135,93,50,33,31,20,43,17,12,1,1,1,81,47
16141,Joel Vander Pol,Liberty,2013,Sr,48,28,19,3,2,1,20,9,5,0,0,0,33,22
45145,J.J. Butler,Lipscomb,2013,So,31,21,12,0,0,0,8,2,1,19,4,3,18,7
45144,Talbott Denny,Lipscomb,2013,So,67,27,13,0,0,0,18,4,2,29,10,6,97,51
45142,Dylan Greene,Lipscomb,2013,So,3,1,1,0,0,0,2,0,0,1,0,0,0,0
45140,J.C. Hampton,Lipscomb,2013,Fr,60,30,7,0,0,0,62,24,2,212,82,69,107,82
31043,Chad Johnson (2),Lipscomb,2013,Jr,1,1,1,0,0,0,0,0,0,19,7,6,12,10
57897,Cam Miller,Lipscomb,2013,Fr,3,1,0,0,0,0,0,0,0,6,2,2,8,5
22591,Carter Sanderson,Lipscomb,2013,Jr,44,21,5,0,0,0,15,4,0,62,20,20,50,29
33341,Khion Sankey,Lipscomb,2013,Sr,48,25,8,0,0,0,20,4,1,92,33,32,59,36
45141,Charles Smith,Lipscomb,2013,Fr,6,4,3,1,1,1,1,0,0,0,0,0,6,3
9288,Malcolm Smith,Lipscomb,2013,Jr,141,97,42,0,0,0,79,26,13,33,7,6,220,146
31041,Martin Smith,Lipscomb,2013,Jr,78,46,13,2,1,1,60,20,7,189,68,61,142,115
57896,Josh Williams,Lipscomb,2013,Fr,118,80,36,11,8,6,40,14,5,115,42,38,81,63
43409,Stetson Billings,Little Rock,2013,So,37,16,9,2,1,1,26,5,4,2,0,0,33,25
31711,Ben Dillard,Little Rock,2013,Jr,31,13,8,0,0,0,31,14,8,68,27,27,91,76
43411,Josh Hagins,Little Rock,2013,So,96,52,4,0,0,0,120,43,3,141,48,22,63,51
59027,Maurius Hill,Little Rock,2013,Fr,45,20,8,1,0,0,29,12,9,2,0,0,23,14
28204,Leroy Isler,Little Rock,2013,Sr,73,37,13,0,0,0,48,10,3,45,14,10,105,77
43413,Mareik Isom,Little Rock,2013,Fr,30,18,8,0,0,0,30,9,7,65,17,17,51,33
23030,Gus Leeper,Little Rock,2013,Jr,74,37,21,7,6,6,42,9,7,0,0,0,52,41
31713,Will Neighbour,Little Rock,2013,Sr,66,47,18,11,11,5,132,59,25,65,25,21,157,121
26301,Kemy Osse,Little Rock,2013,So,23,15,3,0,0,0,30,10,2,56,16,12,31,20
43414,Andrew Poulter,Little Rock,2013,So,5,4,4,0,0,0,4,2,1,0,0,0,0,0
59026,DeVonte Smith,Little Rock,2013,Jr,85,40,5,0,0,0,13,3,0,51,16,9,54,39
23969,J.T. Thomas,Little Rock,2013,RS-Jr,9,5,0,0,0,0,12,3,0,4,0,0,14,10
31716,James White,Little Rock,2013,So,103,74,51,39,37,30,145,63,36,6,1,1,80,49
58613,Landon Atterberry,Long Island,2013,Jr,126,81,60,19,15,15,79,35,17,47,15,15,68,37
61318,Darien Best,Long Island,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23222,Jason Brickman,Long Island,2013,Sr,92,41,3,0,0,0,15,8,1,127,51,17,88,76
58612,Chris Carter (3),Long Island,2013,Jr,4,2,2,1,0,0,12,7,2,5,2,2,7,5
58611,Glenn Feidanga,Long Island,2013,Fr,56,29,21,2,1,1,38,12,5,0,0,0,54,36
58610,Iverson Fleming,Long Island,2013,Fr,41,19,9,0,0,0,19,7,2,47,13,12,27,18
44319,D.J. Griggs,Long Island,2013,So,26,11,6,0,0,0,10,3,1,33,11,10,29,23
58609,Joel Hernandez,Long Island,2013,Fr,38,18,6,1,1,0,21,9,2,21,6,6,24,10
23225,Troy Joseph,Long Island,2013,Jr,47,25,13,2,2,1,24,7,0,111,33,33,46,37
31767,Gerrell Martin,Long Island,2013,Jr,72,42,17,1,1,0,36,6,1,134,59,57,51,44
44318,Gilbert Parga,Long Island,2013,Jr,44,18,9,0,0,0,12,5,2,48,14,14,74,55
44317,E.J. Reed,Long Island,2013,So,154,83,40,19,16,9,56,21,5,58,14,14,157,107
31121,Mike Caffey,Long Beach State,2013,Jr,141,87,18,1,1,0,166,56,8,145,42,28,160,106
58167,Christian Griggs-Williams,Long Beach State,2013,Jr,9,6,4,0,0,0,26,5,2,0,0,0,20,11
31123,Kris Gulley,Long Beach State,2013,Jr,17,9,3,2,1,1,22,7,2,66,18,17,26,21
63938,Travis Hammonds,Long Beach State,2013,Fr,15,9,3,0,0,0,45,22,6,43,16,14,30,20
6593,Danny Jennings,Long Beach State,2013,Sr,122,88,51,24,23,20,107,48,22,0,0,0,100,45
44764,Branford Jones,Long Beach State,2013,Fr,29,13,5,0,0,0,51,23,6,67,25,25,50,37
9296,Tyler Lamb,Long Beach State,2013,Jr,62,33,16,1,1,0,89,35,7,119,44,37,92,70
58168,McKay LaSalle,Long Beach State,2013,Jr,1,1,0,0,0,0,7,2,1,70,24,21,6,5
58169,Anson Moye,Long Beach State,2013,Fr,1,1,1,0,0,0,3,0,0,3,2,1,2,1
58170,Desmond Ross,Long Beach State,2013,Fr,4,2,1,0,0,0,6,2,0,7,1,1,3,2
58171,David Samuels,Long Beach State,2013,Jr,72,43,22,15,12,10,89,29,9,30,6,6,50,32
22787,Nick Shepherd,Long Beach State,2013,Jr,6,2,2,3,2,2,10,5,4,0,0,0,2,2
58172,A.J. Spencer (2),Long Beach State,2013,Jr,94,61,34,1,1,1,95,42,12,59,12,11,64,48
44766,Javion Watson,Long Beach State,2013,Fr,0,0,0,0,0,0,2,0,0,4,1,1,2,1
34136,Tyler Akers,Longwood,2013,Jr,1,1,1,0,0,0,0,0,0,4,1,1,6,4
58132,Darrion Allen,Longwood,2013,Fr,80,44,18,2,2,1,42,14,4,38,7,7,40,31
58133,Isaac Belton,Longwood,2013,Fr,21,7,3,0,0,0,17,4,1,29,5,5,47,35
10544,T.T. Carey,Longwood,2013,Sr,113,71,27,11,11,6,119,41,11,238,94,81,84,66
23791,Jeylani Dublin,Longwood,2013,Jr,135,86,48,0,0,0,134,62,33,0,0,0,65,38
