GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
23407,James Walker III,Saint Mary's,2013,Sr,24,8,4,1,0,0,22,7,1,46,17,17,33,24
56835,Malcolm Allen,Stanford,2013,Fr,1,1,0,0,0,0,0,0,0,0,0,0,1,1
56837,Marcus Allen,Stanford,2013,Fr,9,5,0,1,0,0,9,1,0,9,1,1,4,1
24276,Rosco Allen,Stanford,2013,RS-So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23256,Aaron Bright,Stanford,2013,RS-Sr,5,2,0,0,0,0,1,0,0,10,2,2,16,12
6998,Anthony Brown,Stanford,2013,Jr,50,24,9,6,6,3,56,18,2,66,32,26,70,55
23258,John Gage,Stanford,2013,Sr,3,2,1,0,0,0,9,2,1,53,15,15,13,12
23259,Josh Huestis,Stanford,2013,Sr,60,40,19,21,21,13,106,41,14,42,13,12,56,35
23260,Robbie Lemons,Stanford,2013,Sr,4,3,1,0,0,0,6,1,0,16,3,3,4,3
32048,Wade Morgan,Stanford,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,2,0
23261,Stefan Nastic,Stanford,2013,Jr,28,19,12,1,1,1,84,37,17,0,0,0,70,44
9346,Dwight Powell,Stanford,2013,Sr,76,49,13,13,12,6,142,51,15,24,7,6,144,99
24199,Chasson Randle,Stanford,2013,Jr,98,55,16,1,1,1,84,40,1,108,34,25,128,96
56836,Schuyler Rimmer,Stanford,2013,Fr,1,1,1,0,0,0,2,1,0,0,0,0,4,0
30373,Jack Ryan,Stanford,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,Grant Verhoeven,Stanford,2013,So,2,1,0,0,0,0,4,2,2,0,0,0,4,2
20007,Raymone Andrews,Stetson,2013,Sr,7,3,1,0,0,0,4,2,1,6,0,0,6,5
57923,Glenn Baral,Stetson,2013,Fr,1,1,0,0,0,0,1,0,0,7,2,2,2,2
57922,B.J. Glasford,Stetson,2013,Fr,1,1,0,0,0,0,1,0,0,3,1,1,0,0
14567,Aaron Graham,Stetson,2013,Sr,12,1,0,0,0,0,4,3,0,13,7,5,5,3
31050,Willie Green,Stetson,2013,Sr,15,10,5,2,2,2,11,4,2,3,0,0,3,3
61180,Aidan Hadley,Stetson,2013,RS-So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41317,Raekwon Harney,Stetson,2013,RS-Fr,4,1,0,0,0,0,2,0,0,3,2,1,0,0
14306,Hunter Miller,Stetson,2013,Sr,2,1,1,0,0,0,1,0,0,4,1,1,4,3
45167,Brian Pegg,Stetson,2013,Fr,14,7,5,0,0,0,4,0,0,2,0,0,4,3
45166,Tanner Plemmons,Stetson,2013,So,0,0,0,0,0,0,0,0,0,4,2,2,0,0
23097,Kyle Sikora,Stetson,2013,Jr,4,4,4,1,1,1,0,0,0,0,0,0,0,0
31733,Kentwan Smith,Stetson,2013,Jr,11,6,3,2,2,2,7,2,1,7,2,2,3,1
45165,Leke Solanke,Stetson,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57824,Chris Braley,Stony Brook,2013,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43203,Ryan Burnett,Stony Brook,2013,Fr,1,0,0,0,0,0,1,0,0,1,0,0,0,0
22648,Dave Coley,Stony Brook,2013,Sr,13,6,2,0,0,0,10,2,0,19,7,7,13,12
22647,Anthony Jackson,Stony Brook,2013,Sr,1,1,0,0,0,0,14,5,1,23,7,5,4,4
31009,Scott King,Stony Brook,2013,So,1,0,0,0,0,0,0,0,0,5,1,1,3,2
22651,Anthony Mayo,Stony Brook,2013,Jr,1,0,0,0,0,0,5,1,1,0,0,0,2,2
17903,Eric McAlister,Stony Brook,2013,Sr,7,3,3,3,3,3,9,4,1,2,1,1,8,4
57825,Rayshaun McGrew,Stony Brook,2013,So,9,5,2,0,0,0,2,0,0,0,0,0,4,1
57826,Kameron Mitchell,Stony Brook,2013,Fr,0,0,0,0,0,0,1,1,0,2,0,0,0,0
43202,Carson Puriefoy,Stony Brook,2013,So,21,9,2,0,0,0,7,3,1,9,4,3,16,14
22649,Ben Resner,Stony Brook,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,2,1
43204,Ahmad Walker,Stony Brook,2013,Fr,14,8,3,0,0,0,5,2,1,2,0,0,17,12
28292,Jameel Warney,Stony Brook,2013,So,30,18,11,2,1,1,15,7,6,0,0,0,9,5
24156,Rakeem Christmas,Syracuse,2013,Jr,62,44,28,21,20,17,33,14,12,0,0,0,38,28
24242,DaJuan Coleman,Syracuse,2013,So,9,6,1,1,1,0,2,0,0,0,0,0,9,3
24200,Trevor Cooney,Syracuse,2013,So,40,21,8,3,3,1,26,12,3,177,63,57,41,36
22424,Russ DeRemer,Syracuse,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27049,Tyler Ennis,Syracuse,2013,Fr,106,59,10,1,0,0,104,32,4,62,20,11,112,92
9362,C.J. Fair,Syracuse,2013,Sr,90,57,19,12,10,4,216,83,29,55,18,14,105,78
24168,Michael Gbinije,Syracuse,2013,So,18,7,3,1,1,1,10,3,1,29,11,9,25,17
24661,Jerami Grant,Syracuse,2013,So,93,59,25,23,18,10,94,32,19,3,0,0,107,77
22422,Nolan Hart,Syracuse,2013,Sr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
56795,B.J. Johnson,Syracuse,2013,Fr,1,1,1,0,0,0,1,1,0,4,1,1,0,0
22423,Baye Moussa Keita,Syracuse,2013,Sr,25,16,3,5,4,2,8,0,0,0,0,0,11,4
30406,Albert Nassar,Syracuse,2013,Jr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
33250,Ron Patterson,Syracuse,2013,Fr,1,1,1,0,0,0,0,0,0,3,1,1,0,0
24688,Tyler Roberson,Syracuse,2013,Fr,6,3,1,1,1,1,15,5,5,2,0,0,10,5
30626,Kyan Anderson,Texas Christian,2013,Jr,88,45,6,0,0,0,62,24,2,76,33,22,121,102
39947,Kemal Dincer,Texas Christian,2013,So,0,0,0,0,0,0,3,0,0,1,0,0,2,1
22376,Amric Fields,Texas Christian,2013,Jr,35,23,15,5,4,3,58,20,13,45,15,14,61,39
30836,Christian Gore,Texas Christian,2013,So,15,8,5,0,0,0,17,3,2,24,9,9,38,27
42407,"Charles Hill, Jr.",Texas Christian,2013,So,9,6,2,0,0,0,11,3,2,15,6,5,9,5
22377,Thomas Montigel,Texas Christian,2013,Sr,6,3,1,0,0,0,2,0,0,5,0,0,11,9
56865,Brandon Parrish,Texas Christian,2013,Fr,32,15,8,1,1,0,58,18,10,73,21,21,33,18
56866,Hudson Price,Texas Christian,2013,Fr,17,5,4,0,0,0,5,0,0,18,5,5,23,16
22379,Jarvis Ray,Texas Christian,2013,Sr,71,35,15,8,5,4,60,22,10,18,3,3,38,26
28237,Karviar Shepherd,Texas Christian,2013,Fr,53,25,16,8,4,4,78,26,19,0,0,0,97,72
42408,Clyde Smith III,Texas Christian,2013,So,1,1,1,0,0,0,2,1,1,1,0,0,0,0
56868,Michael Williams,Texas Christian,2013,Fr,18,8,1,0,0,0,11,3,0,22,4,4,25,16
57110,Josh Brown (3),Temple,2013,Fr,18,5,1,0,0,0,35,10,4,4,1,1,17,9
30601,Will Cummings,Temple,2013,Jr,93,56,13,1,0,0,46,16,3,60,16,12,97,77
45256,Quenton DeCosey,Temple,2013,So,51,38,10,3,3,1,98,30,6,108,31,28,70,47
45257,Daniel Dingle,Temple,2013,RS-So,10,5,3,0,0,0,4,1,0,8,2,1,15,9
22527,Anthony Lee,Temple,2013,Jr,98,55,34,12,12,11,63,23,14,2,1,1,70,44
22528,Jimmy McDonnell,Temple,2013,Jr,9,5,3,0,0,0,4,0,0,9,3,3,11,9
30602,Nick Pendergast,Temple,2013,Jr,1,1,1,1,1,1,0,0,0,2,1,1,0,0
6592,Dalton Pepper,Temple,2013,Sr,66,41,20,1,1,1,68,24,2,129,53,40,33,28
28760,Devontae Watson,Temple,2013,So,14,4,2,0,0,0,23,9,6,0,0,0,18,10
56934,Mark Williams,Temple,2013,Fr,19,9,2,0,0,0,35,13,6,24,6,6,20,15
23657,Alex Bates,Tennessee State,2013,Jr,3,2,0,0,0,0,1,1,1,0,0,0,2,1
57485,Kennedy Eubanks,Tennessee State,2013,Jr,14,10,7,1,1,1,14,4,1,13,2,2,6,5
43099,Jordan Gaither,Tennessee State,2013,So,5,5,1,0,0,0,3,1,0,6,1,1,4,4
57484,Jamonte Graham,Tennessee State,2013,Fr,5,3,0,0,0,0,3,0,0,2,0,0,3,1
22458,Michael Green,Tennessee State,2013,Sr,0,0,0,0,0,0,2,1,1,2,0,0,2,2
31381,Jay Harris (2),Tennessee State,2013,Jr,8,1,1,0,0,0,7,2,2,9,2,1,11,10
63889,Cameron Johnson (2),Tennessee State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22461,Patrick Miller,Tennessee State,2013,Sr,19,14,2,0,0,0,24,8,1,22,6,4,26,20
57483,Ugo Mmonu,Tennessee State,2013,Fr,1,1,0,0,0,0,0,0,0,0,0,0,2,1
11701,Jacquan Nobles,Tennessee State,2013,Sr,0,0,0,0,0,0,0,0,0,8,2,2,3,2
57482,Jaleel Queary,Tennessee State,2013,Jr,5,5,1,0,0,0,6,1,0,1,0,0,6,2
22463,M.J. Rhett,Tennessee State,2013,Jr,20,8,4,5,4,3,14,8,4,0,0,0,19,14
43101,Chaed Wellian,Tennessee State,2013,Sr,2,2,1,1,1,0,0,0,0,3,2,2,0,0
57479,Gerald Williams,Tennessee State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58515,Ty Allen,Tennessee Tech ,2013,So,11,7,3,0,0,0,2,1,0,14,6,6,7,5
58518,Dwan Caldwell,Tennessee Tech ,2013,Jr,7,5,1,0,0,0,9,6,2,0,0,0,5,2
58516,Ladon Carter,Tennessee Tech ,2013,Jr,13,6,3,6,5,3,0,0,0,0,0,0,6,1
43102,Ammanuel Diressa,Tennessee Tech ,2013,So,0,0,0,0,0,0,0,0,0,2,0,0,2,1
43103,DeOndre Haynes,Tennessee Tech ,2013,Fr,1,0,0,0,0,0,1,1,0,0,0,0,0,0
22485,Mitchell Hill,Tennessee Tech ,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58511,Jordan Johnson (2),Tennessee Tech ,2013,Jr,5,2,0,0,0,0,1,0,0,10,4,3,3,1
12763,Matt Marseille,Tennessee Tech ,2013,Sr,6,2,1,0,0,0,3,1,1,0,0,0,1,0
22484,Javon McKay,Tennessee Tech ,2013,Jr,3,1,0,0,0,0,4,1,0,0,0,0,2,2
28763,Josiah Moore,Tennessee Tech ,2013,So,12,6,2,1,1,0,3,1,0,3,1,0,13,8
43104,Anthony Morse,Tennessee Tech ,2013,So,2,1,1,0,0,0,2,0,0,0,0,0,0,0
22466,Dennis Ogbe,Tennessee Tech ,2013,Sr,9,5,1,1,1,1,2,0,0,7,2,2,3,0
58517,Mason Ramsey,Tennessee Tech ,2013,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22863,Jeremiah Samarrippas,Tennessee Tech ,2013,Sr,5,1,0,0,0,0,7,2,0,16,6,1,0,0
58512,Shirmane Thomas,Tennessee Tech ,2013,Fr,4,1,1,0,0,0,0,0,0,1,0,0,3,1
22873,Antonio Barton,Tennessee,2013,Sr,28,17,1,0,0,0,29,8,1,81,23,18,34,24
28782,Galen Campbell,Tennessee,2013,So,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28783,Quinton Chievous,Tennessee,2013,So,3,1,1,0,0,0,0,0,0,1,0,0,1,0
56690,A.J. Davis (2),Tennessee,2013,Fr,12,6,4,0,0,0,6,1,0,6,2,2,4,1
42353,D'Montre Edwards,Tennessee,2013,Sr,2,1,0,1,1,0,2,1,0,6,1,1,0,0
42284,Robert Hubbs III,Tennessee,2013,Fr,10,3,1,1,1,0,8,1,0,15,4,4,2,0
28784,Brandon Lopez,Tennessee,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,Jeronne Maymon,Tennessee,2013,Sr,104,60,35,2,1,1,42,12,6,1,0,0,77,48
9345,Jordan McRae,Tennessee,2013,Sr,76,52,20,14,12,7,109,37,8,147,50,43,123,94
42354,Armani Moore,Tennessee,2013,So,20,12,2,2,1,0,15,9,4,18,4,4,17,12
56691,Rawane Ndiaye,Tennessee,2013,Jr,5,3,2,0,0,0,5,0,0,0,0,0,3,0
41477,Derek Reese,Tennessee,2013,So,3,3,2,3,3,2,5,1,1,22,6,6,4,2
28787,Josh Richardson,Tennessee,2013,Jr,46,27,7,9,7,3,68,27,12,71,26,26,51,40
24264,Jarnell Stokes,Tennessee,2013,Jr,108,77,34,20,19,13,119,51,14,0,0,0,145,91
56692,Darius Thompson,Tennessee,2013,Fr,15,11,2,2,2,1,8,2,0,30,8,8,19,16
67472,Payton Carrell,Texas A&M,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42349,Alex Caruso,Texas A&M,2013,So,64,36,11,6,5,1,25,8,2,37,12,9,64,42
42350,Kyle Dobbins,Texas A&M,2013,So,4,2,2,0,0,0,0,0,0,0,0,0,5,1
56694,Davonte Fitzgerald,Texas A&M,2013,Fr,17,13,6,5,5,4,37,11,6,37,9,8,14,6
28937,Jordan Green,Texas A&M,2013,Jr,47,26,13,3,3,3,18,5,3,39,10,9,34,19
9322,Fabyon Harris,Texas A&M,2013,Sr,20,11,3,0,0,0,15,7,2,32,11,7,19,13
39757,Dylan Johns,Texas A&M,2013,Fr,9,4,2,2,2,1,3,2,1,0,0,0,7,1
28804,Jamal Jones,Texas A&M,2013,Jr,40,18,5,3,3,3,75,24,0,133,49,45,78,59
23315,Blake McDonald,Texas A&M,2013,Sr,3,1,1,0,0,0,1,0,0,2,2,2,2,1
56695,Tavario Miller,Texas A&M,2013,Fr,17,11,7,4,4,2,8,1,0,0,0,0,17,7
24282,J-Mychal Reese,Texas A&M,2013,So,5,5,0,0,0,0,4,2,1,3,1,1,3,2
9402,Kourtney Roberson,Texas A&M,2013,Jr,104,68,50,9,9,7,22,7,4,0,0,0,44,26
42351,Shawn Smith,Texas A&M,2013,Fr,39,17,5,0,0,0,23,8,3,25,4,4,39,24
24204,Antwan Space,Texas A&M,2013,So,38,22,17,1,1,0,35,12,4,29,10,9,42,23
56696,Don Thomas,Texas A&M,2013,Jr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59524,Vicktor Arnick,Texas Southern,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,2,0
59525,Tyree Bynum,Texas Southern,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61280,Davonte Chaney,Texas Southern,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15284,Aaron Clayborn,Texas Southern,2013,Sr,19,9,6,1,1,1,2,0,0,0,0,0,13,10
31518,Madarious Gibbs,Texas Southern,2013,Jr,8,3,1,0,0,0,1,0,0,7,4,3,9,3
59526,Victor Haywood-Harris,Texas Southern,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15290,Lawrence Johnson-Danner,Texas Southern,2013,Sr,0,0,0,0,0,0,7,2,1,11,3,3,2,2
59527,Christian McCoggle,Texas Southern,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,Aaric Murray,Texas Southern,2013,Sr,24,19,14,3,3,3,22,11,7,24,8,8,26,18
4268,Ray Penn,Texas Southern,2013,Sr,7,1,0,0,0,0,8,2,0,26,12,6,6,5
59528,Jose Rodriguez,Texas Southern,2013,Jr,16,11,3,0,0,0,13,2,0,8,3,3,28,20
42532,D.D. Scarver,Texas Southern,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31515,DeAngelo Scott,Texas Southern,2013,Sr,12,9,6,0,0,0,1,0,0,2,1,1,16,12
31855,Gordon Ball,Texas State,2013,Sr,1,1,0,0,0,0,1,0,0,0,0,0,0,0
59004,Victor Bermudez,Texas State,2013,Jr,0,0,0,0,0,0,1,0,0,6,0,0,2,1
31852,Wesley Davis,Texas State,2013,Jr,2,1,0,0,0,0,5,0,0,4,2,2,7,5
42797,Ray Dorsey,Texas State,2013,So,0,0,0,0,0,0,0,0,0,3,1,1,0,0
59006,Emani Gant,Texas State,2013,So,2,2,0,0,0,0,16,10,2,0,0,0,4,2
59007,Kavin Gilder-Tilbury,Texas State,2013,Fr,4,3,1,1,1,0,4,2,2,7,2,1,0,0
42798,Phil Hawkins,Texas State,2013,Sr,1,0,0,0,0,0,2,0,0,6,2,2,6,4
23005,Reid Koenen,Texas State,2013,Sr,1,1,0,0,0,0,1,0,0,5,1,1,1,0
59008,Jeremiah Moore,Texas State,2013,Jr,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59009,Kendell Ramlal,Texas State,2013,Fr,1,0,0,0,0,0,0,0,0,0,0,0,2,1
59010,Naiel Smith,Texas State,2013,Fr,1,0,0,0,0,0,0,0,0,3,0,0,0,0
8910,Corey Stern,Texas State,2013,Sr,4,2,2,0,0,0,3,1,0,0,0,0,6,3
59011,Nate Velasco,Texas State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22548,Joel Wright,Texas State,2013,Sr,14,9,2,3,3,1,16,2,0,6,3,3,9,6
28844,Luke Adams,Texas Tech,2013,Jr,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4306,Jaye Crockett,Texas Tech,2013,Sr,80,54,24,14,14,11,89,35,13,45,18,16,70,58
59231,Alex Foster,Texas Tech,2013,Fr,9,5,2,0,0,0,4,1,0,0,0,0,8,6
28846,Toddrick Gotcher,Texas Tech,2013,So,31,18,11,0,0,0,35,13,5,50,15,14,66,46
44091,Dusty Hannahs,Texas Tech,2013,So,22,11,5,0,0,0,29,6,0,66,23,19,24,23
28848,Dejan Kravic,Texas Tech,2013,Sr,73,47,18,5,5,2,42,13,4,2,1,1,33,19
28849,Clark Lammert,Texas Tech,2013,Jr,2,1,0,0,0,0,2,1,0,0,0,0,0,0
59229,Stan Mays,Texas Tech,2013,Fr,0,0,0,0,0,0,0,0,0,1,1,1,0,0
59228,Randy Onwuasor,Texas Tech,2013,Fr,19,10,4,1,1,0,19,4,0,12,1,0,19,12
24235,Aaron Ross,Texas Tech,2013,Fr,15,12,6,0,0,0,17,8,4,12,3,3,17,14
28853,Kader Tapsoba,Texas Tech,2013,Sr,7,4,2,1,1,1,12,4,2,0,0,0,7,6
28854,Jordan Tolbert,Texas Tech,2013,Jr,80,59,31,19,17,15,51,15,12,22,7,6,63,44
59230,Robert Turner,Texas Tech,2013,Jr,59,30,0,0,0,0,59,17,1,46,11,7,63,40
44089,"Jamal Williams, Jr.",Texas Tech,2013,Sr,7,4,1,0,0,0,8,2,0,22,5,4,15,12
61182,Brandon Allums,Texas,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56861,Damarcus Croaker,Texas,2013,Fr,11,7,4,5,5,4,8,5,3,40,12,11,10,7
33246,Javan Felix,Texas,2013,So,37,15,1,0,0,0,112,40,8,131,47,44,51,37
42403,Demarcus Holland,Texas,2013,So,55,24,10,3,3,1,55,18,9,27,8,8,58,31
24198,Jonathan Holmes,Texas,2013,Jr,57,45,18,5,5,2,81,35,23,51,13,13,94,68
24659,Prince Ibeh,Texas,2013,So,44,25,11,17,15,10,14,6,3,0,0,0,29,13
29136,Connor Lammert,Texas,2013,So,30,20,11,4,4,4,30,13,10,38,13,13,25,14
61183,Tarale Murry,Texas,2013,Jr,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42404,Danny Newsome,Texas,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24244,Cameron Ridley,Texas,2013,So,89,61,33,32,29,21,67,24,10,0,0,0,121,75
56862,Isaiah Taylor,Texas,2013,Fr,80,38,10,0,0,0,184,62,19,14,5,3,126,99
56863,Martez Walker,Texas,2013,Fr,35,20,5,3,3,1,12,1,0,43,16,16,36,30
56864,Kendal Yancy,Texas,2013,Fr,16,8,3,1,1,1,30,7,2,13,5,4,37,23
58758,Nate Bowser,Citadel,2013,Fr,2,1,1,1,0,0,2,1,1,0,0,0,4,3
31666,C.J. Bray,Citadel,2013,So,1,1,1,0,0,0,3,2,1,5,0,0,2,2
31667,Marshall Harris III,Citadel,2013,Jr,4,1,0,0,0,0,6,1,0,12,2,2,20,14
31668,P.J. Horgan,Citadel,2013,Jr,6,4,2,0,0,0,5,0,0,0,0,0,0,0
58759,Tom Koopman,Citadel,2013,Fr,5,3,0,0,0,0,12,5,3,0,0,0,1,0
44223,Quinton Marshall,Citadel,2013,So,11,7,1,1,1,1,21,8,3,5,4,4,19,9
31671,Ashton Moore,Citadel,2013,Jr,11,7,0,0,0,0,37,9,1,25,9,5,25,17
44222,Raemond Robinson,Citadel,2013,So,2,0,0,0,0,0,5,2,0,8,4,3,0,0
31673,Dylen Setzekorn,Citadel,2013,So,4,0,0,0,0,0,4,2,1,4,1,1,0,0
58760,Warren Sledge,Citadel,2013,Fr,1,1,0,0,0,0,2,0,0,1,0,0,3,2
44221,Matt Van Scyoc,Citadel,2013,So,11,4,2,0,0,0,14,7,4,33,15,15,15,13
58761,Brian White,Citadel,2013,Fr,17,14,10,0,0,0,26,15,10,1,0,0,7,3
57365,Donald Beatty,Toledo,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42954,Nathan Boothe,Toledo,2013,So,16,10,6,1,1,1,48,21,17,5,1,1,8,7
31323,Julius Brown,Toledo,2013,Jr,26,13,3,0,0,0,40,21,1,28,8,4,29,26
23891,Justin Drummond,Toledo,2013,Jr,26,14,4,6,5,3,15,9,4,16,6,3,40,28
57366,Zach Garber,Toledo,2013,Fr,12,6,2,0,0,0,1,0,0,0,0,0,6,4
57367,Jordan Lauf,Toledo,2013,Fr,6,5,2,0,0,0,4,3,1,1,0,0,12,9
15537,Rian Pearson,Toledo,2013,Sr,31,19,8,1,1,0,35,12,9,9,5,4,22,11
15534,Matt Smith,Toledo,2013,Sr,4,2,1,0,0,0,2,1,1,16,3,3,6,3
23211,J.D. Weatherspoon,Toledo,2013,Jr,28,21,14,13,11,9,17,7,1,7,2,2,31,19
42956,Aubrey Williams,Toledo,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57368,Jonathan Williams,Toledo,2013,Fr,5,0,0,0,0,0,13,7,3,22,11,10,13,10
44732,Barrington Alston,Towson,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,Jerrelle Benimon,Towson,2013,Sr,46,29,5,2,2,1,25,11,1,11,1,1,35,26
6417,Mike Burwell,Towson,2013,Sr,23,7,3,1,1,1,17,6,2,26,8,6,14,10
31263,Marcus Damas,Towson,2013,Sr,26,12,3,0,0,0,9,2,0,23,7,7,20,12
58220,John Davis,Towson,2013,Fr,13,11,2,0,0,0,2,0,0,0,0,0,12,6
23681,Jamel Flash,Towson,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58221,Walter Foster,Towson,2013,Fr,6,2,1,0,0,0,1,1,1,0,0,0,5,2
44733,Rafriel Guthrie,Towson,2013,Sr,30,18,5,0,0,0,15,4,0,19,7,6,33,15
24700,Jerome Hairston,Towson,2013,So,3,1,0,0,0,0,4,3,1,6,0,0,0,0
44734,Marquis Marshall,Towson,2013,Fr,0,0,0,0,0,0,1,0,0,6,1,1,0,0
61720,Larry Mccollum,Towson,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31018,Four McGlynn,Towson,2013,So,7,4,1,0,0,0,1,0,0,34,9,8,15,13
62124,Jonah Meredith,Towson,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61721,Ben Mesuda,Towson,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44735,Timajh Parker-Rivera,Towson,2013,So,33,10,4,2,1,1,3,1,0,0,0,0,21,11
58990,J.C. Bonny,Troy,2013,Jr,3,1,0,0,0,0,2,0,0,4,1,1,0,0
43471,Tevin Calhoun,Troy,2013,Sr,10,7,3,1,0,0,8,1,1,14,3,3,12,5
62023,Phil Coleman,Troy,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58991,Kelton Ford,Troy,2013,Fr,4,2,0,0,0,0,0,0,0,3,0,0,11,8
31695,Westley Hinton,Troy,2013,Sr,7,7,6,2,2,2,10,2,2,18,4,4,6,5
61285,Jordan Howard,Troy,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58992,Hobie Hughes,Troy,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43473,Jeff Mullahey,Troy,2013,Sr,2,0,0,0,0,0,2,0,0,13,3,3,4,4
43474,Antoine Myers,Troy,2013,Sr,22,13,2,0,0,0,10,3,1,1,0,0,14,10
24339,Kevin Thomas (2),Troy,2013,Jr,23,16,8,0,0,0,10,4,0,0,0,0,16,8
43475,Josh Warren,Troy,2013,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0,0
43476,Hunter Williams,Troy,2013,Sr,7,3,0,0,0,0,15,2,1,25,5,4,7,6
57083,Ray Barreno,Tulane,2013,Fr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8648,Tomas Bruha,Tulane,2013,Sr,21,16,12,5,4,4,6,3,1,0,0,0,15,8
57082,Cole Currie,Tulane,2013,Fr,0,0,0,0,0,0,2,0,0,0,0,0,0,0
28007,Louis Dabney,Tulane,2013,So,45,21,6,0,0,0,56,28,3,48,12,9,87,60
30766,Trevante Drye,Tulane,2013,Jr,43,26,13,4,4,2,8,5,1,10,3,3,19,11
57080,Josh Hearlihy,Tulane,2013,Fr,2,0,0,0,0,0,3,0,0,1,1,1,0,0
57081,Payton Henson,Tulane,2013,Fr,10,5,1,1,0,0,6,0,0,23,10,10,14,10
33685,Mikael Herbert,Tulane,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30768,Jay Hook,Tulane,2013,Jr,24,10,2,0,0,0,16,4,0,61,29,26,42,34
30769,Max Keenan,Tulane,2013,Sr,0,0,0,0,0,0,1,0,0,2,1,1,6,4
57079,Cam Reynolds,Tulane,2013,Fr,6,3,3,1,1,1,14,2,0,40,11,10,22,11
57078,Ryan Smith,Tulane,2013,Fr,4,4,2,0,0,0,4,2,2,0,0,0,5,1
57077,Jonathan Stark,Tulane,2013,Fr,41,20,5,0,0,0,61,22,2,43,12,4,62,43
22890,Kevin Thomas,Tulane,2013,Sr,6,3,2,1,1,1,8,3,1,0,0,0,11,6
57097,Marquel Curtis,Tulsa,2013,RS-Jr,3,1,1,0,0,0,4,1,0,0,0,0,2,0
57099,T.K. Edogi,Tulsa,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57098,Lew Evans,Tulsa,2013,So,5,3,0,0,0,0,9,3,2,32,10,9,10,3
42557,Shaquille Harrison,Tulsa,2013,So,45,27,3,3,3,1,25,8,1,5,0,0,39,28
8106,Barrett Hunter,Tulsa,2013,Sr,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57101,Riley Kemmer,Tulsa,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22893,Tim Peete,Tulsa,2013,Sr,9,5,3,1,1,1,14,4,1,17,8,6,10,7
42559,Rashad Ray,Tulsa,2013,So,24,18,4,0,0,0,8,4,0,7,3,2,25,23
57102,Stevie Repichowski,Tulsa,2013,Fr,1,0,0,1,0,0,1,0,0,11,4,4,3,3
30777,Rashad Smith,Tulsa,2013,So,14,11,7,1,1,1,20,9,5,1,0,0,27,19
30778,Brandon Swannegan,Tulsa,2013,So,12,10,6,1,1,1,16,5,5,0,0,0,18,11
