GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,DunkAss,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
58923,Zeek Woodley,Northwestern State,2013,Fr,157,104,69,13,12,12,75,42,22,23,10,10,83,67
42324,Kale Abrahamson,Northwestern,2013,So,19,7,2,0,0,0,10,3,1,73,24,24,31,17
9953,Nikola Cerina,Northwestern,2013,Sr,16,10,8,1,1,1,4,1,0,3,0,0,11,3
23210,JerShon Cobb,Northwestern,2013,Jr,28,22,11,0,0,0,103,38,16,100,36,32,64,53
3952,Drew Crawford,Northwestern,2013,Sr,101,63,25,10,8,3,148,51,16,143,43,28,125,97
11012,Tre Demps,Northwestern,2013,So,53,31,7,0,0,0,105,35,15,127,44,32,63,39
42325,Aaron Liberman,Northwestern,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42326,Sanjay Lumpkin,Northwestern,2013,Fr,46,22,14,1,0,0,14,3,2,46,11,11,34,22
31938,James Montgomery III,Northwestern,2013,Sr,3,2,2,0,0,0,0,0,0,3,0,0,0,0
42277,Alexandru Olah,Northwestern,2013,So,86,46,21,2,2,2,83,43,21,32,10,10,76,49
28770,Dave Sobolewski,Northwestern,2013,Jr,26,11,2,0,0,0,16,5,2,75,15,15,50,37
56672,Nathan Taphorn,Northwestern,2013,Fr,3,2,1,1,1,1,7,3,1,38,13,13,11,6
22409,Eric Atkins,Notre Dame,2013,Sr,105,51,17,0,0,0,101,45,9,159,58,40,90,60
42388,Zach Auguste,Notre Dame,2013,So,97,50,35,16,13,11,52,25,15,1,0,0,54,28
29857,V.J. Beachem,Notre Dame,2013,Fr,8,3,1,0,0,0,15,6,3,35,10,10,10,7
42389,Austin Burgett,Notre Dame,2013,So,16,11,4,3,3,2,13,8,6,36,8,8,22,17
24234,Pat Connaughton,Notre Dame,2013,Jr,78,47,18,8,8,5,63,31,12,199,75,72,66,55
31913,Patrick Crowley,Notre Dame,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9389,Jerian Grant,Notre Dame,2013,Jr,46,31,14,11,10,4,41,18,3,46,20,18,67,59
43395,Demetrius Jackson,Notre Dame,2013,Fr,41,17,4,0,0,0,23,7,1,51,20,15,53,40
42390,Eric Katenda,Notre Dame,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,Tom Knight,Notre Dame,2013,Sr,50,32,19,8,7,6,28,10,7,0,0,0,19,12
3911,Garrick Sherman,Notre Dame,2013,Sr,231,130,75,2,2,2,99,34,14,0,0,0,96,64
56794,Steve Vasturia,Notre Dame,2013,Fr,13,8,3,0,0,0,18,3,0,80,26,26,37,26
23095,Joey Asbury,Oakland,2013,Sr,5,4,4,0,0,0,3,1,1,6,2,2,4,4
12986,Travis Bader,Oakland,2013,Sr,29,14,6,1,1,0,80,20,9,339,137,129,146,139
43151,Mitch Baenziger,Oakland,2013,So,16,8,2,0,0,0,9,3,2,73,28,26,19,13
57281,Kay Felder,Oakland,2013,Fr,93,51,8,1,0,0,89,28,3,61,20,15,109,81
57282,Jalen Hayes,Oakland,2013,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22545,Ralph Hill,Oakland,2013,Jr,18,11,10,2,2,2,4,2,1,22,9,9,11,6
28950,Tommie McCune,Oakland,2013,So,47,33,14,10,8,6,51,17,7,33,7,6,42,34
6270,Duke Mondy,Oakland,2013,Sr,96,50,10,2,2,0,86,26,9,79,26,16,102,67
43152,Lloyd Neely II,Oakland,2013,So,16,8,4,0,0,0,7,2,2,7,3,2,8,5
23094,Corey Petros,Oakland,2013,Jr,181,111,87,23,21,20,119,63,41,0,0,0,140,73
31541,Dante Williams,Oakland,2013,Jr,65,38,24,8,6,5,27,12,7,87,30,30,53,35
9412,Aaron Craft,Ohio State,2013,Sr,136,82,11,0,0,0,41,9,3,50,15,10,116,86
26524,Amedeo Della Valle,Ohio State,2013,So,29,13,2,0,0,0,9,0,0,59,18,16,35,23
46311,Andrew Goldstein,Ohio State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46310,Jake Lorbach,Ohio State,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24321,Marc Loving,Ohio State,2013,Fr,22,8,3,2,2,1,26,12,8,47,11,10,56,43
28744,Trey McDonald,Ohio State,2013,Jr,27,17,12,4,4,3,17,5,2,0,0,0,30,11
24185,LaQuinton Ross,Ohio State,2013,Jr,123,79,23,3,3,2,157,56,15,110,38,38,160,116
24169,Shannon Scott,Ohio State,2013,Jr,66,41,14,0,0,0,60,21,5,79,23,18,54,38
9311,"Lenzelle Smith, Jr.",Ohio State,2013,Sr,90,55,18,11,8,5,55,21,5,141,46,44,81,61
24184,Sam Thompson,Ohio State,2013,Jr,70,50,38,37,34,32,69,18,12,68,24,24,59,37
24176,Amir Williams,Ohio State,2013,Jr,122,81,41,35,31,25,39,16,5,0,0,0,101,65
57360,Antonio Campbell,Ohio,2013,Fr,64,41,28,5,5,5,9,4,4,9,1,1,39,23
61262,Drew Crabtree,Ohio,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23932,T.J. Hall,Ohio,2013,Sr,95,45,18,2,1,1,19,4,0,72,16,15,85,56
23934,Ricardo Johnson,Ohio,2013,Sr,27,17,8,5,5,4,31,8,1,17,5,4,57,39
23935,Nick Kellogg,Ohio,2013,Sr,125,81,24,0,0,0,69,23,8,212,81,69,102,90
57362,Wadly Mompremier,Ohio,2013,Fr,6,1,0,0,0,0,2,0,0,0,0,0,3,1
57363,Maurice Ndour,Ohio,2013,Jr,157,108,62,49,44,30,136,51,25,53,18,17,149,108
30506,Treg Setty,Ohio,2013,So,46,25,11,0,0,0,12,3,3,18,4,4,57,35
10771,Jon Smith,Ohio,2013,Sr,108,82,55,33,31,23,44,16,13,0,0,0,50,33
31322,Stevie Taylor,Ohio,2013,Jr,78,44,11,0,0,0,45,17,2,103,31,26,48,32
42953,Travis Wilkins,Ohio,2013,Sr,20,11,6,0,0,0,31,14,9,119,49,48,29,23
23319,Javarez Willis,Ohio,2013,Jr,49,25,9,0,0,0,23,8,0,129,48,37,30,26
9283,Markel Brown,Oklahoma State,2013,Sr,130,88,36,25,24,15,108,38,7,129,49,35,174,133
34173,Alex Budke,Oklahoma State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37901,Stevie Clark,Oklahoma State,2013,Fr,7,3,1,0,0,0,4,1,0,24,8,7,20,11
9371,Mike Cobbins,Oklahoma State,2013,Jr,22,14,9,10,9,6,17,5,1,0,0,0,16,8
32589,Mason Cox,Oklahoma State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,6,2
28808,Phil Forte,Oklahoma State,2013,So,26,10,2,0,0,0,44,16,4,198,81,71,90,77
56857,Gary Gaskins,Oklahoma State,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56858,Leyton Hammonds,Oklahoma State,2013,Fr,5,3,2,0,0,0,6,3,3,27,7,6,12,3
28715,Kamari Murphy,Oklahoma State,2013,So,69,45,28,21,19,16,67,27,23,0,0,0,47,29
24147,Le'Bryan Nash,Oklahoma State,2013,Jr,171,98,41,29,24,15,116,49,16,5,0,0,158,115
56860,Jackson Perez,Oklahoma State,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28843,Christien Sager,Oklahoma State,2013,Jr,2,1,0,0,0,0,0,0,0,6,2,2,7,3
24275,Marcus Smart,Oklahoma State,2013,So,124,81,25,15,14,11,83,26,9,152,43,27,216,158
28005,Marek Soucek,Oklahoma State,2013,Jr,3,1,1,0,0,0,0,0,0,3,0,0,3,1
42412,Ford Stuen,Oklahoma State,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23309,Brian Williams (3),Oklahoma State,2013,Jr,73,44,24,14,13,9,65,24,10,11,3,3,58,40
42418,D.J. Bennett,Oklahoma,2013,Jr,37,26,12,11,10,6,15,4,1,0,0,0,26,18
56871,Frank Booker,Oklahoma,2013,Fr,12,4,2,0,0,0,6,1,0,109,41,37,33,23
9341,Cameron Clark,Oklahoma,2013,Sr,90,48,24,14,13,13,213,94,42,83,37,31,114,91
42413,C.J. Cole,Oklahoma,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42414,Isaiah Cousins,Oklahoma,2013,So,50,28,5,3,3,0,123,52,10,88,33,28,78,62
28841,James Fraschilla,Oklahoma,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56873,Daniel Harper,Oklahoma,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42415,Buddy Hield,Oklahoma,2013,So,127,79,23,12,11,7,68,20,6,219,83,76,63,46
42416,Je'lon Hornbeak,Oklahoma,2013,So,30,22,3,0,0,0,26,10,2,51,10,7,47,36
56874,Austin Mankin,Oklahoma,2013,Fr,0,0,0,0,0,0,0,0,0,2,2,2,0,0
23308,Tyler Neal,Oklahoma,2013,Sr,44,26,8,2,1,1,20,6,3,73,29,29,50,36
56875,Trey Slate,Oklahoma,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24363,Ryan Spangler,Oklahoma,2013,So,126,90,51,12,12,10,53,19,15,10,2,2,111,76
41400,Jordan Woodard,Oklahoma,2013,Fr,90,35,1,0,0,0,67,20,0,68,24,21,169,131
45346,Aaron Bacote,Old Dominion,2013,So,121,65,17,1,1,1,110,31,5,150,53,35,183,142
57066,Jordan Baker (2),Old Dominion,2013,Fr,22,10,2,0,0,0,24,6,1,80,32,28,30,23
23659,Dimitri Batten,Old Dominion,2013,Jr,103,57,11,1,1,0,88,26,4,137,40,36,103,63
57064,Joe Ebondo,Old Dominion,2013,Jr,35,15,5,1,1,1,9,2,1,0,0,0,21,10
61270,Sean-Michael King,Old Dominion,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18853,Anton Larsen,Old Dominion,2013,Sr,3,2,2,0,0,0,9,5,3,7,0,0,5,3
45343,Ambrose Mosley,Old Dominion,2013,Fr,31,15,6,0,0,0,31,10,2,152,55,46,41,29
45342,Keenan Palmore,Old Dominion,2013,So,133,86,18,3,3,0,129,48,12,5,0,0,120,67
23660,Richard Ross,Old Dominion,2013,Jr,164,113,65,46,38,24,106,30,14,1,0,0,100,51
49345,Martin Shaw,Old Dominion,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41479,Denzell Taylor,Old Dominion,2013,Fr,94,58,35,8,8,8,30,8,5,1,0,0,55,20
56704,Dwight Coleby,Ole Miss,2013,Fr,29,17,10,9,9,6,18,4,2,0,0,0,36,19
9379,Demarco Cox,Ole Miss,2013,Jr,71,42,31,9,9,9,18,4,0,0,0,0,62,31
10061,Marshall Henderson,Ole Miss,2013,Sr,36,19,5,4,4,1,70,21,7,361,124,100,116,96
56705,Janari Joesaar,Ole Miss,2013,Fr,1,1,0,0,0,0,2,1,1,3,1,1,4,4
28803,Aaron Jones,Ole Miss,2013,Jr,84,48,27,24,23,17,92,29,24,12,2,2,42,30
56706,Jerron Martin,Ole Miss,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42359,Derrick Millinghaus,Ole Miss,2013,So,63,32,3,0,0,0,51,13,2,72,18,18,61,39
42360,Martavious Newby,Ole Miss,2013,So,23,14,5,0,0,0,3,3,0,13,6,6,30,18
46370,Cade Peeper,Ole Miss,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42361,Anthony Perez-Cortesia,Ole Miss,2013,So,32,22,11,7,6,4,49,14,3,67,22,21,84,58
27699,Sebastian Saiz,Ole Miss,2013,Fr,63,36,20,8,8,6,62,21,11,0,0,0,51,32
28805,Jarvis Summers,Ole Miss,2013,Jr,72,46,6,0,0,0,199,94,5,104,45,37,171,129
28806,Ladarius White,Ole Miss,2013,Jr,38,24,1,0,0,0,81,26,5,82,24,18,66,46
43178,Jalen Bradley,Omaha,2013,Fr,8,6,3,0,0,0,5,4,2,9,2,2,5,4
31939,C.J. Carter,Omaha,2013,Jr,132,70,20,6,5,2,42,11,2,132,44,34,103,78
31949,Matt Hagerbaumer,Omaha,2013,Sr,61,46,40,27,27,25,5,1,1,0,0,0,24,14
31950,John Karhoff,Omaha,2013,Sr,96,59,39,1,1,0,191,85,37,18,4,4,117,95
31948,Simon Krych,Omaha,2013,So,7,6,3,3,3,2,8,4,3,1,0,0,2,1
57492,Devin Patterson,Omaha,2013,So,71,29,2,0,0,0,54,24,6,83,31,20,110,88
43177,Alex Phillips,Omaha,2013,Sr,18,9,4,0,0,0,18,9,2,66,25,24,15,8
43176,Mike Rostampour,Omaha,2013,Jr,68,45,23,10,9,9,58,24,19,22,9,7,126,86
43175,Justin Simmons,Omaha,2013,Sr,77,40,15,10,10,6,85,33,4,97,25,25,60,51
31941,Caleb Steffensmeier,Omaha,2013,Sr,8,2,1,0,0,0,14,5,1,49,19,16,12,9
43174,Marcus Tyus,Omaha,2013,So,70,41,19,4,3,2,47,20,4,77,27,25,55,42
31547,Korey Billbury,Oral Roberts,2013,So,158,85,23,5,5,0,134,52,10,63,24,21,166,117
44141,Corbin Byford,Oral Roberts,2013,Fr,6,5,3,1,1,1,2,0,0,10,3,3,5,3
44142,Brandon Conley,Oral Roberts,2013,So,66,49,22,9,9,7,28,15,7,0,0,0,71,41
31520,Obi Emegano,Oral Roberts,2013,So,13,10,4,2,2,0,13,7,3,5,3,2,38,30
58924,Adam Glenville,Oral Roberts,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,Shawn Glover,Oral Roberts,2013,Sr,86,61,43,9,9,7,386,177,66,52,25,20,144,119
58926,Denell Henderson,Oral Roberts,2013,Jr,26,12,8,0,0,0,8,2,0,3,1,0,18,12
31544,D.J. Jackson,Oral Roberts,2013,So,23,10,1,0,0,0,41,13,1,60,19,12,53,41
44143,Jorden Kaufman,Oral Roberts,2013,So,63,40,24,0,0,0,45,18,13,0,0,0,33,24
58930,David Mason,Oral Roberts,2013,Sr,0,0,0,0,0,0,3,0,0,1,0,0,0,0
58931,Jabbar Singleton,Oral Roberts,2013,Fr,23,11,2,0,0,0,31,7,0,52,16,13,41,22
58932,Adrion Webber,Oral Roberts,2013,Jr,17,9,1,0,0,0,9,1,0,53,17,17,21,18
30533,Drew Wilson,Oral Roberts,2013,So,33,22,11,2,2,2,9,4,0,1,0,0,24,6
58933,Bobby Word,Oral Roberts,2013,Fr,29,14,4,0,0,0,18,6,3,112,37,34,51,37
30393,Charles Barton,Oregon State,2013,Jr,18,9,3,0,0,0,10,4,1,28,10,7,19,18
6800,Angus Brandt,Oregon State,2013,Sr,110,73,42,9,9,7,101,45,28,49,18,17,105,80
9392,Devon Collier,Oregon State,2013,Sr,156,105,65,19,18,15,72,32,13,0,0,0,188,111
56833,Hallice Cooke,Oregon State,2013,Fr,33,20,6,2,2,0,64,24,4,85,39,24,47,37
26691,Malcolm Duvivier,Oregon State,2013,Fr,20,13,7,2,2,2,16,6,1,28,14,13,17,10
28196,Daniel Gomis,Oregon State,2013,So,35,24,10,4,3,2,16,6,4,0,0,0,27,12
23254,Daniel Jones,Oregon State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30394,C.J. Mitchell,Oregon State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23255,Eric Moreland,Oregon State,2013,Jr,85,49,27,10,10,7,43,16,8,2,1,1,81,45
42496,Langston Morris-Walker,Oregon State,2013,So,25,13,9,3,3,3,10,4,2,50,17,17,27,20
56834,Cheikh N'diaye,Oregon State,2013,Fr,4,3,2,1,1,1,1,1,1,0,0,0,2,0
6811,Roberto Nelson,Oregon State,2013,Sr,154,81,24,3,3,3,135,52,8,138,56,31,222,182
28740,Jarmal Reid,Oregon State,2013,So,12,8,6,2,2,2,9,2,0,0,0,0,8,3
42495,Victor Robbins,Oregon State,2013,So,25,12,5,0,0,0,13,2,0,13,4,3,33,21
42494,Olaf Schaftenaar,Oregon State,2013,So,4,4,3,0,0,0,10,4,2,38,12,11,9,7
56826,Jalil Abdul-Bassit,Oregon,2013,Jr,3,0,0,0,0,0,2,1,0,14,5,5,2,0
56827,Richard Amardi,Oregon,2013,Sr,81,50,25,14,12,9,71,31,19,3,1,1,61,32
42501,Arik Armstead,Oregon,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24649,Dominic Artis,Oregon,2013,So,42,18,5,1,1,1,21,6,0,28,6,3,33,22
28985,Waverly Austin,Oregon,2013,Sr,37,16,10,6,4,3,6,2,1,0,0,0,29,17
15484,Jason Calliste,Oregon,2013,Sr,51,29,9,1,1,0,33,17,6,119,59,45,130,112
28989,Ben Carter,Oregon,2013,So,26,12,4,2,0,0,17,6,5,0,0,0,33,26
56828,Elgin Cook,Oregon,2013,So,77,53,14,11,9,4,31,14,5,13,2,2,98,65
55172,Brian Crow,Oregon,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29195,Damyean Dotson,Oregon,2013,So,83,51,25,7,7,5,88,33,17,79,24,22,58,45
61314,Theo Friedman,Oregon,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56829,A.J. Lapray,Oregon,2013,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23249,Johnathan Loyd,Oregon,2013,Sr,55,32,6,0,0,0,50,21,4,52,18,16,78,62
23340,Nicholas Lucenti,Oregon,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,Mike Moser,Oregon,2013,Sr,112,63,32,15,14,9,98,43,21,144,55,51,69,53
22869,Joe Young,Oregon,2013,Jr,143,84,26,4,4,2,92,37,18,174,70,60,159,138
24831,Gabriel Aguirre,Pacific,2013,Jr,23,19,13,0,0,0,8,3,1,1,0,0,31,21
7121,Andrew Bock,Pacific,2013,Sr,83,44,2,0,0,0,61,15,3,86,32,19,171,150
44767,Tony Gill,Pacific,2013,Sr,87,61,38,1,1,1,77,37,18,96,35,32,72,51
31125,Trevin Harris,Pacific,2013,Sr,28,23,7,0,0,0,33,15,4,73,32,31,51,43
22792,Khalil Kelley,Pacific,2013,Sr,70,47,26,6,4,4,73,23,12,0,0,0,88,52
22790,Spencer Llewellyn,Pacific,2013,Jr,0,0,0,0,0,0,0,0,0,2,0,0,0,0
44769,Thomas Peters,Pacific,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31130,Ross Rivera,Pacific,2013,Sr,36,22,7,0,0,0,111,47,25,56,21,20,61,53
44770,Aaron Short,Pacific,2013,Jr,24,15,4,0,0,0,26,4,1,51,26,22,19,17
44771,Sama Taku,Pacific,2013,Sr,109,57,19,0,0,0,172,67,24,58,14,14,81,62
27771,David Taylor,Pacific,2013,Fr,11,6,1,0,0,0,6,2,1,32,9,7,9,4
31133,Tim Thomas,Pacific,2013,Sr,29,18,9,0,0,0,40,13,7,1,0,0,18,10
57598,T.J. Wallace,Pacific,2013,Fr,50,23,3,1,0,0,32,7,1,81,31,23,69,47
46309,Zach Cooper,Penn State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42542,Jordan Dickerson,Penn State,2013,So,19,10,7,6,6,3,5,2,1,1,0,0,11,7
3977,Tim Frazier,Penn State,2013,Sr,113,67,15,1,1,1,162,60,5,81,22,10,189,147
42327,Donovon Jack,Penn State,2013,So,72,45,25,11,11,11,37,13,3,61,18,18,43,27
28971,John Johnson,Penn State,2013,Jr,44,25,12,1,0,0,21,5,0,65,21,10,18,13
30358,Kevin Montminy,Penn State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56675,Julian Moore,Penn State,2013,RS-Fr,2,1,1,1,1,1,1,0,0,0,0,0,0,0
22883,D.J. Newbill,Penn State,2013,Jr,160,98,29,11,10,8,147,59,13,132,42,33,168,127
11537,Allen Roberts,Penn State,2013,Sr,13,7,2,0,0,0,8,1,1,52,15,15,26,19
42329,Brandon Taylor,Penn State,2013,So,49,32,11,0,0,0,67,25,11,132,40,40,56,49
31745,Geno Thorpe,Penn State,2013,Fr,31,23,12,3,3,2,9,1,0,9,3,2,45,31
28776,Ross Travis,Penn State,2013,Jr,89,54,25,19,14,9,102,33,19,29,8,8,97,65
23215,Alan Wisniewski,Penn State,2013,Jr,4,3,3,0,0,0,1,0,0,0,0,0,4,3
56674,Graham Woodward,Penn State,2013,Fr,7,3,1,0,0,0,14,3,0,48,19,16,4,2
57338,Tony Bagtas,Pennsylvania ,2013,Fr,11,3,0,0,0,0,16,6,0,9,3,3,7,6
30869,Henry Brooks,Pennsylvania ,2013,Jr,29,17,12,1,1,0,63,28,25,1,0,0,15,10
30871,Camryn Crocker,Pennsylvania ,2013,Jr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23835,Fran Dougherty,Pennsylvania ,2013,Sr,141,91,58,2,2,2,91,44,24,14,3,3,87,59
23838,Cameron Gunter,Pennsylvania ,2013,Sr,11,6,1,1,1,0,8,1,1,0,0,0,18,9
43234,Julian Harrell,Pennsylvania ,2013,Fr,26,13,6,0,0,0,11,4,1,15,6,4,18,7
43235,Tony Hicks,Pennsylvania ,2013,So,95,58,20,3,2,0,115,39,10,106,33,19,101,78
57337,Matt Howard (2),Pennsylvania ,2013,Fr,2,0,0,0,0,0,11,6,4,1,0,0,13,5
23833,Miles Jackson-Cartwright,Pennsylvania ,2013,Sr,49,26,12,0,0,0,57,21,5,116,45,39,85,68
23837,Dau Jok,Pennsylvania ,2013,Sr,4,4,2,0,0,0,2,0,0,40,12,12,3,2
57336,Dylan Jones,Pennsylvania ,2013,Fr,8,3,2,1,1,1,3,0,0,0,0,0,3,0
43236,Jamal Lewis,Pennsylvania ,2013,So,19,8,1,0,0,0,6,0,0,29,10,10,21,14
30873,Greg Louis,Pennsylvania ,2013,Jr,10,7,6,1,1,0,3,2,2,5,3,3,8,5
30874,Patrick Lucas-Perry,Pennsylvania ,2013,Jr,1,1,1,0,0,0,1,0,0,7,1,1,4,3
43237,Darien Nelson-Henry,Pennsylvania ,2013,So,111,73,55,3,2,2,36,13,5,0,0,0,98,65
66278,Matt Poplawski,Pennsylvania ,2013,Fr,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23839,Steve Rennard,Pennsylvania ,2013,Sr,6,5,3,0,0,0,5,1,0,43,11,11,24,18
57334,Preston Troutt,Pennsylvania ,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57597,Jonathan Allen,Pepperdine,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57595,Malcolm Brooks,Pepperdine,2013,Jr,57,27,8,0,0,0,58,31,6,105,43,38,61,51
42741,Stacy Davis,Pepperdine,2013,So,112,63,37,3,2,2,160,65,38,46,23,23,171,130
57590,David Jesperson,Pepperdine,2013,Fr,9,6,3,0,0,0,5,2,2,7,2,1,10,7
42742,Malte Kramer,Pepperdine,2013,Sr,12,8,4,0,0,0,13,5,4,64,30,29,19,12
6883,Brendan Lane,Pepperdine,2013,Sr,135,90,54,14,14,13,134,61,36,27,10,10,83,50
57591,Jeremy Major,Pepperdine,2013,Fr,92,43,8,0,0,0,52,19,0,71,27,15,97,65
42743,Austin Mills,Pepperdine,2013,So,8,5,0,0,0,0,8,5,0,31,6,4,15,9
57592,"Lamond Murray, Jr.",Pepperdine,2013,Fr,21,15,8,0,0,0,39,17,8,12,3,2,46,29
42744,Jett Raines,Pepperdine,2013,So,29,19,7,5,3,3,27,13,9,1,0,0,30,18
42745,Atif Russell,Pepperdine,2013,So,34,21,7,0,0,0,28,9,7,13,3,3,27,18
30417,Nikolas Skouen,Pepperdine,2013,Sr,9,5,1,0,0,0,20,9,5,69,22,19,15,15
57593,Amadi Udenyi,Pepperdine,2013,Fr,27,8,1,0,0,0,22,7,0,59,20,14,43,28
57594,Jeff Van Dyke,Pepperdine,2013,Fr,0,0,0,0,0,0,1,0,0,17,5,5,0,0
24648,Jamel Artis,Pittsburgh,2013,Fr,40,22,14,1,1,1,47,21,18,24,8,8,58,41
28970,Durand Johnson,Pittsburgh,2013,So,22,13,9,1,1,1,12,4,2,52,20,17,16,12
42391,Chris Jones (4),Pittsburgh,2013,Fr,7,4,2,0,0,0,7,2,0,11,2,2,14,10
61175,Joshua Ko,Pittsburgh,2013,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42392,Mike Lecak,Pittsburgh,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24693,Josh Newkirk,Pittsburgh,2013,Fr,21,13,8,2,2,1,40,15,7,38,17,17,27,14
6235,Lamar Patterson,Pittsburgh,2013,Sr,113,74,27,8,8,5,126,41,12,192,74,62,154,114
22410,Aron Nwankwo,Pittsburgh,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28967,Derrick Randall,Pittsburgh,2013,Jr,27,16,9,4,4,4,9,4,2,0,0,0,24,11
24300,James Robinson,Pittsburgh,2013,So,47,26,11,0,0,0,83,31,11,62,22,22,89,71
24221,Joseph Uchebo,Pittsburgh,2013,So,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9393,Cameron Wright,Pittsburgh,2013,Jr,103,65,44,3,3,3,163,70,45,40,9,8,79,54
42089,Mike Young,Pittsburgh,2013,Fr,61,30,18,9,7,7,60,19,13,26,9,8,78,64
6238,Talib Zanna,Pittsburgh,2013,Sr,159,113,75,30,28,24,96,35,21,1,0,0,185,123
61233,Jacob Begin,Portland State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58075,Kyle Benton,Portland State,2013,Fr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22715,Brandon Cataldo,Portland State,2013,Jr,30,22,10,1,1,1,42,21,13,0,0,0,25,19
23429,Tim Douglas,Portland State,2013,Jr,65,38,10,0,0,0,129,43,11,128,44,42,74,58
45024,Alyx Foster,Portland State,2013,Sr,3,2,2,0,0,0,3,1,0,7,3,2,11,6
58076,Zach Gengler,Portland State,2013,Fr,7,5,1,0,0,0,32,12,7,21,10,10,10,7
17370,Marcus Hall,Portland State,2013,Jr,26,16,9,0,0,0,31,12,7,126,48,41,49,31
31096,Joel King,Portland State,2013,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45023,Aaron Moore,Portland State,2013,Sr,19,13,8,3,3,3,68,29,18,0,0,0,28,19
45022,Lamont Prosser,Portland State,2013,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16622,Kyle Richardson,Portland State,2013,Sr,107,75,34,25,24,21,112,54,35,0,0,0,81,49
58078,DaShaun Wiggins,Portland State,2013,Jr,59,42,11,0,0,0,107,36,6,82,25,22,168,130
23272,"Dre' Winston, Jr.",Portland State,2013,Jr,81,61,30,6,5,3,49,20,4,39,8,7,116,90
23375,Gary Winston,Portland State,2013,Jr,50,31,13,0,0,0,92,33,6,100,43,28,67,54
23423,John Bailey,Portland,2013,Jr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30422,Kevin Bailey,Portland,2013,Jr,60,34,13,5,5,4,150,57,10,71,30,26,117,87
23425,Riley Barker,Portland,2013,Jr,39,24,12,10,9,7,36,13,5,1,0,0,36,20
30423,David Carr,Portland,2013,Jr,9,5,0,0,0,0,20,7,2,18,3,3,16,8
26602,Volodymyr Herun,Portland,2013,Jr,33,17,10,0,0,0,41,16,13,9,2,2,29,19
23426,Ryan Nicholas,Portland,2013,Sr,75,52,25,1,1,1,152,66,40,58,22,22,101,78
42748,Bryce Pressley,Portland,2013,So,51,28,10,1,1,0,73,28,9,79,37,36,44,33
23427,Tanner Riley,Portland,2013,Sr,0,0,0,0,0,0,11,4,3,16,3,3,5,5
57589,Bobby Sharp,Portland,2013,Jr,2,1,0,0,0,0,50,16,9,149,57,46,35,25
