GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
76404,Joseph Chartouny,Fordham,2017,Jr,20.59%,14.29%,2.56%,16.67%,50.00%,17.86%,2.94%,0.00%,0.00%
98565,Chris Downing,Fordham,2017,Jr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
86018,Tre Evans,Fordham,2017,So,14.29%,0.00%,0.00%,33.33%,33.33%,0.00%,0.00%,0.00%,NA
54508,Cavit Havsa,Fordham,2017,So,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
107636,Perris Hicks,Fordham,2017,Sr,8.33%,25.00%,2.86%,40.00%,33.33%,17.39%,8.33%,0.00%,0.00%
107279,Chuba Ohams,Fordham,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
41588,David Pekarek,Fordham,2017,Jr,0.00%,0.00%,0.00%,50.00%,0.00%,9.09%,11.11%,0.00%,0.00%
102815,Brenton Petty,Fordham,2017,Sr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
75975,Ivan Raut,Fordham,2017,Fr,0.00%,0.00%,0.00%,0.00%,20.00%,23.08%,0.00%,0.00%,NA
88674,Thomas Sanchez,Fordham,2017,Sr,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
27971,Prokop Slanina,Fordham,2017,Jr,8.70%,20.00%,4.00%,28.57%,33.33%,5.88%,17.39%,0.00%,0.00%
106704,Will Tavares,Fordham,2017,Sr,21.57%,8.33%,0.00%,48.00%,16.67%,16.67%,11.76%,0.00%,0.00%
122361,Cameron Benford,Fort Wayne,2017,Fr,0.00%,0.00%,NA,NA,100.00%,NA,0.00%,0.00%,NA
106871,Dylan Carl,Fort Wayne,2017,Fr,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,20.00%,0.00%
109599,Jordan Coblin,Fort Wayne,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
88081,Kason Harrell,Fort Wayne,2017,Jr,0.00%,0.00%,0.00%,42.86%,25.00%,12.50%,0.00%,0.00%,NA
109597,Jordon King,Fort Wayne,2017,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,50.00%,0.00%,0.00%
81496,John Konchar,Fort Wayne,2017,Jr,7.69%,16.67%,0.00%,33.33%,50.00%,30.77%,7.69%,16.67%,0.00%
109598,Jax Levitch,Fort Wayne,2017,So,0.00%,NA,0.00%,100.00%,NA,9.09%,100.00%,NA,0.00%
106933,Chris Rollins,Fort Wayne,2017,Fr,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
56679,Bryson Scott,Fort Wayne,2017,Sr,6.82%,0.00%,0.00%,40.00%,20.00%,7.69%,0.00%,0.00%,NA
122362,Jairus Stevens,Fort Wayne,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
57159,Xzavier Taylor,Fort Wayne,2017,Sr,20.00%,9.09%,0.00%,50.00%,20.00%,0.00%,40.00%,9.09%,0.00%
106661,Matt Weir,Fort Wayne,2017,Fr,0.00%,0.00%,0.00%,66.67%,0.00%,0.00%,0.00%,0.00%,NA
97493,Sam Bittner,Fresno State,2017,Jr,37.50%,0.00%,5.56%,0.00%,0.00%,20.00%,0.00%,0.00%,NA
57599,Ray Bowles,Fresno State,2017,Sr,8.82%,8.33%,0.00%,35.29%,50.00%,20.00%,5.88%,0.00%,0.00%
80955,Terrell Carter II,Fresno State,2017,Sr,5.56%,8.70%,NA,14.29%,35.71%,NA,5.56%,13.04%,0.00%
121680,Gilles Dekoninck,Fresno State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
84312,Nate Grimes,Fresno State,2017,So,0.00%,8.33%,NA,100.00%,20.00%,NA,46.67%,25.00%,0.00%
42400,Jaron Hopkins,Fresno State,2017,Sr,0.00%,5.26%,16.67%,14.29%,40.74%,0.00%,3.85%,2.63%,0.00%
85726,Johnny McWilliams,Fresno State,2017,So,33.33%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
109469,Lazaro Rojas,Fresno State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81441,Deshon Taylor,Fresno State,2017,Jr,17.14%,16.13%,1.96%,41.18%,30.77%,15.63%,5.71%,0.00%,0.00%
56853,Jahmel Taylor,Fresno State,2017,Sr,14.29%,42.86%,0.00%,25.00%,33.33%,20.00%,0.00%,0.00%,0.00%
121681,Myles Warren,Fresno State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
85711,Bryson Williams,Fresno State,2017,So,6.38%,4.41%,0.00%,25.00%,18.75%,0.00%,21.28%,4.41%,15.38%
84319,New Williams,Fresno State,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
81260,Geoff Beans,Furman,2017,Sr,NA,NA,0.00%,NA,NA,33.33%,NA,NA,NA
85407,Andy Brown (2),Furman,2017,Jr,NA,0.00%,0.00%,NA,0.00%,25.00%,NA,0.00%,NA
81259,John Davis III,Furman,2017,Sr,10.00%,0.00%,0.00%,20.00%,28.57%,15.38%,0.00%,0.00%,NA
81268,Daniel Fowler,Furman,2017,Sr,11.76%,25.00%,0.00%,55.56%,33.33%,18.18%,0.00%,0.00%,NA
122229,Alex Hunter,Furman,2017,Fr,0.00%,0.00%,0.00%,0.00%,NA,33.33%,0.00%,0.00%,NA
89125,Jonathan Jean,Furman,2017,Jr,NA,NA,100.00%,NA,NA,0.00%,NA,NA,NA
106956,Jordan Lyons,Furman,2017,So,0.00%,NA,0.00%,NA,NA,33.33%,0.00%,NA,NA
106866,Clay Mounce,Furman,2017,Fr,21.43%,0.00%,0.00%,42.86%,0.00%,0.00%,21.43%,0.00%,0.00%
88564,Matt Rafferty,Furman,2017,Jr,6.25%,0.00%,0.00%,40.00%,14.29%,50.00%,6.25%,0.00%,0.00%
105865,Brady Schuck,Furman,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81265,Devin Sibley,Furman,2017,Sr,16.67%,0.00%,0.00%,25.00%,28.57%,13.33%,0.00%,0.00%,NA
122231,Seve Stavroff,Furman,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
85478,Jalen Williams,Furman,2017,So,0.00%,100.00%,NA,0.00%,33.33%,NA,33.33%,66.67%,0.00%
81402,Jake Allsmiller,Georgia Southern,2017,Sr,NA,0.00%,0.00%,NA,NA,26.09%,NA,0.00%,0.00%
83973,Tookie Brown,Georgia Southern,2017,Jr,9.09%,0.00%,0.00%,70.00%,20.00%,22.22%,0.00%,0.00%,NA
57411,B.J. Gladden,Georgia Southern,2017,Sr,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,11.11%,0.00%,0.00%
85344,Montae Glenn,Georgia Southern,2017,Jr,3.57%,10.00%,NA,44.44%,12.50%,NA,32.14%,20.00%,0.00%
97637,Jared Hamilton,Georgia Southern,2017,So,27.27%,9.09%,NA,57.14%,33.33%,NA,9.09%,0.00%,0.00%
81404,Mike Hughes,Georgia Southern,2017,Sr,60.00%,16.67%,0.00%,100.00%,33.33%,30.43%,0.00%,0.00%,NA
106745,Quan Jackson,Georgia Southern,2017,Fr,50.00%,25.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,NA
122326,"David-Lee Jones, Jr.",Georgia Southern,2017,So,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
122327,Tione Jones,Georgia Southern,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
81406,Shawn O'Connell,Georgia Southern,2017,Jr,16.67%,0.00%,NA,0.00%,0.00%,NA,16.67%,0.00%,0.00%
116060,Deshaven Reynolds,Georgia Southern,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
81409,Coye Simmons,Georgia Southern,2017,Sr,33.33%,0.00%,NA,100.00%,0.00%,NA,33.33%,25.00%,0.00%
84382,Ikeon Smith,Georgia Southern,2017,Jr,14.29%,0.00%,0.00%,28.57%,40.00%,33.33%,14.29%,0.00%,0.00%
122015,Jaheam Cornwall,Gardner-Webb,2017,Fr,20.00%,14.29%,0.00%,28.57%,50.00%,0.00%,0.00%,0.00%,NA
80486,David Efianayi,Gardner-Webb,2017,Jr,15.15%,20.00%,0.00%,47.06%,35.71%,25.00%,0.00%,0.00%,NA
85255,Eric Jamison,Gardner-Webb,2017,So,28.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,0.00%
97562,Justin Jenkins (2),Gardner-Webb,2017,So,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
109332,Nate Johnson (2),Gardner-Webb,2017,Fr,0.00%,0.00%,0.00%,0.00%,NA,22.22%,0.00%,0.00%,NA
85095,D.J. Laster,Gardner-Webb,2017,Jr,12.50%,10.71%,0.00%,36.84%,31.25%,22.22%,15.00%,0.00%,0.00%
80488,Brandon Miller,Gardner-Webb,2017,Jr,11.11%,40.00%,NA,25.00%,0.00%,NA,22.22%,0.00%,0.00%
32777,L'Hassane Niangane,Gardner-Webb,2017,Sr,0.00%,0.00%,NA,0.00%,0.00%,NA,80.00%,0.00%,0.00%
109333,Liam O'Reilly,Gardner-Webb,2017,Sr,53.85%,0.00%,0.00%,55.56%,27.27%,31.25%,0.00%,0.00%,NA
85083,Jamaal Robateau,Gardner-Webb,2017,Sr,40.00%,14.29%,0.00%,20.00%,0.00%,14.29%,0.00%,0.00%,NA
85909,Christian Turner,Gardner-Webb,2017,So,0.00%,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,NA
109331,Patrick Zeck,Gardner-Webb,2017,So,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
85796,Ian Boyd,George Mason,2017,So,22.22%,3.23%,0.00%,37.50%,36.84%,31.82%,16.67%,0.00%,0.00%
118701,Greg Calixte,George Mason,2017,Fr,0.00%,20.00%,NA,42.86%,42.86%,NA,23.81%,10.00%,0.00%
124624,Nick DiClementi,George Mason,2017,Sr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
121583,Zach Garrett,George Mason,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
85284,Jaire Grayer,George Mason,2017,Jr,21.05%,8.82%,0.00%,20.00%,14.29%,11.36%,10.53%,5.88%,0.00%
121584,Javon Greene,George Mason,2017,Fr,10.00%,14.29%,4.17%,25.00%,33.33%,29.41%,0.00%,0.00%,NA
107308,Justin Kier,George Mason,2017,So,6.25%,6.90%,18.18%,25.00%,21.05%,18.18%,0.00%,0.00%,NA
97510,Otis Livingston II,George Mason,2017,Jr,21.62%,6.38%,2.33%,35.29%,21.21%,33.33%,0.00%,0.00%,NA
88818,Goanar Mar,George Mason,2017,Fr,5.56%,0.00%,0.00%,27.27%,30.00%,17.39%,11.11%,5.26%,0.00%
121585,Jack Tempchin,George Mason,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
107337,A.J. Wilson (2),George Mason,2017,Fr,6.67%,10.00%,0.00%,40.00%,25.00%,0.00%,20.00%,30.00%,0.00%
88724,Jair Bolden,George Washington,2017,So,0.00%,0.00%,1.32%,0.00%,30.56%,30.91%,0.00%,1.82%,0.00%
121586,Jack Granger,George Washington,2017,Sr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
121587,Maceo Jack,George Washington,2017,Fr,16.67%,0.00%,0.00%,50.00%,0.00%,33.33%,0.00%,0.00%,NA
121588,Javier Langarica,George Washington,2017,Fr,NA,0.00%,0.00%,NA,NA,25.00%,NA,0.00%,NA
105389,Justin Mazzulla,George Washington,2017,Fr,22.22%,33.33%,0.00%,25.00%,33.33%,33.33%,11.11%,0.00%,0.00%
109315,Adam Mitola,George Washington,2017,So,NA,100.00%,0.00%,NA,0.00%,25.00%,NA,0.00%,NA
121589,"Terry Nolan, Jr.",George Washington,2017,Fr,13.89%,0.00%,0.00%,46.15%,50.00%,30.43%,8.33%,0.00%,33.33%
109388,Luke Sasser,George Washington,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
26701,Patrick Steeves,George Washington,2017,Sr,7.14%,0.00%,0.00%,26.67%,32.00%,0.00%,10.71%,4.44%,0.00%
52006,Arnaldo Toro Barea,George Washington,2017,So,13.33%,0.00%,0.00%,21.43%,21.05%,27.78%,3.33%,3.85%,0.00%
53707,Yuta Watanabe,George Washington,2017,Sr,15.79%,3.70%,0.00%,55.56%,23.91%,25.81%,7.89%,3.70%,0.00%
107676,Justin Williams,George Washington,2017,So,14.29%,33.33%,0.00%,33.33%,33.33%,0.00%,14.29%,0.00%,0.00%
57419,Bo Zeigler,George Washington,2017,Sr,17.07%,0.00%,NA,40.00%,0.00%,NA,7.32%,0.00%,0.00%
71572,Jahvon Blair,Georgetown,2017,Fr,6.67%,5.56%,3.06%,37.50%,17.86%,25.00%,13.33%,0.00%,0.00%
73159,Marcus Derrickson,Georgetown,2017,Jr,19.67%,5.41%,5.00%,54.17%,29.55%,29.03%,11.48%,5.41%,0.00%
79853,Trey Dickerson,Georgetown,2017,Sr,15.79%,0.00%,0.00%,45.00%,40.00%,43.75%,2.63%,0.00%,0.00%
59513,Jessie Govan,Georgetown,2017,Jr,7.23%,3.42%,0.00%,46.67%,28.41%,25.00%,22.89%,1.37%,0.00%
113743,Ra'Mond Hines,Georgetown,2017,Sr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
84052,Kaleb Johnson,Georgetown,2017,Jr,12.20%,10.53%,5.26%,25.00%,54.55%,12.50%,17.07%,0.00%,0.00%
89386,Jagan Mosley,Georgetown,2017,So,17.95%,7.14%,4.55%,55.00%,46.15%,33.33%,5.13%,0.00%,0.00%
107266,Jonathan Mulmore,Georgetown,2017,Sr,29.17%,0.00%,0.00%,43.75%,0.00%,25.00%,0.00%,0.00%,0.00%
109295,George Muresan,Georgetown,2017,So,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
121486,Jamorko Pickett,Georgetown,2017,Fr,4.76%,2.70%,0.00%,12.50%,38.46%,27.69%,9.52%,0.00%,0.00%
121488,Chris Sodom,Georgetown,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121487,Antwan Walker,Georgetown,2017,Fr,22.22%,10.00%,0.00%,22.22%,12.50%,100.00%,44.44%,0.00%,12.50%
122328,Denis Alibegovic,Georgia State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
84923,Malik Benlevi,Georgia State,2017,Jr,10.53%,0.00%,2.27%,66.67%,50.00%,20.00%,21.05%,0.00%,25.00%
122329,Matt Chism,Georgia State,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
91005,Chris Clerkley,Georgia State,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
109707,Nile Felton,Georgia State,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
122330,Josh Linder,Georgia State,2017,Fr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
81026,Devin Mitchell,Georgia State,2017,Jr,27.78%,0.00%,2.27%,45.45%,10.00%,24.00%,0.00%,0.00%,NA
81413,Jordan Session,Georgia State,2017,Sr,12.00%,0.00%,0.00%,62.50%,20.00%,0.00%,36.00%,0.00%,0.00%
86758,D'Marcus Simonds,Georgia State,2017,So,19.40%,8.51%,2.94%,30.77%,30.00%,26.09%,8.96%,2.13%,12.50%
81414,Jeff Thomas,Georgia State,2017,Jr,0.00%,0.00%,0.00%,NA,22.22%,29.41%,12.50%,5.88%,0.00%
80386,Jordan Tyson,Georgia State,2017,Jr,50.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,16.67%,0.00%
58789,Isaiah Williams (2),Georgia State,2017,Sr,25.00%,9.09%,3.70%,0.00%,12.50%,37.50%,0.00%,0.00%,NA
122331,Kane Williams,Georgia State,2017,Fr,18.18%,0.00%,0.00%,75.00%,0.00%,0.00%,0.00%,25.00%,0.00%
81169,Brandon Alston,Georgia Tech,2017,Jr,14.29%,12.50%,2.94%,46.67%,31.58%,33.33%,5.71%,0.00%,0.00%
104934,Jose Alvarado,Georgia Tech,2017,Fr,17.65%,11.11%,0.00%,30.77%,16.67%,31.71%,0.00%,0.00%,0.00%
121412,Jon Brown,Georgia Tech,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121413,Evan Cole,Georgia Tech,2017,Fr,13.64%,12.50%,0.00%,11.11%,20.00%,36.36%,27.27%,0.00%,33.33%
80075,Abdoulaye Gueye,Georgia Tech,2017,Jr,5.00%,6.56%,0.00%,50.00%,20.51%,66.67%,32.50%,0.00%,7.69%
121414,Curtis Haywood II,Georgia Tech,2017,Fr,16.67%,0.00%,0.00%,0.00%,0.00%,23.53%,16.67%,0.00%,100.00%
80071,Tadric Jackson,Georgia Tech,2017,Sr,7.59%,7.53%,0.00%,36.36%,28.81%,24.56%,2.53%,2.15%,0.00%
121415,Evan Jester,Georgia Tech,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
80077,Ben Lammers,Georgia Tech,2017,Sr,8.89%,0.75%,0.00%,36.67%,24.21%,20.00%,17.78%,1.49%,0.00%
85652,Justin Moore,Georgia Tech,2017,So,25.00%,0.00%,0.00%,0.00%,33.33%,100.00%,0.00%,0.00%,NA
84074,Sylvester Ogbonda,Georgia Tech,2017,So,0.00%,0.00%,NA,NA,NA,NA,50.00%,0.00%,0.00%
94058,Josh Okogie,Georgia Tech,2017,So,11.46%,9.09%,0.00%,37.50%,38.98%,25.00%,12.50%,3.41%,0.00%
121416,Malachi Rice,Georgia Tech,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121417,Avi Schafer,Georgia Tech,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121418,Moses Wright,Georgia Tech,2017,Fr,8.00%,9.09%,0.00%,42.86%,38.89%,31.82%,32.00%,0.00%,12.50%
108483,Nicolas Claxton,Georgia,2017,Fr,10.71%,8.33%,0.00%,50.00%,34.62%,50.00%,42.86%,11.11%,6.25%
85647,Tyree Crump,Georgia,2017,So,15.38%,0.00%,0.90%,37.50%,7.69%,32.88%,0.00%,0.00%,NA
107474,Pape Diatta,Georgia,2017,Sr,0.00%,33.33%,0.00%,0.00%,0.00%,25.00%,50.00%,0.00%,0.00%
88687,Mike Edwards,Georgia,2017,Jr,30.00%,26.67%,NA,42.86%,40.00%,NA,40.00%,26.67%,0.00%
104917,Rayshaun Hammonds,Georgia,2017,Fr,3.92%,12.90%,0.00%,68.42%,54.35%,30.30%,31.37%,4.84%,5.26%
86009,Jordan Harris (2),Georgia,2017,So,0.00%,11.11%,4.76%,0.00%,75.00%,33.33%,0.00%,0.00%,NA
81485,Christian Harrison,Georgia,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
121335,Teshaun Hightower,Georgia,2017,Fr,20.00%,22.22%,0.00%,87.50%,60.00%,37.50%,6.67%,0.00%,0.00%
84007,Will Jackson,Georgia,2017,Jr,13.33%,3.03%,0.74%,37.50%,26.83%,38.78%,0.00%,0.00%,0.00%
121336,Isaac Kante,Georgia,2017,Fr,0.00%,33.33%,NA,NA,33.33%,NA,33.33%,33.33%,0.00%
81016,Yante Maten,Georgia,2017,Sr,5.65%,6.04%,1.47%,35.42%,39.82%,19.57%,19.35%,4.40%,6.25%
86746,Derek Ogbeide,Georgia,2017,Jr,6.25%,1.47%,0.00%,34.78%,32.43%,100.00%,22.50%,5.88%,4.55%
97440,Connor O'Neill,Georgia,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
56713,Juwan Parker,Georgia,2017,Sr,28.57%,6.54%,0.00%,10.00%,29.51%,23.81%,14.29%,0.93%,0.00%
84048,E'Torrion Wilridge,Georgia,2017,Jr,16.67%,50.00%,5.88%,100.00%,100.00%,35.71%,0.00%,0.00%,NA
97733,Jack Beach,Gonzaga,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
127912,Brian Pete,Gonzaga,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
72649,Rui Hachimura,Gonzaga,2017,So,12.73%,5.13%,0.00%,12.50%,23.53%,30.00%,5.45%,5.13%,0.00%
87319,Jeremy Jones (2),Gonzaga,2017,Jr,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,NA
105831,Corey Kispert,Gonzaga,2017,Fr,15.38%,16.67%,4.35%,100.00%,40.00%,20.00%,7.69%,0.00%,0.00%
53888,Jacob Larsen,Gonzaga,2017,Fr,16.67%,0.00%,NA,33.33%,0.00%,NA,0.00%,0.00%,NA
97640,Alex Martin,Gonzaga,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
81298,Silas Melson,Gonzaga,2017,Sr,8.00%,4.55%,3.28%,22.22%,25.00%,34.15%,8.00%,0.00%,0.00%
85617,Zach Norvell,Gonzaga,2017,Fr,15.56%,8.33%,0.00%,52.63%,50.00%,36.54%,4.44%,0.00%,0.00%
52563,Josh Perkins,Gonzaga,2017,Jr,15.63%,4.76%,1.35%,47.06%,41.67%,22.92%,0.00%,0.00%,NA
77639,Killian Tillie,Gonzaga,2017,So,11.76%,13.79%,0.00%,37.50%,33.33%,47.62%,2.94%,3.45%,0.00%
84045,Jesse Wade,Gonzaga,2017,Fr,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
26757,Johnathan Williams,Gonzaga,2017,Sr,7.79%,0.00%,0.00%,10.00%,0.00%,21.43%,14.29%,0.00%,9.09%
112953,Anthony Gatson,Grambling State,2017,So,12.50%,0.00%,6.25%,16.67%,33.33%,27.27%,0.00%,0.00%,NA
123590,Bobby Jackson,Grambling State,2017,Jr,0.00%,25.00%,0.00%,0.00%,100.00%,50.00%,0.00%,0.00%,NA
117892,Devante Jackson,Grambling State,2017,So,33.33%,33.33%,0.00%,50.00%,0.00%,50.00%,16.67%,0.00%,0.00%
80928,Diontae Jones,Grambling State,2017,Sr,12.50%,8.33%,0.00%,33.33%,33.33%,0.00%,12.50%,0.00%,0.00%
123592,Axel Mpoyo,Grambling State,2017,Jr,0.00%,15.38%,0.00%,0.00%,25.00%,75.00%,18.18%,3.85%,0.00%
112955,Jason Perry-Murray,Grambling State,2017,Sr,33.33%,NA,NA,0.00%,NA,NA,0.00%,NA,NA
89172,Nigel Riberio,Grambling State,2017,Jr,0.00%,20.00%,0.00%,60.00%,22.22%,0.00%,0.00%,0.00%,NA
112956,Charles Simmons,Grambling State,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
112958,"Ivy Smith, Jr.",Grambling State,2017,So,20.00%,0.00%,0.00%,16.67%,0.00%,66.67%,0.00%,0.00%,NA
58512,Shirmane Thomas,Grambling State,2017,Sr,14.29%,0.00%,0.00%,25.00%,25.00%,40.00%,21.43%,0.00%,0.00%
112962,Ashton Wilks,Grambling State,2017,So,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%
123593,Diing Diing Wol,Grambling State,2017,Jr,NA,100.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
123594,Kareem Wright,Grambling State,2017,So,0.00%,NA,25.00%,100.00%,NA,66.67%,0.00%,NA,NA
112970,Fiifi Aidoo,Grand Canyon,2017,So,0.00%,0.00%,0.00%,50.00%,0.00%,27.27%,0.00%,0.00%,NA
112971,Nehemiah Allen,Grand Canyon,2017,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
80990,Casey Benson,Grand Canyon,2017,Sr,17.39%,18.75%,0.00%,30.77%,38.46%,28.57%,0.00%,0.00%,NA
75725,Roberts Blumbergs,Grand Canyon,2017,Fr,0.00%,0.00%,0.00%,40.00%,33.33%,26.67%,11.11%,0.00%,0.00%
57626,Joshua Braun,Grand Canyon,2017,Sr,11.11%,15.38%,1.96%,0.00%,31.58%,27.50%,11.11%,3.85%,0.00%
106908,Shaquile Carr,Grand Canyon,2017,Sr,8.33%,0.00%,0.00%,20.00%,16.67%,50.00%,8.33%,0.00%,0.00%
122396,Parker Dale,Grand Canyon,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
85700,Oscar Frayer,Grand Canyon,2017,So,7.69%,9.09%,0.00%,50.00%,14.29%,27.78%,15.38%,0.00%,25.00%
28248,Matt Jackson,Grand Canyon,2017,Jr,0.00%,14.29%,0.00%,33.33%,25.00%,40.00%,0.00%,0.00%,NA
75717,Alessandro Lever,Grand Canyon,2017,Fr,0.00%,5.13%,0.00%,40.00%,45.00%,35.71%,5.88%,0.00%,0.00%
41363,Gerard Martin,Grand Canyon,2017,Jr,0.00%,50.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,NA
88823,Damari Milstead,Grand Canyon,2017,Fr,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,NA
52324,Ibrahima Sankare,Grand Canyon,2017,Fr,0.00%,NA,NA,0.00%,NA,NA,100.00%,NA,0.00%
81449,Kerwin Smith,Grand Canyon,2017,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
116521,Cheick Sy-Savane,Grand Canyon,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
57223,Keonta Vernon,Grand Canyon,2017,Sr,0.00%,0.00%,0.00%,23.08%,27.27%,0.00%,18.75%,0.00%,11.11%
121661,Sukhjot Bains,Green Bay,2017,Jr,20.00%,25.00%,0.00%,100.00%,50.00%,25.00%,0.00%,0.00%,NA
121660,Trevian Bell,Green Bay,2017,Fr,0.00%,22.22%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,NA
121659,Will Chevalier,Green Bay,2017,Fr,0.00%,100.00%,0.00%,NA,100.00%,22.22%,0.00%,0.00%,NA
52344,Sandy Cohen III,Green Bay,2017,Sr,12.50%,8.33%,0.00%,50.00%,60.00%,0.00%,0.00%,0.00%,NA
121658,Hunter Crist,Green Bay,2017,Fr,NA,16.67%,16.67%,NA,0.00%,40.00%,NA,0.00%,NA
106702,Kameron Hankerson,Green Bay,2017,So,9.09%,0.00%,0.00%,25.00%,11.11%,16.67%,18.18%,0.00%,0.00%
57590,David Jesperson,Green Bay,2017,Sr,0.00%,0.00%,0.00%,NA,0.00%,16.67%,0.00%,0.00%,NA
99025,T.J. Parham,Green Bay,2017,So,33.33%,22.22%,0.00%,50.00%,42.86%,12.50%,0.00%,11.11%,0.00%
105367,Manny Patterson,Green Bay,2017,Fr,0.00%,13.33%,NA,0.00%,18.18%,NA,40.00%,0.00%,0.00%
121657,P.J. Pipes,Green Bay,2017,Fr,33.33%,30.77%,0.00%,100.00%,44.44%,14.29%,33.33%,0.00%,0.00%
123925,Tyrone Powell,Green Bay,2017,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
80693,Khalil Small,Green Bay,2017,Sr,11.76%,3.85%,0.00%,33.33%,7.14%,33.33%,5.88%,3.85%,0.00%
42347,A.J. Astroth,Hampton,2017,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
101364,Trevond Barnes,Hampton,2017,Jr,16.67%,0.00%,0.00%,0.00%,16.67%,0.00%,0.00%,12.50%,0.00%
113725,Lysander Bracey,Hampton,2017,So,100.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,NA
107130,Jaekwon Carliyle,Hampton,2017,So,33.33%,NA,0.00%,0.00%,NA,0.00%,33.33%,NA,0.00%
106744,Trey Carver,Hampton,2017,So,0.00%,16.67%,NA,0.00%,25.00%,NA,50.00%,0.00%,0.00%
24314,Austin Colbert,Hampton,2017,Jr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,20.00%,0.00%
84859,Kalin Fisher,Hampton,2017,Jr,14.29%,4.55%,0.00%,50.00%,40.00%,33.33%,0.00%,0.00%,NA
121879,Greg Heckstall,Hampton,2017,So,25.00%,0.00%,0.00%,33.33%,33.33%,40.00%,25.00%,6.67%,0.00%
