GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
82884,James McGee,Southern Utah,2015,So,16,5,2,0,0,30,17,6,108,48,38,37,33
97547,Daniel Melifonwu,Southern Utah,2015,Fr,13,7,6,3,2,11,4,2,0,0,0,7,2
58060,Casey Oliverson,Southern Utah,2015,Sr,91,54,34,2,2,77,38,21,1,0,0,36,23
58059,Race Parsons,Southern Utah,2015,Jr,29,15,0,0,0,6,4,1,67,26,22,23,14
98881,Adonis Saltes,Southern Utah,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
80454,Christian Thompson,Southern Utah,2015,Sr,16,5,1,0,0,15,2,0,44,12,11,12,9
80385,Jaylen Adams,St. Bonaventure,2015,So,49,25,0,0,0,46,13,0,128,55,30,102,85
57422,Denzel Gregg,St. Bonaventure,2015,Jr,79,46,23,8,7,43,16,11,29,8,8,72,50
86055,LaDarien Griffin,St. Bonaventure,2015,Fr,4,2,2,0,0,0,0,0,0,0,0,0,0
76666,Nelson Kaputo,St. Bonaventure,2015,Fr,11,2,0,0,0,14,3,0,68,27,25,5,3
42929,Marcus Posley,St. Bonaventure,2015,Sr,97,52,1,0,0,58,15,1,142,51,39,84,73
80383,Idris Taqqee,St. Bonaventure,2015,So,31,17,5,0,0,31,14,7,37,15,15,12,9
80386,Jordan Tyson,St. Bonaventure,2015,Fr,25,14,10,3,3,19,4,3,0,0,0,20,10
86744,Derrick Woods,St. Bonaventure,2015,Fr,29,18,11,5,5,28,13,6,0,0,0,21,13
42851,Dion Wright,St. Bonaventure,2015,Sr,143,78,39,11,8,125,46,29,59,18,18,79,64
97694,Marlon Alcindor,St. Francis (NY),2015,Fr,0,0,0,0,0,1,0,0,3,1,1,2,2
81092,Jonathan Doss,St. Francis (NY),2015,Jr,8,3,1,0,0,4,1,1,54,17,17,2,0
58623,Amdy Fall,St. Francis (NY),2015,Sr,80,42,27,3,3,34,8,4,0,0,0,53,36
81093,Chris Hooper,St. Francis (NY),2015,Sr,172,99,45,1,1,34,15,9,2,0,0,112,61
58625,Yunus Hopkinson,St. Francis (NY),2015,Jr,30,7,0,0,0,61,18,3,172,62,41,29,25
81094,Antonio Jenifer,St. Francis (NY),2015,Sr,65,35,13,0,0,25,9,5,88,23,23,60,42
81095,Tyreek Jewell,St. Francis (NY),2015,Sr,80,40,12,3,3,50,11,2,111,35,27,55,39
52175,Dagur Jonsson,St. Francis (NY),2015,Fr,10,4,0,0,0,27,5,0,74,20,18,16,12
84871,Jagos Lasic,St. Francis (NY),2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
97693,Joshua Nurse,St. Francis (NY),2015,Fr,0,0,0,0,0,0,0,0,0,0,0,4,4
52062,Gunnar Olafsson,St. Francis (NY),2015,So,15,7,2,0,0,5,1,0,52,15,14,6,2
101704,Miles Rockafeler,St. Francis (NY),2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
81096,Glenn Sanabria,St. Francis (NY),2015,RS-So,4,3,1,0,0,12,3,1,19,8,5,4,2
81097,Keon Williams (2),St. Francis (NY),2015,Fr,14,6,2,0,0,5,3,2,29,9,8,7,4
48925,Amar Alibegovic,St. John's,2015,So,20,14,3,3,3,21,9,7,63,20,19,19,14
44081,Felix Balamou,St. John's,2015,Sr,54,31,6,2,2,67,14,3,4,1,1,35,18
101636,Abdul Dial,St. John's,2015,Fr,0,0,0,0,0,1,0,0,0,0,0,0,0
84066,Malik Ellison,St. John's,2015,Fr,26,10,1,1,1,25,7,1,22,10,9,36,19
97684,Elijah Holifield,St. John's,2015,Fr,1,1,0,0,0,0,0,0,1,0,0,0,0
28970,Durand Johnson,St. John's,2015,Sr,32,12,6,0,0,84,33,13,120,39,34,40,27
44083,Christian Jones,St. John's,2015,Jr,70,40,16,6,6,105,44,22,1,0,0,44,29
33375,Federico Mussini,St. John's,2015,Fr,20,9,4,0,0,42,12,2,129,44,41,42,37
57183,Ron Mvouika,St. John's,2015,Sr,19,9,5,0,0,41,16,6,71,27,24,32,24
65746,Yankuba Sima,St. John's,2015,Fr,64,34,18,13,10,60,24,11,2,1,1,42,18
97683,Darien Williams,St. John's,2015,Jr,0,0,0,0,0,0,0,0,5,2,2,0,0
71578,Kassoum Yakwe,St. John's,2015,Fr,49,26,11,8,8,58,21,8,0,0,0,59,28
81249,Jack Biebel,Saint Mary's,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
54859,Kyle Clark,Saint Mary's,2015,Fr,19,13,6,0,0,3,1,0,49,15,15,26,18
81252,Evan Fitzner,Saint Mary's,2015,Fr,44,27,16,0,0,37,15,3,93,39,36,21,17
84691,Stefan Gonzalez,Saint Mary's,2015,Fr,2,1,1,0,0,3,2,1,36,18,18,2,2
57588,Calvin Hermanson,Saint Mary's,2015,So,50,32,16,2,2,38,16,8,133,53,51,27,19
92771,Jordan Hunter (2),Saint Mary's,2015,Fr,4,1,0,0,0,0,0,0,0,0,0,4,2
81251,Jock Landale,Saint Mary's,2015,So,82,59,38,8,8,52,22,10,0,0,0,64,50
37841,Emmett Naar,Saint Mary's,2015,So,86,47,7,0,0,75,34,4,100,41,30,46,39
37848,Dane Pineau,Saint Mary's,2015,Jr,169,122,88,0,0,28,12,8,8,2,2,55,26
89313,Franklin Porter,Saint Mary's,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42291,Joe Rahon,Saint Mary's,2015,Jr,107,56,6,0,0,62,24,2,102,33,25,36,15
103584,Ayo Adedeji,Stanford,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
56835,Malcolm Allen,Stanford,2015,So,14,4,2,0,0,6,3,0,9,2,1,3,1
56837,Marcus Allen,Stanford,2015,Jr,77,36,10,1,1,25,3,2,51,13,12,65,51
24276,Rosco Allen,Stanford,2015,Jr,71,40,8,5,5,51,15,4,122,42,36,107,76
101460,Josh Hanson,Stanford,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
80995,Michael Humphrey,Stanford,2015,So,88,51,28,17,16,104,42,23,21,6,4,53,36
80994,Dorian Pickens,Stanford,2015,So,42,25,5,0,0,61,25,6,104,40,32,62,44
42493,Christian Sanders,Stanford,2015,Jr,21,10,0,0,0,34,8,0,28,7,6,35,28
101462,Alex Seutin,Stanford,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
54836,Josh Sharma,Stanford,2015,Fr,17,12,10,5,5,9,1,0,4,1,1,5,1
84047,Marcus Sheffield,Stanford,2015,Fr,30,11,0,0,0,38,12,1,32,11,10,29,23
52566,Reid Travis,Stanford,2015,RS-So,48,30,15,4,3,15,4,0,0,0,0,42,20
30195,Grant Verhoeven,Stanford,2015,Jr,23,13,10,0,0,32,8,7,9,5,5,20,13
54845,Cameron Walker,Stanford,2015,Fr,8,4,0,1,1,4,0,0,2,0,0,16,7
97538,Ty Cockfield,Stetson,2015,Fr,8,3,1,0,0,4,1,0,15,3,3,6,5
58914,Luke Doyle,Stetson,2015,So,12,6,3,1,1,20,9,5,105,37,36,8,7
97539,Leo Goodman,Stetson,2015,Fr,32,8,3,0,0,30,17,11,69,22,18,14,13
43146,Cameron Harvey,Stetson,2015,Jr,17,7,2,0,0,26,8,1,64,21,20,11,9
98856,Will Hollmann,Stetson,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
80347,Grant Lozoya,Stetson,2015,So,41,27,11,0,0,23,10,3,75,16,14,15,9
80349,Divine Myles,Stetson,2015,So,106,60,8,0,0,56,27,3,50,21,10,69,45
80350,Kevin Ndahiro,Stetson,2015,Fr,5,2,2,1,1,0,0,0,0,0,0,2,0
84697,Derick Newton,Stetson,2015,Fr,85,41,9,2,1,94,26,11,78,37,32,112,93
45167,Brian Pegg,Stetson,2015,Jr,192,118,70,0,0,73,26,11,0,0,0,71,33
80351,Angel Rivera,Stetson,2015,So,47,19,6,0,0,8,3,0,39,10,7,52,36
97540,Drew Romich,Stetson,2015,Fr,1,0,0,0,0,3,0,0,0,0,0,2,1
101374,Tim Donohoe,Stony Brook,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
57825,Rayshaun McGrew,Stony Brook,2015,Sr,105,61,26,1,0,133,49,32,3,0,0,45,20
57826,Kameron Mitchell,Stony Brook,2015,Jr,2,1,0,0,0,6,1,0,9,3,3,3,1
57827,Roland Nyama,Stony Brook,2015,So,9,3,1,0,0,10,3,1,21,9,9,12,8
39414,Jakub Petras,Stony Brook,2015,So,5,3,2,0,0,3,1,1,0,0,0,0,0
43202,Carson Puriefoy,Stony Brook,2015,Sr,51,16,4,0,0,45,15,4,159,59,52,54,40
79973,Bryan Sekunda,Stony Brook,2015,So,13,6,1,0,0,18,7,0,82,31,31,4,4
79972,Tyrell Sturdivant,Stony Brook,2015,So,28,13,4,0,0,28,11,8,1,1,0,14,10
71491,DeShaun Thrower,Stony Brook,2015,So,6,2,0,0,0,9,1,0,11,0,0,8,8
43204,Ahmad Walker,Stony Brook,2015,Jr,65,35,9,1,1,39,7,1,48,11,9,55,40
28292,Jameel Warney,Stony Brook,2015,Sr,235,166,89,31,30,103,44,29,0,0,0,118,68
44875,Lucas Woodhouse,Stony Brook,2015,Jr,8,5,0,0,0,20,5,1,81,38,35,9,9
82875,Doyin Akintobi-Adeyeye,Syracuse,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
97422,Adrian Autry,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97421,Shaun Belbey,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
24242,DaJuan Coleman,Syracuse,2015,Jr,84,48,31,13,13,22,8,4,0,0,0,40,30
24200,Trevor Cooney,Syracuse,2015,Sr,39,15,3,0,0,81,19,2,170,60,48,58,44
98591,Evan Dourdas,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
97423,Ky Feldman,Syracuse,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
24168,Michael Gbinije,Syracuse,2015,Sr,77,46,12,6,5,79,27,2,157,63,48,100,67
83906,Frank Howard,Syracuse,2015,Fr,14,6,0,0,0,12,4,0,9,1,1,13,6
42080,Kaleb Joseph,Syracuse,2015,So,2,0,0,0,0,9,1,0,9,2,1,5,4
72594,Tyler Lydon,Syracuse,2015,Fr,59,36,24,14,12,46,16,13,81,34,30,56,38
49887,Chinonso Obokoh,Syracuse,2015,Jr,1,0,0,0,0,1,1,1,0,0,0,0,0
49322,Malachi Richardson,Syracuse,2015,Fr,53,30,4,2,2,79,17,2,150,55,38,94,65
24688,Tyler Roberson,Syracuse,2015,Jr,122,81,39,28,23,65,19,12,1,0,0,69,37
81663,Mike Sutton,Syracuse,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
24356,Devonta Abron,Texas Christian,2015,Sr,34,14,7,0,0,34,12,4,0,0,0,62,38
48396,Vladimir Brodziansky,Texas Christian,2015,So,82,56,40,9,9,57,23,10,33,10,10,69,51
80277,Chauncey Collins,Texas Christian,2015,So,19,9,2,0,0,27,10,0,132,56,40,62,46
80276,Dalton Dry,Texas Christian,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
83926,J.D. Miller,Texas Christian,2015,Fr,65,34,15,7,6,59,16,5,13,3,2,63,48
56865,Brandon Parrish,Texas Christian,2015,Jr,25,11,5,0,0,62,23,7,79,34,30,42,27
28237,Karviar Shepherd,Texas Christian,2015,Jr,44,21,10,1,1,101,35,22,9,2,2,38,24
84100,Lyrik Shreiner,Texas Christian,2015,Fr,4,0,0,0,0,2,2,0,5,2,1,4,3
89012,Malique Trent,Texas Christian,2015,So,48,29,10,1,1,50,16,2,102,25,23,62,40
42571,Chris Washburn,Texas Christian,2015,Jr,41,17,5,6,4,54,13,6,10,4,3,52,30
56868,Michael Williams,Texas Christian,2015,Jr,27,14,2,0,0,20,7,1,36,8,8,21,15
83968,Ernest Aflakpui,Temple,2015,Fr,14,9,6,0,0,6,2,0,0,0,0,4,1
73151,Shizz Alston,Temple,2015,Fr,6,1,0,0,0,17,7,1,37,12,12,4,1
28938,Jaylen Bond,Temple,2015,Sr,122,79,44,1,0,132,45,26,20,2,2,40,16
57110,Josh Brown (3),Temple,2015,Jr,31,18,6,0,0,87,35,4,59,22,13,20,15
28820,Devin Coleman,Temple,2015,Sr,46,23,3,0,0,59,12,3,125,42,32,26,22
45256,Quenton DeCosey,Temple,2015,Sr,73,38,11,9,9,119,40,7,114,40,35,113,83
45257,Daniel Dingle,Temple,2015,Jr,34,14,4,0,0,28,10,2,51,12,11,45,24
43397,Obi Enechionyia,Temple,2015,So,35,19,10,3,3,98,40,27,113,38,37,51,34
74068,Trey Lowe,Temple,2015,Fr,19,7,2,3,3,17,4,2,44,11,11,6,4
87467,Mike Robbins,Temple,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
28760,Devontae Watson,Temple,2015,Sr,2,1,1,1,1,2,0,0,0,0,0,0,0
56934,Mark Williams,Temple,2015,Jr,22,10,1,0,0,27,14,8,26,9,9,15,9
85192,Armani Chaney,Tennessee State,2015,Fr,19,8,0,0,0,15,4,3,12,3,1,3,3
31069,Keron DeShields,Tennessee State,2015,Sr,64,31,2,0,0,101,41,8,100,37,23,80,53
88690,Neville Fincher,Tennessee State,2015,Jr,3,2,1,1,1,5,1,0,2,1,1,2,1
58167,Christian Griggs-Williams,Tennessee State,2015,Sr,20,14,6,0,0,40,15,7,24,11,11,15,8
81199,Demontez Loman,Tennessee State,2015,Sr,43,30,16,10,10,37,13,9,0,0,0,24,12
58626,Wayne Martin (2),Tennessee State,2015,Jr,152,84,25,4,3,49,16,7,8,0,0,90,55
44558,Tahjere McCall,Tennessee State,2015,Jr,92,44,13,4,3,67,28,7,59,14,10,113,78
89297,Samson Oyediran,Tennessee State,2015,Fr,3,3,0,0,0,2,0,0,10,4,4,4,2
81201,Darreon Reddick,Tennessee State,2015,So,10,4,0,0,0,48,14,1,66,18,13,25,22
81202,Xavier Richards,Tennessee State,2015,Sr,34,17,6,3,2,14,9,4,1,0,0,22,13
81203,Marcus Roper,Tennessee State,2015,Sr,27,13,2,2,0,19,8,3,80,29,28,21,13
89128,Johnny Woodard,Tennessee State,2015,Jr,3,0,0,0,0,0,0,0,13,8,7,3,2
84172,Courtney Alexander II,Tennessee Tech ,2015,Fr,14,7,1,1,1,6,2,1,0,0,0,11,2
81207,Savonte Frazier,Tennessee Tech ,2015,Fr,4,3,0,0,0,0,0,0,0,0,0,6,5
97624,Conner Hall,Tennessee Tech ,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
88694,Tre Hansborough,Tennessee Tech ,2015,Fr,3,2,0,0,0,8,1,0,8,2,1,6,6
97625,Markell Henderson,Tennessee Tech ,2015,So,1,0,0,0,0,3,0,0,7,2,2,2,2
32672,Aleksa Jugovic,Tennessee Tech ,2015,So,21,9,1,0,0,51,25,10,111,48,45,38,32
81209,Ryan Martin,Tennessee Tech ,2015,Sr,106,60,32,4,3,44,19,8,49,15,15,141,114
28763,Josiah Moore,Tennessee Tech ,2015,Sr,3,1,0,0,0,4,0,0,5,1,1,3,1
43104,Anthony Morse,Tennessee Tech ,2015,Sr,68,46,33,11,10,52,24,15,1,0,0,77,48
58517,Mason Ramsey,Tennessee Tech ,2015,So,47,25,18,0,0,24,14,9,26,9,9,27,18
89306,Hakeem Rogers,Tennessee Tech ,2015,Jr,28,11,1,0,0,20,5,1,81,31,22,36,33
81210,Torrance Rowe,Tennessee Tech ,2015,Sr,53,27,6,0,0,80,35,5,155,55,42,72,61
58512,Shirmane Thomas,Tennessee Tech ,2015,Jr,27,11,1,0,0,25,6,2,22,5,4,25,16
76405,Kyle Alexander,Tennessee,2015,Fr,21,10,1,1,1,9,3,2,0,0,0,22,16
81044,Devon Baulkman,Tennessee,2015,Sr,28,12,4,0,0,47,12,5,120,47,45,21,16
99070,Lucas Campbell,Tennessee,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42284,Robert Hubbs III,Tennessee,2015,Jr,60,41,19,14,10,114,37,17,34,8,7,43,31
89999,Ray Kasongo,Tennessee,2015,So,8,3,1,0,0,6,5,4,0,0,0,7,4
81047,Jabari McGhee,Tennessee,2015,Fr,12,9,5,2,2,2,0,0,0,0,0,2,1
42354,Armani Moore,Tennessee,2015,Sr,116,49,11,2,1,114,46,16,38,14,12,88,49
81048,Detrick Mostella,Tennessee,2015,So,27,11,2,0,0,43,16,2,101,29,27,31,24
84279,Shembari Phillips,Tennessee,2015,Fr,20,10,4,1,0,33,12,1,37,13,8,21,17
81049,Kevin Punter,Tennessee,2015,Sr,26,16,2,0,0,102,47,13,108,34,31,95,78
41477,Derek Reese,Tennessee,2015,Sr,31,16,4,4,4,22,5,4,13,5,5,21,13
84318,Admiral Schofield,Tennessee,2015,Fr,41,25,15,5,3,47,20,11,62,21,20,19,15
97452,Brad Woodson,Tennessee,2015,Fr,0,0,0,0,0,1,1,0,4,1,1,0,0
56693,Juan Aparicio,Texas A&M,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
99071,Frank Byers,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42349,Alex Caruso,Texas A&M,2015,Sr,48,27,6,3,2,35,14,3,58,21,18,26,21
28980,Anthony Collins,Texas A&M,2015,Sr,14,6,0,0,0,35,9,1,42,20,16,20,17
73165,Tyler Davis (2),Texas A&M,2015,Fr,123,86,49,5,5,40,10,1,0,0,0,100,60
98107,T.J. Distefano,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
42350,Kyle Dobbins,Texas A&M,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
92854,Kobie Eubanks,Texas A&M,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
83905,Admon Gilder,Texas A&M,2015,Fr,30,11,1,0,0,27,10,0,58,21,21,20,14
73143,D.J. Hogg,Texas A&M,2015,Fr,26,15,9,2,2,18,5,4,78,31,29,16,7
24662,Danuel House,Texas A&M,2015,Sr,72,41,20,12,10,78,24,6,162,52,34,102,80
30759,Jalen Jones,Texas A&M,2015,Sr,145,75,46,14,12,84,22,8,76,20,17,111,78
56695,Tavario Miller,Texas A&M,2015,Jr,23,9,3,1,0,9,2,2,0,0,0,21,11
53412,Elijah Thomas,Texas A&M,2015,Fr,5,3,3,1,1,4,1,1,0,0,0,9,1
81052,Tonny Trocha-Morelos,Texas A&M,2015,So,53,30,19,7,5,40,15,9,50,18,16,29,13
70677,David Blanks,Texas Southern,2015,Sr,82,36,7,1,1,33,7,1,55,11,10,79,48
59525,Tyree Bynum,Texas Southern,2015,Jr,2,1,1,0,0,7,3,0,20,5,5,0,0
84739,Brian Carey,Texas Southern,2015,Fr,13,5,1,0,0,11,1,0,11,4,3,21,16
31365,Orlando Coleman,Texas Southern,2015,Sr,21,16,7,7,7,31,9,7,91,28,23,24,16
42838,Jermaine Davis II,Texas Southern,2015,Jr,4,0,0,0,0,0,0,0,2,1,1,6,4
87680,Joshua Friar,Texas Southern,2015,Jr,3,1,0,1,0,0,0,0,0,0,0,3,2
28286,Derrick Griffin,Texas Southern,2015,Fr,141,98,62,63,52,19,2,0,3,0,0,84,47
56706,Jerron Martin,Texas Southern,2015,So,4,3,0,0,0,6,3,1,27,8,8,4,3
59527,Christian McCoggle,Texas Southern,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
82004,Malcolm Riley,Texas Southern,2015,Sr,57,39,22,2,2,71,28,20,149,55,49,61,51
59528,Jose Rodriguez,Texas Southern,2015,Sr,64,31,10,1,1,36,12,2,61,29,26,41,33
24305,Chris Thomas,Texas Southern,2015,Sr,131,81,16,1,1,78,24,8,44,12,10,113,54
101248,Dewayne Washington,Texas Southern,2015,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
63912,"Eric Washington, Jr.",Texas Southern,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
81467,Ojai Black,Texas State,2015,Jr,62,38,8,0,0,64,15,6,22,4,3,44,31
97949,Bobby Conley,Texas State,2015,Jr,21,9,2,0,0,20,4,1,30,7,6,11,5
81468,Austin Evans,Texas State,2015,So,0,0,0,0,0,0,0,0,0,0,0,6,2
59006,Emani Gant,Texas State,2015,Sr,118,74,26,2,2,125,43,7,1,0,0,89,62
59007,Kavin Gilder-Tilbury,Texas State,2015,Jr,56,38,18,2,2,70,24,8,97,38,36,76,58
97948,Nathan Josephs,Texas State,2015,Fr,1,0,0,0,0,0,0,0,0,0,0,0,0
97947,Courtney Julien,Texas State,2015,Fr,1,0,0,0,0,2,2,1,2,0,0,0,0
85326,K.J. Malveau,Texas State,2015,Fr,1,0,0,0,0,9,2,0,27,5,4,6,5
97950,Maljhum McCrea,Texas State,2015,Jr,28,13,3,0,0,34,13,8,1,0,0,20,5
81470,Ethan Montalvo,Texas State,2015,Sr,10,2,0,1,0,56,20,3,132,43,34,42,33
45131,Cameron Naylor,Texas State,2015,Sr,77,41,24,9,9,103,38,27,7,2,2,66,42
59009,Kendell Ramlal,Texas State,2015,Jr,14,8,5,2,2,8,2,1,0,0,0,10,3
97945,Anthony Roberson,Texas State,2015,Jr,59,34,19,6,5,5,2,1,7,2,2,37,19
97946,D'Angelo West,Texas State,2015,Fr,0,0,0,0,0,2,0,0,7,2,2,3,2
80278,Keenan Evans,Texas Tech,2015,So,48,26,5,1,1,53,14,2,41,13,6,75,56
28846,Toddrick Gotcher,Texas Tech,2015,Sr,30,18,3,0,0,53,21,6,117,50,38,45,42
41275,Justin Gray,Texas Tech,2015,So,33,24,14,3,3,47,16,10,40,17,14,48,37
97469,Donovan Ham,Texas Tech,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
84113,Jordan Jackson (3),Texas Tech,2015,Fr,6,3,1,0,0,3,1,1,9,1,1,4,1
82877,Isaiah Manderson,Texas Tech,2015,So,1,1,1,0,0,5,2,1,1,0,0,3,2
80280,Norense Odiase,Texas Tech,2015,So,38,28,17,3,3,82,31,24,1,0,0,32,21
24235,Aaron Ross,Texas Tech,2015,Jr,42,28,11,1,0,63,25,15,67,28,27,65,56
80281,Zach Smith (2),Texas Tech,2015,So,83,57,32,29,28,83,29,22,18,3,3,73,48
97470,Andrew Sorrells,Texas Tech,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
98857,Matthew Temple,Texas Tech,2015,Jr,30,22,17,4,4,27,6,4,5,3,1,21,11
57185,Devon Thomas,Texas Tech,2015,Jr,25,15,0,0,0,15,4,0,13,3,2,16,9
88712,Rokas Ulvydas,Texas Tech,2015,Fr,0,0,0,0,0,1,0,0,0,0,0,2,2
80282,Devaugntah Williams,Texas Tech,2015,Sr,76,33,5,1,1,56,18,3,78,25,17,56,42
84161,"C.J. Williamson, Jr.",Texas Tech,2015,Fr,3,1,0,1,0,7,1,0,16,4,2,6,4
53452,Jordan Barnett,Texas,2015,So,0,0,0,0,0,1,0,0,0,0,0,2,1
24259,Shaquille Cleare,Texas,2015,Jr,34,21,12,1,1,43,21,12,0,0,0,23,16
52572,Eric Davis,Texas,2015,Fr,27,12,0,0,0,47,13,0,78,31,26,26,21
33246,Javan Felix,Texas,2015,Sr,21,11,0,0,0,90,40,2,89,31,26,31,25
42403,Demarcus Holland,Texas,2015,Sr,23,13,1,0,0,10,3,1,18,6,6,17,8
24659,Prince Ibeh,Texas,2015,Sr,60,38,27,35,28,18,5,3,0,0,0,49,19
29136,Connor Lammert,Texas,2015,Sr,23,15,8,2,1,21,11,5,119,39,38,24,22
83902,Tevin Mack,Texas,2015,Fr,12,2,2,0,0,29,7,2,68,21,21,30,20
80274,Ryan McClurg,Texas,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
42404,Danny Newsome,Texas,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
24244,Cameron Ridley,Texas,2015,Sr,47,33,15,15,13,25,9,2,0,0,0,46,19
76739,"Kerwin Roach, Jr.",Texas,2015,Fr,38,20,6,5,4,31,10,0,43,16,16,61,39
87651,Joe Schwartz,Texas,2015,So,0,0,0,0,0,0,0,0,0,0,0,0,0
56862,Isaiah Taylor,Texas,2015,Jr,112,57,6,0,0,112,35,3,56,18,7,103,85
56864,Kendal Yancy,Texas,2015,Jr,16,10,0,2,1,17,7,0,20,9,9,16,6
30894,P.J. Boutte,Citadel,2015,Sr,57,36,0,0,0,14,6,1,47,11,8,29,16
81243,Tim Broom,Citadel,2015,So,11,6,0,0,0,5,1,0,14,2,2,14,9
97677,Bobby Duncan,Citadel,2015,Sr,3,0,0,0,0,0,0,0,0,0,0,0,0
87233,Matt Frierson,Citadel,2015,Fr,2,1,0,0,0,5,4,0,33,6,6,1,0
31214,Derrick Henry,Citadel,2015,Sr,67,42,3,0,0,55,22,1,72,20,19,116,94
58759,Tom Koopman,Citadel,2015,Jr,23,17,7,0,0,17,6,3,3,0,0,7,4
44223,Quinton Marshall,Citadel,2015,Sr,54,32,3,0,0,51,22,2,87,28,25,31,22
97674,Garrett Mullis,Citadel,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
88076,Zane Najdawi,Citadel,2015,Fr,55,31,18,2,1,58,18,3,18,5,4,49,39
97675,Qwandell Newton,Citadel,2015,Fr,3,1,0,0,0,0,0,0,5,0,0,0,0
97676,Tommy Olds,Citadel,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
89163,Connor Schroeder,Citadel,2015,Fr,15,8,2,0,0,11,4,0,51,17,17,7,4
58760,Warren Sledge,Citadel,2015,Jr,26,13,3,0,0,24,8,0,76,28,28,24,18
58761,Brian White,Citadel,2015,Jr,30,20,11,1,1,35,10,4,43,15,15,37,26
88551,Quayson Williams,Citadel,2015,Fr,18,7,2,0,0,31,11,3,89,33,28,17,15
85212,Taylor Adway,Toledo,2015,Fr,7,5,4,1,1,3,2,1,0,0,0,5,1
42954,Nathan Boothe,Toledo,2015,Sr,83,56,32,7,7,270,129,78,63,29,27,89,74
57366,Zach Garber,Toledo,2015,Jr,55,37,22,5,4,13,5,4,1,0,0,77,55
98948,"Fred John, Jr.",Toledo,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57367,Jordan Lauf,Toledo,2015,Jr,43,26,11,0,0,5,1,0,24,8,6,43,29
80726,Stuckey Mosley,Toledo,2015,So,50,23,9,0,0,49,21,3,64,25,24,31,23
84921,Nate Navigato,Toledo,2015,Fr,19,12,7,1,1,19,4,4,108,40,38,15,10
84133,Nick Rogers,Toledo,2015,Fr,6,1,1,0,0,4,3,2,19,6,6,9,8
84934,Jaelan Sanford,Toledo,2015,Fr,12,7,3,0,0,14,6,0,82,30,28,26,18
85136,Chandler White,Toledo,2015,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
57368,Jonathan Williams,Toledo,2015,Jr,117,58,18,0,0,45,15,8,137,55,47,46,36
24666,Arnaud Moto,Towson,2015,Jr,85,51,13,4,4,129,49,23,48,12,11,92,67
58220,John Davis,Towson,2015,Jr,76,42,19,2,1,78,34,13,55,22,22,47,34
102307,Mike Davis (4),Towson,2015,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
58221,Walter Foster,Towson,2015,Jr,49,23,4,2,2,80,28,19,0,0,0,47,33
80562,Byron Hawkins,Towson,2015,So,29,18,1,0,0,59,20,2,129,41,34,47,33
42885,Josh Ivory,Towson,2015,Sr,1,1,0,0,0,2,0,0,24,7,7,0,0
80563,Eddie Keith,Towson,2015,So,33,14,1,2,1,39,12,2,40,11,10,27,16
80564,Jordan McNeil,Towson,2015,Fr,10,6,2,0,0,19,5,1,27,9,9,10,6
80565,Mike Morsell,Towson,2015,So,63,34,11,1,0,122,43,12,103,28,20,64,46
